,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230315,OCI0001,0.0,100.0,95.09403703703704,99.61,2G
1,20230315,OCI0002,0.0,100.0,90.21696629213483,100.0,2G
2,20230315,OCI0003,0.0,100.0,95.00538167938932,100.0,2G
3,20230315,OCI0004,0.0,100.0,97.71966292134832,100.0,2G
4,20230315,OCI0005,0.0,100.0,86.98462962962962,100.0,2G
5,20230315,OCI0006,0.0,100.0,87.34362962962963,100.0,2G
6,20230315,OCI0007,0.0,100.0,91.43849593495935,100.0,2G
7,20230315,OCI0008,0.0,100.0,86.62175,100.0,2G
8,20230315,OCI0009,0.0,100.0,87.91128301886792,100.0,2G
9,20230315,OCI0010,0.0,100.0,91.75609375,100.0,2G
10,20230315,OCI0011,0.0,100.0,92.3654752851711,100.0,2G
11,20230315,OCI0012,0.0,100.0,89.49737827715356,100.0,2G
12,20230315,OCI0013,0.0,100.0,93.6582962962963,100.0,2G
13,20230315,OCI0014,0.0,100.0,85.63398148148148,100.0,2G
14,20230315,OCI0015,0.0,100.07,95.45937037037037,100.0,2G
15,20230315,OCI0016,0.0,100.0,93.02028340080972,100.0,2G
16,20230315,OCI0017,0.0,100.0,85.8796484375,100.0,2G
17,20230315,OCI0018,0.0,100.0,88.82122950819672,99.45,2G
18,20230315,OCI0019,0.0,100.0,94.83147540983606,99.84,2G
19,20230315,OCI0020,0.0,100.0,93.59760299625468,100.0,2G
20,20230315,OCI0021,0.0,100.0,91.90181818181819,100.0,2G
21,20230315,OCI0022,0.0,100.0,90.93263157894737,100.0,2G
22,20230315,OCI0023,0.0,100.0,92.12764227642276,99.5,2G
23,20230315,OCI0024,0.0,100.0,89.04376237623762,100.0,2G
24,20230315,OCI0025,0.0,100.0,98.1197037037037,100.0,2G
25,20230315,OCI0026,0.0,100.0,97.05533333333334,99.22,2G
26,20230315,OCI0027,,,,,2G
27,20230315,OCI0028,0.0,100.0,85.49220532319391,100.0,2G
28,20230315,OCI0029,0.0,100.0,93.58498127340825,100.0,2G
29,20230315,OCI0030,0.0,100.0,88.43514814814814,100.0,2G
30,20230315,OCI0031,0.0,100.0,94.1680534351145,100.0,2G
31,20230315,OCI0032,0.0,100.0,87.86807228915663,100.0,2G
32,20230315,OCI0033,0.0,100.0,87.94353383458646,100.0,2G
33,20230315,OCI0034,0.0,100.0,89.3351282051282,100.0,2G
34,20230315,OCI0035,0.0,100.0,89.20165289256198,100.0,2G
35,20230315,OCI0036,0.0,100.0,99.19454545454545,100.0,2G
36,20230315,OCI0037,0.0,100.0,95.84685950413223,100.0,2G
37,20230315,OCI0038,0.0,100.0,88.84034482758621,100.0,2G
38,20230315,OCI0039,0.0,100.0,88.72576779026217,100.0,2G
39,20230315,OCI0041,0.0,100.0,88.90072243346007,100.0,2G
40,20230315,OCI0042,0.0,100.0,88.11837037037037,100.0,2G
41,20230315,OCI0043,0.0,100.0,85.24582222222222,100.0,2G
42,20230315,OCI0044,0.0,100.0,89.91351851851852,100.0,2G
43,20230315,OCI0045,0.0,100.0,80.03651340996169,100.0,2G
44,20230315,OCI0046,99.52,100.0,99.93757575757576,100.0,2G
45,20230315,OCI0047,0.0,100.0,80.95076045627377,100.0,2G
46,20230315,OCI0048,0.0,100.0,81.42024193548387,100.0,2G
47,20230315,OCI0049,0.0,100.0,94.79731517509728,99.49,2G
48,20230315,OCI0050,0.0,100.0,96.10258426966293,,2G
49,20230315,OCI0051,0.0,100.0,90.8968888888889,100.0,2G
50,20230315,OCI0052,0.0,100.0,94.46582677165354,100.0,2G
51,20230315,OCI0053,0.0,100.0,91.94307116104869,100.0,2G
52,20230315,OCI0054,0.0,100.0,89.07837837837837,100.0,2G
53,20230315,OCI0055,0.0,100.0,76.60814159292035,99.79,2G
54,20230315,OCI0056,0.0,100.0,95.1582962962963,100.0,2G
55,20230315,OCI0057,0.0,100.0,96.5911111111111,100.0,2G
56,20230315,OCI0058,0.0,100.0,84.74882352941177,100.0,2G
57,20230315,OCI0059,0.0,100.0,91.87931034482759,,2G
58,20230315,OCI0060,0.0,100.0,98.00848148148148,100.0,2G
59,20230315,OCI0061,0.0,100.0,95.11303370786517,100.0,2G
60,20230315,OCI0062,0.0,100.0,88.983828125,100.0,2G
61,20230315,OCI0063,99.22,100.0,99.95218518518519,100.0,2G
62,20230315,OCI0064,0.0,100.0,95.04975409836065,100.0,2G
63,20230315,OCI0065,0.0,100.0,86.96825,99.43,2G
