,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230318,OCI0001,0.0,100.0,91.8064247311828,99.585,2G
1,20230318,OCI0002,0.0,100.0,94.73442307692308,100.0,2G
2,20230318,OCI0003,0.0,100.0,96.86480555555555,100.0,2G
3,20230318,OCI0004,0.0,100.0,98.88524193548388,100.0,2G
4,20230318,OCI0005,0.0,100.0,89.50791208791209,100.0,2G
5,20230318,OCI0006,0.0,100.0,90.62412087912088,100.0,2G
6,20230318,OCI0007,0.0,100.0,97.79864130434783,100.0,2G
7,20230318,OCI0008,0.0,100.0,86.15034482758621,100.0,2G
8,20230318,OCI0009,0.0,100.0,86.09780555555555,100.0,2G
9,20230318,OCI0010,0.0,100.0,92.08586402266289,100.0,2G
10,20230318,OCI0011,0.0,100.0,92.86016438356164,100.0,2G
11,20230318,OCI0012,0.0,100.0,86.24274725274725,100.0,2G
12,20230318,OCI0013,0.0,100.0,98.77059523809524,100.0,2G
13,20230318,OCI0014,0.0,100.0,88.83011428571429,100.0,2G
14,20230318,OCI0015,0.0,100.0,96.69903225806452,100.0,2G
15,20230318,OCI0016,0.0,100.0,92.32274456521739,99.98,2G
16,20230318,OCI0017,0.0,100.0,87.13428571428571,100.0,2G
17,20230318,OCI0018,0.0,100.0,97.19402298850575,99.52,2G
18,20230318,OCI0019,97.22,100.0,99.74748502994012,99.92,2G
19,20230318,OCI0020,0.0,100.0,93.41616847826087,100.0,2G
20,20230318,OCI0021,0.0,100.0,94.56883656509696,100.0,2G
21,20230318,OCI0022,0.0,100.0,93.56897222222223,100.0,2G
22,20230318,OCI0023,0.0,100.0,97.04994413407822,99.41,2G
23,20230318,OCI0024,0.0,100.0,82.80379746835443,100.0,2G
24,20230318,OCI0025,99.55,100.0,99.95959677419354,100.0,2G
25,20230318,OCI0026,18.21,100.0,97.08357541899441,99.39,2G
26,20230318,OCI0027,,,,,2G
27,20230318,OCI0028,0.0,100.0,90.80722991689751,100.0,2G
