,date_jour,code_site,drop_after_tch_assign,techno
0,20230119,311,0,2G
1,20230119,OCI0001,1124,2G
2,20230119,OCI0002,131,2G
3,20230119,OCI0003,148,2G
4,20230119,OCI0004,336,2G
5,20230119,OCI0005,230,2G
6,20230119,OCI0006,180,2G
7,20230119,OCI0007,76,2G
8,20230119,OCI0008,96,2G
9,20230119,OCI0009,220,2G
10,20230119,OCI0010,76,2G
11,20230119,OCI0011,199,2G
12,20230119,OCI0012,144,2G
13,20230119,OCI0013,216,2G
14,20230119,OCI0014,72,2G
15,20230119,OCI0015,444,2G
16,20230119,OCI0016,736,2G
17,20230119,OCI0017,691,2G
18,20230119,OCI0018,280,2G
19,20230119,OCI0019,142,2G
20,20230119,OCI0020,250,2G
21,20230119,OCI0021,910,2G
22,20230119,OCI0022,298,2G
23,20230119,OCI0023,196,2G
24,20230119,OCI0024,236,2G
25,20230119,OCI0025,544,2G
26,20230119,OCI0026,1514,2G
27,20230119,OCI0027,0,2G
28,20230119,OCI0028,531,2G
29,20230119,OCI0029,370,2G
30,20230119,OCI0030,188,2G
31,20230119,OCI0031,232,2G
32,20230119,OCI0032,0,2G
33,20230119,OCI0033,202,2G
34,20230119,OCI0034,0,2G
35,20230119,OCI0035,184,2G
36,20230119,OCI0036,274,2G
37,20230119,OCI0037,192,2G
38,20230119,OCI0038,393,2G
39,20230119,OCI0039,324,2G
40,20230119,OCI0041,361,2G
41,20230119,OCI0042,344,2G
42,20230119,OCI0043,473,2G
43,20230119,OCI0044,384,2G
44,20230119,OCI0045,188,2G
45,20230119,OCI0046,216,2G
46,20230119,OCI0047,104,2G
47,20230119,OCI0048,204,2G
48,20230119,OCI0049,692,2G
49,20230119,OCI0050,714,2G
50,20230119,OCI0051,259,2G
51,20230119,OCI0052,140,2G
52,20230119,OCI0053,98,2G
53,20230119,OCI0054,67,2G
54,20230119,OCI0055,328,2G
55,20230119,OCI0056,336,2G
56,20230119,OCI0057,343,2G
57,20230119,OCI0058,16,2G
58,20230119,OCI0059,997,2G
59,20230119,OCI0060,308,2G
60,20230119,OCI0061,182,2G
61,20230119,OCI0062,128,2G
62,20230119,OCI0063,378,2G
63,20230119,OCI0064,268,2G
64,20230119,OCI0065,212,2G
65,20230119,OCI0066,76,2G
66,20230119,OCI0067,258,2G
67,20230119,OCI0068,270,2G
68,20230119,OCI0069,190,2G
69,20230119,OCI0070,202,2G
70,20230119,OCI0071,146,2G
71,20230119,OCI0072,78,2G
