,date_jour,code_site,drop_after_tch_assign,techno
0,20230121,40,0,2G
1,20230121,OCI0001,128,2G
2,20230121,OCI0002,91,2G
3,20230121,OCI0003,29,2G
4,20230121,OCI0004,122,2G
5,20230121,OCI0005,80,2G
6,20230121,OCI0006,75,2G
7,20230121,OCI0007,7,2G
8,20230121,OCI0008,32,2G
9,20230121,OCI0009,30,2G
10,20230121,OCI0010,38,2G
11,20230121,OCI0011,88,2G
12,20230121,OCI0012,38,2G
13,20230121,OCI0013,59,2G
14,20230121,OCI0014,20,2G
15,20230121,OCI0015,87,2G
16,20230121,OCI0016,186,2G
17,20230121,OCI0017,148,2G
18,20230121,OCI0018,66,2G
19,20230121,OCI0019,50,2G
20,20230121,OCI0020,92,2G
21,20230121,OCI0021,288,2G
22,20230121,OCI0022,38,2G
23,20230121,OCI0023,33,2G
24,20230121,OCI0024,41,2G
25,20230121,OCI0025,119,2G
26,20230121,OCI0026,333,2G
27,20230121,OCI0027,0,2G
28,20230121,OCI0028,103,2G
29,20230121,OCI0029,141,2G
30,20230121,OCI0030,35,2G
31,20230121,OCI0031,118,2G
32,20230121,OCI0032,0,2G
33,20230121,OCI0033,84,2G
34,20230121,OCI0034,0,2G
35,20230121,OCI0035,26,2G
36,20230121,OCI0036,73,2G
37,20230121,OCI0037,50,2G
38,20230121,OCI0038,75,2G
39,20230121,OCI0039,111,2G
40,20230121,OCI0041,52,2G
41,20230121,OCI0042,43,2G
42,20230121,OCI0043,113,2G
43,20230121,OCI0044,73,2G
44,20230121,OCI0045,46,2G
45,20230121,OCI0046,52,2G
46,20230121,OCI0047,26,2G
47,20230121,OCI0048,60,2G
48,20230121,OCI0049,249,2G
49,20230121,OCI0050,800,2G
50,20230121,OCI0051,118,2G
51,20230121,OCI0052,32,2G
52,20230121,OCI0053,46,2G
53,20230121,OCI0054,19,2G
54,20230121,OCI0055,36,2G
55,20230121,OCI0056,81,2G
56,20230121,OCI0057,114,2G
57,20230121,OCI0058,3,2G
58,20230121,OCI0059,355,2G
59,20230121,OCI0060,116,2G
60,20230121,OCI0061,64,2G
61,20230121,OCI0062,55,2G
62,20230121,OCI0063,95,2G
63,20230121,OCI0064,124,2G
64,20230121,OCI0065,63,2G
65,20230121,OCI0066,25,2G
66,20230121,OCI0067,86,2G
67,20230121,OCI0068,44,2G
68,20230121,OCI0069,18,2G
69,20230121,OCI0070,65,2G
70,20230121,OCI0071,39,2G
71,20230121,OCI0072,19,2G
72,20230121,OCI0073,33,2G
73,20230121,OCI0074,47,2G
74,20230121,OCI0075,55,2G
75,20230121,OCI0076,337,2G
76,20230121,OCI0077,36,2G
77,20230121,OCI0078,156,2G
78,20230121,OCI0080,40,2G
79,20230121,OCI0081,51,2G
80,20230121,OCI0082,23,2G
81,20230121,OCI0083,40,2G
82,20230121,OCI0084,69,2G
83,20230121,OCI0085,24,2G
84,20230121,OCI0086,39,2G
85,20230121,OCI0087,48,2G
86,20230121,OCI0088,48,2G
87,20230121,OCI0089,47,2G
88,20230121,OCI0090,6,2G
89,20230121,OCI0091,93,2G
90,20230121,OCI0092,300,2G
91,20230121,OCI0093,533,2G
92,20230121,OCI0094,101,2G
93,20230121,OCI0095,21,2G
94,20230121,OCI0096,28,2G
95,20230121,OCI0097,169,2G
96,20230121,OCI0098,60,2G
97,20230121,OCI0099,4,2G
98,20230121,OCI0100,44,2G
99,20230121,OCI0101,51,2G
100,20230121,OCI0102,58,2G
101,20230121,OCI0104,129,2G
102,20230121,OCI0105,98,2G
103,20230121,OCI0106,23,2G
104,20230121,OCI0107,7,2G
105,20230121,OCI0108,75,2G
106,20230121,OCI0109,23,2G
107,20230121,OCI0110,13,2G
108,20230121,OCI0111,0,2G
109,20230121,OCI0112,337,2G
110,20230121,OCI0113,141,2G
111,20230121,OCI0114,14,2G
112,20230121,OCI0115,31,2G
113,20230121,OCI0116,535,2G
114,20230121,OCI0117,31,2G
115,20230121,OCI0118,294,2G
116,20230121,OCI0119,204,2G
117,20230121,OCI0121,9,2G
118,20230121,OCI0122,221,2G
119,20230121,OCI0123,300,2G
120,20230121,OCI0124,5,2G
121,20230121,OCI0125,2,2G
122,20230121,OCI0127,161,2G
123,20230121,OCI0128,94,2G
124,20230121,OCI0129,82,2G
125,20230121,OCI0130,20,2G
126,20230121,OCI0132,25,2G
127,20230121,OCI0134,48,2G
128,20230121,OCI0135,630,2G
129,20230121,OCI0136,4,2G
130,20230121,OCI0137,48,2G
131,20230121,OCI0138,17,2G
132,20230121,OCI0139,150,2G
133,20230121,OCI0141,8,2G
134,20230121,OCI0142,150,2G
135,20230121,OCI0143,4,2G
136,20230121,OCI0144,55,2G
137,20230121,OCI0145,7,2G
138,20230121,OCI0146,23,2G
139,20230121,OCI0147,151,2G
140,20230121,OCI0148,18,2G
141,20230121,OCI0149,43,2G
142,20230121,OCI0150,123,2G
143,20230121,OCI0151,77,2G
144,20230121,OCI0152,109,2G
145,20230121,OCI0153,113,2G
146,20230121,OCI0154,30,2G
147,20230121,OCI0155,202,2G
148,20230121,OCI0156,66,2G
149,20230121,OCI0157,7,2G
150,20230121,OCI0158,192,2G
151,20230121,OCI0159,572,2G
152,20230121,OCI0160,51,2G
153,20230121,OCI0161,45,2G
154,20230121,OCI0162,109,2G
155,20230121,OCI0163,120,2G
156,20230121,OCI0164,70,2G
157,20230121,OCI0165,11,2G
158,20230121,OCI0166,42,2G
159,20230121,OCI0167,84,2G
160,20230121,OCI0168,125,2G
161,20230121,OCI0169,60,2G
162,20230121,OCI0172,81,2G
163,20230121,OCI0173,86,2G
164,20230121,OCI0174,141,2G
165,20230121,OCI0175,144,2G
166,20230121,OCI0176,83,2G
167,20230121,OCI0177,30,2G
168,20230121,OCI0178,39,2G
169,20230121,OCI0179,107,2G
170,20230121,OCI0180,132,2G
171,20230121,OCI0181,417,2G
172,20230121,OCI0182,70,2G
173,20230121,OCI0183,18,2G
174,20230121,OCI0184,6,2G
175,20230121,OCI0185,255,2G
176,20230121,OCI0186,275,2G
177,20230121,OCI0187,27,2G
178,20230121,OCI0188,11,2G
179,20230121,OCI0189,88,2G
180,20230121,OCI0190,27,2G
181,20230121,OCI0191,104,2G
182,20230121,OCI0192,41,2G
183,20230121,OCI0193,122,2G
184,20230121,OCI0194,75,2G
185,20230121,OCI0195,38,2G
186,20230121,OCI0196,33,2G
187,20230121,OCI0197,237,2G
188,20230121,OCI0198,31,2G
189,20230121,OCI0199,53,2G
190,20230121,OCI0200,42,2G
191,20230121,OCI0201,70,2G
192,20230121,OCI0202,14,2G
193,20230121,OCI0203,198,2G
194,20230121,OCI0204,79,2G
195,20230121,OCI0205,32,2G
196,20230121,OCI0206,114,2G
197,20230121,OCI0207,237,2G
198,20230121,OCI0208,72,2G
199,20230121,OCI0209,32,2G
200,20230121,OCI0210,98,2G
201,20230121,OCI0211,29,2G
202,20230121,OCI0212,77,2G
203,20230121,OCI0213,179,2G
204,20230121,OCI0214,56,2G
205,20230121,OCI0216,22,2G
206,20230121,OCI0219,839,2G
207,20230121,OCI0220,68,2G
208,20230121,OCI0221,253,2G
209,20230121,OCI0222,82,2G
210,20230121,OCI0223,5,2G
211,20230121,OCI0224,76,2G
212,20230121,OCI0225,116,2G
213,20230121,OCI0226,14,2G
214,20230121,OCI0227,479,2G
215,20230121,OCI0228,57,2G
216,20230121,OCI0229,36,2G
217,20230121,OCI0230,49,2G
218,20230121,OCI0231,28,2G
219,20230121,OCI0232,153,2G
220,20230121,OCI0233,212,2G
221,20230121,OCI0234,366,2G
222,20230121,OCI0235,5,2G
223,20230121,OCI0236,57,2G
224,20230121,OCI0237,38,2G
225,20230121,OCI0238,124,2G
