,date_jour,code_site,drop_after_tch_assign,techno
0,20230103,OCI0001,28,2G
1,20230103,OCI0002,24,2G
2,20230103,OCI0003,16,2G
3,20230103,OCI0004,45,2G
4,20230103,OCI0005,14,2G
5,20230103,OCI0006,26,2G
6,20230103,OCI0007,5,2G
7,20230103,OCI0008,13,2G
8,20230103,OCI0009,24,2G
9,20230103,OCI0010,19,2G
10,20230103,OCI0011,29,2G
11,20230103,OCI0012,10,2G
12,20230103,OCI0013,19,2G
13,20230103,OCI0014,8,2G
14,20230103,OCI0015,32,2G
15,20230103,OCI0016,46,2G
16,20230103,OCI0017,53,2G
17,20230103,OCI0018,18,2G
18,20230103,OCI0019,16,2G
19,20230103,OCI0020,22,2G
20,20230103,OCI0021,165,2G
21,20230103,OCI0022,23,2G
22,20230103,OCI0023,21,2G
23,20230103,OCI0024,15,2G
24,20230103,OCI0025,47,2G
25,20230103,OCI0026,105,2G
26,20230103,OCI0027,0,2G
27,20230103,OCI0028,43,2G
28,20230103,OCI0029,41,2G
29,20230103,OCI0030,13,2G
30,20230103,OCI0031,36,2G
31,20230103,OCI0032,0,2G
32,20230103,OCI0033,24,2G
33,20230103,OCI0034,0,2G
34,20230103,OCI0035,10,2G
35,20230103,OCI0036,25,2G
36,20230103,OCI0037,20,2G
37,20230103,OCI0038,24,2G
38,20230103,OCI0039,24,2G
39,20230103,OCI0041,4,2G
40,20230103,OCI0042,25,2G
41,20230103,OCI0043,85,2G
42,20230103,OCI0044,20,2G
43,20230103,OCI0045,18,2G
44,20230103,OCI0046,15,2G
45,20230103,OCI0047,17,2G
46,20230103,OCI0048,25,2G
47,20230103,OCI0049,78,2G
48,20230103,OCI0050,33,2G
49,20230103,OCI0051,61,2G
50,20230103,OCI0052,12,2G
51,20230103,OCI0053,5,2G
52,20230103,OCI0054,7,2G
53,20230103,OCI0055,17,2G
54,20230103,OCI0056,23,2G
55,20230103,OCI0057,50,2G
56,20230103,OCI0058,1,2G
57,20230103,OCI0059,90,2G
58,20230103,OCI0060,21,2G
59,20230103,OCI0061,19,2G
60,20230103,OCI0062,12,2G
61,20230103,OCI0063,37,2G
62,20230103,OCI0064,29,2G
63,20230103,OCI0065,19,2G
64,20230103,OCI0066,3,2G
65,20230103,OCI0067,25,2G
66,20230103,OCI0068,28,2G
67,20230103,OCI0069,15,2G
68,20230103,OCI0070,22,2G
69,20230103,OCI0071,4,2G
70,20230103,OCI0072,2,2G
71,20230103,OCI0073,14,2G
72,20230103,OCI0074,28,2G
73,20230103,OCI0075,19,2G
74,20230103,OCI0076,34,2G
75,20230103,OCI0077,16,2G
76,20230103,OCI0078,41,2G
77,20230103,OCI0080,23,2G
78,20230103,OCI0081,18,2G
79,20230103,OCI0082,9,2G
80,20230103,OCI0083,12,2G
81,20230103,OCI0084,6,2G
82,20230103,OCI0085,2,2G
83,20230103,OCI0086,17,2G
84,20230103,OCI0087,13,2G
85,20230103,OCI0088,10,2G
86,20230103,OCI0089,36,2G
87,20230103,OCI0090,6,2G
88,20230103,OCI0091,63,2G
89,20230103,OCI0092,84,2G
90,20230103,OCI0093,84,2G
91,20230103,OCI0094,21,2G
92,20230103,OCI0095,8,2G
93,20230103,OCI0096,7,2G
94,20230103,OCI0097,46,2G
95,20230103,OCI0098,24,2G
96,20230103,OCI0099,1,2G
97,20230103,OCI0100,16,2G
98,20230103,OCI0101,34,2G
