,date_jour,code_site,drop_after_tch_assign,techno
0,20230128,OCI0001,837,2G
1,20230128,OCI0002,437,2G
2,20230128,OCI0003,367,2G
3,20230128,OCI0004,729,2G
4,20230128,OCI0005,600,2G
5,20230128,OCI0006,501,2G
6,20230128,OCI0007,68,2G
7,20230128,OCI0008,108,2G
8,20230128,OCI0009,321,2G
9,20230128,OCI0010,274,2G
10,20230128,OCI0011,480,2G
11,20230128,OCI0012,323,2G
12,20230128,OCI0013,635,2G
13,20230128,OCI0014,269,2G
14,20230128,OCI0015,731,2G
15,20230128,OCI0016,1361,2G
16,20230128,OCI0017,1107,2G
17,20230128,OCI0018,530,2G
18,20230128,OCI0019,370,2G
19,20230128,OCI0020,407,2G
20,20230128,OCI0021,1748,2G
21,20230128,OCI0022,510,2G
22,20230128,OCI0023,457,2G
23,20230128,OCI0024,318,2G
24,20230128,OCI0025,866,2G
25,20230128,OCI0026,2989,2G
26,20230128,OCI0027,0,2G
27,20230128,OCI0028,1067,2G
28,20230128,OCI0029,1020,2G
29,20230128,OCI0030,516,2G
30,20230128,OCI0031,599,2G
31,20230128,OCI0032,5,2G
32,20230128,OCI0033,540,2G
33,20230128,OCI0034,0,2G
34,20230128,OCI0035,322,2G
35,20230128,OCI0036,496,2G
36,20230128,OCI0037,470,2G
37,20230128,OCI0038,1082,2G
38,20230128,OCI0039,690,2G
39,20230128,OCI0041,305,2G
40,20230128,OCI0042,573,2G
41,20230128,OCI0043,686,2G
42,20230128,OCI0044,604,2G
43,20230128,OCI0045,402,2G
44,20230128,OCI0046,420,2G
45,20230128,OCI0047,238,2G
46,20230128,OCI0048,432,2G
47,20230128,OCI0049,1431,2G
48,20230128,OCI0050,1337,2G
49,20230128,OCI0051,730,2G
50,20230128,OCI0052,210,2G
51,20230128,OCI0053,243,2G
52,20230128,OCI0054,144,2G
53,20230128,OCI0055,410,2G
54,20230128,OCI0056,538,2G
55,20230128,OCI0057,938,2G
56,20230128,OCI0058,82,2G
57,20230128,OCI0059,2043,2G
58,20230128,OCI0060,587,2G
59,20230128,OCI0061,356,2G
60,20230128,OCI0062,264,2G
61,20230128,OCI0063,824,2G
62,20230128,OCI0064,457,2G
63,20230128,OCI0065,550,2G
64,20230128,OCI0066,144,2G
65,20230128,OCI0067,573,2G
66,20230128,OCI0068,549,2G
