,date_jour,code_site,drop_after_tch_assign,techno
0,20230114,OCI0001,26,2G
1,20230114,OCI0002,6,2G
2,20230114,OCI0003,5,2G
3,20230114,OCI0004,17,2G
4,20230114,OCI0005,12,2G
5,20230114,OCI0006,27,2G
6,20230114,OCI0007,4,2G
7,20230114,OCI0008,2,2G
8,20230114,OCI0009,8,2G
9,20230114,OCI0010,11,2G
10,20230114,OCI0011,8,2G
11,20230114,OCI0012,11,2G
12,20230114,OCI0013,15,2G
13,20230114,OCI0014,14,2G
14,20230114,OCI0015,34,2G
15,20230114,OCI0016,52,2G
16,20230114,OCI0017,51,2G
17,20230114,OCI0018,31,2G
18,20230114,OCI0019,55,2G
19,20230114,OCI0020,14,2G
20,20230114,OCI0021,106,2G
21,20230114,OCI0022,19,2G
22,20230114,OCI0023,21,2G
23,20230114,OCI0024,13,2G
24,20230114,OCI0025,61,2G
25,20230114,OCI0026,106,2G
26,20230114,OCI0027,0,2G
27,20230114,OCI0028,39,2G
28,20230114,OCI0029,12,2G
29,20230114,OCI0030,13,2G
30,20230114,OCI0031,16,2G
31,20230114,OCI0032,0,2G
32,20230114,OCI0033,16,2G
33,20230114,OCI0034,0,2G
34,20230114,OCI0035,11,2G
35,20230114,OCI0036,36,2G
36,20230114,OCI0037,110,2G
37,20230114,OCI0038,19,2G
38,20230114,OCI0039,25,2G
39,20230114,OCI0041,7,2G
40,20230114,OCI0042,32,2G
41,20230114,OCI0043,31,2G
42,20230114,OCI0044,20,2G
43,20230114,OCI0045,19,2G
44,20230114,OCI0046,7,2G
45,20230114,OCI0047,5,2G
46,20230114,OCI0048,1,2G
47,20230114,OCI0049,48,2G
48,20230114,OCI0050,34,2G
49,20230114,OCI0051,27,2G
50,20230114,OCI0052,8,2G
51,20230114,OCI0053,14,2G
52,20230114,OCI0054,17,2G
53,20230114,OCI0055,7,2G
54,20230114,OCI0056,26,2G
55,20230114,OCI0057,38,2G
56,20230114,OCI0058,2,2G
57,20230114,OCI0059,74,2G
58,20230114,OCI0060,12,2G
59,20230114,OCI0061,8,2G
60,20230114,OCI0062,14,2G
61,20230114,OCI0063,32,2G
62,20230114,OCI0064,11,2G
63,20230114,OCI0065,10,2G
64,20230114,OCI0066,3,2G
65,20230114,OCI0067,36,2G
66,20230114,OCI0068,14,2G
67,20230114,OCI0069,11,2G
68,20230114,OCI0070,18,2G
69,20230114,OCI0071,7,2G
70,20230114,OCI0072,6,2G
71,20230114,OCI0073,22,2G
72,20230114,OCI0074,10,2G
73,20230114,OCI0075,17,2G
74,20230114,OCI0076,29,2G
75,20230114,OCI0077,23,2G
76,20230114,OCI0078,37,2G
77,20230114,OCI0080,15,2G
78,20230114,OCI0081,15,2G
79,20230114,OCI0082,6,2G
80,20230114,OCI0083,14,2G
81,20230114,OCI0084,18,2G
82,20230114,OCI0085,8,2G
83,20230114,OCI0086,14,2G
84,20230114,OCI0087,24,2G
85,20230114,OCI0088,9,2G
86,20230114,OCI0089,10,2G
87,20230114,OCI0090,0,2G
88,20230114,OCI0091,30,2G
89,20230114,OCI0092,72,2G
90,20230114,OCI0093,62,2G
91,20230114,OCI0094,10,2G
92,20230114,OCI0095,10,2G
93,20230114,OCI0096,6,2G
94,20230114,OCI0097,19,2G
95,20230114,OCI0098,12,2G
96,20230114,OCI0099,3,2G
97,20230114,OCI0100,14,2G
98,20230114,OCI0101,16,2G
99,20230114,OCI0102,4,2G
