,date_jour,code_site,drop_after_tch_assign,techno
0,20230123,40,0,2G
1,20230123,OCI0001,617,2G
2,20230123,OCI0002,271,2G
3,20230123,OCI0003,240,2G
4,20230123,OCI0004,466,2G
5,20230123,OCI0005,454,2G
6,20230123,OCI0006,330,2G
7,20230123,OCI0007,82,2G
8,20230123,OCI0008,188,2G
9,20230123,OCI0009,306,2G
10,20230123,OCI0010,193,2G
11,20230123,OCI0011,253,2G
12,20230123,OCI0012,225,2G
13,20230123,OCI0013,507,2G
14,20230123,OCI0014,128,2G
15,20230123,OCI0015,552,2G
16,20230123,OCI0016,1204,2G
17,20230123,OCI0017,920,2G
18,20230123,OCI0018,485,2G
19,20230123,OCI0019,252,2G
20,20230123,OCI0020,436,2G
21,20230123,OCI0021,1802,2G
22,20230123,OCI0022,321,2G
23,20230123,OCI0023,323,2G
24,20230123,OCI0024,369,2G
25,20230123,OCI0025,827,2G
26,20230123,OCI0026,2205,2G
27,20230123,OCI0027,0,2G
28,20230123,OCI0028,831,2G
29,20230123,OCI0029,675,2G
30,20230123,OCI0030,429,2G
31,20230123,OCI0031,394,2G
32,20230123,OCI0032,0,2G
33,20230123,OCI0033,340,2G
34,20230123,OCI0034,0,2G
35,20230123,OCI0035,228,2G
36,20230123,OCI0036,506,2G
37,20230123,OCI0037,348,2G
38,20230123,OCI0038,569,2G
39,20230123,OCI0039,581,2G
40,20230123,OCI0041,374,2G
41,20230123,OCI0042,324,2G
42,20230123,OCI0043,666,2G
43,20230123,OCI0044,408,2G
44,20230123,OCI0045,351,2G
45,20230123,OCI0046,299,2G
46,20230123,OCI0047,158,2G
47,20230123,OCI0048,318,2G
48,20230123,OCI0049,1127,2G
49,20230123,OCI0050,1970,2G
50,20230123,OCI0051,441,2G
51,20230123,OCI0052,272,2G
52,20230123,OCI0053,196,2G
53,20230123,OCI0054,150,2G
54,20230123,OCI0055,323,2G
55,20230123,OCI0056,518,2G
56,20230123,OCI0057,666,2G
57,20230123,OCI0058,76,2G
