,date_jour,code_site,drop_after_tch_assign,techno
0,20230107,OCI0001,27,2G
1,20230107,OCI0002,16,2G
2,20230107,OCI0003,16,2G
3,20230107,OCI0004,40,2G
4,20230107,OCI0005,31,2G
5,20230107,OCI0006,30,2G
6,20230107,OCI0007,1,2G
7,20230107,OCI0008,12,2G
8,20230107,OCI0009,13,2G
9,20230107,OCI0010,16,2G
10,20230107,OCI0011,16,2G
11,20230107,OCI0012,14,2G
12,20230107,OCI0013,28,2G
13,20230107,OCI0014,10,2G
14,20230107,OCI0015,41,2G
15,20230107,OCI0016,85,2G
16,20230107,OCI0017,56,2G
17,20230107,OCI0018,30,2G
18,20230107,OCI0019,22,2G
19,20230107,OCI0020,23,2G
20,20230107,OCI0021,142,2G
21,20230107,OCI0022,18,2G
22,20230107,OCI0023,29,2G
23,20230107,OCI0024,30,2G
24,20230107,OCI0025,33,2G
25,20230107,OCI0026,133,2G
26,20230107,OCI0027,0,2G
27,20230107,OCI0028,53,2G
28,20230107,OCI0029,10,2G
29,20230107,OCI0030,24,2G
30,20230107,OCI0031,42,2G
31,20230107,OCI0032,0,2G
32,20230107,OCI0033,33,2G
33,20230107,OCI0034,0,2G
34,20230107,OCI0035,27,2G
35,20230107,OCI0036,36,2G
36,20230107,OCI0037,35,2G
37,20230107,OCI0038,41,2G
38,20230107,OCI0039,23,2G
39,20230107,OCI0041,27,2G
40,20230107,OCI0042,22,2G
41,20230107,OCI0043,48,2G
42,20230107,OCI0044,35,2G
43,20230107,OCI0045,15,2G
44,20230107,OCI0046,21,2G
45,20230107,OCI0047,9,2G
46,20230107,OCI0048,17,2G
47,20230107,OCI0049,79,2G
48,20230107,OCI0050,84,2G
49,20230107,OCI0051,35,2G
50,20230107,OCI0052,15,2G
51,20230107,OCI0053,13,2G
52,20230107,OCI0054,8,2G
53,20230107,OCI0055,31,2G
54,20230107,OCI0056,32,2G
55,20230107,OCI0057,42,2G
56,20230107,OCI0058,3,2G
57,20230107,OCI0059,122,2G
