,date_jour,code_site,drop_after_tch_assign,techno
0,20230130,OCI0001,701,2G
1,20230130,OCI0002,279,2G
2,20230130,OCI0003,259,2G
3,20230130,OCI0004,630,2G
4,20230130,OCI0005,429,2G
5,20230130,OCI0006,453,2G
6,20230130,OCI0007,74,2G
7,20230130,OCI0008,203,2G
8,20230130,OCI0009,320,2G
9,20230130,OCI0010,269,2G
10,20230130,OCI0011,377,2G
11,20230130,OCI0012,227,2G
12,20230130,OCI0013,543,2G
13,20230130,OCI0014,174,2G
14,20230130,OCI0015,651,2G
15,20230130,OCI0016,1286,2G
16,20230130,OCI0017,1077,2G
17,20230130,OCI0018,536,2G
18,20230130,OCI0019,330,2G
19,20230130,OCI0020,379,2G
20,20230130,OCI0021,1768,2G
21,20230130,OCI0022,368,2G
22,20230130,OCI0023,434,2G
23,20230130,OCI0024,412,2G
24,20230130,OCI0025,877,2G
25,20230130,OCI0026,2653,2G
26,20230130,OCI0027,0,2G
27,20230130,OCI0028,889,2G
28,20230130,OCI0029,939,2G
29,20230130,OCI0030,475,2G
30,20230130,OCI0031,544,2G
31,20230130,OCI0032,0,2G
32,20230130,OCI0033,335,2G
33,20230130,OCI0034,1,2G
34,20230130,OCI0035,209,2G
35,20230130,OCI0036,513,2G
36,20230130,OCI0037,387,2G
37,20230130,OCI0038,756,2G
38,20230130,OCI0039,419,2G
39,20230130,OCI0041,273,2G
40,20230130,OCI0042,434,2G
41,20230130,OCI0043,743,2G
42,20230130,OCI0044,410,2G
43,20230130,OCI0045,339,2G
44,20230130,OCI0046,330,2G
45,20230130,OCI0047,224,2G
46,20230130,OCI0048,335,2G
47,20230130,OCI0049,1194,2G
48,20230130,OCI0050,1337,2G
49,20230130,OCI0051,505,2G
50,20230130,OCI0052,186,2G
51,20230130,OCI0053,251,2G
52,20230130,OCI0054,155,2G
53,20230130,OCI0055,473,2G
54,20230130,OCI0056,455,2G
55,20230130,OCI0057,930,2G
56,20230130,OCI0058,52,2G
57,20230130,OCI0059,1656,2G
58,20230130,OCI0060,598,2G
59,20230130,OCI0061,258,2G
60,20230130,OCI0062,224,2G
61,20230130,OCI0063,686,2G
62,20230130,OCI0064,415,2G
63,20230130,OCI0065,458,2G
64,20230130,OCI0066,131,2G
65,20230130,OCI0067,568,2G
66,20230130,OCI0068,408,2G
67,20230130,OCI0069,288,2G
68,20230130,OCI0070,377,2G
69,20230130,OCI0071,343,2G
70,20230130,OCI0072,144,2G
71,20230130,OCI0073,267,2G
72,20230130,OCI0074,246,2G
73,20230130,OCI0075,423,2G
74,20230130,OCI0076,931,2G
75,20230130,OCI0077,416,2G
76,20230130,OCI0078,686,2G
77,20230130,OCI0080,459,2G
78,20230130,OCI0081,393,2G
79,20230130,OCI0082,154,2G
80,20230130,OCI0083,368,2G
81,20230130,OCI0084,317,2G
82,20230130,OCI0085,140,2G
83,20230130,OCI0086,181,2G
84,20230130,OCI0087,426,2G
85,20230130,OCI0088,292,2G
86,20230130,OCI0089,435,2G
87,20230130,OCI0090,98,2G
88,20230130,OCI0091,974,2G
89,20230130,OCI0092,1723,2G
90,20230130,OCI0093,1131,2G
91,20230130,OCI0094,524,2G
92,20230130,OCI0095,156,2G
93,20230130,OCI0096,171,2G
94,20230130,OCI0097,935,2G
95,20230130,OCI0098,404,2G
96,20230130,OCI0099,104,2G
97,20230130,OCI0100,432,2G
98,20230130,OCI0101,459,2G
99,20230130,OCI0102,330,2G
100,20230130,OCI0104,652,2G
101,20230130,OCI0105,596,2G
102,20230130,OCI0106,298,2G
103,20230130,OCI0107,144,2G
104,20230130,OCI0108,400,2G
105,20230130,OCI0109,217,2G
106,20230130,OCI0110,133,2G
107,20230130,OCI0111,72,2G
108,20230130,OCI0112,1904,2G
109,20230130,OCI0113,554,2G
110,20230130,OCI0114,314,2G
111,20230130,OCI0115,191,2G
112,20230130,OCI0116,3001,2G
113,20230130,OCI0117,357,2G
114,20230130,OCI0118,1506,2G
115,20230130,OCI0119,1470,2G
116,20230130,OCI0121,12,2G
117,20230130,OCI0122,990,2G
118,20230130,OCI0123,634,2G
119,20230130,OCI0124,132,2G
120,20230130,OCI0125,72,2G
121,20230130,OCI0127,845,2G
122,20230130,OCI0128,638,2G
123,20230130,OCI0129,739,2G
124,20230130,OCI0130,142,2G
125,20230130,OCI0132,205,2G
126,20230130,OCI0134,409,2G
127,20230130,OCI0135,486,2G
128,20230130,OCI0136,111,2G
129,20230130,OCI0137,424,2G
130,20230130,OCI0138,110,2G
131,20230130,OCI0139,1189,2G
132,20230130,OCI0141,102,2G
133,20230130,OCI0142,985,2G
134,20230130,OCI0143,184,2G
135,20230130,OCI0144,323,2G
136,20230130,OCI0145,14,2G
137,20230130,OCI0146,310,2G
138,20230130,OCI0147,696,2G
139,20230130,OCI0148,278,2G
140,20230130,OCI0149,531,2G
141,20230130,OCI0150,819,2G
142,20230130,OCI0151,348,2G
143,20230130,OCI0152,1138,2G
144,20230130,OCI0153,768,2G
145,20230130,OCI0154,201,2G
146,20230130,OCI0155,1393,2G
147,20230130,OCI0156,363,2G
148,20230130,OCI0157,72,2G
149,20230130,OCI0158,1559,2G
150,20230130,OCI0159,3779,2G
151,20230130,OCI0160,382,2G
152,20230130,OCI0161,295,2G
153,20230130,OCI0162,525,2G
154,20230130,OCI0163,1319,2G
155,20230130,OCI0164,382,2G
156,20230130,OCI0165,228,2G
157,20230130,OCI0166,249,2G
158,20230130,OCI0167,534,2G
159,20230130,OCI0168,530,2G
160,20230130,OCI0169,467,2G
161,20230130,OCI0172,608,2G
162,20230130,OCI0173,345,2G
163,20230130,OCI0174,674,2G
164,20230130,OCI0175,1073,2G
165,20230130,OCI0176,548,2G
166,20230130,OCI0177,241,2G
167,20230130,OCI0178,411,2G
168,20230130,OCI0179,821,2G
169,20230130,OCI0180,581,2G
170,20230130,OCI0181,1956,2G
171,20230130,OCI0182,334,2G
172,20230130,OCI0183,196,2G
173,20230130,OCI0184,144,2G
174,20230130,OCI0185,1592,2G
175,20230130,OCI0186,969,2G
176,20230130,OCI0187,224,2G
177,20230130,OCI0188,143,2G
178,20230130,OCI0189,570,2G
179,20230130,OCI0190,552,2G
180,20230130,OCI0191,593,2G
181,20230130,OCI0192,587,2G
182,20230130,OCI0193,946,2G
183,20230130,OCI0194,758,2G
184,20230130,OCI0195,282,2G
185,20230130,OCI0196,430,2G
186,20230130,OCI0197,1318,2G
187,20230130,OCI0198,287,2G
188,20230130,OCI0199,416,2G
189,20230130,OCI0200,265,2G
190,20230130,OCI0201,480,2G
191,20230130,OCI0202,150,2G
