,date_jour,code_site,drop_after_tch_assign,techno
0,20230108,OCI0001,27,2G
1,20230108,OCI0002,17,2G
2,20230108,OCI0003,12,2G
3,20230108,OCI0004,28,2G
4,20230108,OCI0005,12,2G
5,20230108,OCI0006,26,2G
6,20230108,OCI0007,4,2G
7,20230108,OCI0008,15,2G
8,20230108,OCI0009,7,2G
9,20230108,OCI0010,14,2G
10,20230108,OCI0011,4,2G
11,20230108,OCI0012,3,2G
12,20230108,OCI0013,28,2G
13,20230108,OCI0014,7,2G
14,20230108,OCI0015,28,2G
15,20230108,OCI0016,83,2G
16,20230108,OCI0017,34,2G
17,20230108,OCI0018,23,2G
18,20230108,OCI0019,13,2G
19,20230108,OCI0020,14,2G
20,20230108,OCI0021,108,2G
21,20230108,OCI0022,19,2G
22,20230108,OCI0023,14,2G
23,20230108,OCI0024,34,2G
24,20230108,OCI0025,36,2G
25,20230108,OCI0026,112,2G
26,20230108,OCI0027,0,2G
27,20230108,OCI0028,62,2G
28,20230108,OCI0029,28,2G
29,20230108,OCI0030,22,2G
30,20230108,OCI0031,20,2G
31,20230108,OCI0032,0,2G
32,20230108,OCI0033,22,2G
33,20230108,OCI0034,0,2G
34,20230108,OCI0035,5,2G
35,20230108,OCI0036,42,2G
36,20230108,OCI0037,21,2G
37,20230108,OCI0038,31,2G
38,20230108,OCI0039,47,2G
39,20230108,OCI0041,15,2G
40,20230108,OCI0042,22,2G
41,20230108,OCI0043,64,2G
42,20230108,OCI0044,17,2G
43,20230108,OCI0045,16,2G
44,20230108,OCI0046,20,2G
45,20230108,OCI0047,18,2G
46,20230108,OCI0048,13,2G
47,20230108,OCI0049,65,2G
48,20230108,OCI0050,91,2G
49,20230108,OCI0051,31,2G
50,20230108,OCI0052,8,2G
51,20230108,OCI0053,9,2G
52,20230108,OCI0054,2,2G
53,20230108,OCI0055,23,2G
54,20230108,OCI0056,26,2G
55,20230108,OCI0057,25,2G
56,20230108,OCI0058,2,2G
57,20230108,OCI0059,150,2G
58,20230108,OCI0060,59,2G
59,20230108,OCI0061,30,2G
60,20230108,OCI0062,16,2G
61,20230108,OCI0063,35,2G
62,20230108,OCI0064,22,2G
63,20230108,OCI0065,26,2G
64,20230108,OCI0066,10,2G
65,20230108,OCI0067,34,2G
66,20230108,OCI0068,19,2G
67,20230108,OCI0069,14,2G
68,20230108,OCI0070,23,2G
69,20230108,OCI0071,14,2G
70,20230108,OCI0072,2,2G
71,20230108,OCI0073,4,2G
72,20230108,OCI0074,23,2G
73,20230108,OCI0075,16,2G
74,20230108,OCI0076,17,2G
75,20230108,OCI0077,15,2G
76,20230108,OCI0078,68,2G
77,20230108,OCI0080,11,2G
78,20230108,OCI0081,13,2G
79,20230108,OCI0082,12,2G
80,20230108,OCI0083,27,2G
81,20230108,OCI0084,24,2G
82,20230108,OCI0085,4,2G
83,20230108,OCI0086,20,2G
84,20230108,OCI0087,22,2G
85,20230108,OCI0088,15,2G
86,20230108,OCI0089,17,2G
87,20230108,OCI0090,3,2G
88,20230108,OCI0091,49,2G
89,20230108,OCI0092,95,2G
90,20230108,OCI0093,69,2G
91,20230108,OCI0094,24,2G
92,20230108,OCI0095,5,2G
93,20230108,OCI0096,5,2G
94,20230108,OCI0097,62,2G
95,20230108,OCI0098,33,2G
96,20230108,OCI0099,2,2G
97,20230108,OCI0100,18,2G
98,20230108,OCI0101,12,2G
99,20230108,OCI0102,11,2G
100,20230108,OCI0104,43,2G
101,20230108,OCI0105,26,2G
102,20230108,OCI0106,13,2G
103,20230108,OCI0107,6,2G
104,20230108,OCI0108,13,2G
105,20230108,OCI0109,11,2G
106,20230108,OCI0110,3,2G
107,20230108,OCI0111,0,2G
108,20230108,OCI0112,142,2G
109,20230108,OCI0113,23,2G
110,20230108,OCI0114,4,2G
111,20230108,OCI0115,6,2G
112,20230108,OCI0116,140,2G
113,20230108,OCI0117,20,2G
114,20230108,OCI0118,100,2G
115,20230108,OCI0119,101,2G
116,20230108,OCI0121,1,2G
117,20230108,OCI0122,38,2G
118,20230108,OCI0123,30,2G
119,20230108,OCI0124,1,2G
120,20230108,OCI0125,3,2G
121,20230108,OCI0127,36,2G
122,20230108,OCI0128,23,2G
123,20230108,OCI0129,33,2G
124,20230108,OCI0130,6,2G
125,20230108,OCI0132,8,2G
126,20230108,OCI0134,14,2G
127,20230108,OCI0135,17,2G
128,20230108,OCI0136,3,2G
129,20230108,OCI0137,18,2G
130,20230108,OCI0138,3,2G
131,20230108,OCI0139,115,2G
132,20230108,OCI0141,5,2G
133,20230108,OCI0142,58,2G
134,20230108,OCI0143,1,2G
135,20230108,OCI0144,19,2G
136,20230108,OCI0145,3,2G
137,20230108,OCI0146,10,2G
138,20230108,OCI0147,38,2G
139,20230108,OCI0148,9,2G
140,20230108,OCI0149,34,2G
141,20230108,OCI0150,46,2G
142,20230108,OCI0151,15,2G
143,20230108,OCI0152,58,2G
144,20230108,OCI0153,60,2G
145,20230108,OCI0154,9,2G
146,20230108,OCI0155,54,2G
147,20230108,OCI0156,24,2G
148,20230108,OCI0157,1,2G
149,20230108,OCI0158,82,2G
150,20230108,OCI0159,249,2G
151,20230108,OCI0160,22,2G
152,20230108,OCI0161,9,2G
153,20230108,OCI0162,32,2G
154,20230108,OCI0163,20,2G
155,20230108,OCI0164,28,2G
156,20230108,OCI0165,5,2G
157,20230108,OCI0166,9,2G
158,20230108,OCI0167,39,2G
159,20230108,OCI0168,32,2G
160,20230108,OCI0169,25,2G
161,20230108,OCI0172,45,2G
162,20230108,OCI0173,13,2G
163,20230108,OCI0174,53,2G
164,20230108,OCI0175,80,2G
165,20230108,OCI0176,35,2G
166,20230108,OCI0177,12,2G
167,20230108,OCI0178,19,2G
168,20230108,OCI0179,59,2G
169,20230108,OCI0180,30,2G
170,20230108,OCI0181,178,2G
171,20230108,OCI0182,19,2G
172,20230108,OCI0183,7,2G
173,20230108,OCI0184,1,2G
174,20230108,OCI0185,89,2G
175,20230108,OCI0186,57,2G
176,20230108,OCI0187,3,2G
177,20230108,OCI0188,7,2G
178,20230108,OCI0189,36,2G
179,20230108,OCI0190,13,2G
180,20230108,OCI0191,29,2G
181,20230108,OCI0192,20,2G
182,20230108,OCI0193,35,2G
183,20230108,OCI0194,32,2G
184,20230108,OCI0195,22,2G
185,20230108,OCI0196,3,2G
186,20230108,OCI0197,79,2G
187,20230108,OCI0198,12,2G
188,20230108,OCI0199,24,2G
189,20230108,OCI0200,10,2G
190,20230108,OCI0201,22,2G
191,20230108,OCI0202,10,2G
192,20230108,OCI0203,58,2G
193,20230108,OCI0204,16,2G
194,20230108,OCI0205,6,2G
195,20230108,OCI0206,29,2G
196,20230108,OCI0207,69,2G
197,20230108,OCI0208,46,2G
198,20230108,OCI0209,16,2G
199,20230108,OCI0210,18,2G
200,20230108,OCI0211,13,2G
201,20230108,OCI0212,23,2G
202,20230108,OCI0213,62,2G
203,20230108,OCI0214,19,2G
204,20230108,OCI0216,3,2G
205,20230108,OCI0219,133,2G
206,20230108,OCI0220,26,2G
207,20230108,OCI0221,93,2G
208,20230108,OCI0222,17,2G
209,20230108,OCI0223,6,2G
210,20230108,OCI0224,24,2G
211,20230108,OCI0225,22,2G
212,20230108,OCI0226,5,2G
213,20230108,OCI0227,134,2G
214,20230108,OCI0228,15,2G
215,20230108,OCI0229,18,2G
216,20230108,OCI0230,19,2G
217,20230108,OCI0231,10,2G
218,20230108,OCI0232,57,2G
219,20230108,OCI0233,53,2G
220,20230108,OCI0234,124,2G
221,20230108,OCI0235,4,2G
222,20230108,OCI0236,20,2G
223,20230108,OCI0237,9,2G
224,20230108,OCI0238,62,2G
225,20230108,OCI0239,41,2G
226,20230108,OCI0240,30,2G
227,20230108,OCI0241,50,2G
228,20230108,OCI0242,8,2G
229,20230108,OCI0243,9,2G
230,20230108,OCI0244,4,2G
231,20230108,OCI0245,0,2G
232,20230108,OCI0246,8,2G
233,20230108,OCI0247,69,2G
234,20230108,OCI0248,107,2G
235,20230108,OCI0249,14,2G
236,20230108,OCI0250,19,2G
237,20230108,OCI0251,23,2G
238,20230108,OCI0252,2,2G
239,20230108,OCI0253,17,2G
240,20230108,OCI0254,34,2G
241,20230108,OCI0255,17,2G
242,20230108,OCI0256,41,2G
243,20230108,OCI0257,40,2G
244,20230108,OCI0258,10,2G
245,20230108,OCI0259,14,2G
246,20230108,OCI0260,13,2G
247,20230108,OCI0261,50,2G
248,20230108,OCI0262,149,2G
249,20230108,OCI0263,162,2G
250,20230108,OCI0264,171,2G
251,20230108,OCI0265,25,2G
252,20230108,OCI0266,197,2G
253,20230108,OCI0267,80,2G
254,20230108,OCI0268,77,2G
255,20230108,OCI0269,75,2G
256,20230108,OCI0270,43,2G
257,20230108,OCI0271,6,2G
258,20230108,OCI0272,11,2G
259,20230108,OCI0273,23,2G
260,20230108,OCI0274,32,2G
261,20230108,OCI0275,2,2G
262,20230108,OCI0276,100,2G
263,20230108,OCI0277,1,2G
