,date_jour,code_site,drop_after_tch_assign,techno
0,20230115,OCI0001,31,2G
1,20230115,OCI0002,7,2G
2,20230115,OCI0003,2,2G
3,20230115,OCI0004,16,2G
4,20230115,OCI0005,13,2G
5,20230115,OCI0006,17,2G
6,20230115,OCI0007,1,2G
7,20230115,OCI0008,1,2G
8,20230115,OCI0009,5,2G
9,20230115,OCI0010,9,2G
10,20230115,OCI0011,6,2G
11,20230115,OCI0012,5,2G
12,20230115,OCI0013,20,2G
13,20230115,OCI0014,12,2G
14,20230115,OCI0015,11,2G
15,20230115,OCI0016,36,2G
16,20230115,OCI0017,51,2G
17,20230115,OCI0018,10,2G
18,20230115,OCI0019,9,2G
19,20230115,OCI0020,12,2G
20,20230115,OCI0021,61,2G
21,20230115,OCI0022,14,2G
22,20230115,OCI0023,14,2G
23,20230115,OCI0024,16,2G
24,20230115,OCI0025,28,2G
25,20230115,OCI0026,73,2G
26,20230115,OCI0027,0,2G
27,20230115,OCI0028,23,2G
28,20230115,OCI0029,23,2G
29,20230115,OCI0030,15,2G
30,20230115,OCI0031,34,2G
31,20230115,OCI0032,0,2G
32,20230115,OCI0033,6,2G
33,20230115,OCI0034,0,2G
34,20230115,OCI0035,4,2G
35,20230115,OCI0036,22,2G
36,20230115,OCI0037,4,2G
37,20230115,OCI0038,30,2G
38,20230115,OCI0039,16,2G
39,20230115,OCI0041,19,2G
40,20230115,OCI0042,15,2G
41,20230115,OCI0043,30,2G
42,20230115,OCI0044,13,2G
43,20230115,OCI0045,7,2G
44,20230115,OCI0046,6,2G
45,20230115,OCI0047,1,2G
46,20230115,OCI0048,3,2G
47,20230115,OCI0049,20,2G
48,20230115,OCI0050,44,2G
49,20230115,OCI0051,17,2G
50,20230115,OCI0052,9,2G
51,20230115,OCI0053,7,2G
52,20230115,OCI0054,3,2G
53,20230115,OCI0055,6,2G
54,20230115,OCI0056,33,2G
55,20230115,OCI0057,18,2G
56,20230115,OCI0058,0,2G
57,20230115,OCI0059,75,2G
58,20230115,OCI0060,17,2G
59,20230115,OCI0061,2,2G
60,20230115,OCI0062,5,2G
61,20230115,OCI0063,22,2G
62,20230115,OCI0064,22,2G
63,20230115,OCI0065,14,2G
64,20230115,OCI0066,2,2G
65,20230115,OCI0067,22,2G
66,20230115,OCI0068,13,2G
67,20230115,OCI0069,4,2G
68,20230115,OCI0070,19,2G
69,20230115,OCI0071,10,2G
70,20230115,OCI0072,6,2G
71,20230115,OCI0073,8,2G
72,20230115,OCI0074,9,2G
73,20230115,OCI0075,14,2G
74,20230115,OCI0076,20,2G
75,20230115,OCI0077,13,2G
76,20230115,OCI0078,52,2G
77,20230115,OCI0080,19,2G
78,20230115,OCI0081,9,2G
79,20230115,OCI0082,8,2G
80,20230115,OCI0083,10,2G
81,20230115,OCI0084,11,2G
82,20230115,OCI0085,5,2G
83,20230115,OCI0086,6,2G
84,20230115,OCI0087,17,2G
85,20230115,OCI0088,0,2G
86,20230115,OCI0089,18,2G
87,20230115,OCI0090,3,2G
88,20230115,OCI0091,26,2G
89,20230115,OCI0092,49,2G
90,20230115,OCI0093,29,2G
91,20230115,OCI0094,30,2G
92,20230115,OCI0095,12,2G
93,20230115,OCI0096,10,2G
94,20230115,OCI0097,16,2G
95,20230115,OCI0098,27,2G
96,20230115,OCI0099,4,2G
97,20230115,OCI0100,13,2G
98,20230115,OCI0101,19,2G
99,20230115,OCI0102,2,2G
100,20230115,OCI0104,29,2G
101,20230115,OCI0105,16,2G
102,20230115,OCI0106,7,2G
103,20230115,OCI0107,6,2G
104,20230115,OCI0108,18,2G
105,20230115,OCI0109,8,2G
106,20230115,OCI0110,8,2G
107,20230115,OCI0111,0,2G
108,20230115,OCI0112,54,2G
109,20230115,OCI0113,12,2G
110,20230115,OCI0114,1,2G
111,20230115,OCI0115,6,2G
112,20230115,OCI0116,64,2G
113,20230115,OCI0117,13,2G
114,20230115,OCI0118,41,2G
115,20230115,OCI0119,33,2G
116,20230115,OCI0121,0,2G
117,20230115,OCI0122,24,2G
118,20230115,OCI0123,21,2G
119,20230115,OCI0124,1,2G
120,20230115,OCI0125,1,2G
121,20230115,OCI0127,22,2G
122,20230115,OCI0128,19,2G
123,20230115,OCI0129,29,2G
124,20230115,OCI0130,2,2G
125,20230115,OCI0132,2,2G
126,20230115,OCI0134,7,2G
127,20230115,OCI0135,13,2G
128,20230115,OCI0136,1,2G
129,20230115,OCI0137,9,2G
130,20230115,OCI0138,7,2G
131,20230115,OCI0139,33,2G
132,20230115,OCI0141,2,2G
133,20230115,OCI0142,11,2G
134,20230115,OCI0143,1,2G
135,20230115,OCI0144,6,2G
136,20230115,OCI0145,1,2G
137,20230115,OCI0146,9,2G
138,20230115,OCI0147,19,2G
139,20230115,OCI0148,15,2G
140,20230115,OCI0149,23,2G
141,20230115,OCI0150,39,2G
142,20230115,OCI0151,4,2G
143,20230115,OCI0152,16,2G
144,20230115,OCI0153,35,2G
145,20230115,OCI0154,0,2G
146,20230115,OCI0155,69,2G
147,20230115,OCI0156,9,2G
148,20230115,OCI0157,2,2G
149,20230115,OCI0158,36,2G
150,20230115,OCI0159,96,2G
151,20230115,OCI0160,12,2G
152,20230115,OCI0161,2,2G
153,20230115,OCI0162,6,2G
154,20230115,OCI0163,35,2G
155,20230115,OCI0164,26,2G
156,20230115,OCI0165,2,2G
157,20230115,OCI0166,3,2G
158,20230115,OCI0167,4,2G
159,20230115,OCI0168,22,2G
160,20230115,OCI0169,11,2G
161,20230115,OCI0172,22,2G
162,20230115,OCI0173,19,2G
163,20230115,OCI0174,6,2G
164,20230115,OCI0175,21,2G
165,20230115,OCI0176,13,2G
166,20230115,OCI0177,14,2G
167,20230115,OCI0178,15,2G
168,20230115,OCI0179,11,2G
169,20230115,OCI0180,17,2G
170,20230115,OCI0181,77,2G
171,20230115,OCI0182,12,2G
172,20230115,OCI0183,4,2G
173,20230115,OCI0184,1,2G
174,20230115,OCI0185,60,2G
175,20230115,OCI0186,69,2G
176,20230115,OCI0187,0,2G
177,20230115,OCI0188,7,2G
178,20230115,OCI0189,11,2G
179,20230115,OCI0190,14,2G
180,20230115,OCI0191,18,2G
181,20230115,OCI0192,11,2G
182,20230115,OCI0193,29,2G
183,20230115,OCI0194,32,2G
184,20230115,OCI0195,6,2G
185,20230115,OCI0196,3,2G
186,20230115,OCI0197,39,2G
187,20230115,OCI0198,10,2G
188,20230115,OCI0199,4,2G
189,20230115,OCI0200,4,2G
190,20230115,OCI0201,22,2G
191,20230115,OCI0202,5,2G
192,20230115,OCI0203,93,2G
193,20230115,OCI0204,12,2G
194,20230115,OCI0205,4,2G
195,20230115,OCI0206,21,2G
196,20230115,OCI0207,70,2G
197,20230115,OCI0208,23,2G
198,20230115,OCI0209,5,2G
199,20230115,OCI0210,21,2G
200,20230115,OCI0211,8,2G
201,20230115,OCI0212,19,2G
202,20230115,OCI0213,27,2G
203,20230115,OCI0214,37,2G
204,20230115,OCI0216,3,2G
205,20230115,OCI0219,156,2G
206,20230115,OCI0220,15,2G
207,20230115,OCI0221,46,2G
208,20230115,OCI0222,16,2G
209,20230115,OCI0223,2,2G
210,20230115,OCI0224,13,2G
211,20230115,OCI0225,29,2G
212,20230115,OCI0226,3,2G
213,20230115,OCI0227,52,2G
214,20230115,OCI0228,27,2G
215,20230115,OCI0229,3,2G
216,20230115,OCI0230,9,2G
217,20230115,OCI0231,8,2G
218,20230115,OCI0232,31,2G
219,20230115,OCI0233,38,2G
220,20230115,OCI0234,38,2G
221,20230115,OCI0235,2,2G
222,20230115,OCI0236,11,2G
223,20230115,OCI0237,5,2G
224,20230115,OCI0238,13,2G
225,20230115,OCI0239,21,2G
226,20230115,OCI0240,10,2G
227,20230115,OCI0241,8,2G
228,20230115,OCI0242,9,2G
229,20230115,OCI0243,3,2G
230,20230115,OCI0244,2,2G
231,20230115,OCI0245,1,2G
232,20230115,OCI0246,1,2G
233,20230115,OCI0247,61,2G
234,20230115,OCI0248,28,2G
235,20230115,OCI0249,27,2G
236,20230115,OCI0250,11,2G
237,20230115,OCI0251,14,2G
238,20230115,OCI0252,2,2G
239,20230115,OCI0253,0,2G
240,20230115,OCI0254,8,2G
241,20230115,OCI0255,13,2G
242,20230115,OCI0256,22,2G
243,20230115,OCI0257,18,2G
244,20230115,OCI0258,8,2G
245,20230115,OCI0259,4,2G
246,20230115,OCI0260,13,2G
247,20230115,OCI0261,29,2G
248,20230115,OCI0262,29,2G
249,20230115,OCI0263,42,2G
250,20230115,OCI0264,105,2G
251,20230115,OCI0265,8,2G
252,20230115,OCI0266,51,2G
253,20230115,OCI0267,65,2G
254,20230115,OCI0268,55,2G
255,20230115,OCI0269,6,2G
256,20230115,OCI0270,13,2G
257,20230115,OCI0271,4,2G
258,20230115,OCI0272,4,2G
259,20230115,OCI0273,13,2G
260,20230115,OCI0274,27,2G
261,20230115,OCI0275,4,2G
262,20230115,OCI0276,49,2G
263,20230115,OCI0277,4,2G
264,20230115,OCI0278,0,2G
265,20230115,OCI0279,4,2G
266,20230115,OCI0280,7,2G
267,20230115,OCI0281,0,2G
268,20230115,OCI0282,7,2G
269,20230115,OCI0283,4,2G
270,20230115,OCI0284,21,2G
271,20230115,OCI0285,7,2G
272,20230115,OCI0286,6,2G
273,20230115,OCI0287,6,2G
274,20230115,OCI0288,27,2G
275,20230115,OCI0291,5,2G
276,20230115,OCI0292,0,2G
277,20230115,OCI0293,228,2G
278,20230115,OCI0294,14,2G
279,20230115,OCI0295,7,2G
280,20230115,OCI0297,4,2G
281,20230115,OCI0298,10,2G
282,20230115,OCI0299,15,2G
283,20230115,OCI0300,12,2G
284,20230115,OCI0301,16,2G
285,20230115,OCI0302,0,2G
286,20230115,OCI0303,12,2G
287,20230115,OCI0304,4,2G
288,20230115,OCI0305,5,2G
289,20230115,OCI0306,6,2G
290,20230115,OCI0307,1,2G
291,20230115,OCI0308,3,2G
292,20230115,OCI0309,35,2G
293,20230115,OCI0311,5,2G
294,20230115,OCI0312,0,2G
295,20230115,OCI0313,8,2G
296,20230115,OCI0314,0,2G
297,20230115,OCI0315,10,2G
298,20230115,OCI0316,19,2G
299,20230115,OCI0317,23,2G
300,20230115,OCI0319,16,2G
301,20230115,OCI0320,19,2G
302,20230115,OCI0321,8,2G
303,20230115,OCI0322,14,2G
304,20230115,OCI0323,62,2G
305,20230115,OCI0324,6,2G
306,20230115,OCI0325,67,2G
307,20230115,OCI0326,23,2G
308,20230115,OCI0327,11,2G
309,20230115,OCI0328,5,2G
310,20230115,OCI0329,24,2G
311,20230115,OCI0330,26,2G
312,20230115,OCI0331,52,2G
313,20230115,OCI0332,9,2G
314,20230115,OCI0333,28,2G
315,20230115,OCI0334,38,2G
316,20230115,OCI0335,20,2G
317,20230115,OCI0336,10,2G
318,20230115,OCI0337,9,2G
319,20230115,OCI0338,8,2G
320,20230115,OCI0339,1,2G
321,20230115,OCI0341,25,2G
322,20230115,OCI0342,5,2G
323,20230115,OCI0343,13,2G
324,20230115,OCI0344,0,2G
325,20230115,OCI0345,31,2G
326,20230115,OCI0347,19,2G
327,20230115,OCI0348,15,2G
328,20230115,OCI0349,13,2G
329,20230115,OCI0350,25,2G
330,20230115,OCI0351,7,2G
331,20230115,OCI0352,10,2G
332,20230115,OCI0353,5,2G
333,20230115,OCI0354,9,2G
334,20230115,OCI0355,28,2G
335,20230115,OCI0356,5,2G
336,20230115,OCI0357,120,2G
337,20230115,OCI0358,9,2G
338,20230115,OCI0359,4,2G
339,20230115,OCI0360,4,2G
340,20230115,OCI0361,258,2G
341,20230115,OCI0362,6,2G
342,20230115,OCI0363,35,2G
343,20230115,OCI0364,18,2G
344,20230115,OCI0365,9,2G
345,20230115,OCI0366,7,2G
346,20230115,OCI0367,12,2G
347,20230115,OCI0368,17,2G
348,20230115,OCI0369,7,2G
349,20230115,OCI0370,6,2G
350,20230115,OCI0371,1,2G
351,20230115,OCI0372,5,2G
352,20230115,OCI0373,5,2G
353,20230115,OCI0374,26,2G
354,20230115,OCI0375,53,2G
355,20230115,OCI0376,2,2G
356,20230115,OCI0377,31,2G
357,20230115,OCI0378,68,2G
358,20230115,OCI0379,6,2G
359,20230115,OCI0380,48,2G
360,20230115,OCI0381,13,2G
361,20230115,OCI0382,11,2G
362,20230115,OCI0383,4,2G
363,20230115,OCI0384,49,2G
364,20230115,OCI0385,8,2G
365,20230115,OCI0386,69,2G
366,20230115,OCI0387,6,2G
367,20230115,OCI0388,56,2G
368,20230115,OCI0389,44,2G
369,20230115,OCI0390,41,2G
370,20230115,OCI0391,15,2G
371,20230115,OCI0392,24,2G
372,20230115,OCI0393,138,2G
373,20230115,OCI0394,2,2G
374,20230115,OCI0395,13,2G
375,20230115,OCI0396,23,2G
376,20230115,OCI0397,34,2G
377,20230115,OCI0398,145,2G
378,20230115,OCI0399,10,2G
379,20230115,OCI0400,8,2G
380,20230115,OCI0401,4,2G
381,20230115,OCI0402,7,2G
382,20230115,OCI0403,11,2G
383,20230115,OCI0404,70,2G
384,20230115,OCI0405,13,2G
385,20230115,OCI0406,8,2G
386,20230115,OCI0407,13,2G
387,20230115,OCI0408,16,2G
388,20230115,OCI0409,7,2G
389,20230115,OCI0410,2,2G
390,20230115,OCI0411,3,2G
391,20230115,OCI0412,1,2G
392,20230115,OCI0413,4,2G
393,20230115,OCI0414,8,2G
394,20230115,OCI0415,22,2G
395,20230115,OCI0416,7,2G
396,20230115,OCI0417,14,2G
397,20230115,OCI0418,4,2G
398,20230115,OCI0419,13,2G
399,20230115,OCI0420,19,2G
400,20230115,OCI0421,37,2G
401,20230115,OCI0422,9,2G
402,20230115,OCI0423,9,2G
403,20230115,OCI0424,11,2G
404,20230115,OCI0426,22,2G
405,20230115,OCI0427,7,2G
406,20230115,OCI0428,12,2G
407,20230115,OCI0429,23,2G
408,20230115,OCI0430,4,2G
409,20230115,OCI0431,9,2G
410,20230115,OCI0432,14,2G
411,20230115,OCI0433,4,2G
412,20230115,OCI0434,1,2G
413,20230115,OCI0435,11,2G
414,20230115,OCI0436,0,2G
415,20230115,OCI0437,1,2G
416,20230115,OCI0438,9,2G
417,20230115,OCI0439,12,2G
418,20230115,OCI0440,3,2G
419,20230115,OCI0441,21,2G
420,20230115,OCI0442,3,2G
421,20230115,OCI0443,3,2G
422,20230115,OCI0444,3,2G
423,20230115,OCI0445,38,2G
424,20230115,OCI0446,42,2G
425,20230115,OCI0447,11,2G
426,20230115,OCI0448,15,2G
427,20230115,OCI0449,17,2G
428,20230115,OCI0450,50,2G
429,20230115,OCI0451,6,2G
430,20230115,OCI0452,13,2G
431,20230115,OCI0453,50,2G
432,20230115,OCI0454,12,2G
433,20230115,OCI0455,1,2G
434,20230115,OCI0456,14,2G
435,20230115,OCI0457,1,2G
436,20230115,OCI0458,3,2G
437,20230115,OCI0459,10,2G
438,20230115,OCI0460,13,2G
439,20230115,OCI0461,8,2G
440,20230115,OCI0463,43,2G
441,20230115,OCI0464,31,2G
442,20230115,OCI0465,4,2G
443,20230115,OCI0466,0,2G
444,20230115,OCI0467,31,2G
445,20230115,OCI0468,10,2G
446,20230115,OCI0469,72,2G
447,20230115,OCI0470,3,2G
448,20230115,OCI0472,79,2G
449,20230115,OCI0473,178,2G
450,20230115,OCI0474,8,2G
451,20230115,OCI0475,134,2G
452,20230115,OCI0476,17,2G
453,20230115,OCI0477,12,2G
454,20230115,OCI0478,5,2G
455,20230115,OCI0479,68,2G
