,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230305,0,0.0,0.0,0.0,0.0,3G
1,20230305,OCI0001,0.0,100.0,93.78714646464647,100.0,3G
2,20230305,OCI0002,0.0,100.01,97.13671717171717,100.0,3G
3,20230305,OCI0003,90.91,100.0,99.80156565656566,100.0,3G
4,20230305,OCI0004,0.0,100.0,98.36161616161615,100.0,3G
5,20230305,OCI0005,0.0,100.0,99.29527777777778,100.0,3G
6,20230305,OCI0006,0.0,100.0,95.33752525252525,100.0,3G
7,20230305,OCI0007,0.0,100.0,99.39227272727273,100.0,3G
8,20230305,OCI0008,0.0,100.0,72.3845202020202,100.0,3G
9,20230305,OCI0009,0.0,100.0,98.83739898989899,100.0,3G
10,20230305,OCI0010,98.48,100.0,99.80669191919192,100.0,3G
11,20230305,OCI0011,97.6,100.0,99.80967171717171,100.0,3G
12,20230305,OCI0012,0.0,100.0,96.79319587628866,100.0,3G
13,20230305,OCI0013,87.5,100.0,99.83674242424243,100.0,3G
14,20230305,OCI0014,98.08,100.0,99.94037878787879,100.0,3G
15,20230305,OCI0015,95.56,100.0,99.907601010101,100.0,3G
16,20230305,OCI0016,0.0,100.0,89.31096446700508,100.0,3G
17,20230305,OCI0017,0.0,100.0,91.6020202020202,100.0,3G
18,20230305,OCI0018,0.0,100.0,89.50414141414142,100.0,3G
19,20230305,OCI0019,0.0,100.0,88.27333333333333,100.0,3G
20,20230305,OCI0020,96.97,100.0,99.87681818181818,100.0,3G
21,20230305,OCI0021,0.0,100.0,70.09809644670051,100.0,3G
22,20230305,OCI0022,0.0,100.0,94.29174242424243,100.0,3G
23,20230305,OCI0023,0.0,100.0,96.00858585858586,100.0,3G
24,20230305,OCI0024,0.0,100.0,73.56626262626263,100.0,3G
25,20230305,OCI0025,0.0,100.0,95.59742424242424,100.0,3G
26,20230305,OCI0026,91.67,100.0,99.85545454545455,100.0,3G
27,20230305,OCI0028,0.0,100.0,88.62873737373738,100.0,3G
28,20230305,OCI0029,96.0,100.0,99.83290404040405,100.0,3G
29,20230305,OCI0030,0.0,100.0,49.262550505050505,21.28,3G
30,20230305,OCI0031,88.78,100.0,99.58845959595959,100.0,3G
31,20230305,OCI0033,0.0,100.0,99.37527777777778,100.0,3G
32,20230305,OCI0035,0.0,100.0,88.56444444444445,100.0,3G
33,20230305,OCI0036,0.0,100.0,98.87780303030303,100.0,3G
34,20230305,OCI0037,0.0,100.0,96.88323232323232,100.0,3G
35,20230305,OCI0038,88.89,100.0,99.65323232323232,100.0,3G
36,20230305,OCI0039,0.0,100.0,98.39116161616161,100.0,3G
37,20230305,OCI0041,0.0,100.0,98.93729797979798,100.0,3G
38,20230305,OCI0042,98.91,100.0,99.95585858585859,100.0,3G
39,20230305,OCI0043,0.0,100.0,82.29319875776397,100.0,3G
40,20230305,OCI0044,0.0,100.0,99.4620202020202,100.0,3G
41,20230305,OCI0045,0.0,100.0,93.49542929292929,100.0,3G
42,20230305,OCI0046,0.0,100.0,87.15838383838384,100.0,3G
43,20230305,OCI0047,0.0,100.0,82.5579797979798,100.0,3G
44,20230305,OCI0048,0.0,100.0,61.583917525773195,100.0,3G
45,20230305,OCI0049,0.0,100.0,90.5290404040404,100.0,3G
46,20230305,OCI0050,0.0,100.0,97.46080808080808,100.0,3G
47,20230305,OCI0051,0.0,100.0,99.42590909090909,100.0,3G
48,20230305,OCI0052,0.0,100.0,95.03032828282828,100.0,3G
49,20230305,OCI0053,0.0,100.0,98.93810606060606,100.0,3G
50,20230305,OCI0054,0.0,100.0,98.41376262626262,100.0,3G
51,20230305,OCI0055,0.0,100.0,62.09353535353535,100.0,3G
52,20230305,OCI0056,98.28,100.0,99.85439393939394,100.0,3G
53,20230305,OCI0057,93.75,100.0,99.80090909090909,100.0,3G
54,20230305,OCI0058,0.0,100.0,74.82191919191919,100.0,3G
55,20230305,OCI0059,0.0,100.0,78.68611111111112,100.0,3G
56,20230305,OCI0060,0.0,100.0,96.61224747474748,100.0,3G
57,20230305,OCI0061,98.76,100.0,99.96583333333334,100.0,3G
58,20230305,OCI0062,0.0,100.0,82.64121212121212,100.0,3G
59,20230305,OCI0063,0.0,100.0,99.2959595959596,100.0,3G
60,20230305,OCI0064,0.0,100.0,93.95232323232324,100.0,3G
61,20230305,OCI0065,0.0,100.0,89.53787878787878,100.0,3G
62,20230305,OCI0066,0.0,100.0,78.65515151515152,100.0,3G
63,20230305,OCI0067,0.0,100.0,64.45193298969072,100.0,3G
64,20230305,OCI0068,0.0,100.0,97.92073232323233,100.0,3G
65,20230305,OCI0069,0.0,100.0,95.5695202020202,100.0,3G
66,20230305,OCI0070,0.0,100.0,98.65055555555556,100.0,3G
67,20230305,OCI0071,0.0,100.0,96.9360101010101,100.0,3G
68,20230305,OCI0072,0.0,100.0,95.52090909090909,100.0,3G
69,20230305,OCI0073,0.0,100.0,91.48545454545454,100.0,3G
70,20230305,OCI0074,0.0,100.0,82.45686868686869,100.0,3G
71,20230305,OCI0075,0.0,100.93,96.82229797979798,100.0,3G
72,20230305,OCI0076,96.77,100.0,99.77426767676768,100.0,3G
73,20230305,OCI0077,97.44,100.0,99.87916666666666,100.0,3G
74,20230305,OCI0078,0.0,100.0,90.4,100.0,3G
75,20230305,OCI0080,0.0,100.0,82.78244949494949,100.0,3G
76,20230305,OCI0081,98.38,100.0,99.86156565656566,100.0,3G
