,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230209,0,0.0,0.0,0.0,0.0,3G
1,20230209,OCI0001,0.0,100.0,96.59562801932367,100.0,3G
2,20230209,OCI0002,0.0,100.0,96.59210144927536,100.0,3G
3,20230209,OCI0003,0.0,100.0,99.26305555555555,100.0,3G
4,20230209,OCI0004,0.0,100.0,99.22320048309179,100.0,3G
5,20230209,OCI0005,0.0,100.0,97.97876811594203,100.0,3G
6,20230209,OCI0006,0.0,100.0,95.74198067632851,100.0,3G
7,20230209,OCI0007,0.0,100.0,98.62588164251208,100.0,3G
8,20230209,OCI0008,0.0,100.0,85.29001207729469,100.0,3G
9,20230209,OCI0009,0.0,100.0,98.22071256038647,100.0,3G
10,20230209,OCI0010,0.0,100.0,99.57236714975845,100.0,3G
11,20230209,OCI0011,85.71,100.0,99.65183574879227,100.0,3G
12,20230209,OCI0012,0.0,100.0,97.43845410628019,100.0,3G
13,20230209,OCI0013,0.0,100.0,99.30353864734299,100.0,3G
14,20230209,OCI0014,0.0,100.0,99.5593115942029,100.0,3G
15,20230209,OCI0015,0.0,100.0,99.25584541062801,100.0,3G
16,20230209,OCI0016,0.0,100.0,92.16521897810219,100.0,3G
17,20230209,OCI0017,0.0,100.0,90.04280193236715,100.0,3G
18,20230209,OCI0018,0.0,100.0,94.18160628019324,100.0,3G
19,20230209,OCI0019,0.0,100.0,89.32358695652174,100.0,3G
20,20230209,OCI0020,95.45,100.0,99.85155797101449,100.0,3G
21,20230209,OCI0021,0.0,100.0,77.66225181598062,100.0,3G
22,20230209,OCI0022,0.0,100.0,93.73254830917874,100.0,3G
23,20230209,OCI0023,0.0,100.0,86.34246376811595,100.0,3G
24,20230209,OCI0024,0.0,100.0,73.72173913043478,100.0,3G
25,20230209,OCI0025,95.2,100.01,99.84210144927536,100.0,3G
26,20230209,OCI0026,0.0,100.0,99.42382850241546,100.0,3G
27,20230209,OCI0028,0.0,100.0,89.91052121212121,100.0,3G
28,20230209,OCI0029,95.63,100.0,99.75623188405797,100.0,3G
29,20230209,OCI0030,99.16,100.0,99.9558695652174,100.0,3G
30,20230209,OCI0031,94.32,100.0,99.68007246376811,100.0,3G
31,20230209,OCI0033,0.0,100.0,99.61446859903381,100.0,3G
32,20230209,OCI0035,0.0,100.0,95.59202898550724,100.0,3G
33,20230209,OCI0036,0.0,100.0,98.54272946859903,100.0,3G
34,20230209,OCI0037,0.0,100.0,95.87265700483091,100.0,3G
35,20230209,OCI0038,96.67,100.0,99.79989130434782,100.0,3G
36,20230209,OCI0039,0.0,100.0,94.7294847020934,100.0,3G
37,20230209,OCI0041,0.0,100.0,98.18381642512077,100.0,3G
38,20230209,OCI0042,0.0,100.0,99.21170289855073,100.0,3G
39,20230209,OCI0043,0.0,100.0,91.52928743961353,100.0,3G
40,20230209,OCI0044,98.15,100.0,99.93782608695652,100.0,3G
41,20230209,OCI0045,0.0,100.0,89.88769323671498,100.0,3G
