,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230217,-1,,,,,2G
1,20230217,313,,,,,2G
2,20230217,315,,,,,2G
3,20230217,78,,,,,2G
4,20230217,OCI0001,0.0,100.0,89.21030303030302,99.53,2G
5,20230217,OCI0002,0.0,100.0,88.31895705521472,100.0,2G
6,20230217,OCI0003,0.0,100.0,98.0856346749226,100.0,2G
7,20230217,OCI0004,0.0,100.0,98.72064417177914,100.0,2G
8,20230217,OCI0005,0.0,100.0,89.0280606060606,100.0,2G
9,20230217,OCI0006,0.0,100.0,94.22587878787878,100.0,2G
10,20230217,OCI0007,0.0,100.0,89.11869565217391,100.0,2G
11,20230217,OCI0008,0.0,100.0,80.75993150684931,100.0,2G
12,20230217,OCI0009,0.0,100.0,84.76726708074534,100.0,2G
13,20230217,OCI0010,0.0,100.0,94.06723602484472,100.0,2G
14,20230217,OCI0011,0.0,100.0,90.33990683229814,100.0,2G
15,20230217,OCI0012,0.0,100.0,84.762950310559,100.0,2G
16,20230217,OCI0013,0.0,100.0,98.73898773006135,100.0,2G
17,20230217,OCI0014,0.0,100.0,85.12109677419355,100.0,2G
18,20230217,OCI0015,0.0,100.0,96.26109090909091,100.0,2G
19,20230217,OCI0016,0.0,100.0,97.38197452229299,100.0,2G
20,20230217,OCI0017,0.0,100.0,91.38928571428572,100.0,2G
21,20230217,OCI0018,0.0,100.0,96.88272151898734,99.53,2G
22,20230217,OCI0019,0.0,100.0,88.15142857142857,99.89,2G
23,20230217,OCI0020,0.0,100.0,94.07785714285714,100.0,2G
24,20230217,OCI0021,0.0,100.0,93.17160606060607,100.0,2G
25,20230217,OCI0022,0.0,100.0,92.08636363636364,100.0,2G
26,20230217,OCI0023,0.0,100.0,95.02061728395061,99.42,2G
27,20230217,OCI0024,0.0,100.0,78.41451851851852,99.9,2G
28,20230217,OCI0025,99.41,100.0,99.9629696969697,100.0,2G
29,20230217,OCI0026,97.89,99.82,99.12484848484848,99.17,2G
30,20230217,OCI0027,,,,,2G
31,20230217,OCI0028,0.0,100.0,93.88466666666666,100.0,2G
32,20230217,OCI0029,0.0,100.0,97.51457575757576,100.0,2G
33,20230217,OCI0030,0.0,100.0,90.75610429447853,100.0,2G
34,20230217,OCI0031,0.0,100.0,93.61398089171975,100.0,2G
35,20230217,OCI0032,0.0,100.0,89.59113207547169,100.0,2G
36,20230217,OCI0033,0.0,100.0,84.72593167701864,100.0,2G
37,20230217,OCI0034,0.0,100.0,81.66981818181819,100.0,2G
38,20230217,OCI0035,0.0,100.0,90.87039735099337,100.0,2G
39,20230217,OCI0036,0.0,100.0,97.45449685534591,100.0,2G
40,20230217,OCI0037,99.16,100.0,99.95145569620253,100.0,2G
41,20230217,OCI0038,0.0,100.0,94.22156050955414,100.0,2G
42,20230217,OCI0039,0.0,100.12,92.67390909090909,100.0,2G
43,20230217,OCI0041,0.0,100.0,85.98083850931677,100.0,2G
44,20230217,OCI0042,0.0,100.0,89.05281818181818,100.0,2G
45,20230217,OCI0043,0.0,100.0,95.28647239263803,100.0,2G
46,20230217,OCI0044,0.0,100.0,93.58730303030303,100.0,2G
47,20230217,OCI0045,0.0,100.0,83.82022580645162,100.0,2G
48,20230217,OCI0046,0.0,100.0,97.22856164383562,100.0,2G
49,20230217,OCI0047,0.0,100.0,78.69498412698412,100.0,2G
50,20230217,OCI0048,0.0,100.0,76.43006711409396,99.95,2G
51,20230217,OCI0049,0.0,100.0,94.32178787878787,99.45,2G
52,20230217,OCI0050,0.0,100.0,97.3187898089172,,2G
53,20230217,OCI0051,0.0,100.0,85.80748484848485,100.0,2G
54,20230217,OCI0052,0.0,100.0,89.41421052631578,100.0,2G
55,20230217,OCI0053,0.0,100.0,86.08374213836478,100.0,2G
56,20230217,OCI0054,0.0,100.0,86.23566878980891,100.0,2G
57,20230217,OCI0055,0.0,100.0,78.20685714285715,99.82,2G
58,20230217,OCI0056,0.0,100.0,97.54769696969697,100.0,2G
59,20230217,OCI0057,0.0,100.0,95.05875757575758,100.0,2G
60,20230217,OCI0058,0.0,100.0,71.18075342465754,100.0,2G
61,20230217,OCI0059,0.0,100.0,91.69763803680982,,2G
62,20230217,OCI0060,0.0,100.0,92.86396969696969,100.0,2G
63,20230217,OCI0061,0.0,100.0,98.70928571428571,100.0,2G
64,20230217,OCI0062,0.0,100.0,79.36132450331125,100.0,2G
65,20230217,OCI0063,0.0,100.0,99.04975757575758,100.0,2G
66,20230217,OCI0064,99.83,100.0,99.98289655172414,100.0,2G
67,20230217,OCI0065,0.0,100.0,86.70732484076433,99.26,2G
68,20230217,OCI0066,0.0,100.0,85.94891719745223,100.0,2G
69,20230217,OCI0067,0.0,100.0,86.46622047244095,99.89,2G
70,20230217,OCI0068,0.0,100.0,86.74745341614907,99.53,2G
71,20230217,OCI0069,0.0,100.0,84.74903726708075,100.0,2G
72,20230217,OCI0070,0.0,100.0,90.02509316770187,100.0,2G
73,20230217,OCI0071,0.0,100.0,87.331065830721,100.0,2G
74,20230217,OCI0072,0.0,100.0,71.35770440251572,100.0,2G
75,20230217,OCI0073,0.0,100.0,78.09450331125828,100.0,2G
76,20230217,OCI0074,0.0,100.0,84.52987138263666,100.0,2G
77,20230217,OCI0075,0.0,100.0,94.95445141065831,100.0,2G
78,20230217,OCI0076,0.0,100.0,96.2827300613497,100.0,2G
79,20230217,OCI0077,0.0,100.0,93.96748427672956,100.0,2G
80,20230217,OCI0078,0.0,100.0,83.67700348432055,,2G
81,20230217,OCI0080,0.0,100.0,86.90900621118013,100.0,2G
82,20230217,OCI0081,0.0,100.0,91.39702453987731,100.0,2G
83,20230217,OCI0082,0.0,100.0,95.49273885350318,,2G
84,20230217,OCI0083,0.0,100.0,93.44993127147767,100.0,2G
85,20230217,OCI0084,0.0,100.0,92.0943137254902,,2G
86,20230217,OCI0085,0.0,100.0,89.1057453416149,100.0,2G
87,20230217,OCI0086,0.0,100.0,87.37147798742139,100.0,2G
88,20230217,OCI0087,97.65,100.0,99.41584848484848,99.465,2G
89,20230217,OCI0088,0.0,100.0,78.0222602739726,100.0,2G
90,20230217,OCI0089,0.0,100.0,85.68727891156463,100.0,2G
91,20230217,OCI0090,0.0,100.0,73.25248466257669,100.0,2G
92,20230217,OCI0091,0.0,100.0,86.20351612903225,100.0,2G
93,20230217,OCI0092,56.42,100.0,98.11757575757576,100.0,2G
94,20230217,OCI0093,0.0,100.0,79.96423566878981,,2G
95,20230217,OCI0094,0.0,100.0,98.53560606060606,99.475,2G
96,20230217,OCI0095,0.0,100.0,91.77836363636364,100.0,2G
97,20230217,OCI0096,0.0,100.0,93.88154545454546,100.0,2G
98,20230217,OCI0097,0.0,100.0,91.65156441717791,100.0,2G
99,20230217,OCI0098,0.0,100.0,94.44521472392638,100.0,2G
100,20230217,OCI0099,0.0,100.0,78.75556270096463,100.0,2G
101,20230217,OCI0100,0.0,100.0,80.03861635220126,99.89,2G
102,20230217,OCI0101,0.0,100.0,93.89464968152866,100.0,2G
103,20230217,OCI0102,0.0,100.0,89.73853968253968,100.0,2G
