,date_jour,code_site,number_of_call_drop_3g,techno
0,20230117,0,286,3G
1,20230117,OCI0001,195,3G
2,20230117,OCI0002,32,3G
3,20230117,OCI0003,49,3G
4,20230117,OCI0004,136,3G
5,20230117,OCI0005,41,3G
6,20230117,OCI0006,32,3G
7,20230117,OCI0007,51,3G
8,20230117,OCI0008,36,3G
9,20230117,OCI0009,106,3G
10,20230117,OCI0010,58,3G
11,20230117,OCI0011,103,3G
12,20230117,OCI0012,11,3G
13,20230117,OCI0013,64,3G
14,20230117,OCI0014,48,3G
15,20230117,OCI0015,100,3G
16,20230117,OCI0016,95,3G
17,20230117,OCI0017,99,3G
18,20230117,OCI0018,90,3G
19,20230117,OCI0019,138,3G
20,20230117,OCI0020,123,3G
21,20230117,OCI0021,100,3G
22,20230117,OCI0022,58,3G
23,20230117,OCI0023,33,3G
24,20230117,OCI0024,4,3G
25,20230117,OCI0025,383,3G
26,20230117,OCI0026,125,3G
27,20230117,OCI0028,53,3G
28,20230117,OCI0029,104,3G
29,20230117,OCI0030,81,3G
30,20230117,OCI0031,73,3G
31,20230117,OCI0033,143,3G
32,20230117,OCI0035,30,3G
33,20230117,OCI0036,69,3G
34,20230117,OCI0037,110,3G
35,20230117,OCI0038,325,3G
36,20230117,OCI0039,23,3G
37,20230117,OCI0041,82,3G
38,20230117,OCI0042,102,3G
39,20230117,OCI0043,90,3G
40,20230117,OCI0044,21,3G
41,20230117,OCI0045,39,3G
42,20230117,OCI0046,48,3G
43,20230117,OCI0047,5,3G
44,20230117,OCI0048,46,3G
45,20230117,OCI0049,73,3G
46,20230117,OCI0050,21,3G
47,20230117,OCI0051,34,3G
48,20230117,OCI0052,81,3G
49,20230117,OCI0053,56,3G
50,20230117,OCI0054,25,3G
51,20230117,OCI0055,21,3G
52,20230117,OCI0056,201,3G
53,20230117,OCI0057,116,3G
54,20230117,OCI0058,10,3G
55,20230117,OCI0059,126,3G
56,20230117,OCI0060,27,3G
57,20230117,OCI0061,45,3G
58,20230117,OCI0062,14,3G
59,20230117,OCI0063,60,3G
60,20230117,OCI0064,26,3G
61,20230117,OCI0065,26,3G
62,20230117,OCI0066,9,3G
63,20230117,OCI0067,26,3G
64,20230117,OCI0068,655,3G
65,20230117,OCI0069,36,3G
66,20230117,OCI0070,72,3G
67,20230117,OCI0071,32,3G
68,20230117,OCI0072,54,3G
69,20230117,OCI0073,45,3G
70,20230117,OCI0074,5,3G
71,20230117,OCI0075,211,3G
72,20230117,OCI0076,364,3G
73,20230117,OCI0077,89,3G
74,20230117,OCI0078,25,3G
75,20230117,OCI0080,13,3G
76,20230117,OCI0081,111,3G
77,20230117,OCI0083,4,3G
78,20230117,OCI0084,23,3G
79,20230117,OCI0085,21,3G
80,20230117,OCI0086,141,3G
81,20230117,OCI0087,171,3G
82,20230117,OCI0088,53,3G
83,20230117,OCI0089,62,3G
84,20230117,OCI0090,26,3G
85,20230117,OCI0091,7,3G
86,20230117,OCI0092,102,3G
87,20230117,OCI0093,56,3G
88,20230117,OCI0094,61,3G
89,20230117,OCI0095,41,3G
90,20230117,OCI0096,61,3G
91,20230117,OCI0097,29,3G
92,20230117,OCI0098,58,3G
93,20230117,OCI0099,34,3G
94,20230117,OCI0100,254,3G
95,20230117,OCI0101,109,3G
96,20230117,OCI0102,239,3G
