,date_jour,code_site,number_of_call_drop_3g,techno
0,20230103,0,385,3G
1,20230103,OCI0001,172,3G
2,20230103,OCI0002,30,3G
3,20230103,OCI0003,41,3G
4,20230103,OCI0004,154,3G
5,20230103,OCI0005,50,3G
6,20230103,OCI0006,28,3G
7,20230103,OCI0007,43,3G
8,20230103,OCI0008,88,3G
9,20230103,OCI0009,104,3G
10,20230103,OCI0010,78,3G
11,20230103,OCI0011,133,3G
12,20230103,OCI0012,16,3G
13,20230103,OCI0013,73,3G
14,20230103,OCI0014,54,3G
15,20230103,OCI0015,74,3G
16,20230103,OCI0016,135,3G
17,20230103,OCI0017,94,3G
18,20230103,OCI0018,152,3G
19,20230103,OCI0019,108,3G
20,20230103,OCI0020,201,3G
21,20230103,OCI0021,131,3G
22,20230103,OCI0022,68,3G
23,20230103,OCI0023,83,3G
24,20230103,OCI0024,25,3G
25,20230103,OCI0025,439,3G
26,20230103,OCI0026,148,3G
27,20230103,OCI0028,47,3G
28,20230103,OCI0029,191,3G
29,20230103,OCI0030,64,3G
30,20230103,OCI0031,128,3G
31,20230103,OCI0033,113,3G
32,20230103,OCI0035,49,3G
33,20230103,OCI0036,105,3G
34,20230103,OCI0037,81,3G
35,20230103,OCI0038,360,3G
36,20230103,OCI0039,50,3G
37,20230103,OCI0041,125,3G
38,20230103,OCI0042,149,3G
39,20230103,OCI0043,109,3G
40,20230103,OCI0044,30,3G
41,20230103,OCI0045,69,3G
42,20230103,OCI0046,69,3G
43,20230103,OCI0047,4,3G
44,20230103,OCI0048,52,3G
45,20230103,OCI0049,110,3G
46,20230103,OCI0050,41,3G
47,20230103,OCI0051,132,3G
48,20230103,OCI0052,122,3G
49,20230103,OCI0053,63,3G
50,20230103,OCI0054,42,3G
51,20230103,OCI0055,22,3G
52,20230103,OCI0056,271,3G
53,20230103,OCI0057,285,3G
54,20230103,OCI0058,7,3G
55,20230103,OCI0059,129,3G
56,20230103,OCI0060,62,3G
57,20230103,OCI0061,54,3G
58,20230103,OCI0062,7,3G
59,20230103,OCI0063,93,3G
60,20230103,OCI0064,34,3G
61,20230103,OCI0065,47,3G
62,20230103,OCI0066,12,3G
63,20230103,OCI0067,49,3G
64,20230103,OCI0068,890,3G
65,20230103,OCI0069,38,3G
66,20230103,OCI0070,84,3G
67,20230103,OCI0071,112,3G
68,20230103,OCI0072,58,3G
69,20230103,OCI0073,54,3G
70,20230103,OCI0074,3,3G
71,20230103,OCI0075,136,3G
72,20230103,OCI0076,250,3G
73,20230103,OCI0077,119,3G
74,20230103,OCI0078,32,3G
75,20230103,OCI0080,25,3G
76,20230103,OCI0081,119,3G
77,20230103,OCI0083,32,3G
78,20230103,OCI0084,48,3G
79,20230103,OCI0085,15,3G
80,20230103,OCI0086,83,3G
81,20230103,OCI0087,257,3G
82,20230103,OCI0088,74,3G
83,20230103,OCI0089,55,3G
84,20230103,OCI0090,49,3G
85,20230103,OCI0091,18,3G
86,20230103,OCI0092,293,3G
87,20230103,OCI0093,55,3G
88,20230103,OCI0094,70,3G
89,20230103,OCI0095,32,3G
90,20230103,OCI0096,86,3G
91,20230103,OCI0097,31,3G
92,20230103,OCI0098,47,3G
93,20230103,OCI0099,32,3G
94,20230103,OCI0100,58,3G
95,20230103,OCI0101,55,3G
96,20230103,OCI0102,221,3G
97,20230103,OCI0104,203,3G
98,20230103,OCI0105,106,3G
99,20230103,OCI0106,57,3G
100,20230103,OCI0107,3,3G
101,20230103,OCI0108,54,3G
102,20230103,OCI0109,11,3G
103,20230103,OCI0110,16,3G
104,20230103,OCI0111,30,3G
105,20230103,OCI0112,75,3G
106,20230103,OCI0113,585,3G
107,20230103,OCI0114,105,3G
108,20230103,OCI0115,63,3G
109,20230103,OCI0116,38,3G
110,20230103,OCI0117,37,3G
111,20230103,OCI0118,61,3G
112,20230103,OCI0119,45,3G
113,20230103,OCI0121,4,3G
114,20230103,OCI0122,48,3G
115,20230103,OCI0123,66,3G
116,20230103,OCI0124,470,3G
117,20230103,OCI0125,21,3G
118,20230103,OCI0127,32,3G
119,20230103,OCI0128,76,3G
120,20230103,OCI0129,220,3G
121,20230103,OCI0130,35,3G
122,20230103,OCI0132,7,3G
123,20230103,OCI0134,65,3G
124,20230103,OCI0135,88,3G
125,20230103,OCI0136,110,3G
126,20230103,OCI0137,123,3G
127,20230103,OCI0138,71,3G
128,20230103,OCI0139,64,3G
129,20230103,OCI0141,12,3G
130,20230103,OCI0142,149,3G
131,20230103,OCI0143,73,3G
132,20230103,OCI0144,31,3G
133,20230103,OCI0145,10,3G
134,20230103,OCI0146,64,3G
135,20230103,OCI0147,91,3G
136,20230103,OCI0148,33,3G
137,20230103,OCI0149,41,3G
138,20230103,OCI0150,38,3G
139,20230103,OCI0151,11,3G
140,20230103,OCI0152,73,3G
141,20230103,OCI0153,64,3G
142,20230103,OCI0154,12,3G
143,20230103,OCI0155,106,3G
144,20230103,OCI0156,15,3G
145,20230103,OCI0157,17,3G
146,20230103,OCI0158,46,3G
147,20230103,OCI0159,162,3G
148,20230103,OCI0160,49,3G
149,20230103,OCI0161,58,3G
150,20230103,OCI0162,28,3G
151,20230103,OCI0163,267,3G
152,20230103,OCI0164,26,3G
153,20230103,OCI0165,34,3G
154,20230103,OCI0166,44,3G
155,20230103,OCI0167,56,3G
156,20230103,OCI0168,98,3G
157,20230103,OCI0169,116,3G
158,20230103,OCI0172,22,3G
159,20230103,OCI0173,81,3G
160,20230103,OCI0174,33,3G
161,20230103,OCI0175,100,3G
162,20230103,OCI0176,83,3G
163,20230103,OCI0177,24,3G
164,20230103,OCI0178,26,3G
165,20230103,OCI0179,67,3G
166,20230103,OCI0180,334,3G
167,20230103,OCI0181,142,3G
168,20230103,OCI0182,94,3G
169,20230103,OCI0183,63,3G
170,20230103,OCI0184,17,3G
171,20230103,OCI0185,27,3G
172,20230103,OCI0186,72,3G
173,20230103,OCI0187,76,3G
174,20230103,OCI0188,37,3G
175,20230103,OCI0189,613,3G
176,20230103,OCI0190,544,3G
177,20230103,OCI0191,92,3G
178,20230103,OCI0192,101,3G
179,20230103,OCI0193,87,3G
180,20230103,OCI0194,48,3G
181,20230103,OCI0195,36,3G
182,20230103,OCI0196,155,3G
183,20230103,OCI0197,60,3G
184,20230103,OCI0198,82,3G
185,20230103,OCI0199,70,3G
186,20230103,OCI0200,19,3G
187,20230103,OCI0201,31,3G
188,20230103,OCI0202,24,3G
189,20230103,OCI0203,88,3G
190,20230103,OCI0204,41,3G
191,20230103,OCI0205,23,3G
192,20230103,OCI0206,95,3G
193,20230103,OCI0207,126,3G
194,20230103,OCI0208,36,3G
195,20230103,OCI0209,499,3G
196,20230103,OCI0210,92,3G
197,20230103,OCI0211,131,3G
198,20230103,OCI0212,46,3G
199,20230103,OCI0213,37,3G
200,20230103,OCI0214,2,3G
201,20230103,OCI0216,112,3G
202,20230103,OCI0219,137,3G
203,20230103,OCI0220,37,3G
204,20230103,OCI0221,65,3G
205,20230103,OCI0222,5,3G
206,20230103,OCI0223,5,3G
207,20230103,OCI0224,43,3G
208,20230103,OCI0225,238,3G
209,20230103,OCI0226,52,3G
210,20230103,OCI0227,22,3G
211,20230103,OCI0228,187,3G
212,20230103,OCI0229,1,3G
213,20230103,OCI0230,64,3G
214,20230103,OCI0231,59,3G
215,20230103,OCI0232,29,3G
216,20230103,OCI0233,98,3G
217,20230103,OCI0234,42,3G
218,20230103,OCI0235,44,3G
219,20230103,OCI0236,33,3G
220,20230103,OCI0237,61,3G
221,20230103,OCI0238,56,3G
222,20230103,OCI0239,48,3G
223,20230103,OCI0240,168,3G
224,20230103,OCI0241,61,3G
225,20230103,OCI0242,156,3G
226,20230103,OCI0243,84,3G
227,20230103,OCI0244,115,3G
228,20230103,OCI0245,53,3G
229,20230103,OCI0246,16,3G
230,20230103,OCI0247,40,3G
231,20230103,OCI0248,95,3G
232,20230103,OCI0249,24,3G
233,20230103,OCI0250,29,3G
234,20230103,OCI0251,24,3G
235,20230103,OCI0252,13,3G
236,20230103,OCI0253,20,3G
237,20230103,OCI0254,28,3G
238,20230103,OCI0255,108,3G
239,20230103,OCI0256,62,3G
240,20230103,OCI0257,52,3G
241,20230103,OCI0258,40,3G
242,20230103,OCI0259,124,3G
243,20230103,OCI0260,78,3G
244,20230103,OCI0261,70,3G
245,20230103,OCI0262,6,3G
246,20230103,OCI0263,143,3G
247,20230103,OCI0264,227,3G
248,20230103,OCI0265,46,3G
249,20230103,OCI0266,179,3G
250,20230103,OCI0267,72,3G
251,20230103,OCI0268,29,3G
252,20230103,OCI0269,3,3G
253,20230103,OCI0270,62,3G
254,20230103,OCI0271,80,3G
255,20230103,OCI0272,25,3G
256,20230103,OCI0273,40,3G
257,20230103,OCI0274,158,3G
258,20230103,OCI0275,19,3G
259,20230103,OCI0276,47,3G
260,20230103,OCI0277,4,3G
261,20230103,OCI0278,3,3G
262,20230103,OCI0279,97,3G
263,20230103,OCI0280,51,3G
264,20230103,OCI0281,161,3G
265,20230103,OCI0282,49,3G
266,20230103,OCI0283,14,3G
267,20230103,OCI0284,76,3G
268,20230103,OCI0285,72,3G
269,20230103,OCI0286,104,3G
270,20230103,OCI0287,44,3G
271,20230103,OCI0288,38,3G
272,20230103,OCI0291,25,3G
273,20230103,OCI0292,42,3G
274,20230103,OCI0293,65,3G
275,20230103,OCI0294,82,3G
276,20230103,OCI0295,148,3G
277,20230103,OCI0297,204,3G
278,20230103,OCI0298,76,3G
279,20230103,OCI0299,23,3G
280,20230103,OCI0300,47,3G
281,20230103,OCI0301,132,3G
282,20230103,OCI0302,47,3G
283,20230103,OCI0303,159,3G
284,20230103,OCI0304,33,3G
285,20230103,OCI0305,27,3G
286,20230103,OCI0306,85,3G
287,20230103,OCI0307,129,3G
288,20230103,OCI0308,48,3G
289,20230103,OCI0309,59,3G
290,20230103,OCI0311,135,3G
291,20230103,OCI0312,33,3G
292,20230103,OCI0313,63,3G
293,20230103,OCI0314,41,3G
294,20230103,OCI0315,134,3G
295,20230103,OCI0316,64,3G
296,20230103,OCI0317,149,3G
297,20230103,OCI0319,71,3G
298,20230103,OCI0320,125,3G
299,20230103,OCI0321,87,3G
300,20230103,OCI0322,55,3G
301,20230103,OCI0323,394,3G
302,20230103,OCI0324,43,3G
303,20230103,OCI0325,76,3G
304,20230103,OCI0326,68,3G
305,20230103,OCI0327,45,3G
306,20230103,OCI0328,81,3G
307,20230103,OCI0329,113,3G
308,20230103,OCI0330,106,3G
309,20230103,OCI0331,125,3G
310,20230103,OCI0332,50,3G
311,20230103,OCI0333,195,3G
312,20230103,OCI0334,89,3G
313,20230103,OCI0335,105,3G
314,20230103,OCI0336,86,3G
315,20230103,OCI0337,79,3G
316,20230103,OCI0338,26,3G
317,20230103,OCI0339,91,3G
318,20230103,OCI0341,51,3G
319,20230103,OCI0342,78,3G
320,20230103,OCI0343,44,3G
321,20230103,OCI0344,150,3G
322,20230103,OCI0345,41,3G
323,20230103,OCI0347,47,3G
324,20230103,OCI0348,67,3G
325,20230103,OCI0349,94,3G
326,20230103,OCI0350,44,3G
327,20230103,OCI0351,39,3G
328,20230103,OCI0352,68,3G
329,20230103,OCI0353,18,3G
330,20230103,OCI0354,39,3G
331,20230103,OCI0355,115,3G
332,20230103,OCI0356,30,3G
333,20230103,OCI0357,114,3G
334,20230103,OCI0358,45,3G
335,20230103,OCI0359,68,3G
336,20230103,OCI0360,110,3G
337,20230103,OCI0361,87,3G
338,20230103,OCI0362,62,3G
339,20230103,OCI0363,169,3G
340,20230103,OCI0364,33,3G
341,20230103,OCI0365,38,3G
342,20230103,OCI0366,34,3G
343,20230103,OCI0367,58,3G
344,20230103,OCI0368,110,3G
345,20230103,OCI0369,112,3G
346,20230103,OCI0370,47,3G
347,20230103,OCI0371,20,3G
348,20230103,OCI0372,19,3G
349,20230103,OCI0373,65,3G
350,20230103,OCI0374,83,3G
351,20230103,OCI0375,65,3G
352,20230103,OCI0376,55,3G
353,20230103,OCI0377,92,3G
354,20230103,OCI0378,234,3G
355,20230103,OCI0379,123,3G
356,20230103,OCI0380,44,3G
357,20230103,OCI0381,288,3G
358,20230103,OCI0382,24,3G
359,20230103,OCI0383,58,3G
360,20230103,OCI0384,129,3G
361,20230103,OCI0385,29,3G
362,20230103,OCI0386,154,3G
363,20230103,OCI0387,29,3G
364,20230103,OCI0388,52,3G
365,20230103,OCI0389,158,3G
366,20230103,OCI0390,199,3G
367,20230103,OCI0391,24,3G
368,20230103,OCI0392,50,3G
369,20230103,OCI0393,49,3G
370,20230103,OCI0394,165,3G
371,20230103,OCI0395,69,3G
372,20230103,OCI0396,151,3G
373,20230103,OCI0397,27,3G
374,20230103,OCI0398,134,3G
375,20230103,OCI0399,24,3G
376,20230103,OCI0400,10,3G
377,20230103,OCI0401,28,3G
378,20230103,OCI0402,145,3G
379,20230103,OCI0403,75,3G
380,20230103,OCI0404,191,3G
381,20230103,OCI0405,170,3G
382,20230103,OCI0406,39,3G
383,20230103,OCI0407,72,3G
384,20230103,OCI0408,173,3G
385,20230103,OCI0409,41,3G
386,20230103,OCI0410,21,3G
387,20230103,OCI0411,13,3G
388,20230103,OCI0412,39,3G
389,20230103,OCI0413,68,3G
390,20230103,OCI0414,22,3G
391,20230103,OCI0415,42,3G
