,date_jour,code_site,number_of_call_drop_3g,techno
0,20230104,0,293,3G
1,20230104,OCI0001,185,3G
2,20230104,OCI0002,25,3G
3,20230104,OCI0003,18,3G
4,20230104,OCI0004,148,3G
5,20230104,OCI0005,49,3G
6,20230104,OCI0006,28,3G
7,20230104,OCI0007,53,3G
8,20230104,OCI0008,72,3G
9,20230104,OCI0009,109,3G
10,20230104,OCI0010,76,3G
11,20230104,OCI0011,94,3G
12,20230104,OCI0012,13,3G
13,20230104,OCI0013,97,3G
14,20230104,OCI0014,44,3G
15,20230104,OCI0015,67,3G
16,20230104,OCI0016,107,3G
17,20230104,OCI0017,74,3G
18,20230104,OCI0018,96,3G
19,20230104,OCI0019,114,3G
20,20230104,OCI0020,179,3G
21,20230104,OCI0021,100,3G
22,20230104,OCI0022,53,3G
23,20230104,OCI0023,44,3G
24,20230104,OCI0024,22,3G
25,20230104,OCI0025,339,3G
26,20230104,OCI0026,111,3G
27,20230104,OCI0028,50,3G
28,20230104,OCI0029,181,3G
29,20230104,OCI0030,70,3G
30,20230104,OCI0031,96,3G
31,20230104,OCI0033,123,3G
32,20230104,OCI0035,31,3G
33,20230104,OCI0036,130,3G
34,20230104,OCI0037,62,3G
35,20230104,OCI0038,367,3G
36,20230104,OCI0039,40,3G
37,20230104,OCI0041,116,3G
38,20230104,OCI0042,166,3G
39,20230104,OCI0043,81,3G
40,20230104,OCI0044,44,3G
41,20230104,OCI0045,49,3G
42,20230104,OCI0046,47,3G
43,20230104,OCI0047,7,3G
44,20230104,OCI0048,46,3G
45,20230104,OCI0049,86,3G
46,20230104,OCI0050,24,3G
47,20230104,OCI0051,102,3G
48,20230104,OCI0052,81,3G
49,20230104,OCI0053,73,3G
50,20230104,OCI0054,34,3G
51,20230104,OCI0055,19,3G
52,20230104,OCI0056,200,3G
53,20230104,OCI0057,230,3G
54,20230104,OCI0058,14,3G
55,20230104,OCI0059,119,3G
56,20230104,OCI0060,113,3G
57,20230104,OCI0061,32,3G
58,20230104,OCI0062,21,3G
59,20230104,OCI0063,69,3G
60,20230104,OCI0064,28,3G
61,20230104,OCI0065,35,3G
62,20230104,OCI0066,26,3G
63,20230104,OCI0067,31,3G
64,20230104,OCI0068,970,3G
65,20230104,OCI0069,36,3G
66,20230104,OCI0070,95,3G
67,20230104,OCI0071,47,3G
68,20230104,OCI0072,85,3G
69,20230104,OCI0073,46,3G
70,20230104,OCI0074,4,3G
71,20230104,OCI0075,123,3G
