,date_jour,code_site,number_of_call_drop_3g,techno
0,20230124,0,664,3G
1,20230124,OCI0001,321,3G
2,20230124,OCI0002,89,3G
3,20230124,OCI0003,38,3G
4,20230124,OCI0004,324,3G
5,20230124,OCI0005,87,3G
6,20230124,OCI0006,94,3G
7,20230124,OCI0007,109,3G
8,20230124,OCI0008,100,3G
9,20230124,OCI0009,258,3G
10,20230124,OCI0010,100,3G
11,20230124,OCI0011,154,3G
12,20230124,OCI0012,21,3G
13,20230124,OCI0013,83,3G
14,20230124,OCI0014,69,3G
15,20230124,OCI0015,223,3G
16,20230124,OCI0016,462,3G
17,20230124,OCI0017,104,3G
18,20230124,OCI0018,144,3G
19,20230124,OCI0019,193,3G
20,20230124,OCI0020,246,3G
21,20230124,OCI0021,166,3G
22,20230124,OCI0022,129,3G
23,20230124,OCI0023,58,3G
24,20230124,OCI0024,23,3G
25,20230124,OCI0025,573,3G
26,20230124,OCI0026,256,3G
27,20230124,OCI0028,109,3G
28,20230124,OCI0029,291,3G
29,20230124,OCI0030,174,3G
30,20230124,OCI0031,153,3G
31,20230124,OCI0033,353,3G
32,20230124,OCI0035,61,3G
33,20230124,OCI0036,189,3G
34,20230124,OCI0037,111,3G
35,20230124,OCI0038,662,3G
36,20230124,OCI0039,41,3G
37,20230124,OCI0041,230,3G
38,20230124,OCI0042,133,3G
39,20230124,OCI0043,135,3G
40,20230124,OCI0044,77,3G
41,20230124,OCI0045,81,3G
42,20230124,OCI0046,85,3G
43,20230124,OCI0047,15,3G
44,20230124,OCI0048,79,3G
45,20230124,OCI0049,96,3G
46,20230124,OCI0050,58,3G
47,20230124,OCI0051,31,3G
48,20230124,OCI0052,175,3G
49,20230124,OCI0053,73,3G
50,20230124,OCI0054,47,3G
51,20230124,OCI0055,40,3G
52,20230124,OCI0056,360,3G
53,20230124,OCI0057,224,3G
54,20230124,OCI0058,32,3G
55,20230124,OCI0059,228,3G
56,20230124,OCI0060,62,3G
57,20230124,OCI0061,77,3G
58,20230124,OCI0062,11,3G
59,20230124,OCI0063,172,3G
60,20230124,OCI0064,59,3G
61,20230124,OCI0065,45,3G
62,20230124,OCI0066,48,3G
63,20230124,OCI0067,54,3G
64,20230124,OCI0068,1659,3G
65,20230124,OCI0069,98,3G
66,20230124,OCI0070,116,3G
67,20230124,OCI0071,234,3G
68,20230124,OCI0072,66,3G
69,20230124,OCI0073,108,3G
70,20230124,OCI0074,18,3G
71,20230124,OCI0075,351,3G
72,20230124,OCI0076,1024,3G
73,20230124,OCI0077,187,3G
74,20230124,OCI0078,48,3G
75,20230124,OCI0080,32,3G
76,20230124,OCI0081,139,3G
77,20230124,OCI0083,37,3G
78,20230124,OCI0084,61,3G
79,20230124,OCI0085,17,3G
80,20230124,OCI0086,235,3G
81,20230124,OCI0087,394,3G
82,20230124,OCI0088,126,3G
83,20230124,OCI0089,138,3G
84,20230124,OCI0090,132,3G
85,20230124,OCI0091,53,3G
86,20230124,OCI0092,271,3G
87,20230124,OCI0093,77,3G
88,20230124,OCI0094,128,3G
89,20230124,OCI0095,57,3G
90,20230124,OCI0096,123,3G
91,20230124,OCI0097,35,3G
92,20230124,OCI0098,188,3G
93,20230124,OCI0099,88,3G
94,20230124,OCI0100,96,3G
95,20230124,OCI0101,147,3G
96,20230124,OCI0102,380,3G
