,date_jour,code_site,number_of_call_drop_3g,techno
0,20230130,0,701,3G
1,20230130,OCI0001,369,3G
2,20230130,OCI0002,63,3G
3,20230130,OCI0003,66,3G
4,20230130,OCI0004,176,3G
5,20230130,OCI0005,98,3G
6,20230130,OCI0006,81,3G
7,20230130,OCI0007,122,3G
8,20230130,OCI0008,125,3G
9,20230130,OCI0009,307,3G
10,20230130,OCI0010,124,3G
11,20230130,OCI0011,173,3G
12,20230130,OCI0012,45,3G
13,20230130,OCI0013,140,3G
14,20230130,OCI0014,105,3G
15,20230130,OCI0015,214,3G
16,20230130,OCI0016,350,3G
17,20230130,OCI0017,118,3G
18,20230130,OCI0018,222,3G
19,20230130,OCI0019,284,3G
20,20230130,OCI0020,291,3G
21,20230130,OCI0021,226,3G
22,20230130,OCI0022,139,3G
23,20230130,OCI0023,79,3G
24,20230130,OCI0024,29,3G
25,20230130,OCI0025,759,3G
26,20230130,OCI0026,338,3G
27,20230130,OCI0028,108,3G
28,20230130,OCI0029,442,3G
29,20230130,OCI0030,185,3G
30,20230130,OCI0031,283,3G
31,20230130,OCI0033,203,3G
32,20230130,OCI0035,59,3G
33,20230130,OCI0036,174,3G
34,20230130,OCI0037,170,3G
35,20230130,OCI0038,725,3G
36,20230130,OCI0039,52,3G
37,20230130,OCI0041,195,3G
38,20230130,OCI0042,176,3G
39,20230130,OCI0043,100,3G
40,20230130,OCI0044,93,3G
41,20230130,OCI0045,99,3G
42,20230130,OCI0046,104,3G
43,20230130,OCI0047,17,3G
44,20230130,OCI0048,71,3G
45,20230130,OCI0049,201,3G
46,20230130,OCI0050,85,3G
47,20230130,OCI0051,94,3G
48,20230130,OCI0052,226,3G
49,20230130,OCI0053,99,3G
50,20230130,OCI0054,48,3G
51,20230130,OCI0055,35,3G
52,20230130,OCI0056,419,3G
53,20230130,OCI0057,306,3G
54,20230130,OCI0058,34,3G
55,20230130,OCI0059,267,3G
56,20230130,OCI0060,77,3G
57,20230130,OCI0061,125,3G
58,20230130,OCI0062,22,3G
59,20230130,OCI0063,267,3G
60,20230130,OCI0064,101,3G
61,20230130,OCI0065,78,3G
62,20230130,OCI0066,39,3G
63,20230130,OCI0067,74,3G
64,20230130,OCI0068,2015,3G
65,20230130,OCI0069,89,3G
66,20230130,OCI0070,141,3G
67,20230130,OCI0071,79,3G
68,20230130,OCI0072,86,3G
69,20230130,OCI0073,134,3G
70,20230130,OCI0074,15,3G
71,20230130,OCI0075,480,3G
72,20230130,OCI0076,1299,3G
73,20230130,OCI0077,196,3G
74,20230130,OCI0078,39,3G
75,20230130,OCI0080,50,3G
76,20230130,OCI0081,200,3G
77,20230130,OCI0083,26,3G
78,20230130,OCI0084,84,3G
79,20230130,OCI0085,13,3G
80,20230130,OCI0086,358,3G
81,20230130,OCI0087,371,3G
82,20230130,OCI0088,121,3G
83,20230130,OCI0089,94,3G
84,20230130,OCI0090,65,3G
85,20230130,OCI0091,30,3G
86,20230130,OCI0092,146,3G
87,20230130,OCI0093,118,3G
