,date_jour,code_site,number_of_call_drop_3g,techno
0,20230129,0,498,3G
1,20230129,OCI0001,234,3G
2,20230129,OCI0002,34,3G
3,20230129,OCI0003,81,3G
4,20230129,OCI0004,182,3G
5,20230129,OCI0005,74,3G
6,20230129,OCI0006,60,3G
7,20230129,OCI0007,45,3G
8,20230129,OCI0008,86,3G
9,20230129,OCI0009,191,3G
10,20230129,OCI0010,155,3G
11,20230129,OCI0011,204,3G
12,20230129,OCI0012,25,3G
13,20230129,OCI0013,145,3G
14,20230129,OCI0014,91,3G
15,20230129,OCI0015,112,3G
16,20230129,OCI0016,186,3G
17,20230129,OCI0017,141,3G
18,20230129,OCI0018,213,3G
19,20230129,OCI0019,310,3G
20,20230129,OCI0020,425,3G
21,20230129,OCI0021,136,3G
22,20230129,OCI0022,89,3G
23,20230129,OCI0023,39,3G
24,20230129,OCI0024,18,3G
25,20230129,OCI0025,597,3G
26,20230129,OCI0026,225,3G
27,20230129,OCI0028,142,3G
28,20230129,OCI0029,404,3G
29,20230129,OCI0030,155,3G
30,20230129,OCI0031,167,3G
31,20230129,OCI0033,325,3G
32,20230129,OCI0035,51,3G
33,20230129,OCI0036,115,3G
34,20230129,OCI0037,180,3G
35,20230129,OCI0038,470,3G
36,20230129,OCI0039,52,3G
37,20230129,OCI0041,124,3G
38,20230129,OCI0042,142,3G
39,20230129,OCI0043,55,3G
40,20230129,OCI0044,58,3G
41,20230129,OCI0045,78,3G
42,20230129,OCI0046,97,3G
43,20230129,OCI0047,13,3G
44,20230129,OCI0048,84,3G
45,20230129,OCI0049,135,3G
46,20230129,OCI0050,63,3G
47,20230129,OCI0051,78,3G
48,20230129,OCI0052,137,3G
49,20230129,OCI0053,93,3G
50,20230129,OCI0054,60,3G
51,20230129,OCI0055,16,3G
52,20230129,OCI0056,458,3G
53,20230129,OCI0057,243,3G
54,20230129,OCI0058,8,3G
55,20230129,OCI0059,198,3G
56,20230129,OCI0060,70,3G
57,20230129,OCI0061,71,3G
58,20230129,OCI0062,24,3G
59,20230129,OCI0063,129,3G
60,20230129,OCI0064,56,3G
61,20230129,OCI0065,41,3G
62,20230129,OCI0066,22,3G
63,20230129,OCI0067,68,3G
64,20230129,OCI0068,1180,3G
65,20230129,OCI0069,40,3G
66,20230129,OCI0070,134,3G
67,20230129,OCI0071,56,3G
68,20230129,OCI0072,65,3G
69,20230129,OCI0073,93,3G
70,20230129,OCI0074,8,3G
71,20230129,OCI0075,407,3G
72,20230129,OCI0076,1427,3G
73,20230129,OCI0077,436,3G
74,20230129,OCI0078,23,3G
75,20230129,OCI0080,45,3G
76,20230129,OCI0081,224,3G
77,20230129,OCI0083,18,3G
78,20230129,OCI0084,72,3G
79,20230129,OCI0085,16,3G
80,20230129,OCI0086,336,3G
81,20230129,OCI0087,587,3G
82,20230129,OCI0088,106,3G
83,20230129,OCI0089,97,3G
84,20230129,OCI0090,14,3G
85,20230129,OCI0091,11,3G
86,20230129,OCI0092,157,3G
87,20230129,OCI0093,52,3G
88,20230129,OCI0094,102,3G
89,20230129,OCI0095,94,3G
90,20230129,OCI0096,164,3G
91,20230129,OCI0097,37,3G
92,20230129,OCI0098,111,3G
93,20230129,OCI0099,38,3G
94,20230129,OCI0100,96,3G
95,20230129,OCI0101,103,3G
96,20230129,OCI0102,312,3G
97,20230129,OCI0104,192,3G
98,20230129,OCI0105,168,3G
99,20230129,OCI0106,51,3G
100,20230129,OCI0107,5,3G
101,20230129,OCI0108,40,3G
102,20230129,OCI0109,10,3G
103,20230129,OCI0110,13,3G
104,20230129,OCI0111,8,3G
105,20230129,OCI0112,159,3G
106,20230129,OCI0113,50,3G
107,20230129,OCI0114,44,3G
108,20230129,OCI0115,80,3G
109,20230129,OCI0116,74,3G
110,20230129,OCI0117,10,3G
111,20230129,OCI0118,58,3G
112,20230129,OCI0119,60,3G
113,20230129,OCI0121,10,3G
114,20230129,OCI0122,73,3G
115,20230129,OCI0123,124,3G
116,20230129,OCI0124,3,3G
117,20230129,OCI0125,8,3G
118,20230129,OCI0127,74,3G
119,20230129,OCI0128,96,3G
120,20230129,OCI0129,302,3G
121,20230129,OCI0130,33,3G
122,20230129,OCI0132,43,3G
123,20230129,OCI0134,81,3G
124,20230129,OCI0135,194,3G
125,20230129,OCI0136,175,3G
126,20230129,OCI0137,429,3G
127,20230129,OCI0138,44,3G
128,20230129,OCI0139,67,3G
129,20230129,OCI0141,32,3G
