,date_jour,code_site,number_of_call_drop_3g,techno
0,20230118,0,743,3G
1,20230118,OCI0001,376,3G
2,20230118,OCI0002,76,3G
3,20230118,OCI0003,109,3G
4,20230118,OCI0004,285,3G
5,20230118,OCI0005,104,3G
6,20230118,OCI0006,96,3G
7,20230118,OCI0007,145,3G
8,20230118,OCI0008,87,3G
9,20230118,OCI0009,258,3G
10,20230118,OCI0010,110,3G
11,20230118,OCI0011,174,3G
12,20230118,OCI0012,51,3G
13,20230118,OCI0013,156,3G
14,20230118,OCI0014,118,3G
15,20230118,OCI0015,235,3G
16,20230118,OCI0016,297,3G
17,20230118,OCI0017,137,3G
18,20230118,OCI0018,216,3G
19,20230118,OCI0019,182,3G
20,20230118,OCI0020,186,3G
21,20230118,OCI0021,242,3G
22,20230118,OCI0022,116,3G
23,20230118,OCI0023,86,3G
24,20230118,OCI0024,55,3G
25,20230118,OCI0025,836,3G
26,20230118,OCI0026,272,3G
27,20230118,OCI0028,87,3G
28,20230118,OCI0029,440,3G
29,20230118,OCI0030,196,3G
30,20230118,OCI0031,198,3G
31,20230118,OCI0033,292,3G
32,20230118,OCI0035,41,3G
33,20230118,OCI0036,160,3G
34,20230118,OCI0037,153,3G
35,20230118,OCI0038,669,3G
36,20230118,OCI0039,50,3G
37,20230118,OCI0041,182,3G
38,20230118,OCI0042,134,3G
39,20230118,OCI0043,104,3G
40,20230118,OCI0044,113,3G
41,20230118,OCI0045,85,3G
42,20230118,OCI0046,148,3G
43,20230118,OCI0047,2,3G
44,20230118,OCI0048,78,3G
45,20230118,OCI0049,275,3G
46,20230118,OCI0050,63,3G
47,20230118,OCI0051,75,3G
48,20230118,OCI0052,199,3G
49,20230118,OCI0053,124,3G
50,20230118,OCI0054,77,3G
51,20230118,OCI0055,58,3G
52,20230118,OCI0056,497,3G
53,20230118,OCI0057,227,3G
54,20230118,OCI0058,21,3G
55,20230118,OCI0059,283,3G
56,20230118,OCI0060,86,3G
57,20230118,OCI0061,90,3G
58,20230118,OCI0062,8,3G
59,20230118,OCI0063,133,3G
60,20230118,OCI0064,100,3G
61,20230118,OCI0065,45,3G
62,20230118,OCI0066,40,3G
63,20230118,OCI0067,48,3G
64,20230118,OCI0068,1721,3G
65,20230118,OCI0069,82,3G
66,20230118,OCI0070,175,3G
67,20230118,OCI0071,53,3G
68,20230118,OCI0072,135,3G
69,20230118,OCI0073,163,3G
70,20230118,OCI0074,14,3G
71,20230118,OCI0075,408,3G
72,20230118,OCI0076,696,3G
73,20230118,OCI0077,181,3G
74,20230118,OCI0078,48,3G
75,20230118,OCI0080,29,3G
76,20230118,OCI0081,201,3G
77,20230118,OCI0083,8,3G
78,20230118,OCI0084,78,3G
79,20230118,OCI0085,55,3G
80,20230118,OCI0086,270,3G
81,20230118,OCI0087,470,3G
82,20230118,OCI0088,136,3G
83,20230118,OCI0089,72,3G
84,20230118,OCI0090,174,3G
85,20230118,OCI0091,20,3G
86,20230118,OCI0092,233,3G
87,20230118,OCI0093,136,3G
88,20230118,OCI0094,138,3G
89,20230118,OCI0095,104,3G
90,20230118,OCI0096,148,3G
91,20230118,OCI0097,39,3G
92,20230118,OCI0098,162,3G
93,20230118,OCI0099,89,3G
94,20230118,OCI0100,120,3G
95,20230118,OCI0101,278,3G
96,20230118,OCI0102,472,3G
97,20230118,OCI0104,132,3G
98,20230118,OCI0105,210,3G
99,20230118,OCI0106,96,3G
100,20230118,OCI0107,10,3G
101,20230118,OCI0108,64,3G
102,20230118,OCI0109,27,3G
103,20230118,OCI0110,23,3G
104,20230118,OCI0111,58,3G
105,20230118,OCI0112,129,3G
106,20230118,OCI0113,112,3G
