,date_jour,code_site,number_of_call_drop_3g,techno
0,20230114,0,210,3G
1,20230114,OCI0001,100,3G
2,20230114,OCI0002,28,3G
3,20230114,OCI0003,21,3G
4,20230114,OCI0004,78,3G
5,20230114,OCI0005,23,3G
6,20230114,OCI0006,27,3G
7,20230114,OCI0007,30,3G
8,20230114,OCI0008,63,3G
9,20230114,OCI0009,69,3G
10,20230114,OCI0010,55,3G
11,20230114,OCI0011,60,3G
12,20230114,OCI0012,14,3G
13,20230114,OCI0013,48,3G
14,20230114,OCI0014,20,3G
15,20230114,OCI0015,79,3G
16,20230114,OCI0016,126,3G
17,20230114,OCI0017,73,3G
18,20230114,OCI0018,62,3G
19,20230114,OCI0019,254,3G
20,20230114,OCI0020,71,3G
21,20230114,OCI0021,86,3G
22,20230114,OCI0022,52,3G
23,20230114,OCI0023,28,3G
24,20230114,OCI0024,5,3G
25,20230114,OCI0025,278,3G
26,20230114,OCI0026,97,3G
27,20230114,OCI0028,44,3G
28,20230114,OCI0029,146,3G
29,20230114,OCI0030,84,3G
30,20230114,OCI0031,49,3G
31,20230114,OCI0033,78,3G
32,20230114,OCI0035,29,3G
33,20230114,OCI0036,68,3G
34,20230114,OCI0037,302,3G
35,20230114,OCI0038,207,3G
36,20230114,OCI0039,18,3G
37,20230114,OCI0041,64,3G
38,20230114,OCI0042,32,3G
39,20230114,OCI0043,46,3G
40,20230114,OCI0044,23,3G
41,20230114,OCI0045,35,3G
42,20230114,OCI0046,33,3G
43,20230114,OCI0047,2,3G
44,20230114,OCI0048,23,3G
45,20230114,OCI0049,144,3G
46,20230114,OCI0050,22,3G
47,20230114,OCI0051,15,3G
48,20230114,OCI0052,55,3G
49,20230114,OCI0053,26,3G
50,20230114,OCI0054,29,3G
51,20230114,OCI0055,30,3G
52,20230114,OCI0056,225,3G
53,20230114,OCI0057,73,3G
54,20230114,OCI0058,17,3G
55,20230114,OCI0059,119,3G
56,20230114,OCI0060,29,3G
57,20230114,OCI0061,24,3G
58,20230114,OCI0062,3,3G
59,20230114,OCI0063,30,3G
60,20230114,OCI0064,29,3G
61,20230114,OCI0065,29,3G
62,20230114,OCI0066,11,3G
63,20230114,OCI0067,23,3G
64,20230114,OCI0068,477,3G
65,20230114,OCI0069,27,3G
66,20230114,OCI0070,74,3G
67,20230114,OCI0071,21,3G
68,20230114,OCI0072,40,3G
69,20230114,OCI0073,133,3G
70,20230114,OCI0074,3,3G
71,20230114,OCI0075,107,3G
72,20230114,OCI0076,193,3G
73,20230114,OCI0077,58,3G
74,20230114,OCI0078,23,3G
75,20230114,OCI0080,13,3G
76,20230114,OCI0081,54,3G
77,20230114,OCI0083,7,3G
78,20230114,OCI0084,27,3G
79,20230114,OCI0085,10,3G
80,20230114,OCI0086,83,3G
81,20230114,OCI0087,146,3G
82,20230114,OCI0088,40,3G
83,20230114,OCI0089,32,3G
84,20230114,OCI0090,19,3G
85,20230114,OCI0091,14,3G
86,20230114,OCI0092,46,3G
87,20230114,OCI0093,53,3G
88,20230114,OCI0094,30,3G
89,20230114,OCI0095,25,3G
90,20230114,OCI0096,34,3G
91,20230114,OCI0097,25,3G
92,20230114,OCI0098,21,3G
93,20230114,OCI0099,14,3G
94,20230114,OCI0100,50,3G
95,20230114,OCI0101,66,3G
96,20230114,OCI0102,131,3G
97,20230114,OCI0104,54,3G
98,20230114,OCI0105,46,3G
99,20230114,OCI0106,54,3G
100,20230114,OCI0107,2,3G
101,20230114,OCI0108,75,3G
102,20230114,OCI0109,24,3G
103,20230114,OCI0110,5,3G
104,20230114,OCI0111,6,3G
105,20230114,OCI0112,66,3G
106,20230114,OCI0113,25,3G
107,20230114,OCI0114,38,3G
108,20230114,OCI0115,29,3G
109,20230114,OCI0116,34,3G
110,20230114,OCI0117,16,3G
111,20230114,OCI0118,45,3G
112,20230114,OCI0119,27,3G
113,20230114,OCI0121,1,3G
114,20230114,OCI0122,51,3G
115,20230114,OCI0123,61,3G
116,20230114,OCI0124,13,3G
117,20230114,OCI0125,12,3G
118,20230114,OCI0127,29,3G
119,20230114,OCI0128,38,3G
120,20230114,OCI0129,146,3G
121,20230114,OCI0130,28,3G
122,20230114,OCI0132,16,3G
123,20230114,OCI0134,51,3G
124,20230114,OCI0135,96,3G
125,20230114,OCI0136,67,3G
126,20230114,OCI0137,53,3G
127,20230114,OCI0138,18,3G
128,20230114,OCI0139,38,3G
129,20230114,OCI0141,13,3G
130,20230114,OCI0142,54,3G
131,20230114,OCI0143,9,3G
132,20230114,OCI0144,12,3G
133,20230114,OCI0145,6,3G
134,20230114,OCI0146,22,3G
135,20230114,OCI0147,73,3G
136,20230114,OCI0148,35,3G
137,20230114,OCI0149,28,3G
138,20230114,OCI0150,19,3G
139,20230114,OCI0151,13,3G
140,20230114,OCI0152,31,3G
141,20230114,OCI0153,20,3G
142,20230114,OCI0154,6,3G
143,20230114,OCI0155,50,3G
144,20230114,OCI0156,8,3G
145,20230114,OCI0157,13,3G
146,20230114,OCI0158,17,3G
147,20230114,OCI0159,59,3G
148,20230114,OCI0160,27,3G
149,20230114,OCI0161,21,3G
150,20230114,OCI0162,34,3G
151,20230114,OCI0163,137,3G
152,20230114,OCI0164,13,3G
153,20230114,OCI0165,34,3G
154,20230114,OCI0166,27,3G
155,20230114,OCI0167,17,3G
156,20230114,OCI0168,78,3G
157,20230114,OCI0169,67,3G
158,20230114,OCI0172,20,3G
159,20230114,OCI0173,69,3G
160,20230114,OCI0174,18,3G
161,20230114,OCI0175,50,3G
162,20230114,OCI0176,13,3G
163,20230114,OCI0177,14,3G
164,20230114,OCI0178,20,3G
165,20230114,OCI0179,50,3G
166,20230114,OCI0180,82,3G
167,20230114,OCI0181,70,3G
168,20230114,OCI0182,53,3G
169,20230114,OCI0183,28,3G
170,20230114,OCI0184,29,3G
171,20230114,OCI0185,36,3G
172,20230114,OCI0186,49,3G
173,20230114,OCI0187,29,3G
174,20230114,OCI0188,25,3G
175,20230114,OCI0189,131,3G
176,20230114,OCI0190,241,3G
177,20230114,OCI0191,43,3G
178,20230114,OCI0192,50,3G
