,date_jour,code_site,number_of_call_drop_3g,techno
0,20230131,0,768,3G
1,20230131,OCI0001,432,3G
2,20230131,OCI0002,61,3G
3,20230131,OCI0003,60,3G
4,20230131,OCI0004,148,3G
5,20230131,OCI0005,121,3G
6,20230131,OCI0006,79,3G
7,20230131,OCI0007,129,3G
8,20230131,OCI0008,116,3G
9,20230131,OCI0009,327,3G
10,20230131,OCI0010,154,3G
11,20230131,OCI0011,194,3G
12,20230131,OCI0012,54,3G
13,20230131,OCI0013,144,3G
14,20230131,OCI0014,86,3G
15,20230131,OCI0015,189,3G
16,20230131,OCI0016,355,3G
17,20230131,OCI0017,148,3G
18,20230131,OCI0018,232,3G
19,20230131,OCI0019,387,3G
20,20230131,OCI0020,295,3G
21,20230131,OCI0021,215,3G
22,20230131,OCI0022,136,3G
23,20230131,OCI0023,88,3G
24,20230131,OCI0024,18,3G
25,20230131,OCI0025,959,3G
26,20230131,OCI0026,278,3G
27,20230131,OCI0028,85,3G
28,20230131,OCI0029,459,3G
29,20230131,OCI0030,203,3G
30,20230131,OCI0031,637,3G
31,20230131,OCI0033,105,3G
32,20230131,OCI0035,49,3G
33,20230131,OCI0036,188,3G
34,20230131,OCI0037,181,3G
35,20230131,OCI0038,772,3G
36,20230131,OCI0039,51,3G
37,20230131,OCI0041,226,3G
38,20230131,OCI0042,152,3G
39,20230131,OCI0043,106,3G
40,20230131,OCI0044,79,3G
41,20230131,OCI0045,138,3G
42,20230131,OCI0046,132,3G
43,20230131,OCI0047,14,3G
44,20230131,OCI0048,60,3G
45,20230131,OCI0049,153,3G
46,20230131,OCI0050,77,3G
47,20230131,OCI0051,91,3G
48,20230131,OCI0052,193,3G
49,20230131,OCI0053,112,3G
50,20230131,OCI0054,40,3G
51,20230131,OCI0055,78,3G
52,20230131,OCI0056,477,3G
53,20230131,OCI0057,237,3G
54,20230131,OCI0058,18,3G
55,20230131,OCI0059,232,3G
56,20230131,OCI0060,100,3G
57,20230131,OCI0061,92,3G
58,20230131,OCI0062,23,3G
59,20230131,OCI0063,135,3G
60,20230131,OCI0064,64,3G
61,20230131,OCI0065,61,3G
62,20230131,OCI0066,28,3G
63,20230131,OCI0067,91,3G
64,20230131,OCI0068,1688,3G
65,20230131,OCI0069,96,3G
66,20230131,OCI0070,162,3G
67,20230131,OCI0071,78,3G
68,20230131,OCI0072,107,3G
69,20230131,OCI0073,126,3G
70,20230131,OCI0074,21,3G
71,20230131,OCI0075,605,3G
72,20230131,OCI0076,1285,3G
73,20230131,OCI0077,216,3G
74,20230131,OCI0078,53,3G
75,20230131,OCI0080,29,3G
76,20230131,OCI0081,235,3G
77,20230131,OCI0083,20,3G
78,20230131,OCI0084,86,3G
79,20230131,OCI0085,43,3G
80,20230131,OCI0086,322,3G
81,20230131,OCI0087,471,3G
82,20230131,OCI0088,148,3G
83,20230131,OCI0089,65,3G
84,20230131,OCI0090,66,3G
85,20230131,OCI0091,96,3G
86,20230131,OCI0092,206,3G
87,20230131,OCI0093,95,3G
88,20230131,OCI0094,99,3G
89,20230131,OCI0095,146,3G
90,20230131,OCI0096,227,3G
91,20230131,OCI0097,52,3G
92,20230131,OCI0098,171,3G
93,20230131,OCI0099,147,3G
94,20230131,OCI0100,163,3G
95,20230131,OCI0101,126,3G
96,20230131,OCI0102,455,3G
97,20230131,OCI0104,209,3G
98,20230131,OCI0105,222,3G
99,20230131,OCI0106,79,3G
100,20230131,OCI0107,33,3G
101,20230131,OCI0108,40,3G
102,20230131,OCI0109,41,3G
103,20230131,OCI0110,23,3G
104,20230131,OCI0111,95,3G
105,20230131,OCI0112,93,3G
106,20230131,OCI0113,54,3G
107,20230131,OCI0114,272,3G
108,20230131,OCI0115,157,3G
