,date_jour,code_site,number_of_call_drop_3g,techno
0,20230122,0,595,3G
1,20230122,OCI0001,348,3G
2,20230122,OCI0002,50,3G
3,20230122,OCI0003,66,3G
4,20230122,OCI0004,304,3G
5,20230122,OCI0005,70,3G
6,20230122,OCI0006,63,3G
7,20230122,OCI0007,68,3G
8,20230122,OCI0008,115,3G
9,20230122,OCI0009,202,3G
10,20230122,OCI0010,148,3G
11,20230122,OCI0011,193,3G
12,20230122,OCI0012,40,3G
13,20230122,OCI0013,130,3G
14,20230122,OCI0014,85,3G
15,20230122,OCI0015,158,3G
16,20230122,OCI0016,279,3G
17,20230122,OCI0017,136,3G
18,20230122,OCI0018,193,3G
19,20230122,OCI0019,256,3G
20,20230122,OCI0020,271,3G
21,20230122,OCI0021,257,3G
22,20230122,OCI0022,102,3G
23,20230122,OCI0023,103,3G
24,20230122,OCI0024,36,3G
25,20230122,OCI0025,836,3G
26,20230122,OCI0026,362,3G
27,20230122,OCI0028,92,3G
28,20230122,OCI0029,451,3G
29,20230122,OCI0030,186,3G
30,20230122,OCI0031,191,3G
31,20230122,OCI0033,470,3G
32,20230122,OCI0035,44,3G
33,20230122,OCI0036,192,3G
34,20230122,OCI0037,128,3G
35,20230122,OCI0038,596,3G
36,20230122,OCI0039,54,3G
37,20230122,OCI0041,158,3G
38,20230122,OCI0042,113,3G
39,20230122,OCI0043,92,3G
40,20230122,OCI0044,67,3G
41,20230122,OCI0045,112,3G
42,20230122,OCI0046,133,3G
43,20230122,OCI0047,12,3G
44,20230122,OCI0048,87,3G
45,20230122,OCI0049,144,3G
46,20230122,OCI0050,70,3G
47,20230122,OCI0051,60,3G
48,20230122,OCI0052,191,3G
49,20230122,OCI0053,115,3G
50,20230122,OCI0054,66,3G
51,20230122,OCI0055,71,3G
52,20230122,OCI0056,556,3G
53,20230122,OCI0057,162,3G
54,20230122,OCI0058,22,3G
55,20230122,OCI0059,238,3G
56,20230122,OCI0060,77,3G
57,20230122,OCI0061,79,3G
58,20230122,OCI0062,6,3G
59,20230122,OCI0063,160,3G
60,20230122,OCI0064,82,3G
61,20230122,OCI0065,54,3G
62,20230122,OCI0066,32,3G
63,20230122,OCI0067,68,3G
64,20230122,OCI0068,1172,3G
65,20230122,OCI0069,58,3G
66,20230122,OCI0070,143,3G
67,20230122,OCI0071,41,3G
68,20230122,OCI0072,30,3G
69,20230122,OCI0073,70,3G
70,20230122,OCI0074,10,3G
71,20230122,OCI0075,346,3G
72,20230122,OCI0076,2121,3G
73,20230122,OCI0077,166,3G
74,20230122,OCI0078,34,3G
75,20230122,OCI0080,22,3G
76,20230122,OCI0081,244,3G
77,20230122,OCI0083,21,3G
78,20230122,OCI0084,90,3G
79,20230122,OCI0085,17,3G
80,20230122,OCI0086,246,3G
81,20230122,OCI0087,531,3G
82,20230122,OCI0088,164,3G
83,20230122,OCI0089,99,3G
84,20230122,OCI0090,20,3G
85,20230122,OCI0091,30,3G
86,20230122,OCI0092,175,3G
87,20230122,OCI0093,109,3G
88,20230122,OCI0094,118,3G
89,20230122,OCI0095,83,3G
90,20230122,OCI0096,160,3G
91,20230122,OCI0097,55,3G
92,20230122,OCI0098,112,3G
93,20230122,OCI0099,55,3G
94,20230122,OCI0100,154,3G
95,20230122,OCI0101,198,3G
96,20230122,OCI0102,311,3G
97,20230122,OCI0104,198,3G
98,20230122,OCI0105,133,3G
99,20230122,OCI0106,104,3G
100,20230122,OCI0107,32,3G
101,20230122,OCI0108,68,3G
102,20230122,OCI0109,20,3G
103,20230122,OCI0110,8,3G
104,20230122,OCI0111,14,3G
105,20230122,OCI0112,122,3G
106,20230122,OCI0113,89,3G
107,20230122,OCI0114,30,3G
108,20230122,OCI0115,100,3G
109,20230122,OCI0116,91,3G
110,20230122,OCI0117,42,3G
111,20230122,OCI0118,85,3G
112,20230122,OCI0119,117,3G
113,20230122,OCI0121,12,3G
114,20230122,OCI0122,84,3G
115,20230122,OCI0123,143,3G
116,20230122,OCI0124,2,3G
117,20230122,OCI0125,36,3G
118,20230122,OCI0127,86,3G
119,20230122,OCI0128,79,3G
120,20230122,OCI0129,311,3G
121,20230122,OCI0130,58,3G
122,20230122,OCI0132,51,3G
123,20230122,OCI0134,104,3G
124,20230122,OCI0135,214,3G
125,20230122,OCI0136,210,3G
126,20230122,OCI0137,167,3G
127,20230122,OCI0138,56,3G
128,20230122,OCI0139,92,3G
129,20230122,OCI0141,65,3G
130,20230122,OCI0142,169,3G
131,20230122,OCI0143,2,3G
132,20230122,OCI0144,32,3G
133,20230122,OCI0145,24,3G
134,20230122,OCI0146,74,3G
135,20230122,OCI0147,157,3G
136,20230122,OCI0148,110,3G
137,20230122,OCI0149,80,3G
138,20230122,OCI0150,51,3G
139,20230122,OCI0151,30,3G
140,20230122,OCI0152,172,3G
