,date_jour,code_site,number_of_call_drop_3g,techno
0,20230105,0,253,3G
1,20230105,OCI0001,97,3G
2,20230105,OCI0002,14,3G
3,20230105,OCI0003,17,3G
4,20230105,OCI0004,87,3G
5,20230105,OCI0005,31,3G
6,20230105,OCI0006,21,3G
7,20230105,OCI0007,39,3G
8,20230105,OCI0008,48,3G
9,20230105,OCI0009,90,3G
10,20230105,OCI0010,48,3G
11,20230105,OCI0011,66,3G
12,20230105,OCI0012,21,3G
13,20230105,OCI0013,53,3G
14,20230105,OCI0014,19,3G
15,20230105,OCI0015,53,3G
16,20230105,OCI0016,77,3G
17,20230105,OCI0017,35,3G
18,20230105,OCI0018,81,3G
19,20230105,OCI0019,50,3G
20,20230105,OCI0020,83,3G
21,20230105,OCI0021,78,3G
22,20230105,OCI0022,36,3G
23,20230105,OCI0023,28,3G
24,20230105,OCI0024,9,3G
25,20230105,OCI0025,166,3G
26,20230105,OCI0026,98,3G
27,20230105,OCI0028,28,3G
28,20230105,OCI0029,127,3G
29,20230105,OCI0030,50,3G
30,20230105,OCI0031,33,3G
31,20230105,OCI0033,86,3G
32,20230105,OCI0035,24,3G
33,20230105,OCI0036,65,3G
34,20230105,OCI0037,29,3G
35,20230105,OCI0038,236,3G
36,20230105,OCI0039,35,3G
37,20230105,OCI0041,76,3G
38,20230105,OCI0042,121,3G
39,20230105,OCI0043,125,3G
40,20230105,OCI0044,19,3G
41,20230105,OCI0045,29,3G
42,20230105,OCI0046,44,3G
43,20230105,OCI0047,5,3G
44,20230105,OCI0048,31,3G
45,20230105,OCI0049,43,3G
46,20230105,OCI0050,21,3G
47,20230105,OCI0051,39,3G
48,20230105,OCI0052,74,3G
49,20230105,OCI0053,32,3G
50,20230105,OCI0054,18,3G
51,20230105,OCI0055,13,3G
52,20230105,OCI0056,131,3G
53,20230105,OCI0057,154,3G
54,20230105,OCI0058,9,3G
55,20230105,OCI0059,74,3G
56,20230105,OCI0060,51,3G
57,20230105,OCI0061,23,3G
58,20230105,OCI0062,9,3G
59,20230105,OCI0063,55,3G
60,20230105,OCI0064,56,3G
61,20230105,OCI0065,35,3G
62,20230105,OCI0066,10,3G
63,20230105,OCI0067,10,3G
64,20230105,OCI0068,500,3G
65,20230105,OCI0069,16,3G
66,20230105,OCI0070,65,3G
67,20230105,OCI0071,52,3G
68,20230105,OCI0072,17,3G
69,20230105,OCI0073,26,3G
70,20230105,OCI0074,2,3G
71,20230105,OCI0075,50,3G
72,20230105,OCI0076,136,3G
73,20230105,OCI0077,77,3G
74,20230105,OCI0078,12,3G
75,20230105,OCI0080,14,3G
76,20230105,OCI0081,69,3G
77,20230105,OCI0083,7,3G
78,20230105,OCI0084,25,3G
79,20230105,OCI0085,11,3G
80,20230105,OCI0086,55,3G
81,20230105,OCI0087,142,3G
82,20230105,OCI0088,69,3G
83,20230105,OCI0089,17,3G
84,20230105,OCI0090,41,3G
85,20230105,OCI0091,11,3G
86,20230105,OCI0092,167,3G
87,20230105,OCI0093,52,3G
88,20230105,OCI0094,66,3G
89,20230105,OCI0095,36,3G
90,20230105,OCI0096,29,3G
91,20230105,OCI0097,31,3G
92,20230105,OCI0098,38,3G
93,20230105,OCI0099,34,3G
94,20230105,OCI0100,51,3G
95,20230105,OCI0101,42,3G
96,20230105,OCI0102,141,3G
97,20230105,OCI0104,181,3G
98,20230105,OCI0105,56,3G
99,20230105,OCI0106,41,3G
100,20230105,OCI0107,2,3G
101,20230105,OCI0108,38,3G
102,20230105,OCI0109,2,3G
103,20230105,OCI0110,15,3G
104,20230105,OCI0111,24,3G
105,20230105,OCI0112,36,3G
106,20230105,OCI0113,180,3G
107,20230105,OCI0114,63,3G
108,20230105,OCI0115,33,3G
109,20230105,OCI0116,35,3G
110,20230105,OCI0117,12,3G
111,20230105,OCI0118,20,3G
112,20230105,OCI0119,33,3G
113,20230105,OCI0121,1,3G
114,20230105,OCI0122,35,3G
115,20230105,OCI0123,34,3G
116,20230105,OCI0124,382,3G
117,20230105,OCI0125,3,3G
118,20230105,OCI0127,28,3G
119,20230105,OCI0128,30,3G
120,20230105,OCI0129,139,3G
121,20230105,OCI0130,28,3G
122,20230105,OCI0132,16,3G
123,20230105,OCI0134,26,3G
124,20230105,OCI0135,100,3G
125,20230105,OCI0136,61,3G
126,20230105,OCI0137,70,3G
127,20230105,OCI0138,50,3G
128,20230105,OCI0139,39,3G
129,20230105,OCI0141,4,3G
130,20230105,OCI0142,74,3G
131,20230105,OCI0143,63,3G
132,20230105,OCI0144,11,3G
