,date_jour,code_site,number_of_call_drop_3g,techno
0,20230127,0,746,3G
1,20230127,OCI0001,433,3G
2,20230127,OCI0002,85,3G
3,20230127,OCI0003,76,3G
4,20230127,OCI0004,197,3G
5,20230127,OCI0005,110,3G
6,20230127,OCI0006,102,3G
7,20230127,OCI0007,136,3G
8,20230127,OCI0008,267,3G
9,20230127,OCI0009,328,3G
10,20230127,OCI0010,96,3G
11,20230127,OCI0011,264,3G
12,20230127,OCI0012,44,3G
13,20230127,OCI0013,217,3G
14,20230127,OCI0014,140,3G
15,20230127,OCI0015,233,3G
16,20230127,OCI0016,322,3G
17,20230127,OCI0017,138,3G
18,20230127,OCI0018,237,3G
19,20230127,OCI0019,415,3G
20,20230127,OCI0020,288,3G
21,20230127,OCI0021,250,3G
22,20230127,OCI0022,209,3G
23,20230127,OCI0023,110,3G
24,20230127,OCI0024,34,3G
25,20230127,OCI0025,839,3G
26,20230127,OCI0026,393,3G
27,20230127,OCI0028,106,3G
28,20230127,OCI0029,469,3G
29,20230127,OCI0030,216,3G
30,20230127,OCI0031,219,3G
31,20230127,OCI0033,424,3G
32,20230127,OCI0035,52,3G
33,20230127,OCI0036,205,3G
34,20230127,OCI0037,243,3G
35,20230127,OCI0038,748,3G
36,20230127,OCI0039,59,3G
37,20230127,OCI0041,302,3G
38,20230127,OCI0042,140,3G
39,20230127,OCI0043,122,3G
40,20230127,OCI0044,77,3G
41,20230127,OCI0045,122,3G
42,20230127,OCI0046,115,3G
43,20230127,OCI0047,12,3G
44,20230127,OCI0048,93,3G
45,20230127,OCI0049,184,3G
46,20230127,OCI0050,86,3G
47,20230127,OCI0051,84,3G
48,20230127,OCI0052,223,3G
49,20230127,OCI0053,135,3G
50,20230127,OCI0054,71,3G
51,20230127,OCI0055,26,3G
52,20230127,OCI0056,506,3G
53,20230127,OCI0057,226,3G
54,20230127,OCI0058,16,3G
55,20230127,OCI0059,306,3G
56,20230127,OCI0060,88,3G
57,20230127,OCI0061,113,3G
58,20230127,OCI0062,20,3G
59,20230127,OCI0063,219,3G
60,20230127,OCI0064,77,3G
61,20230127,OCI0065,62,3G
62,20230127,OCI0066,66,3G
63,20230127,OCI0067,65,3G
64,20230127,OCI0068,2205,3G
65,20230127,OCI0069,144,3G
66,20230127,OCI0070,374,3G
67,20230127,OCI0071,80,3G
68,20230127,OCI0072,116,3G
69,20230127,OCI0073,148,3G
70,20230127,OCI0074,32,3G
71,20230127,OCI0075,487,3G
72,20230127,OCI0076,996,3G
73,20230127,OCI0077,176,3G
74,20230127,OCI0078,56,3G
75,20230127,OCI0080,42,3G
76,20230127,OCI0081,246,3G
77,20230127,OCI0083,36,3G
78,20230127,OCI0084,117,3G
79,20230127,OCI0085,31,3G
80,20230127,OCI0086,283,3G
81,20230127,OCI0087,494,3G
82,20230127,OCI0088,129,3G
83,20230127,OCI0089,189,3G
84,20230127,OCI0090,78,3G
85,20230127,OCI0091,25,3G
86,20230127,OCI0092,270,3G
87,20230127,OCI0093,95,3G
88,20230127,OCI0094,235,3G
89,20230127,OCI0095,102,3G
90,20230127,OCI0096,181,3G
91,20230127,OCI0097,51,3G
92,20230127,OCI0098,154,3G
93,20230127,OCI0099,117,3G
94,20230127,OCI0100,161,3G
95,20230127,OCI0101,186,3G
96,20230127,OCI0102,465,3G
97,20230127,OCI0104,184,3G
98,20230127,OCI0105,163,3G
99,20230127,OCI0106,99,3G
100,20230127,OCI0107,38,3G
101,20230127,OCI0108,81,3G
102,20230127,OCI0109,22,3G
103,20230127,OCI0110,15,3G
104,20230127,OCI0111,71,3G
105,20230127,OCI0112,88,3G
106,20230127,OCI0113,79,3G
107,20230127,OCI0114,218,3G
108,20230127,OCI0115,210,3G
109,20230127,OCI0116,83,3G
110,20230127,OCI0117,18,3G
111,20230127,OCI0118,132,3G
112,20230127,OCI0119,70,3G
113,20230127,OCI0121,6,3G
114,20230127,OCI0122,102,3G
115,20230127,OCI0123,143,3G
116,20230127,OCI0124,354,3G
117,20230127,OCI0125,26,3G
118,20230127,OCI0127,193,3G
119,20230127,OCI0128,108,3G
120,20230127,OCI0129,512,3G
121,20230127,OCI0130,88,3G
122,20230127,OCI0132,69,3G
123,20230127,OCI0134,138,3G
124,20230127,OCI0135,267,3G
125,20230127,OCI0136,190,3G
126,20230127,OCI0137,198,3G
127,20230127,OCI0138,126,3G
128,20230127,OCI0139,84,3G
129,20230127,OCI0141,37,3G
130,20230127,OCI0142,231,3G
131,20230127,OCI0143,219,3G
132,20230127,OCI0144,87,3G
133,20230127,OCI0145,22,3G
134,20230127,OCI0146,235,3G
135,20230127,OCI0147,143,3G
136,20230127,OCI0148,91,3G
137,20230127,OCI0149,75,3G
138,20230127,OCI0150,82,3G
139,20230127,OCI0151,21,3G
140,20230127,OCI0152,140,3G
141,20230127,OCI0153,95,3G
142,20230127,OCI0154,45,3G
143,20230127,OCI0155,332,3G
144,20230127,OCI0156,37,3G
145,20230127,OCI0157,58,3G
146,20230127,OCI0158,34,3G
147,20230127,OCI0159,215,3G
148,20230127,OCI0160,81,3G
149,20230127,OCI0161,139,3G
150,20230127,OCI0162,92,3G
151,20230127,OCI0163,468,3G
152,20230127,OCI0164,65,3G
153,20230127,OCI0165,73,3G
154,20230127,OCI0166,102,3G
155,20230127,OCI0167,68,3G
156,20230127,OCI0168,256,3G
157,20230127,OCI0169,206,3G
158,20230127,OCI0172,38,3G
159,20230127,OCI0173,250,3G
160,20230127,OCI0174,122,3G
161,20230127,OCI0175,158,3G
162,20230127,OCI0176,107,3G
163,20230127,OCI0177,33,3G
164,20230127,OCI0178,60,3G
165,20230127,OCI0179,119,3G
166,20230127,OCI0180,271,3G
167,20230127,OCI0181,352,3G
168,20230127,OCI0182,240,3G
169,20230127,OCI0183,159,3G
170,20230127,OCI0184,52,3G
171,20230127,OCI0185,93,3G
172,20230127,OCI0186,205,3G
173,20230127,OCI0187,176,3G
174,20230127,OCI0188,148,3G
175,20230127,OCI0189,142,3G
176,20230127,OCI0190,1315,3G
177,20230127,OCI0191,216,3G
178,20230127,OCI0192,251,3G
179,20230127,OCI0193,249,3G
180,20230127,OCI0194,70,3G
181,20230127,OCI0195,47,3G
182,20230127,OCI0196,199,3G
183,20230127,OCI0197,100,3G
184,20230127,OCI0198,174,3G
185,20230127,OCI0199,81,3G
186,20230127,OCI0200,69,3G
187,20230127,OCI0201,56,3G
188,20230127,OCI0202,36,3G
189,20230127,OCI0203,391,3G
190,20230127,OCI0204,75,3G
191,20230127,OCI0205,58,3G
192,20230127,OCI0206,211,3G
193,20230127,OCI0207,262,3G
194,20230127,OCI0208,45,3G
195,20230127,OCI0209,1015,3G
196,20230127,OCI0210,93,3G
197,20230127,OCI0211,229,3G
198,20230127,OCI0212,31,3G
199,20230127,OCI0213,72,3G
200,20230127,OCI0214,24,3G
201,20230127,OCI0216,219,3G
202,20230127,OCI0219,262,3G
203,20230127,OCI0220,72,3G
204,20230127,OCI0221,194,3G
205,20230127,OCI0222,16,3G
206,20230127,OCI0223,22,3G
207,20230127,OCI0224,112,3G
208,20230127,OCI0225,319,3G
209,20230127,OCI0226,177,3G
210,20230127,OCI0227,101,3G
211,20230127,OCI0228,540,3G
212,20230127,OCI0229,18,3G
213,20230127,OCI0230,228,3G
214,20230127,OCI0231,93,3G
215,20230127,OCI0232,197,3G
216,20230127,OCI0233,404,3G
217,20230127,OCI0234,104,3G
218,20230127,OCI0235,220,3G
219,20230127,OCI0236,126,3G
220,20230127,OCI0237,220,3G
221,20230127,OCI0238,52,3G
222,20230127,OCI0239,167,3G
223,20230127,OCI0240,317,3G
224,20230127,OCI0241,139,3G
225,20230127,OCI0242,304,3G
226,20230127,OCI0243,154,3G
227,20230127,OCI0244,20,3G
228,20230127,OCI0245,93,3G
229,20230127,OCI0246,36,3G
230,20230127,OCI0247,131,3G
231,20230127,OCI0248,234,3G
232,20230127,OCI0249,44,3G
233,20230127,OCI0250,41,3G
234,20230127,OCI0251,72,3G
235,20230127,OCI0252,43,3G
236,20230127,OCI0253,63,3G
237,20230127,OCI0254,42,3G
238,20230127,OCI0255,319,3G
239,20230127,OCI0256,106,3G
240,20230127,OCI0257,185,3G
241,20230127,OCI0258,105,3G
242,20230127,OCI0259,227,3G
243,20230127,OCI0260,218,3G
244,20230127,OCI0261,118,3G
245,20230127,OCI0262,11,3G
246,20230127,OCI0263,283,3G
247,20230127,OCI0264,223,3G
248,20230127,OCI0265,81,3G
249,20230127,OCI0266,155,3G
250,20230127,OCI0267,170,3G
251,20230127,OCI0268,52,3G
252,20230127,OCI0269,12,3G
253,20230127,OCI0270,247,3G
254,20230127,OCI0271,151,3G
255,20230127,OCI0272,84,3G
256,20230127,OCI0273,163,3G
257,20230127,OCI0274,230,3G
258,20230127,OCI0275,124,3G
259,20230127,OCI0276,140,3G
260,20230127,OCI0277,24,3G
261,20230127,OCI0278,2,3G
262,20230127,OCI0279,161,3G
263,20230127,OCI0280,114,3G
264,20230127,OCI0281,349,3G
265,20230127,OCI0282,98,3G
266,20230127,OCI0283,69,3G
267,20230127,OCI0284,122,3G
268,20230127,OCI0285,214,3G
269,20230127,OCI0286,153,3G
270,20230127,OCI0287,65,3G
271,20230127,OCI0288,143,3G
272,20230127,OCI0291,42,3G
273,20230127,OCI0292,82,3G
274,20230127,OCI0293,187,3G
275,20230127,OCI0294,85,3G
276,20230127,OCI0295,308,3G
277,20230127,OCI0297,444,3G
278,20230127,OCI0298,156,3G
279,20230127,OCI0299,50,3G
280,20230127,OCI0300,94,3G
281,20230127,OCI0301,312,3G
282,20230127,OCI0302,124,3G
283,20230127,OCI0303,137,3G
284,20230127,OCI0304,87,3G
285,20230127,OCI0305,54,3G
286,20230127,OCI0306,213,3G
287,20230127,OCI0307,145,3G
288,20230127,OCI0308,116,3G
289,20230127,OCI0309,101,3G
290,20230127,OCI0311,272,3G
291,20230127,OCI0312,99,3G
292,20230127,OCI0313,125,3G
293,20230127,OCI0314,51,3G
294,20230127,OCI0315,427,3G
295,20230127,OCI0316,91,3G
296,20230127,OCI0317,470,3G
297,20230127,OCI0319,157,3G
298,20230127,OCI0320,256,3G
299,20230127,OCI0321,243,3G
300,20230127,OCI0322,320,3G
301,20230127,OCI0323,469,3G
302,20230127,OCI0324,41,3G
303,20230127,OCI0325,93,3G
304,20230127,OCI0326,163,3G
