,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230104,0,0.0,0.0,0.0,0.0,3G
1,20230104,OCI0001,0.0,100.0,93.80379166666667,100.0,3G
2,20230104,OCI0002,0.0,100.0,92.21875,100.0,3G
3,20230104,OCI0003,0.0,100.0,99.02691666666666,100.0,3G
4,20230104,OCI0004,0.0,100.0,98.54808333333334,100.0,3G
5,20230104,OCI0005,98.41,100.0,99.76989583333334,100.0,3G
6,20230104,OCI0006,0.0,100.0,96.70833333333333,100.0,3G
7,20230104,OCI0007,0.0,100.0,95.75354166666666,100.0,3G
8,20230104,OCI0008,0.0,100.0,87.76796875,100.0,3G
9,20230104,OCI0009,0.0,100.0,97.295375,100.0,3G
10,20230104,OCI0010,0.0,100.0,98.41220833333334,100.0,3G
11,20230104,OCI0011,80.0,100.0,99.6597737556561,100.0,3G
12,20230104,OCI0012,0.0,100.0,98.09716666666667,100.0,3G
13,20230104,OCI0013,0.0,100.0,99.35641666666666,100.0,3G
14,20230104,OCI0014,0.0,100.0,94.54101769911505,100.0,3G
15,20230104,OCI0015,0.0,100.0,99.02445833333333,100.0,3G
16,20230104,OCI0016,0.0,100.0,87.22015873015873,100.0,3G
17,20230104,OCI0017,0.0,100.0,97.36520833333333,100.0,3G
18,20230104,OCI0018,0.0,100.0,95.15265625,100.0,3G
19,20230104,OCI0019,0.0,100.0,87.203625,100.0,3G
20,20230104,OCI0020,0.0,100.0,99.429,100.0,3G
21,20230104,OCI0021,0.0,100.0,83.11225,100.0,3G
22,20230104,OCI0022,0.0,100.53,88.578125,100.0,3G
23,20230104,OCI0023,0.0,100.0,92.96516666666666,100.0,3G
24,20230104,OCI0024,0.0,100.0,80.63583333333334,100.0,3G
25,20230104,OCI0025,95.99,100.16,99.819875,100.0,3G
26,20230104,OCI0026,0.0,100.0,99.49245833333333,100.0,3G
27,20230104,OCI0028,0.0,100.0,85.65683333333334,100.0,3G
28,20230104,OCI0029,94.48,100.0,99.833625,100.0,3G
29,20230104,OCI0030,66.67,100.0,99.75375,100.0,3G
30,20230104,OCI0031,96.77,100.0,99.80641666666666,100.0,3G
31,20230104,OCI0033,0.0,100.0,98.065875,100.0,3G
32,20230104,OCI0035,98.0,100.0,99.86333333333333,100.0,3G
33,20230104,OCI0036,97.13,100.0,99.94135416666667,100.0,3G
