,date_jour,code_site,number_of_call_drop_3g,techno
0,20230207,0,1140,3G
1,20230207,OCI0001,660,3G
2,20230207,OCI0002,117,3G
3,20230207,OCI0003,120,3G
4,20230207,OCI0004,267,3G
5,20230207,OCI0005,186,3G
6,20230207,OCI0006,117,3G
7,20230207,OCI0007,273,3G
8,20230207,OCI0008,366,3G
9,20230207,OCI0009,570,3G
10,20230207,OCI0010,258,3G
11,20230207,OCI0011,396,3G
12,20230207,OCI0012,96,3G
13,20230207,OCI0013,240,3G
14,20230207,OCI0014,228,3G
15,20230207,OCI0015,372,3G
16,20230207,OCI0016,333,3G
17,20230207,OCI0017,213,3G
18,20230207,OCI0018,273,3G
19,20230207,OCI0019,435,3G
20,20230207,OCI0020,651,3G
21,20230207,OCI0021,429,3G
22,20230207,OCI0022,246,3G
23,20230207,OCI0023,186,3G
24,20230207,OCI0024,33,3G
25,20230207,OCI0025,1257,3G
26,20230207,OCI0026,612,3G
27,20230207,OCI0028,183,3G
28,20230207,OCI0029,858,3G
29,20230207,OCI0030,201,3G
30,20230207,OCI0031,1332,3G
31,20230207,OCI0033,177,3G
32,20230207,OCI0035,147,3G
33,20230207,OCI0036,246,3G
34,20230207,OCI0037,300,3G
35,20230207,OCI0038,1347,3G
36,20230207,OCI0039,75,3G
37,20230207,OCI0041,768,3G
38,20230207,OCI0042,225,3G
39,20230207,OCI0043,216,3G
40,20230207,OCI0044,117,3G
41,20230207,OCI0045,156,3G
42,20230207,OCI0046,138,3G
43,20230207,OCI0047,24,3G
44,20230207,OCI0048,96,3G
45,20230207,OCI0049,222,3G
46,20230207,OCI0050,207,3G
47,20230207,OCI0051,99,3G
48,20230207,OCI0052,324,3G
49,20230207,OCI0053,246,3G
50,20230207,OCI0054,165,3G
51,20230207,OCI0055,81,3G
52,20230207,OCI0056,828,3G
53,20230207,OCI0057,393,3G
54,20230207,OCI0058,48,3G
55,20230207,OCI0059,420,3G
56,20230207,OCI0060,114,3G
57,20230207,OCI0061,315,3G
58,20230207,OCI0062,39,3G
59,20230207,OCI0063,306,3G
60,20230207,OCI0064,132,3G
61,20230207,OCI0065,102,3G
62,20230207,OCI0066,57,3G
63,20230207,OCI0067,63,3G
64,20230207,OCI0068,2805,3G
65,20230207,OCI0069,168,3G
66,20230207,OCI0070,762,3G
67,20230207,OCI0071,114,3G
68,20230207,OCI0072,288,3G
69,20230207,OCI0073,183,3G
70,20230207,OCI0074,24,3G
71,20230207,OCI0075,996,3G
72,20230207,OCI0076,1449,3G
73,20230207,OCI0077,342,3G
74,20230207,OCI0078,57,3G
75,20230207,OCI0080,48,3G
76,20230207,OCI0081,348,3G
77,20230207,OCI0083,51,3G
78,20230207,OCI0084,120,3G
79,20230207,OCI0085,24,3G
80,20230207,OCI0086,633,3G
81,20230207,OCI0087,891,3G
82,20230207,OCI0088,144,3G
83,20230207,OCI0089,72,3G
84,20230207,OCI0090,297,3G
85,20230207,OCI0091,51,3G
86,20230207,OCI0092,438,3G
87,20230207,OCI0093,159,3G
88,20230207,OCI0094,189,3G
89,20230207,OCI0095,207,3G
90,20230207,OCI0096,330,3G
91,20230207,OCI0097,87,3G
92,20230207,OCI0098,222,3G
93,20230207,OCI0099,180,3G
94,20230207,OCI0100,165,3G
95,20230207,OCI0101,429,3G
96,20230207,OCI0102,915,3G
97,20230207,OCI0104,303,3G
98,20230207,OCI0105,351,3G
99,20230207,OCI0106,141,3G
100,20230207,OCI0107,30,3G
101,20230207,OCI0108,111,3G
102,20230207,OCI0109,30,3G
103,20230207,OCI0110,36,3G
104,20230207,OCI0111,159,3G
105,20230207,OCI0112,123,3G
106,20230207,OCI0113,114,3G
107,20230207,OCI0114,369,3G
108,20230207,OCI0115,291,3G
109,20230207,OCI0116,153,3G
110,20230207,OCI0117,33,3G
111,20230207,OCI0118,243,3G
112,20230207,OCI0119,108,3G
113,20230207,OCI0121,21,3G
114,20230207,OCI0122,228,3G
115,20230207,OCI0123,528,3G
116,20230207,OCI0124,693,3G
117,20230207,OCI0125,54,3G
118,20230207,OCI0127,153,3G
119,20230207,OCI0128,264,3G
120,20230207,OCI0129,801,3G
121,20230207,OCI0130,120,3G
122,20230207,OCI0132,153,3G
123,20230207,OCI0134,297,3G
124,20230207,OCI0135,438,3G
125,20230207,OCI0136,348,3G
126,20230207,OCI0137,312,3G
127,20230207,OCI0138,513,3G
128,20230207,OCI0139,162,3G
129,20230207,OCI0141,33,3G
130,20230207,OCI0142,222,3G
131,20230207,OCI0143,465,3G
132,20230207,OCI0144,171,3G
133,20230207,OCI0145,45,3G
134,20230207,OCI0146,222,3G
135,20230207,OCI0147,267,3G
136,20230207,OCI0148,210,3G
137,20230207,OCI0149,84,3G
138,20230207,OCI0150,120,3G
139,20230207,OCI0151,60,3G
140,20230207,OCI0152,249,3G
141,20230207,OCI0153,177,3G
142,20230207,OCI0154,66,3G
143,20230207,OCI0155,378,3G
144,20230207,OCI0156,96,3G
145,20230207,OCI0157,108,3G
146,20230207,OCI0158,96,3G
147,20230207,OCI0159,357,3G
148,20230207,OCI0160,153,3G
149,20230207,OCI0161,183,3G
150,20230207,OCI0162,171,3G
151,20230207,OCI0163,834,3G
152,20230207,OCI0164,39,3G
153,20230207,OCI0165,111,3G
154,20230207,OCI0166,183,3G
155,20230207,OCI0167,126,3G
156,20230207,OCI0168,318,3G
157,20230207,OCI0169,357,3G
158,20230207,OCI0172,171,3G
159,20230207,OCI0173,387,3G
160,20230207,OCI0174,138,3G
161,20230207,OCI0175,291,3G
162,20230207,OCI0176,153,3G
163,20230207,OCI0177,57,3G
164,20230207,OCI0178,57,3G
165,20230207,OCI0179,159,3G
166,20230207,OCI0180,495,3G
167,20230207,OCI0181,354,3G
168,20230207,OCI0182,288,3G
169,20230207,OCI0183,474,3G
170,20230207,OCI0184,99,3G
171,20230207,OCI0185,171,3G
172,20230207,OCI0186,279,3G
173,20230207,OCI0187,519,3G
174,20230207,OCI0188,126,3G
175,20230207,OCI0189,234,3G
176,20230207,OCI0190,2202,3G
177,20230207,OCI0191,420,3G
178,20230207,OCI0192,345,3G
179,20230207,OCI0193,573,3G
180,20230207,OCI0194,123,3G
181,20230207,OCI0195,78,3G
182,20230207,OCI0196,477,3G
183,20230207,OCI0197,132,3G
184,20230207,OCI0198,333,3G
185,20230207,OCI0199,114,3G
186,20230207,OCI0200,57,3G
187,20230207,OCI0201,51,3G
188,20230207,OCI0202,108,3G
189,20230207,OCI0203,318,3G
190,20230207,OCI0204,99,3G
191,20230207,OCI0205,195,3G
192,20230207,OCI0206,324,3G
193,20230207,OCI0207,975,3G
194,20230207,OCI0208,63,3G
195,20230207,OCI0209,2220,3G
196,20230207,OCI0210,108,3G
197,20230207,OCI0211,297,3G
198,20230207,OCI0212,45,3G
199,20230207,OCI0213,123,3G
200,20230207,OCI0214,42,3G
201,20230207,OCI0216,378,3G
202,20230207,OCI0219,453,3G
203,20230207,OCI0220,171,3G
204,20230207,OCI0221,186,3G
205,20230207,OCI0222,15,3G
206,20230207,OCI0223,45,3G
207,20230207,OCI0224,162,3G
208,20230207,OCI0225,459,3G
209,20230207,OCI0226,288,3G
210,20230207,OCI0227,252,3G
211,20230207,OCI0228,555,3G
212,20230207,OCI0229,36,3G
213,20230207,OCI0230,402,3G
214,20230207,OCI0231,210,3G
215,20230207,OCI0232,87,3G
216,20230207,OCI0233,489,3G
217,20230207,OCI0234,99,3G
218,20230207,OCI0235,243,3G
219,20230207,OCI0236,180,3G
220,20230207,OCI0237,465,3G
221,20230207,OCI0238,51,3G
222,20230207,OCI0239,180,3G
223,20230207,OCI0240,387,3G
224,20230207,OCI0241,153,3G
225,20230207,OCI0242,846,3G
226,20230207,OCI0243,285,3G
227,20230207,OCI0244,57,3G
228,20230207,OCI0245,183,3G
229,20230207,OCI0246,63,3G
230,20230207,OCI0247,201,3G
231,20230207,OCI0248,213,3G
232,20230207,OCI0249,69,3G
233,20230207,OCI0250,132,3G
234,20230207,OCI0251,84,3G
235,20230207,OCI0252,132,3G
236,20230207,OCI0253,54,3G
237,20230207,OCI0254,69,3G
238,20230207,OCI0255,498,3G
239,20230207,OCI0256,132,3G
240,20230207,OCI0257,243,3G
241,20230207,OCI0258,174,3G
242,20230207,OCI0259,357,3G
243,20230207,OCI0260,387,3G
244,20230207,OCI0261,177,3G
245,20230207,OCI0262,18,3G
246,20230207,OCI0263,339,3G
247,20230207,OCI0264,240,3G
248,20230207,OCI0265,141,3G
249,20230207,OCI0266,309,3G
250,20230207,OCI0267,330,3G
251,20230207,OCI0268,75,3G
252,20230207,OCI0269,27,3G
253,20230207,OCI0270,243,3G
254,20230207,OCI0271,210,3G
255,20230207,OCI0272,147,3G
256,20230207,OCI0273,153,3G
257,20230207,OCI0274,399,3G
258,20230207,OCI0275,276,3G
259,20230207,OCI0276,168,3G
260,20230207,OCI0277,24,3G
261,20230207,OCI0278,12,3G
262,20230207,OCI0279,348,3G
263,20230207,OCI0280,216,3G
264,20230207,OCI0281,609,3G
265,20230207,OCI0282,228,3G
266,20230207,OCI0283,78,3G
267,20230207,OCI0284,249,3G
268,20230207,OCI0285,399,3G
269,20230207,OCI0286,336,3G
270,20230207,OCI0287,123,3G
271,20230207,OCI0288,261,3G
272,20230207,OCI0291,114,3G
273,20230207,OCI0292,156,3G
274,20230207,OCI0293,138,3G
275,20230207,OCI0294,117,3G
276,20230207,OCI0295,498,3G
277,20230207,OCI0297,732,3G
278,20230207,OCI0298,354,3G
279,20230207,OCI0299,57,3G
280,20230207,OCI0300,213,3G
281,20230207,OCI0301,372,3G
282,20230207,OCI0302,258,3G
283,20230207,OCI0303,264,3G
284,20230207,OCI0304,147,3G
285,20230207,OCI0305,105,3G
286,20230207,OCI0306,432,3G
287,20230207,OCI0307,321,3G
288,20230207,OCI0308,288,3G
289,20230207,OCI0309,201,3G
290,20230207,OCI0311,885,3G
291,20230207,OCI0312,213,3G
292,20230207,OCI0313,165,3G
293,20230207,OCI0314,186,3G
294,20230207,OCI0315,390,3G
295,20230207,OCI0316,285,3G
296,20230207,OCI0317,570,3G
297,20230207,OCI0319,189,3G
298,20230207,OCI0320,303,3G
299,20230207,OCI0321,366,3G
300,20230207,OCI0322,423,3G
301,20230207,OCI0323,1068,3G
302,20230207,OCI0324,153,3G
303,20230207,OCI0325,120,3G
304,20230207,OCI0326,228,3G
305,20230207,OCI0327,132,3G
306,20230207,OCI0328,141,3G
307,20230207,OCI0329,363,3G
308,20230207,OCI0330,231,3G
309,20230207,OCI0331,384,3G
310,20230207,OCI0332,150,3G
311,20230207,OCI0333,93,3G
312,20230207,OCI0334,312,3G
313,20230207,OCI0335,363,3G
314,20230207,OCI0336,144,3G
315,20230207,OCI0337,207,3G
316,20230207,OCI0338,36,3G
317,20230207,OCI0339,129,3G
318,20230207,OCI0341,141,3G
319,20230207,OCI0342,117,3G
320,20230207,OCI0343,144,3G
321,20230207,OCI0344,87,3G
322,20230207,OCI0345,141,3G
323,20230207,OCI0347,126,3G
324,20230207,OCI0348,135,3G
325,20230207,OCI0349,189,3G
326,20230207,OCI0350,126,3G
327,20230207,OCI0351,135,3G
328,20230207,OCI0352,165,3G
329,20230207,OCI0353,123,3G
330,20230207,OCI0354,195,3G
331,20230207,OCI0355,381,3G
332,20230207,OCI0356,96,3G
333,20230207,OCI0357,345,3G
334,20230207,OCI0358,162,3G
335,20230207,OCI0359,309,3G
336,20230207,OCI0360,483,3G
337,20230207,OCI0361,285,3G
338,20230207,OCI0362,132,3G
339,20230207,OCI0363,351,3G
340,20230207,OCI0364,93,3G
341,20230207,OCI0365,81,3G
342,20230207,OCI0366,66,3G
343,20230207,OCI0367,132,3G
344,20230207,OCI0368,303,3G
345,20230207,OCI0369,150,3G
346,20230207,OCI0370,189,3G
347,20230207,OCI0371,45,3G
348,20230207,OCI0372,39,3G
349,20230207,OCI0373,330,3G
350,20230207,OCI0374,174,3G
351,20230207,OCI0375,75,3G
352,20230207,OCI0376,147,3G
353,20230207,OCI0377,444,3G
354,20230207,OCI0378,672,3G
355,20230207,OCI0379,357,3G
356,20230207,OCI0380,150,3G
357,20230207,OCI0381,1650,3G
358,20230207,OCI0382,78,3G
359,20230207,OCI0383,114,3G
360,20230207,OCI0384,153,3G
361,20230207,OCI0385,333,3G
362,20230207,OCI0386,366,3G
363,20230207,OCI0387,48,3G
364,20230207,OCI0388,174,3G
365,20230207,OCI0389,273,3G
366,20230207,OCI0390,213,3G
367,20230207,OCI0391,87,3G
368,20230207,OCI0392,90,3G
369,20230207,OCI0393,159,3G
370,20230207,OCI0394,123,3G
371,20230207,OCI0395,180,3G
372,20230207,OCI0396,207,3G
373,20230207,OCI0397,141,3G
374,20230207,OCI0398,96,3G
375,20230207,OCI0399,87,3G
376,20230207,OCI0400,42,3G
377,20230207,OCI0401,63,3G
378,20230207,OCI0402,432,3G
379,20230207,OCI0403,273,3G
380,20230207,OCI0404,747,3G
381,20230207,OCI0405,633,3G
382,20230207,OCI0406,153,3G
383,20230207,OCI0407,198,3G
384,20230207,OCI0408,666,3G
385,20230207,OCI0409,150,3G
386,20230207,OCI0410,72,3G
387,20230207,OCI0411,9,3G
388,20230207,OCI0412,180,3G
389,20230207,OCI0413,54,3G
390,20230207,OCI0414,120,3G
391,20230207,OCI0415,156,3G
392,20230207,OCI0416,573,3G
393,20230207,OCI0417,96,3G
394,20230207,OCI0418,396,3G
395,20230207,OCI0419,408,3G
396,20230207,OCI0420,1089,3G
397,20230207,OCI0421,195,3G
398,20230207,OCI0422,489,3G
399,20230207,OCI0423,186,3G
400,20230207,OCI0424,99,3G
401,20230207,OCI0426,162,3G
402,20230207,OCI0427,66,3G
403,20230207,OCI0428,78,3G
404,20230207,OCI0429,147,3G
405,20230207,OCI0430,96,3G
406,20230207,OCI0431,156,3G
407,20230207,OCI0432,78,3G
408,20230207,OCI0433,108,3G
409,20230207,OCI0434,207,3G
410,20230207,OCI0435,465,3G
411,20230207,OCI0437,267,3G
412,20230207,OCI0438,294,3G
413,20230207,OCI0439,105,3G
414,20230207,OCI0440,135,3G
415,20230207,OCI0441,132,3G
416,20230207,OCI0442,93,3G
417,20230207,OCI0443,561,3G
418,20230207,OCI0444,192,3G
419,20230207,OCI0445,174,3G
420,20230207,OCI0446,327,3G
421,20230207,OCI0447,138,3G
422,20230207,OCI0448,417,3G
423,20230207,OCI0449,174,3G
424,20230207,OCI0450,138,3G
425,20230207,OCI0451,525,3G
426,20230207,OCI0452,66,3G
427,20230207,OCI0453,51,3G
428,20230207,OCI0454,411,3G
429,20230207,OCI0455,627,3G
430,20230207,OCI0456,147,3G
431,20230207,OCI0457,387,3G
432,20230207,OCI0458,108,3G
433,20230207,OCI0459,588,3G
434,20230207,OCI0460,249,3G
435,20230207,OCI0461,186,3G
436,20230207,OCI0463,288,3G
437,20230207,OCI0464,384,3G
438,20230207,OCI0465,42,3G
439,20230207,OCI0466,57,3G
440,20230207,OCI0467,165,3G
441,20230207,OCI0468,249,3G
442,20230207,OCI0469,1212,3G
443,20230207,OCI0470,189,3G
444,20230207,OCI0472,168,3G
445,20230207,OCI0473,633,3G
446,20230207,OCI0474,156,3G
447,20230207,OCI0475,246,3G
448,20230207,OCI0476,150,3G
449,20230207,OCI0477,201,3G
450,20230207,OCI0478,30,3G
451,20230207,OCI0479,309,3G
452,20230207,OCI0480,276,3G
453,20230207,OCI0481,183,3G
454,20230207,OCI0482,135,3G
455,20230207,OCI0483,51,3G
456,20230207,OCI0484,120,3G
457,20230207,OCI0485,42,3G
458,20230207,OCI0486,183,3G
459,20230207,OCI0487,63,3G
460,20230207,OCI0488,33,3G
461,20230207,OCI0489,57,3G
462,20230207,OCI0490,264,3G
463,20230207,OCI0491,156,3G
464,20230207,OCI0492,165,3G
465,20230207,OCI0493,285,3G
466,20230207,OCI0494,486,3G
467,20230207,OCI0495,210,3G
468,20230207,OCI0496,132,3G
469,20230207,OCI0497,27,3G
470,20230207,OCI0498,159,3G
471,20230207,OCI0499,66,3G
472,20230207,OCI0500,78,3G
473,20230207,OCI0501,36,3G
474,20230207,OCI0502,129,3G
475,20230207,OCI0503,123,3G
476,20230207,OCI0504,162,3G
477,20230207,OCI0505,105,3G
478,20230207,OCI0506,258,3G
479,20230207,OCI0507,156,3G
480,20230207,OCI0508,495,3G
481,20230207,OCI0509,198,3G
482,20230207,OCI0510,132,3G
483,20230207,OCI0511,291,3G
484,20230207,OCI0512,294,3G
485,20230207,OCI0513,432,3G
486,20230207,OCI0514,666,3G
487,20230207,OCI0515,171,3G
488,20230207,OCI0516,123,3G
489,20230207,OCI0517,48,3G
490,20230207,OCI0518,378,3G
491,20230207,OCI0519,39,3G
492,20230207,OCI0520,96,3G
493,20230207,OCI0521,315,3G
494,20230207,OCI0522,195,3G
495,20230207,OCI0523,45,3G
496,20230207,OCI0524,285,3G
497,20230207,OCI0525,342,3G
498,20230207,OCI0526,198,3G
499,20230207,OCI0527,144,3G
500,20230207,OCI0528,114,3G
501,20230207,OCI0529,1953,3G
502,20230207,OCI0530,312,3G
503,20230207,OCI0531,237,3G
504,20230207,OCI0532,396,3G
505,20230207,OCI0533,120,3G
506,20230207,OCI0534,42,3G
507,20230207,OCI0535,33,3G
508,20230207,OCI0536,165,3G
509,20230207,OCI0537,261,3G
510,20230207,OCI0538,240,3G
511,20230207,OCI0539,276,3G
512,20230207,OCI0540,72,3G
513,20230207,OCI0541,573,3G
514,20230207,OCI0544,381,3G
515,20230207,OCI0545,285,3G
516,20230207,OCI0546,111,3G
517,20230207,OCI0547,339,3G
518,20230207,OCI0548,78,3G
519,20230207,OCI0549,2898,3G
