,date_jour,code_site,number_of_call_drop_3g,techno
0,20230217,0,350,3G
1,20230217,OCI0001,222,3G
2,20230217,OCI0002,20,3G
3,20230217,OCI0003,127,3G
4,20230217,OCI0004,340,3G
5,20230217,OCI0005,87,3G
6,20230217,OCI0006,64,3G
7,20230217,OCI0007,88,3G
8,20230217,OCI0008,102,3G
9,20230217,OCI0009,185,3G
10,20230217,OCI0010,102,3G
11,20230217,OCI0011,104,3G
12,20230217,OCI0012,35,3G
13,20230217,OCI0013,80,3G
14,20230217,OCI0014,61,3G
15,20230217,OCI0015,123,3G
16,20230217,OCI0016,210,3G
17,20230217,OCI0017,94,3G
18,20230217,OCI0018,127,3G
19,20230217,OCI0019,202,3G
20,20230217,OCI0020,254,3G
21,20230217,OCI0021,123,3G
22,20230217,OCI0022,73,3G
23,20230217,OCI0023,56,3G
24,20230217,OCI0024,23,3G
25,20230217,OCI0025,433,3G
26,20230217,OCI0026,324,3G
27,20230217,OCI0028,76,3G
28,20230217,OCI0029,288,3G
29,20230217,OCI0030,106,3G
30,20230217,OCI0031,249,3G
31,20230217,OCI0033,76,3G
32,20230217,OCI0035,56,3G
33,20230217,OCI0036,128,3G
34,20230217,OCI0037,96,3G
35,20230217,OCI0038,502,3G
36,20230217,OCI0039,30,3G
37,20230217,OCI0041,115,3G
38,20230217,OCI0042,97,3G
39,20230217,OCI0043,87,3G
40,20230217,OCI0044,47,3G
41,20230217,OCI0045,62,3G
42,20230217,OCI0046,41,3G
43,20230217,OCI0047,10,3G
44,20230217,OCI0048,53,3G
45,20230217,OCI0049,109,3G
46,20230217,OCI0050,45,3G
47,20230217,OCI0051,55,3G
48,20230217,OCI0052,133,3G
49,20230217,OCI0053,37,3G
50,20230217,OCI0054,53,3G
51,20230217,OCI0055,32,3G
52,20230217,OCI0056,294,3G
53,20230217,OCI0057,299,3G
54,20230217,OCI0058,12,3G
55,20230217,OCI0059,378,3G
56,20230217,OCI0060,57,3G
57,20230217,OCI0061,67,3G
58,20230217,OCI0062,8,3G
59,20230217,OCI0063,91,3G
60,20230217,OCI0064,55,3G
61,20230217,OCI0065,58,3G
62,20230217,OCI0066,22,3G
63,20230217,OCI0067,34,3G
64,20230217,OCI0068,1320,3G
65,20230217,OCI0069,49,3G
66,20230217,OCI0070,104,3G
