,date_jour,code_site,number_of_call_drop_3g,techno
0,20230216,0,774,3G
1,20230216,OCI0001,555,3G
2,20230216,OCI0002,113,3G
3,20230216,OCI0003,233,3G
4,20230216,OCI0004,757,3G
5,20230216,OCI0005,151,3G
6,20230216,OCI0006,105,3G
7,20230216,OCI0007,173,3G
8,20230216,OCI0008,189,3G
9,20230216,OCI0009,367,3G
10,20230216,OCI0010,202,3G
11,20230216,OCI0011,208,3G
12,20230216,OCI0012,80,3G
13,20230216,OCI0013,203,3G
14,20230216,OCI0014,178,3G
15,20230216,OCI0015,241,3G
16,20230216,OCI0016,377,3G
17,20230216,OCI0017,163,3G
18,20230216,OCI0018,226,3G
19,20230216,OCI0019,343,3G
20,20230216,OCI0020,431,3G
21,20230216,OCI0021,231,3G
22,20230216,OCI0022,152,3G
23,20230216,OCI0023,82,3G
24,20230216,OCI0024,51,3G
25,20230216,OCI0025,838,3G
26,20230216,OCI0026,541,3G
27,20230216,OCI0028,645,3G
28,20230216,OCI0029,606,3G
29,20230216,OCI0030,197,3G
30,20230216,OCI0031,825,3G
31,20230216,OCI0033,255,3G
32,20230216,OCI0035,94,3G
33,20230216,OCI0036,172,3G
34,20230216,OCI0037,202,3G
35,20230216,OCI0038,1084,3G
36,20230216,OCI0039,55,3G
37,20230216,OCI0041,218,3G
38,20230216,OCI0042,135,3G
39,20230216,OCI0043,113,3G
40,20230216,OCI0044,144,3G
41,20230216,OCI0045,139,3G
42,20230216,OCI0046,94,3G
43,20230216,OCI0047,15,3G
44,20230216,OCI0048,52,3G
45,20230216,OCI0049,366,3G
46,20230216,OCI0050,82,3G
47,20230216,OCI0051,87,3G
48,20230216,OCI0052,298,3G
49,20230216,OCI0053,118,3G
50,20230216,OCI0054,76,3G
51,20230216,OCI0055,71,3G
52,20230216,OCI0056,585,3G
53,20230216,OCI0057,670,3G
54,20230216,OCI0058,24,3G
55,20230216,OCI0059,363,3G
56,20230216,OCI0060,104,3G
57,20230216,OCI0061,128,3G
58,20230216,OCI0062,13,3G
59,20230216,OCI0063,218,3G
60,20230216,OCI0064,115,3G
61,20230216,OCI0065,80,3G
62,20230216,OCI0066,67,3G
63,20230216,OCI0067,45,3G
64,20230216,OCI0068,2476,3G
65,20230216,OCI0069,196,3G
66,20230216,OCI0070,179,3G
67,20230216,OCI0071,417,3G
68,20230216,OCI0072,88,3G
69,20230216,OCI0073,146,3G
70,20230216,OCI0074,2,3G
71,20230216,OCI0075,746,3G
72,20230216,OCI0076,1289,3G
73,20230216,OCI0077,387,3G
74,20230216,OCI0078,84,3G
75,20230216,OCI0080,47,3G
76,20230216,OCI0081,342,3G
77,20230216,OCI0083,31,3G
78,20230216,OCI0084,106,3G
79,20230216,OCI0085,38,3G
80,20230216,OCI0086,394,3G
81,20230216,OCI0087,643,3G
82,20230216,OCI0088,146,3G
83,20230216,OCI0089,74,3G
84,20230216,OCI0090,68,3G
85,20230216,OCI0091,25,3G
86,20230216,OCI0092,380,3G
87,20230216,OCI0093,327,3G
88,20230216,OCI0094,375,3G
89,20230216,OCI0095,162,3G
90,20230216,OCI0096,242,3G
91,20230216,OCI0097,64,3G
92,20230216,OCI0098,211,3G
93,20230216,OCI0099,106,3G
94,20230216,OCI0100,355,3G
95,20230216,OCI0101,202,3G
96,20230216,OCI0102,372,3G
97,20230216,OCI0104,235,3G
98,20230216,OCI0105,208,3G
99,20230216,OCI0106,158,3G
100,20230216,OCI0107,21,3G
