,date_jour,code_site,number_of_call_drop_3g,techno
0,20230206,0,1086,3G
1,20230206,OCI0001,636,3G
2,20230206,OCI0002,135,3G
3,20230206,OCI0003,174,3G
4,20230206,OCI0004,264,3G
5,20230206,OCI0005,195,3G
6,20230206,OCI0006,147,3G
7,20230206,OCI0007,207,3G
8,20230206,OCI0008,219,3G
9,20230206,OCI0009,552,3G
10,20230206,OCI0010,279,3G
11,20230206,OCI0011,377,3G
12,20230206,OCI0012,78,3G
13,20230206,OCI0013,213,3G
14,20230206,OCI0014,138,3G
15,20230206,OCI0015,411,3G
16,20230206,OCI0016,510,3G
17,20230206,OCI0017,165,3G
18,20230206,OCI0018,288,3G
19,20230206,OCI0019,453,3G
20,20230206,OCI0020,662,3G
21,20230206,OCI0021,396,3G
22,20230206,OCI0022,171,3G
23,20230206,OCI0023,123,3G
24,20230206,OCI0024,39,3G
25,20230206,OCI0025,1188,3G
26,20230206,OCI0026,558,3G
27,20230206,OCI0028,186,3G
28,20230206,OCI0029,912,3G
29,20230206,OCI0030,240,3G
30,20230206,OCI0031,1549,3G
31,20230206,OCI0033,168,3G
32,20230206,OCI0035,108,3G
33,20230206,OCI0036,291,3G
34,20230206,OCI0037,294,3G
35,20230206,OCI0038,1299,3G
36,20230206,OCI0039,84,3G
37,20230206,OCI0041,480,3G
38,20230206,OCI0042,201,3G
39,20230206,OCI0043,147,3G
40,20230206,OCI0044,176,3G
41,20230206,OCI0045,180,3G
42,20230206,OCI0046,156,3G
43,20230206,OCI0047,24,3G
44,20230206,OCI0048,171,3G
45,20230206,OCI0049,201,3G
46,20230206,OCI0050,150,3G
47,20230206,OCI0051,129,3G
48,20230206,OCI0052,270,3G
49,20230206,OCI0053,102,3G
50,20230206,OCI0054,150,3G
51,20230206,OCI0055,111,3G
52,20230206,OCI0056,810,3G
53,20230206,OCI0057,414,3G
54,20230206,OCI0058,51,3G
55,20230206,OCI0059,423,3G
56,20230206,OCI0060,156,3G
57,20230206,OCI0061,168,3G
58,20230206,OCI0062,21,3G
59,20230206,OCI0063,303,3G
60,20230206,OCI0064,204,3G
61,20230206,OCI0065,93,3G
62,20230206,OCI0066,54,3G
63,20230206,OCI0067,78,3G
64,20230206,OCI0068,2172,3G
65,20230206,OCI0069,186,3G
66,20230206,OCI0070,720,3G
67,20230206,OCI0071,126,3G
68,20230206,OCI0072,201,3G
69,20230206,OCI0073,150,3G
70,20230206,OCI0074,21,3G
71,20230206,OCI0075,912,3G
72,20230206,OCI0076,1389,3G
73,20230206,OCI0077,381,3G
74,20230206,OCI0078,60,3G
75,20230206,OCI0080,69,3G
76,20230206,OCI0081,354,3G
77,20230206,OCI0083,39,3G
78,20230206,OCI0084,135,3G
79,20230206,OCI0085,18,3G
80,20230206,OCI0086,675,3G
81,20230206,OCI0087,918,3G
82,20230206,OCI0088,216,3G
83,20230206,OCI0089,87,3G
84,20230206,OCI0090,111,3G
85,20230206,OCI0091,72,3G
86,20230206,OCI0092,561,3G
87,20230206,OCI0093,126,3G
88,20230206,OCI0094,270,3G
89,20230206,OCI0095,183,3G
90,20230206,OCI0096,465,3G
91,20230206,OCI0097,90,3G
92,20230206,OCI0098,185,3G
93,20230206,OCI0099,168,3G
94,20230206,OCI0100,255,3G
95,20230206,OCI0101,534,3G
96,20230206,OCI0102,918,3G
97,20230206,OCI0104,306,3G
98,20230206,OCI0105,741,3G
99,20230206,OCI0106,171,3G
100,20230206,OCI0107,18,3G
101,20230206,OCI0108,90,3G
102,20230206,OCI0109,66,3G
103,20230206,OCI0110,27,3G
104,20230206,OCI0111,147,3G
105,20230206,OCI0112,138,3G
106,20230206,OCI0113,75,3G
107,20230206,OCI0114,366,3G
108,20230206,OCI0115,224,3G
109,20230206,OCI0116,147,3G
110,20230206,OCI0117,60,3G
111,20230206,OCI0118,252,3G
112,20230206,OCI0119,114,3G
113,20230206,OCI0121,27,3G
114,20230206,OCI0122,189,3G
115,20230206,OCI0123,321,3G
116,20230206,OCI0124,597,3G
117,20230206,OCI0125,36,3G
118,20230206,OCI0127,159,3G
119,20230206,OCI0128,219,3G
120,20230206,OCI0129,918,3G
121,20230206,OCI0130,132,3G
122,20230206,OCI0132,75,3G
123,20230206,OCI0134,276,3G
124,20230206,OCI0135,594,3G
125,20230206,OCI0136,444,3G
126,20230206,OCI0137,315,3G
127,20230206,OCI0138,234,3G
128,20230206,OCI0139,165,3G
129,20230206,OCI0141,69,3G
130,20230206,OCI0142,312,3G
131,20230206,OCI0143,420,3G
132,20230206,OCI0144,102,3G
133,20230206,OCI0145,30,3G
134,20230206,OCI0146,216,3G
135,20230206,OCI0147,327,3G
136,20230206,OCI0148,189,3G
137,20230206,OCI0149,138,3G
138,20230206,OCI0150,129,3G
139,20230206,OCI0151,87,3G
140,20230206,OCI0152,237,3G
141,20230206,OCI0153,135,3G
142,20230206,OCI0154,78,3G
143,20230206,OCI0155,432,3G
144,20230206,OCI0156,78,3G
145,20230206,OCI0157,105,3G
146,20230206,OCI0158,81,3G
147,20230206,OCI0159,345,3G
