,date_jour,code_site,number_of_call_drop_3g,techno
0,20230205,0,912,3G
1,20230205,OCI0001,741,3G
2,20230205,OCI0002,116,3G
3,20230205,OCI0003,129,3G
4,20230205,OCI0004,371,3G
5,20230205,OCI0005,161,3G
6,20230205,OCI0006,102,3G
7,20230205,OCI0007,151,3G
8,20230205,OCI0008,244,3G
9,20230205,OCI0009,420,3G
10,20230205,OCI0010,321,3G
11,20230205,OCI0011,338,3G
12,20230205,OCI0012,96,3G
13,20230205,OCI0013,340,3G
14,20230205,OCI0014,204,3G
15,20230205,OCI0015,333,3G
16,20230205,OCI0016,593,3G
17,20230205,OCI0017,234,3G
18,20230205,OCI0018,306,3G
19,20230205,OCI0019,551,3G
20,20230205,OCI0020,610,3G
21,20230205,OCI0021,318,3G
22,20230205,OCI0022,210,3G
23,20230205,OCI0023,185,3G
24,20230205,OCI0024,39,3G
25,20230205,OCI0025,1164,3G
26,20230205,OCI0026,577,3G
27,20230205,OCI0028,131,3G
28,20230205,OCI0029,958,3G
29,20230205,OCI0030,241,3G
30,20230205,OCI0031,1666,3G
31,20230205,OCI0033,77,3G
32,20230205,OCI0035,95,3G
33,20230205,OCI0036,299,3G
34,20230205,OCI0037,143,3G
35,20230205,OCI0038,1181,3G
36,20230205,OCI0039,43,3G
37,20230205,OCI0041,189,3G
38,20230205,OCI0042,195,3G
39,20230205,OCI0043,187,3G
40,20230205,OCI0044,89,3G
41,20230205,OCI0045,174,3G
42,20230205,OCI0046,209,3G
43,20230205,OCI0047,9,3G
44,20230205,OCI0048,105,3G
45,20230205,OCI0049,218,3G
46,20230205,OCI0050,112,3G
47,20230205,OCI0051,144,3G
48,20230205,OCI0052,290,3G
49,20230205,OCI0053,191,3G
50,20230205,OCI0054,118,3G
51,20230205,OCI0055,53,3G
52,20230205,OCI0056,932,3G
53,20230205,OCI0057,343,3G
54,20230205,OCI0058,49,3G
55,20230205,OCI0059,377,3G
56,20230205,OCI0060,142,3G
57,20230205,OCI0061,169,3G
58,20230205,OCI0062,17,3G
59,20230205,OCI0063,243,3G
60,20230205,OCI0064,178,3G
61,20230205,OCI0065,115,3G
62,20230205,OCI0066,64,3G
63,20230205,OCI0067,63,3G
64,20230205,OCI0068,2009,3G
65,20230205,OCI0069,104,3G
66,20230205,OCI0070,429,3G
67,20230205,OCI0071,139,3G
68,20230205,OCI0072,152,3G
