,date_jour,code_site,number_of_call_drop_3g,techno
0,20230224,0,529,3G
1,20230224,OCI0001,464,3G
2,20230224,OCI0002,63,3G
3,20230224,OCI0003,83,3G
4,20230224,OCI0004,218,3G
5,20230224,OCI0005,93,3G
6,20230224,OCI0006,70,3G
7,20230224,OCI0007,109,3G
8,20230224,OCI0008,140,3G
9,20230224,OCI0009,284,3G
10,20230224,OCI0010,136,3G
11,20230224,OCI0011,98,3G
12,20230224,OCI0012,49,3G
13,20230224,OCI0013,99,3G
14,20230224,OCI0014,59,3G
15,20230224,OCI0015,172,3G
16,20230224,OCI0016,260,3G
17,20230224,OCI0017,62,3G
18,20230224,OCI0018,245,3G
19,20230224,OCI0019,211,3G
20,20230224,OCI0020,275,3G
21,20230224,OCI0021,219,3G
22,20230224,OCI0022,93,3G
23,20230224,OCI0023,77,3G
24,20230224,OCI0024,44,3G
25,20230224,OCI0025,640,3G
26,20230224,OCI0026,375,3G
27,20230224,OCI0028,75,3G
28,20230224,OCI0029,318,3G
29,20230224,OCI0030,113,3G
30,20230224,OCI0031,382,3G
31,20230224,OCI0033,92,3G
32,20230224,OCI0035,67,3G
33,20230224,OCI0036,112,3G
34,20230224,OCI0037,118,3G
35,20230224,OCI0038,631,3G
36,20230224,OCI0039,58,3G
37,20230224,OCI0041,182,3G
38,20230224,OCI0042,86,3G
39,20230224,OCI0043,64,3G
40,20230224,OCI0044,50,3G
41,20230224,OCI0045,86,3G
42,20230224,OCI0046,54,3G
43,20230224,OCI0047,27,3G
44,20230224,OCI0048,64,3G
45,20230224,OCI0049,215,3G
46,20230224,OCI0050,51,3G
47,20230224,OCI0051,52,3G
48,20230224,OCI0052,114,3G
49,20230224,OCI0053,81,3G
50,20230224,OCI0054,73,3G
51,20230224,OCI0055,42,3G
52,20230224,OCI0056,444,3G
53,20230224,OCI0057,371,3G
54,20230224,OCI0058,27,3G
55,20230224,OCI0059,228,3G
56,20230224,OCI0060,75,3G
57,20230224,OCI0061,99,3G
58,20230224,OCI0062,7,3G
59,20230224,OCI0063,274,3G
60,20230224,OCI0064,74,3G
61,20230224,OCI0065,43,3G
62,20230224,OCI0066,29,3G
63,20230224,OCI0067,63,3G
64,20230224,OCI0068,1412,3G
65,20230224,OCI0069,66,3G
66,20230224,OCI0070,101,3G
