,date_jour,code_site,number_of_call_drop_3g,techno
0,20230223,0,588,3G
1,20230223,OCI0001,513,3G
2,20230223,OCI0002,52,3G
3,20230223,OCI0003,86,3G
4,20230223,OCI0004,163,3G
5,20230223,OCI0005,128,3G
6,20230223,OCI0006,75,3G
7,20230223,OCI0007,153,3G
8,20230223,OCI0008,109,3G
9,20230223,OCI0009,299,3G
10,20230223,OCI0010,172,3G
11,20230223,OCI0011,214,3G
12,20230223,OCI0012,53,3G
13,20230223,OCI0013,134,3G
14,20230223,OCI0014,100,3G
15,20230223,OCI0015,243,3G
16,20230223,OCI0016,404,3G
17,20230223,OCI0017,103,3G
18,20230223,OCI0018,260,3G
19,20230223,OCI0019,384,3G
20,20230223,OCI0020,420,3G
21,20230223,OCI0021,201,3G
22,20230223,OCI0022,182,3G
23,20230223,OCI0023,72,3G
24,20230223,OCI0024,28,3G
25,20230223,OCI0025,1175,3G
26,20230223,OCI0026,509,3G
27,20230223,OCI0028,90,3G
28,20230223,OCI0029,596,3G
29,20230223,OCI0030,166,3G
30,20230223,OCI0031,483,3G
31,20230223,OCI0033,116,3G
32,20230223,OCI0035,46,3G
33,20230223,OCI0036,155,3G
34,20230223,OCI0037,293,3G
35,20230223,OCI0038,775,3G
36,20230223,OCI0039,77,3G
37,20230223,OCI0041,197,3G
38,20230223,OCI0042,169,3G
39,20230223,OCI0043,109,3G
40,20230223,OCI0044,61,3G
41,20230223,OCI0045,102,3G
42,20230223,OCI0046,91,3G
43,20230223,OCI0047,262,3G
44,20230223,OCI0048,63,3G
45,20230223,OCI0049,254,3G
46,20230223,OCI0050,82,3G
47,20230223,OCI0051,70,3G
48,20230223,OCI0052,154,3G
49,20230223,OCI0053,81,3G
50,20230223,OCI0054,106,3G
51,20230223,OCI0055,76,3G
52,20230223,OCI0056,546,3G
53,20230223,OCI0057,502,3G
54,20230223,OCI0058,31,3G
55,20230223,OCI0059,283,3G
56,20230223,OCI0060,97,3G
57,20230223,OCI0061,100,3G
58,20230223,OCI0062,19,3G
59,20230223,OCI0063,175,3G
60,20230223,OCI0064,114,3G
61,20230223,OCI0065,83,3G
62,20230223,OCI0066,51,3G
63,20230223,OCI0067,68,3G
64,20230223,OCI0068,2521,3G
65,20230223,OCI0069,129,3G
66,20230223,OCI0070,187,3G
67,20230223,OCI0071,83,3G
68,20230223,OCI0072,108,3G
69,20230223,OCI0073,134,3G
70,20230223,OCI0074,22,3G
71,20230223,OCI0075,623,3G
72,20230223,OCI0076,703,3G
73,20230223,OCI0077,339,3G
