,date_jour,code_site,number_of_call_drop_3g,techno
0,20230220,0,544,3G
1,20230220,OCI0001,2287,3G
2,20230220,OCI0002,56,3G
3,20230220,OCI0003,183,3G
4,20230220,OCI0004,432,3G
5,20230220,OCI0005,78,3G
6,20230220,OCI0006,88,3G
7,20230220,OCI0007,156,3G
8,20230220,OCI0008,107,3G
9,20230220,OCI0009,270,3G
10,20230220,OCI0010,144,3G
11,20230220,OCI0011,136,3G
12,20230220,OCI0012,35,3G
13,20230220,OCI0013,125,3G
14,20230220,OCI0014,154,3G
15,20230220,OCI0015,198,3G
16,20230220,OCI0016,234,3G
17,20230220,OCI0017,111,3G
18,20230220,OCI0018,185,3G
19,20230220,OCI0019,245,3G
20,20230220,OCI0020,520,3G
21,20230220,OCI0021,188,3G
22,20230220,OCI0022,115,3G
23,20230220,OCI0023,86,3G
24,20230220,OCI0024,11,3G
25,20230220,OCI0025,500,3G
26,20230220,OCI0026,2228,3G
27,20230220,OCI0028,76,3G
28,20230220,OCI0029,416,3G
29,20230220,OCI0030,113,3G
30,20230220,OCI0031,409,3G
31,20230220,OCI0033,139,3G
32,20230220,OCI0035,58,3G
33,20230220,OCI0036,125,3G
34,20230220,OCI0037,96,3G
35,20230220,OCI0038,610,3G
36,20230220,OCI0039,51,3G
37,20230220,OCI0041,146,3G
38,20230220,OCI0042,85,3G
39,20230220,OCI0043,96,3G
40,20230220,OCI0044,40,3G
41,20230220,OCI0045,104,3G
42,20230220,OCI0046,67,3G
43,20230220,OCI0047,6,3G
44,20230220,OCI0048,92,3G
45,20230220,OCI0049,206,3G
46,20230220,OCI0050,61,3G
47,20230220,OCI0051,69,3G
48,20230220,OCI0052,181,3G
49,20230220,OCI0053,65,3G
50,20230220,OCI0054,75,3G
51,20230220,OCI0055,38,3G
52,20230220,OCI0056,387,3G
53,20230220,OCI0057,431,3G
54,20230220,OCI0058,20,3G
55,20230220,OCI0059,266,3G
56,20230220,OCI0060,75,3G
57,20230220,OCI0061,103,3G
58,20230220,OCI0062,4,3G
59,20230220,OCI0063,155,3G
60,20230220,OCI0064,83,3G
61,20230220,OCI0065,81,3G
62,20230220,OCI0066,45,3G
63,20230220,OCI0067,50,3G
64,20230220,OCI0068,1866,3G
65,20230220,OCI0069,86,3G
66,20230220,OCI0070,116,3G
67,20230220,OCI0071,127,3G
68,20230220,OCI0072,93,3G
69,20230220,OCI0073,57,3G
70,20230220,OCI0074,10,3G
71,20230220,OCI0075,593,3G
72,20230220,OCI0076,509,3G
73,20230220,OCI0077,187,3G
74,20230220,OCI0078,46,3G
75,20230220,OCI0080,25,3G
76,20230220,OCI0081,347,3G
77,20230220,OCI0083,21,3G
78,20230220,OCI0084,81,3G
79,20230220,OCI0085,19,3G
80,20230220,OCI0086,264,3G
81,20230220,OCI0087,566,3G
82,20230220,OCI0088,93,3G
83,20230220,OCI0089,99,3G
84,20230220,OCI0090,98,3G
85,20230220,OCI0091,19,3G
86,20230220,OCI0092,168,3G
87,20230220,OCI0093,114,3G
88,20230220,OCI0094,230,3G
89,20230220,OCI0095,77,3G
90,20230220,OCI0096,146,3G
91,20230220,OCI0097,44,3G
92,20230220,OCI0098,106,3G
93,20230220,OCI0099,59,3G
94,20230220,OCI0100,206,3G
95,20230220,OCI0101,116,3G
96,20230220,OCI0102,239,3G
97,20230220,OCI0104,160,3G
