,date_jour,code_site,number_of_call_drop_3g,techno
0,20230208,0,708,3G
1,20230208,OCI0001,368,3G
2,20230208,OCI0002,82,3G
3,20230208,OCI0003,74,3G
4,20230208,OCI0004,189,3G
5,20230208,OCI0005,109,3G
6,20230208,OCI0006,101,3G
7,20230208,OCI0007,176,3G
8,20230208,OCI0008,157,3G
9,20230208,OCI0009,347,3G
10,20230208,OCI0010,226,3G
11,20230208,OCI0011,178,3G
12,20230208,OCI0012,52,3G
13,20230208,OCI0013,159,3G
14,20230208,OCI0014,144,3G
15,20230208,OCI0015,211,3G
16,20230208,OCI0016,237,3G
17,20230208,OCI0017,95,3G
18,20230208,OCI0018,201,3G
19,20230208,OCI0019,329,3G
20,20230208,OCI0020,398,3G
21,20230208,OCI0021,248,3G
22,20230208,OCI0022,125,3G
23,20230208,OCI0023,87,3G
24,20230208,OCI0024,55,3G
25,20230208,OCI0025,813,3G
26,20230208,OCI0026,349,3G
27,20230208,OCI0028,377,3G
28,20230208,OCI0029,544,3G
29,20230208,OCI0030,123,3G
30,20230208,OCI0031,777,3G
31,20230208,OCI0033,101,3G
32,20230208,OCI0035,69,3G
33,20230208,OCI0036,165,3G
34,20230208,OCI0037,163,3G
35,20230208,OCI0038,799,3G
36,20230208,OCI0039,38,3G
37,20230208,OCI0041,236,3G
38,20230208,OCI0042,91,3G
39,20230208,OCI0043,111,3G
40,20230208,OCI0044,109,3G
41,20230208,OCI0045,55,3G
42,20230208,OCI0046,74,3G
43,20230208,OCI0047,8,3G
44,20230208,OCI0048,61,3G
45,20230208,OCI0049,140,3G
46,20230208,OCI0050,89,3G
47,20230208,OCI0051,78,3G
48,20230208,OCI0052,162,3G
49,20230208,OCI0053,59,3G
50,20230208,OCI0054,57,3G
51,20230208,OCI0055,45,3G
52,20230208,OCI0056,595,3G
53,20230208,OCI0057,254,3G
54,20230208,OCI0058,46,3G
55,20230208,OCI0059,219,3G
56,20230208,OCI0060,109,3G
57,20230208,OCI0061,116,3G
58,20230208,OCI0062,26,3G
59,20230208,OCI0063,119,3G
60,20230208,OCI0064,80,3G
61,20230208,OCI0065,57,3G
62,20230208,OCI0066,32,3G
63,20230208,OCI0067,38,3G
64,20230208,OCI0068,1957,3G
65,20230208,OCI0069,112,3G
66,20230208,OCI0070,194,3G
67,20230208,OCI0071,70,3G
68,20230208,OCI0072,162,3G
69,20230208,OCI0073,101,3G
70,20230208,OCI0074,12,3G
71,20230208,OCI0075,462,3G
72,20230208,OCI0076,880,3G
73,20230208,OCI0077,233,3G
74,20230208,OCI0078,42,3G
75,20230208,OCI0080,52,3G
76,20230208,OCI0081,242,3G
77,20230208,OCI0083,17,3G
78,20230208,OCI0084,126,3G
