,date_jour,code_site,number_of_call_drop_3g,techno
0,20230213,0,1261,3G
1,20230213,OCI0001,727,3G
2,20230213,OCI0002,125,3G
3,20230213,OCI0003,153,3G
4,20230213,OCI0004,402,3G
5,20230213,OCI0005,200,3G
6,20230213,OCI0006,98,3G
7,20230213,OCI0007,288,3G
8,20230213,OCI0008,301,3G
9,20230213,OCI0009,628,3G
10,20230213,OCI0010,292,3G
11,20230213,OCI0011,383,3G
12,20230213,OCI0012,72,3G
13,20230213,OCI0013,214,3G
14,20230213,OCI0014,216,3G
15,20230213,OCI0015,314,3G
16,20230213,OCI0016,606,3G
17,20230213,OCI0017,209,3G
18,20230213,OCI0018,403,3G
19,20230213,OCI0019,409,3G
20,20230213,OCI0020,947,3G
21,20230213,OCI0021,375,3G
22,20230213,OCI0022,207,3G
23,20230213,OCI0023,113,3G
24,20230213,OCI0024,22,3G
25,20230213,OCI0025,1066,3G
26,20230213,OCI0026,775,3G
27,20230213,OCI0028,182,3G
28,20230213,OCI0029,885,3G
29,20230213,OCI0030,282,3G
30,20230213,OCI0031,1127,3G
31,20230213,OCI0033,177,3G
32,20230213,OCI0035,67,3G
33,20230213,OCI0036,338,3G
34,20230213,OCI0037,196,3G
35,20230213,OCI0038,1223,3G
36,20230213,OCI0039,56,3G
37,20230213,OCI0041,413,3G
38,20230213,OCI0042,300,3G
39,20230213,OCI0043,207,3G
40,20230213,OCI0044,92,3G
41,20230213,OCI0045,158,3G
42,20230213,OCI0046,189,3G
43,20230213,OCI0047,44,3G
44,20230213,OCI0048,97,3G
45,20230213,OCI0049,254,3G
46,20230213,OCI0050,133,3G
47,20230213,OCI0051,146,3G
48,20230213,OCI0052,300,3G
49,20230213,OCI0053,114,3G
50,20230213,OCI0054,96,3G
51,20230213,OCI0055,51,3G
52,20230213,OCI0056,832,3G
53,20230213,OCI0057,927,3G
54,20230213,OCI0058,41,3G
55,20230213,OCI0059,449,3G
56,20230213,OCI0060,155,3G
57,20230213,OCI0061,170,3G
58,20230213,OCI0062,36,3G
59,20230213,OCI0063,269,3G
60,20230213,OCI0064,164,3G
61,20230213,OCI0065,152,3G
62,20230213,OCI0066,62,3G
63,20230213,OCI0067,142,3G
64,20230213,OCI0068,3737,3G
65,20230213,OCI0069,138,3G
66,20230213,OCI0070,214,3G
67,20230213,OCI0071,150,3G
68,20230213,OCI0072,230,3G
69,20230213,OCI0073,204,3G
70,20230213,OCI0074,30,3G
71,20230213,OCI0075,965,3G
72,20230213,OCI0076,2207,3G
73,20230213,OCI0077,407,3G
74,20230213,OCI0078,117,3G
75,20230213,OCI0080,75,3G
76,20230213,OCI0081,501,3G
77,20230213,OCI0083,55,3G
78,20230213,OCI0084,207,3G
79,20230213,OCI0085,37,3G
80,20230213,OCI0086,642,3G
81,20230213,OCI0087,928,3G
82,20230213,OCI0088,213,3G
83,20230213,OCI0089,106,3G
84,20230213,OCI0090,227,3G
85,20230213,OCI0091,29,3G
86,20230213,OCI0092,300,3G
87,20230213,OCI0093,251,3G
88,20230213,OCI0094,348,3G
89,20230213,OCI0095,211,3G
90,20230213,OCI0096,274,3G
91,20230213,OCI0097,136,3G
92,20230213,OCI0098,262,3G
93,20230213,OCI0099,174,3G
94,20230213,OCI0100,222,3G
95,20230213,OCI0101,401,3G
96,20230213,OCI0102,819,3G
97,20230213,OCI0104,238,3G
98,20230213,OCI0105,326,3G
99,20230213,OCI0106,153,3G
100,20230213,OCI0107,3,3G
101,20230213,OCI0108,90,3G
102,20230213,OCI0109,39,3G
103,20230213,OCI0110,41,3G
104,20230213,OCI0111,110,3G
105,20230213,OCI0112,208,3G
106,20230213,OCI0113,142,3G
107,20230213,OCI0114,320,3G
108,20230213,OCI0115,243,3G
109,20230213,OCI0116,168,3G
110,20230213,OCI0117,33,3G
111,20230213,OCI0118,227,3G
112,20230213,OCI0119,134,3G
113,20230213,OCI0121,11,3G
114,20230213,OCI0122,281,3G
115,20230213,OCI0123,172,3G
116,20230213,OCI0124,2738,3G
117,20230213,OCI0125,76,3G
118,20230213,OCI0127,179,3G
119,20230213,OCI0128,206,3G
120,20230213,OCI0129,869,3G
121,20230213,OCI0130,146,3G
122,20230213,OCI0132,137,3G
123,20230213,OCI0134,206,3G
124,20230213,OCI0135,618,3G
125,20230213,OCI0136,464,3G
126,20230213,OCI0137,683,3G
127,20230213,OCI0138,291,3G
