,date_jour,code_site,number_of_call_drop_3g,techno
0,20230219,0,822,3G
1,20230219,OCI0001,8736,3G
2,20230219,OCI0002,36,3G
3,20230219,OCI0003,477,3G
4,20230219,OCI0004,1020,3G
5,20230219,OCI0005,165,3G
6,20230219,OCI0006,96,3G
7,20230219,OCI0007,104,3G
8,20230219,OCI0008,257,3G
9,20230219,OCI0009,438,3G
10,20230219,OCI0010,276,3G
11,20230219,OCI0011,345,3G
12,20230219,OCI0012,90,3G
13,20230219,OCI0013,291,3G
14,20230219,OCI0014,192,3G
15,20230219,OCI0015,306,3G
16,20230219,OCI0016,537,3G
17,20230219,OCI0017,219,3G
18,20230219,OCI0018,414,3G
19,20230219,OCI0019,507,3G
20,20230219,OCI0020,711,3G
21,20230219,OCI0021,351,3G
22,20230219,OCI0022,183,3G
23,20230219,OCI0023,117,3G
24,20230219,OCI0024,39,3G
25,20230219,OCI0025,1115,3G
26,20230219,OCI0026,1163,3G
27,20230219,OCI0028,150,3G
28,20230219,OCI0029,908,3G
29,20230219,OCI0030,228,3G
30,20230219,OCI0031,986,3G
31,20230219,OCI0033,135,3G
32,20230219,OCI0035,118,3G
33,20230219,OCI0036,216,3G
34,20230219,OCI0037,198,3G
35,20230219,OCI0038,861,3G
36,20230219,OCI0039,90,3G
37,20230219,OCI0041,204,3G
38,20230219,OCI0042,206,3G
39,20230219,OCI0043,207,3G
40,20230219,OCI0044,111,3G
41,20230219,OCI0045,198,3G
42,20230219,OCI0046,138,3G
43,20230219,OCI0047,15,3G
44,20230219,OCI0048,144,3G
45,20230219,OCI0049,636,3G
46,20230219,OCI0050,108,3G
47,20230219,OCI0051,117,3G
48,20230219,OCI0052,293,3G
49,20230219,OCI0053,186,3G
50,20230219,OCI0054,143,3G
51,20230219,OCI0055,66,3G
52,20230219,OCI0056,897,3G
53,20230219,OCI0057,627,3G
54,20230219,OCI0058,81,3G
55,20230219,OCI0059,579,3G
56,20230219,OCI0060,153,3G
57,20230219,OCI0061,113,3G
58,20230219,OCI0062,36,3G
59,20230219,OCI0063,288,3G
60,20230219,OCI0064,174,3G
61,20230219,OCI0065,129,3G
62,20230219,OCI0066,45,3G
63,20230219,OCI0067,81,3G
64,20230219,OCI0068,3444,3G
65,20230219,OCI0069,75,3G
66,20230219,OCI0070,261,3G
67,20230219,OCI0071,132,3G
68,20230219,OCI0072,123,3G
69,20230219,OCI0073,222,3G
70,20230219,OCI0074,18,3G
71,20230219,OCI0075,987,3G
72,20230219,OCI0076,951,3G
73,20230219,OCI0077,606,3G
74,20230219,OCI0078,99,3G
75,20230219,OCI0080,54,3G
76,20230219,OCI0081,429,3G
77,20230219,OCI0083,42,3G
78,20230219,OCI0084,156,3G
79,20230219,OCI0085,48,3G
80,20230219,OCI0086,540,3G
81,20230219,OCI0087,1064,3G
82,20230219,OCI0088,135,3G
83,20230219,OCI0089,96,3G
84,20230219,OCI0090,39,3G
85,20230219,OCI0091,78,3G
86,20230219,OCI0092,1068,3G
87,20230219,OCI0093,180,3G
88,20230219,OCI0094,471,3G
89,20230219,OCI0095,114,3G
90,20230219,OCI0096,535,3G
91,20230219,OCI0097,90,3G
92,20230219,OCI0098,204,3G
93,20230219,OCI0099,96,3G
94,20230219,OCI0100,651,3G
95,20230219,OCI0101,351,3G
96,20230219,OCI0102,420,3G
97,20230219,OCI0104,396,3G
98,20230219,OCI0105,288,3G
99,20230219,OCI0106,147,3G
100,20230219,OCI0107,45,3G
101,20230219,OCI0108,66,3G
102,20230219,OCI0109,42,3G
103,20230219,OCI0110,30,3G
104,20230219,OCI0111,27,3G
105,20230219,OCI0112,231,3G
106,20230219,OCI0113,102,3G
107,20230219,OCI0114,33,3G
108,20230219,OCI0115,198,3G
109,20230219,OCI0116,162,3G
110,20230219,OCI0117,39,3G
