,date_jour,code_site,number_of_call_drop_3g,techno
0,20230305,0,384,3G
1,20230305,OCI0001,211,3G
2,20230305,OCI0002,122,3G
3,20230305,OCI0003,42,3G
4,20230305,OCI0004,121,3G
5,20230305,OCI0005,93,3G
6,20230305,OCI0006,38,3G
7,20230305,OCI0007,38,3G
8,20230305,OCI0008,93,3G
9,20230305,OCI0009,160,3G
10,20230305,OCI0010,124,3G
11,20230305,OCI0011,100,3G
12,20230305,OCI0012,45,3G
13,20230305,OCI0013,174,3G
14,20230305,OCI0014,78,3G
15,20230305,OCI0015,117,3G
16,20230305,OCI0016,208,3G
17,20230305,OCI0017,107,3G
18,20230305,OCI0018,108,3G
19,20230305,OCI0019,253,3G
20,20230305,OCI0020,283,3G
21,20230305,OCI0021,157,3G
22,20230305,OCI0022,92,3G
23,20230305,OCI0023,72,3G
24,20230305,OCI0024,8,3G
25,20230305,OCI0025,481,3G
26,20230305,OCI0026,225,3G
27,20230305,OCI0028,32,3G
28,20230305,OCI0029,358,3G
29,20230305,OCI0030,6551,3G
30,20230305,OCI0031,463,3G
31,20230305,OCI0033,34,3G
32,20230305,OCI0035,22,3G
33,20230305,OCI0036,120,3G
34,20230305,OCI0037,143,3G
35,20230305,OCI0038,352,3G
36,20230305,OCI0039,33,3G
37,20230305,OCI0041,99,3G
38,20230305,OCI0042,52,3G
39,20230305,OCI0043,85,3G
40,20230305,OCI0044,36,3G
41,20230305,OCI0045,80,3G
42,20230305,OCI0046,159,3G
43,20230305,OCI0047,9,3G
44,20230305,OCI0048,28,3G
45,20230305,OCI0049,167,3G
46,20230305,OCI0050,90,3G
47,20230305,OCI0051,38,3G
48,20230305,OCI0052,103,3G
49,20230305,OCI0053,53,3G
50,20230305,OCI0054,52,3G
51,20230305,OCI0055,29,3G
52,20230305,OCI0056,392,3G
53,20230305,OCI0057,315,3G
54,20230305,OCI0058,12,3G
55,20230305,OCI0059,147,3G
56,20230305,OCI0060,48,3G
57,20230305,OCI0061,46,3G
58,20230305,OCI0062,7,3G
59,20230305,OCI0063,95,3G
60,20230305,OCI0064,74,3G
61,20230305,OCI0065,34,3G
62,20230305,OCI0066,31,3G
63,20230305,OCI0067,81,3G
64,20230305,OCI0068,263,3G
65,20230305,OCI0069,26,3G
66,20230305,OCI0070,90,3G
67,20230305,OCI0071,26,3G
68,20230305,OCI0072,67,3G
69,20230305,OCI0073,78,3G
70,20230305,OCI0074,0,3G
71,20230305,OCI0075,394,3G
72,20230305,OCI0076,430,3G
73,20230305,OCI0077,234,3G
74,20230305,OCI0078,66,3G
75,20230305,OCI0080,10,3G
76,20230305,OCI0081,181,3G
77,20230305,OCI0083,31,3G
78,20230305,OCI0084,79,3G
79,20230305,OCI0085,25,3G
80,20230305,OCI0086,178,3G
81,20230305,OCI0087,387,3G
82,20230305,OCI0088,129,3G
83,20230305,OCI0089,28,3G
84,20230305,OCI0090,12,3G
85,20230305,OCI0091,27,3G
86,20230305,OCI0092,168,3G
87,20230305,OCI0093,225,3G
88,20230305,OCI0094,213,3G
89,20230305,OCI0095,31,3G
90,20230305,OCI0096,163,3G
91,20230305,OCI0097,71,3G
92,20230305,OCI0098,81,3G
93,20230305,OCI0099,23,3G
94,20230305,OCI0100,96,3G
95,20230305,OCI0101,70,3G
96,20230305,OCI0102,186,3G
97,20230305,OCI0104,153,3G
98,20230305,OCI0105,112,3G
99,20230305,OCI0106,58,3G
100,20230305,OCI0107,17,3G
101,20230305,OCI0108,64,3G
102,20230305,OCI0109,18,3G
103,20230305,OCI0110,11,3G
104,20230305,OCI0111,6,3G
105,20230305,OCI0112,74,3G
106,20230305,OCI0113,71,3G
107,20230305,OCI0114,18,3G
108,20230305,OCI0115,173,3G
109,20230305,OCI0116,98,3G
110,20230305,OCI0117,29,3G
111,20230305,OCI0118,73,3G
112,20230305,OCI0119,71,3G
113,20230305,OCI0121,1,3G
114,20230305,OCI0122,50,3G
115,20230305,OCI0123,78,3G
116,20230305,OCI0124,25,3G
117,20230305,OCI0125,15,3G
118,20230305,OCI0127,75,3G
119,20230305,OCI0128,56,3G
120,20230305,OCI0129,265,3G
121,20230305,OCI0130,42,3G
122,20230305,OCI0132,33,3G
123,20230305,OCI0134,60,3G
124,20230305,OCI0135,124,3G
125,20230305,OCI0136,125,3G
126,20230305,OCI0137,109,3G
127,20230305,OCI0138,57,3G
128,20230305,OCI0139,78,3G
129,20230305,OCI0141,16,3G
130,20230305,OCI0142,107,3G
131,20230305,OCI0143,5,3G
132,20230305,OCI0144,23,3G
133,20230305,OCI0145,14,3G
134,20230305,OCI0146,63,3G
135,20230305,OCI0147,116,3G
136,20230305,OCI0148,148,3G
137,20230305,OCI0149,64,3G
138,20230305,OCI0150,36,3G
139,20230305,OCI0151,17,3G
140,20230305,OCI0152,109,3G
141,20230305,OCI0153,85,3G
142,20230305,OCI0154,33,3G
143,20230305,OCI0155,197,3G
144,20230305,OCI0156,12,3G
145,20230305,OCI0157,24,3G
146,20230305,OCI0158,45,3G
147,20230305,OCI0159,125,3G
148,20230305,OCI0160,60,3G
149,20230305,OCI0161,47,3G
150,20230305,OCI0162,88,3G
151,20230305,OCI0163,386,3G
152,20230305,OCI0164,20,3G
153,20230305,OCI0165,9,3G
154,20230305,OCI0166,118,3G
155,20230305,OCI0167,71,3G
156,20230305,OCI0168,171,3G
157,20230305,OCI0169,127,3G
158,20230305,OCI0172,40,3G
159,20230305,OCI0173,167,3G
160,20230305,OCI0174,74,3G
161,20230305,OCI0175,91,3G
162,20230305,OCI0176,65,3G
163,20230305,OCI0177,24,3G
164,20230305,OCI0178,46,3G
165,20230305,OCI0179,89,3G
166,20230305,OCI0180,125,3G
167,20230305,OCI0181,220,3G
168,20230305,OCI0182,179,3G
169,20230305,OCI0183,34,3G
170,20230305,OCI0184,12,3G
171,20230305,OCI0185,71,3G
172,20230305,OCI0186,461,3G
173,20230305,OCI0187,55,3G
174,20230305,OCI0188,22,3G
175,20230305,OCI0189,63,3G
176,20230305,OCI0190,163,3G
177,20230305,OCI0191,157,3G
178,20230305,OCI0192,56,3G
179,20230305,OCI0193,179,3G
180,20230305,OCI0194,135,3G
181,20230305,OCI0195,23,3G
182,20230305,OCI0196,15,3G
183,20230305,OCI0197,35,3G
184,20230305,OCI0198,60,3G
185,20230305,OCI0199,51,3G
186,20230305,OCI0200,20,3G
187,20230305,OCI0201,52,3G
188,20230305,OCI0202,30,3G
189,20230305,OCI0203,77,3G
190,20230305,OCI0204,31,3G
191,20230305,OCI0205,25,3G
192,20230305,OCI0206,152,3G
193,20230305,OCI0207,169,3G
194,20230305,OCI0208,36,3G
195,20230305,OCI0209,34,3G
196,20230305,OCI0210,35,3G
197,20230305,OCI0211,113,3G
198,20230305,OCI0212,22,3G
199,20230305,OCI0213,76,3G
200,20230305,OCI0214,16,3G
201,20230305,OCI0216,109,3G
202,20230305,OCI0219,208,3G
203,20230305,OCI0220,36,3G
204,20230305,OCI0221,123,3G
205,20230305,OCI0222,6,3G
206,20230305,OCI0223,25,3G
207,20230305,OCI0224,70,3G
208,20230305,OCI0225,347,3G
209,20230305,OCI0226,75,3G
210,20230305,OCI0227,72,3G
211,20230305,OCI0228,221,3G
212,20230305,OCI0229,6,3G
213,20230305,OCI0230,91,3G
214,20230305,OCI0231,67,3G
215,20230305,OCI0232,33,3G
216,20230305,OCI0233,251,3G
217,20230305,OCI0234,43,3G
218,20230305,OCI0235,49,3G
219,20230305,OCI0236,71,3G
220,20230305,OCI0237,124,3G
221,20230305,OCI0238,23,3G
222,20230305,OCI0239,69,3G
223,20230305,OCI0240,80,3G
224,20230305,OCI0241,78,3G
225,20230305,OCI0242,152,3G
226,20230305,OCI0243,93,3G
227,20230305,OCI0244,9,3G
228,20230305,OCI0245,6,3G
229,20230305,OCI0246,19,3G
230,20230305,OCI0247,81,3G
231,20230305,OCI0248,95,3G
232,20230305,OCI0249,34,3G
233,20230305,OCI0250,45,3G
234,20230305,OCI0251,39,3G
235,20230305,OCI0252,19,3G
236,20230305,OCI0253,39,3G
237,20230305,OCI0254,34,3G
238,20230305,OCI0255,200,3G
239,20230305,OCI0256,53,3G
240,20230305,OCI0257,83,3G
241,20230305,OCI0258,36,3G
242,20230305,OCI0259,128,3G
243,20230305,OCI0260,203,3G
244,20230305,OCI0261,95,3G
245,20230305,OCI0262,17,3G
246,20230305,OCI0263,246,3G
247,20230305,OCI0264,140,3G
248,20230305,OCI0265,54,3G
249,20230305,OCI0266,131,3G
250,20230305,OCI0267,106,3G
251,20230305,OCI0268,58,3G
252,20230305,OCI0269,26,3G
253,20230305,OCI0270,151,3G
254,20230305,OCI0271,121,3G
255,20230305,OCI0272,63,3G
256,20230305,OCI0273,69,3G
257,20230305,OCI0274,188,3G
