,date_jour,code_site,number_of_call_drop_3g,techno
0,20230317,0,690,3G
1,20230317,OCI0001,695,3G
2,20230317,OCI0002,43,3G
3,20230317,OCI0003,86,3G
4,20230317,OCI0004,208,3G
5,20230317,OCI0005,126,3G
6,20230317,OCI0006,78,3G
7,20230317,OCI0007,168,3G
8,20230317,OCI0008,200,3G
9,20230317,OCI0009,367,3G
10,20230317,OCI0010,147,3G
11,20230317,OCI0011,205,3G
12,20230317,OCI0012,73,3G
13,20230317,OCI0013,163,3G
14,20230317,OCI0014,160,3G
15,20230317,OCI0015,272,3G
16,20230317,OCI0016,361,3G
17,20230317,OCI0017,175,3G
18,20230317,OCI0018,165,3G
19,20230317,OCI0019,402,3G
20,20230317,OCI0020,378,3G
21,20230317,OCI0021,290,3G
22,20230317,OCI0022,149,3G
23,20230317,OCI0023,146,3G
24,20230317,OCI0024,33,3G
25,20230317,OCI0025,790,3G
26,20230317,OCI0026,788,3G
27,20230317,OCI0028,95,3G
28,20230317,OCI0029,734,3G
29,20230317,OCI0030,227,3G
30,20230317,OCI0031,724,3G
31,20230317,OCI0033,89,3G
32,20230317,OCI0035,66,3G
33,20230317,OCI0036,197,3G
34,20230317,OCI0037,212,3G
35,20230317,OCI0038,622,3G
36,20230317,OCI0039,104,3G
37,20230317,OCI0041,280,3G
38,20230317,OCI0042,109,3G
39,20230317,OCI0043,131,3G
40,20230317,OCI0044,65,3G
41,20230317,OCI0045,162,3G
42,20230317,OCI0046,80,3G
43,20230317,OCI0047,22,3G
44,20230317,OCI0048,84,3G
45,20230317,OCI0049,215,3G
46,20230317,OCI0050,114,3G
47,20230317,OCI0051,113,3G
48,20230317,OCI0052,219,3G
49,20230317,OCI0053,78,3G
50,20230317,OCI0054,123,3G
51,20230317,OCI0055,40,3G
52,20230317,OCI0056,480,3G
53,20230317,OCI0057,332,3G
54,20230317,OCI0058,41,3G
55,20230317,OCI0059,463,3G
56,20230317,OCI0060,198,3G
57,20230317,OCI0061,115,3G
58,20230317,OCI0062,20,3G
59,20230317,OCI0063,123,3G
60,20230317,OCI0064,105,3G
61,20230317,OCI0065,142,3G
62,20230317,OCI0066,22,3G
63,20230317,OCI0067,60,3G
64,20230317,OCI0068,433,3G
65,20230317,OCI0069,131,3G
66,20230317,OCI0070,207,3G
67,20230317,OCI0071,67,3G
68,20230317,OCI0072,185,3G
69,20230317,OCI0073,124,3G
70,20230317,OCI0074,18,3G
71,20230317,OCI0075,705,3G
72,20230317,OCI0076,656,3G
73,20230317,OCI0077,309,3G
74,20230317,OCI0078,57,3G
75,20230317,OCI0080,51,3G
76,20230317,OCI0081,261,3G
77,20230317,OCI0083,23,3G
78,20230317,OCI0084,153,3G
79,20230317,OCI0085,31,3G
80,20230317,OCI0086,358,3G
81,20230317,OCI0087,804,3G
82,20230317,OCI0088,155,3G
83,20230317,OCI0089,82,3G
84,20230317,OCI0090,91,3G
85,20230317,OCI0091,35,3G
86,20230317,OCI0092,443,3G
87,20230317,OCI0093,149,3G
88,20230317,OCI0094,252,3G
89,20230317,OCI0095,80,3G
90,20230317,OCI0096,218,3G
91,20230317,OCI0097,73,3G
92,20230317,OCI0098,280,3G
93,20230317,OCI0099,99,3G
94,20230317,OCI0100,181,3G
95,20230317,OCI0101,57,3G
96,20230317,OCI0102,396,3G
97,20230317,OCI0104,234,3G
98,20230317,OCI0105,215,3G
99,20230317,OCI0106,131,3G
100,20230317,OCI0107,23,3G
101,20230317,OCI0108,62,3G
102,20230317,OCI0109,22,3G
103,20230317,OCI0110,20,3G
104,20230317,OCI0111,67,3G
105,20230317,OCI0112,98,3G
106,20230317,OCI0113,71,3G
107,20230317,OCI0114,163,3G
108,20230317,OCI0115,238,3G
109,20230317,OCI0116,108,3G
110,20230317,OCI0117,45,3G
111,20230317,OCI0118,167,3G
112,20230317,OCI0119,117,3G
113,20230317,OCI0121,8,3G
114,20230317,OCI0122,154,3G
115,20230317,OCI0123,153,3G
116,20230317,OCI0124,514,3G
117,20230317,OCI0125,18,3G
118,20230317,OCI0127,113,3G
119,20230317,OCI0128,164,3G
120,20230317,OCI0129,771,3G
121,20230317,OCI0130,60,3G
122,20230317,OCI0132,93,3G
123,20230317,OCI0134,127,3G
124,20230317,OCI0135,322,3G
125,20230317,OCI0136,311,3G
126,20230317,OCI0137,182,3G
127,20230317,OCI0138,187,3G
128,20230317,OCI0139,66,3G
129,20230317,OCI0141,62,3G
130,20230317,OCI0142,187,3G
131,20230317,OCI0143,222,3G
132,20230317,OCI0144,78,3G
133,20230317,OCI0145,25,3G
134,20230317,OCI0146,111,3G
135,20230317,OCI0147,287,3G
136,20230317,OCI0148,105,3G
137,20230317,OCI0149,84,3G
138,20230317,OCI0150,63,3G
139,20230317,OCI0151,32,3G
140,20230317,OCI0152,164,3G
141,20230317,OCI0153,145,3G
142,20230317,OCI0154,58,3G
143,20230317,OCI0155,294,3G
144,20230317,OCI0156,30,3G
145,20230317,OCI0157,62,3G
146,20230317,OCI0158,29,3G
147,20230317,OCI0159,330,3G
148,20230317,OCI0160,92,3G
149,20230317,OCI0161,128,3G
150,20230317,OCI0162,181,3G
151,20230317,OCI0163,552,3G
152,20230317,OCI0164,14,3G
153,20230317,OCI0165,84,3G
154,20230317,OCI0166,158,3G
155,20230317,OCI0167,78,3G
156,20230317,OCI0168,281,3G
157,20230317,OCI0169,270,3G
158,20230317,OCI0172,52,3G
159,20230317,OCI0173,334,3G
160,20230317,OCI0174,67,3G
161,20230317,OCI0175,143,3G
162,20230317,OCI0176,127,3G
163,20230317,OCI0177,54,3G
164,20230317,OCI0178,116,3G
165,20230317,OCI0179,137,3G
166,20230317,OCI0180,235,3G
167,20230317,OCI0181,230,3G
168,20230317,OCI0182,207,3G
169,20230317,OCI0183,419,3G
170,20230317,OCI0184,72,3G
171,20230317,OCI0185,140,3G
172,20230317,OCI0186,189,3G
173,20230317,OCI0187,150,3G
174,20230317,OCI0188,64,3G
175,20230317,OCI0189,98,3G
176,20230317,OCI0190,944,3G
177,20230317,OCI0191,256,3G
178,20230317,OCI0192,303,3G
179,20230317,OCI0193,380,3G
180,20230317,OCI0194,63,3G
181,20230317,OCI0195,54,3G
182,20230317,OCI0196,181,3G
183,20230317,OCI0197,151,3G
184,20230317,OCI0198,114,3G
185,20230317,OCI0199,61,3G
186,20230317,OCI0200,65,3G
187,20230317,OCI0201,12,3G
188,20230317,OCI0202,115,3G
189,20230317,OCI0203,120,3G
190,20230317,OCI0204,67,3G
191,20230317,OCI0205,75,3G
192,20230317,OCI0206,414,3G
193,20230317,OCI0207,256,3G
194,20230317,OCI0208,56,3G
195,20230317,OCI0209,986,3G
196,20230317,OCI0210,118,3G
197,20230317,OCI0211,195,3G
198,20230317,OCI0212,56,3G
199,20230317,OCI0213,113,3G
200,20230317,OCI0214,37,3G
201,20230317,OCI0216,227,3G
202,20230317,OCI0219,307,3G
203,20230317,OCI0220,90,3G
204,20230317,OCI0221,171,3G
205,20230317,OCI0222,25,3G
206,20230317,OCI0223,27,3G
207,20230317,OCI0224,176,3G
208,20230317,OCI0225,304,3G
209,20230317,OCI0226,160,3G
210,20230317,OCI0227,169,3G
211,20230317,OCI0228,466,3G
212,20230317,OCI0229,16,3G
213,20230317,OCI0230,504,3G
214,20230317,OCI0231,114,3G
215,20230317,OCI0232,94,3G
216,20230317,OCI0233,295,3G
217,20230317,OCI0234,78,3G
218,20230317,OCI0235,78,3G
219,20230317,OCI0236,110,3G
220,20230317,OCI0237,454,3G
221,20230317,OCI0238,30,3G
222,20230317,OCI0239,152,3G
223,20230317,OCI0240,198,3G
224,20230317,OCI0241,103,3G
225,20230317,OCI0242,457,3G
226,20230317,OCI0243,132,3G
227,20230317,OCI0244,21,3G
228,20230317,OCI0245,134,3G
229,20230317,OCI0246,49,3G
230,20230317,OCI0247,112,3G
231,20230317,OCI0248,131,3G
232,20230317,OCI0249,96,3G
233,20230317,OCI0250,87,3G
234,20230317,OCI0251,43,3G
235,20230317,OCI0252,98,3G
236,20230317,OCI0253,110,3G
237,20230317,OCI0254,49,3G
238,20230317,OCI0255,294,3G
239,20230317,OCI0256,176,3G
240,20230317,OCI0257,209,3G
241,20230317,OCI0258,40,3G
242,20230317,OCI0259,224,3G
243,20230317,OCI0260,292,3G
244,20230317,OCI0261,320,3G
245,20230317,OCI0262,12,3G
246,20230317,OCI0263,382,3G
247,20230317,OCI0264,332,3G
248,20230317,OCI0265,114,3G
249,20230317,OCI0266,195,3G
250,20230317,OCI0267,196,3G
251,20230317,OCI0268,81,3G
252,20230317,OCI0269,21,3G
253,20230317,OCI0270,152,3G
254,20230317,OCI0271,190,3G
255,20230317,OCI0272,102,3G
256,20230317,OCI0273,92,3G
257,20230317,OCI0274,92,3G
258,20230317,OCI0275,132,3G
259,20230317,OCI0276,179,3G
260,20230317,OCI0277,13,3G
261,20230317,OCI0278,6,3G
262,20230317,OCI0279,111,3G
263,20230317,OCI0280,61,3G
264,20230317,OCI0281,894,3G
265,20230317,OCI0282,123,3G
266,20230317,OCI0283,110,3G
267,20230317,OCI0284,189,3G
268,20230317,OCI0285,233,3G
269,20230317,OCI0286,273,3G
270,20230317,OCI0287,110,3G
271,20230317,OCI0288,182,3G
272,20230317,OCI0291,96,3G
273,20230317,OCI0292,94,3G
274,20230317,OCI0293,90,3G
275,20230317,OCI0294,87,3G
276,20230317,OCI0295,497,3G
277,20230317,OCI0297,277,3G
278,20230317,OCI0298,218,3G
279,20230317,OCI0299,58,3G
280,20230317,OCI0300,105,3G
281,20230317,OCI0301,124,3G
282,20230317,OCI0302,100,3G
283,20230317,OCI0303,168,3G
284,20230317,OCI0304,108,3G
285,20230317,OCI0305,48,3G
286,20230317,OCI0306,188,3G
287,20230317,OCI0307,174,3G
288,20230317,OCI0308,118,3G
289,20230317,OCI0309,170,3G
290,20230317,OCI0311,299,3G
291,20230317,OCI0312,138,3G
292,20230317,OCI0313,81,3G
293,20230317,OCI0314,87,3G
294,20230317,OCI0315,376,3G
295,20230317,OCI0316,158,3G
296,20230317,OCI0317,487,3G
297,20230317,OCI0319,135,3G
298,20230317,OCI0320,373,3G
299,20230317,OCI0321,201,3G
300,20230317,OCI0322,184,3G
301,20230317,OCI0323,1224,3G
302,20230317,OCI0324,91,3G
303,20230317,OCI0325,100,3G
304,20230317,OCI0326,256,3G
305,20230317,OCI0327,100,3G
306,20230317,OCI0328,190,3G
307,20230317,OCI0329,200,3G
308,20230317,OCI0330,149,3G
309,20230317,OCI0331,310,3G
310,20230317,OCI0332,103,3G
311,20230317,OCI0333,144,3G
312,20230317,OCI0334,139,3G
313,20230317,OCI0335,292,3G
314,20230317,OCI0336,101,3G
315,20230317,OCI0337,162,3G
316,20230317,OCI0338,39,3G
317,20230317,OCI0339,75,3G
318,20230317,OCI0341,105,3G
319,20230317,OCI0342,176,3G
320,20230317,OCI0343,149,3G
321,20230317,OCI0344,158,3G
322,20230317,OCI0345,169,3G
323,20230317,OCI0347,60,3G
324,20230317,OCI0348,179,3G
325,20230317,OCI0349,103,3G
326,20230317,OCI0350,133,3G
327,20230317,OCI0351,99,3G
328,20230317,OCI0352,75,3G
329,20230317,OCI0353,64,3G
330,20230317,OCI0354,165,3G
331,20230317,OCI0355,257,3G
332,20230317,OCI0356,75,3G
333,20230317,OCI0357,204,3G
334,20230317,OCI0358,33,3G
335,20230317,OCI0359,167,3G
336,20230317,OCI0360,274,3G
337,20230317,OCI0361,208,3G
338,20230317,OCI0362,99,3G
339,20230317,OCI0363,344,3G
340,20230317,OCI0364,86,3G
341,20230317,OCI0365,78,3G
342,20230317,OCI0366,86,3G
343,20230317,OCI0367,155,3G
344,20230317,OCI0368,170,3G
345,20230317,OCI0369,31,3G
346,20230317,OCI0370,132,3G
347,20230317,OCI0371,39,3G
348,20230317,OCI0372,84,3G
349,20230317,OCI0373,145,3G
350,20230317,OCI0374,108,3G
