,date_jour,code_site,number_of_call_drop_3g,techno
0,20230307,0,462,3G
1,20230307,4461,26,3G
2,20230307,OCI0001,193,3G
3,20230307,OCI0002,63,3G
4,20230307,OCI0003,60,3G
5,20230307,OCI0004,103,3G
6,20230307,OCI0005,57,3G
7,20230307,OCI0006,54,3G
8,20230307,OCI0007,386,3G
9,20230307,OCI0008,73,3G
10,20230307,OCI0009,231,3G
11,20230307,OCI0010,114,3G
12,20230307,OCI0011,46,3G
13,20230307,OCI0012,24,3G
14,20230307,OCI0013,141,3G
15,20230307,OCI0014,60,3G
16,20230307,OCI0015,150,3G
17,20230307,OCI0016,133,3G
18,20230307,OCI0017,78,3G
19,20230307,OCI0018,105,3G
20,20230307,OCI0019,232,3G
21,20230307,OCI0020,183,3G
22,20230307,OCI0021,123,3G
23,20230307,OCI0022,74,3G
24,20230307,OCI0023,58,3G
25,20230307,OCI0024,15,3G
26,20230307,OCI0025,285,3G
27,20230307,OCI0026,331,3G
28,20230307,OCI0028,65,3G
29,20230307,OCI0029,294,3G
30,20230307,OCI0030,1136,3G
31,20230307,OCI0031,441,3G
32,20230307,OCI0033,118,3G
33,20230307,OCI0035,39,3G
34,20230307,OCI0036,94,3G
35,20230307,OCI0037,101,3G
36,20230307,OCI0038,523,3G
37,20230307,OCI0039,53,3G
38,20230307,OCI0041,315,3G
39,20230307,OCI0042,62,3G
40,20230307,OCI0043,53,3G
41,20230307,OCI0044,116,3G
42,20230307,OCI0045,54,3G
43,20230307,OCI0046,50,3G
44,20230307,OCI0047,9,3G
45,20230307,OCI0048,31,3G
46,20230307,OCI0049,179,3G
47,20230307,OCI0050,43,3G
48,20230307,OCI0051,58,3G
49,20230307,OCI0052,133,3G
50,20230307,OCI0053,36,3G
51,20230307,OCI0054,51,3G
52,20230307,OCI0055,32,3G
53,20230307,OCI0056,394,3G
54,20230307,OCI0057,556,3G
55,20230307,OCI0058,14,3G
56,20230307,OCI0059,126,3G
57,20230307,OCI0060,56,3G
58,20230307,OCI0061,114,3G
59,20230307,OCI0062,17,3G
60,20230307,OCI0063,46,3G
61,20230307,OCI0064,69,3G
62,20230307,OCI0065,58,3G
63,20230307,OCI0066,14,3G
64,20230307,OCI0067,31,3G
65,20230307,OCI0068,293,3G
66,20230307,OCI0069,98,3G
67,20230307,OCI0070,111,3G
68,20230307,OCI0071,37,3G
69,20230307,OCI0072,218,3G
70,20230307,OCI0073,54,3G
71,20230307,OCI0074,4,3G
72,20230307,OCI0075,552,3G
73,20230307,OCI0076,440,3G
74,20230307,OCI0077,228,3G
75,20230307,OCI0078,12,3G
76,20230307,OCI0080,14,3G
77,20230307,OCI0081,209,3G
78,20230307,OCI0083,18,3G
79,20230307,OCI0084,54,3G
80,20230307,OCI0085,15,3G
81,20230307,OCI0086,238,3G
82,20230307,OCI0087,485,3G
83,20230307,OCI0088,81,3G
84,20230307,OCI0089,21,3G
85,20230307,OCI0090,130,3G
86,20230307,OCI0091,30,3G
87,20230307,OCI0092,93,3G
88,20230307,OCI0093,54,3G
89,20230307,OCI0094,148,3G
90,20230307,OCI0095,73,3G
91,20230307,OCI0096,120,3G
92,20230307,OCI0097,31,3G
93,20230307,OCI0098,39,3G
94,20230307,OCI0099,59,3G
95,20230307,OCI0100,87,3G
96,20230307,OCI0101,72,3G
97,20230307,OCI0102,166,3G
