,date_jour,code_site,number_of_call_drop_3g,techno
0,20230311,0,517,3G
1,20230311,OCI0001,367,3G
2,20230311,OCI0002,38,3G
3,20230311,OCI0003,63,3G
4,20230311,OCI0004,154,3G
5,20230311,OCI0005,84,3G
6,20230311,OCI0006,82,3G
7,20230311,OCI0007,109,3G
8,20230311,OCI0008,163,3G
9,20230311,OCI0009,298,3G
10,20230311,OCI0010,91,3G
11,20230311,OCI0011,195,3G
12,20230311,OCI0012,33,3G
13,20230311,OCI0013,158,3G
14,20230311,OCI0014,94,3G
15,20230311,OCI0015,190,3G
16,20230311,OCI0016,308,3G
17,20230311,OCI0017,87,3G
18,20230311,OCI0018,149,3G
19,20230311,OCI0019,407,3G
20,20230311,OCI0020,305,3G
21,20230311,OCI0021,194,3G
22,20230311,OCI0022,164,3G
23,20230311,OCI0023,80,3G
24,20230311,OCI0024,28,3G
25,20230311,OCI0025,571,3G
26,20230311,OCI0026,420,3G
27,20230311,OCI0028,81,3G
28,20230311,OCI0029,456,3G
29,20230311,OCI0030,138,3G
30,20230311,OCI0031,566,3G
31,20230311,OCI0033,86,3G
32,20230311,OCI0035,42,3G
33,20230311,OCI0036,189,3G
34,20230311,OCI0037,117,3G
35,20230311,OCI0038,544,3G
36,20230311,OCI0039,96,3G
37,20230311,OCI0041,161,3G
38,20230311,OCI0042,103,3G
39,20230311,OCI0043,128,3G
40,20230311,OCI0044,63,3G
41,20230311,OCI0045,109,3G
42,20230311,OCI0046,88,3G
43,20230311,OCI0047,17,3G
44,20230311,OCI0048,49,3G
45,20230311,OCI0049,189,3G
46,20230311,OCI0050,103,3G
47,20230311,OCI0051,79,3G
48,20230311,OCI0052,213,3G
49,20230311,OCI0053,82,3G
50,20230311,OCI0054,99,3G
51,20230311,OCI0055,46,3G
52,20230311,OCI0056,464,3G
53,20230311,OCI0057,382,3G
54,20230311,OCI0058,31,3G
55,20230311,OCI0059,319,3G
56,20230311,OCI0060,88,3G
57,20230311,OCI0061,67,3G
58,20230311,OCI0062,26,3G
59,20230311,OCI0063,140,3G
60,20230311,OCI0064,92,3G
61,20230311,OCI0065,241,3G
62,20230311,OCI0066,37,3G
63,20230311,OCI0067,30,3G
64,20230311,OCI0068,393,3G
65,20230311,OCI0069,79,3G
66,20230311,OCI0070,149,3G
67,20230311,OCI0071,42,3G
68,20230311,OCI0072,75,3G
69,20230311,OCI0073,92,3G
70,20230311,OCI0074,21,3G
71,20230311,OCI0075,760,3G
72,20230311,OCI0076,720,3G
73,20230311,OCI0077,295,3G
74,20230311,OCI0078,85,3G
75,20230311,OCI0080,33,3G
76,20230311,OCI0081,227,3G
77,20230311,OCI0083,18,3G
78,20230311,OCI0084,88,3G
79,20230311,OCI0085,18,3G
80,20230311,OCI0086,239,3G
81,20230311,OCI0087,686,3G
82,20230311,OCI0088,87,3G
83,20230311,OCI0089,235,3G
84,20230311,OCI0090,43,3G
85,20230311,OCI0091,14,3G
86,20230311,OCI0092,197,3G
87,20230311,OCI0093,86,3G
88,20230311,OCI0094,198,3G
89,20230311,OCI0095,88,3G
90,20230311,OCI0096,182,3G
91,20230311,OCI0097,70,3G
92,20230311,OCI0098,151,3G
93,20230311,OCI0099,32,3G
94,20230311,OCI0100,127,3G
95,20230311,OCI0101,107,3G
96,20230311,OCI0102,236,3G
97,20230311,OCI0104,204,3G
98,20230311,OCI0105,191,3G
99,20230311,OCI0106,119,3G
100,20230311,OCI0107,21,3G
101,20230311,OCI0108,71,3G
102,20230311,OCI0109,31,3G
103,20230311,OCI0110,22,3G
104,20230311,OCI0111,16,3G
105,20230311,OCI0112,86,3G
106,20230311,OCI0113,84,3G
107,20230311,OCI0114,59,3G
108,20230311,OCI0115,124,3G
109,20230311,OCI0116,119,3G
110,20230311,OCI0117,18,3G
111,20230311,OCI0118,171,3G
112,20230311,OCI0119,97,3G
113,20230311,OCI0121,9,3G
114,20230311,OCI0122,176,3G
115,20230311,OCI0123,122,3G
116,20230311,OCI0124,94,3G
117,20230311,OCI0125,31,3G
118,20230311,OCI0127,95,3G
119,20230311,OCI0128,156,3G
120,20230311,OCI0129,644,3G
121,20230311,OCI0130,47,3G
122,20230311,OCI0132,48,3G
123,20230311,OCI0134,135,3G
124,20230311,OCI0135,274,3G
125,20230311,OCI0136,197,3G
126,20230311,OCI0137,216,3G
127,20230311,OCI0138,86,3G
128,20230311,OCI0139,74,3G
129,20230311,OCI0141,31,3G
130,20230311,OCI0142,336,3G
131,20230311,OCI0143,22,3G
132,20230311,OCI0144,39,3G
133,20230311,OCI0145,13,3G
134,20230311,OCI0146,161,3G
135,20230311,OCI0147,93,3G
136,20230311,OCI0148,77,3G
137,20230311,OCI0149,52,3G
138,20230311,OCI0150,54,3G
139,20230311,OCI0151,38,3G
140,20230311,OCI0152,171,3G
141,20230311,OCI0153,77,3G
142,20230311,OCI0154,40,3G
143,20230311,OCI0155,213,3G
144,20230311,OCI0156,18,3G
145,20230311,OCI0157,60,3G
146,20230311,OCI0158,45,3G
147,20230311,OCI0159,134,3G
148,20230311,OCI0160,79,3G
149,20230311,OCI0161,139,3G
150,20230311,OCI0162,95,3G
151,20230311,OCI0163,445,3G
152,20230311,OCI0164,6,3G
153,20230311,OCI0165,50,3G
154,20230311,OCI0166,128,3G
155,20230311,OCI0167,60,3G
156,20230311,OCI0168,190,3G
157,20230311,OCI0169,213,3G
158,20230311,OCI0172,58,3G
159,20230311,OCI0173,213,3G
160,20230311,OCI0174,58,3G
161,20230311,OCI0175,151,3G
162,20230311,OCI0176,114,3G
163,20230311,OCI0177,32,3G
164,20230311,OCI0178,69,3G
165,20230311,OCI0179,139,3G
166,20230311,OCI0180,129,3G
167,20230311,OCI0181,183,3G
168,20230311,OCI0182,156,3G
169,20230311,OCI0183,230,3G
170,20230311,OCI0184,26,3G
171,20230311,OCI0185,96,3G
172,20230311,OCI0186,150,3G
173,20230311,OCI0187,127,3G
174,20230311,OCI0188,48,3G
175,20230311,OCI0189,74,3G
176,20230311,OCI0190,475,3G
177,20230311,OCI0191,161,3G
178,20230311,OCI0192,98,3G
