,date_jour,code_site,number_of_call_drop_3g,techno
0,20230316,0,419,3G
1,20230316,OCI0001,218,3G
2,20230316,OCI0002,27,3G
3,20230316,OCI0003,39,3G
4,20230316,OCI0004,93,3G
5,20230316,OCI0005,54,3G
6,20230316,OCI0006,47,3G
7,20230316,OCI0007,67,3G
8,20230316,OCI0008,124,3G
9,20230316,OCI0009,229,3G
10,20230316,OCI0010,104,3G
11,20230316,OCI0011,96,3G
12,20230316,OCI0012,39,3G
13,20230316,OCI0013,85,3G
14,20230316,OCI0014,63,3G
15,20230316,OCI0015,132,3G
16,20230316,OCI0016,158,3G
17,20230316,OCI0017,85,3G
18,20230316,OCI0018,110,3G
19,20230316,OCI0019,193,3G
20,20230316,OCI0020,239,3G
21,20230316,OCI0021,161,3G
22,20230316,OCI0022,86,3G
23,20230316,OCI0023,43,3G
24,20230316,OCI0024,16,3G
25,20230316,OCI0025,378,3G
26,20230316,OCI0026,295,3G
27,20230316,OCI0028,41,3G
28,20230316,OCI0029,304,3G
29,20230316,OCI0030,97,3G
30,20230316,OCI0031,289,3G
31,20230316,OCI0033,66,3G
32,20230316,OCI0035,24,3G
33,20230316,OCI0036,94,3G
34,20230316,OCI0037,117,3G
35,20230316,OCI0038,384,3G
36,20230316,OCI0039,46,3G
37,20230316,OCI0041,149,3G
38,20230316,OCI0042,65,3G
39,20230316,OCI0043,59,3G
40,20230316,OCI0044,40,3G
41,20230316,OCI0045,56,3G
42,20230316,OCI0046,87,3G
43,20230316,OCI0047,10,3G
44,20230316,OCI0048,36,3G
45,20230316,OCI0049,111,3G
46,20230316,OCI0050,78,3G
47,20230316,OCI0051,43,3G
48,20230316,OCI0052,111,3G
49,20230316,OCI0053,39,3G
50,20230316,OCI0054,45,3G
51,20230316,OCI0055,33,3G
52,20230316,OCI0056,275,3G
53,20230316,OCI0057,299,3G
54,20230316,OCI0058,18,3G
55,20230316,OCI0059,199,3G
56,20230316,OCI0060,80,3G
57,20230316,OCI0061,67,3G
58,20230316,OCI0062,8,3G
59,20230316,OCI0063,94,3G
60,20230316,OCI0064,71,3G
61,20230316,OCI0065,49,3G
62,20230316,OCI0066,16,3G
63,20230316,OCI0067,27,3G
64,20230316,OCI0068,233,3G
65,20230316,OCI0069,36,3G
66,20230316,OCI0070,78,3G
67,20230316,OCI0071,32,3G
68,20230316,OCI0072,71,3G
69,20230316,OCI0073,71,3G
70,20230316,OCI0074,13,3G
71,20230316,OCI0075,346,3G
72,20230316,OCI0076,347,3G
73,20230316,OCI0077,147,3G
74,20230316,OCI0078,21,3G
75,20230316,OCI0080,11,3G
76,20230316,OCI0081,115,3G
77,20230316,OCI0083,20,3G
78,20230316,OCI0084,52,3G
79,20230316,OCI0085,15,3G
80,20230316,OCI0086,172,3G
81,20230316,OCI0087,313,3G
82,20230316,OCI0088,120,3G
83,20230316,OCI0089,34,3G
84,20230316,OCI0090,28,3G
85,20230316,OCI0091,17,3G
86,20230316,OCI0092,105,3G
87,20230316,OCI0093,71,3G
88,20230316,OCI0094,120,3G
89,20230316,OCI0095,59,3G
90,20230316,OCI0096,89,3G
91,20230316,OCI0097,43,3G
92,20230316,OCI0098,75,3G
93,20230316,OCI0099,35,3G
94,20230316,OCI0100,84,3G
95,20230316,OCI0101,78,3G
96,20230316,OCI0102,179,3G
97,20230316,OCI0104,138,3G
98,20230316,OCI0105,123,3G
99,20230316,OCI0106,54,3G
100,20230316,OCI0107,3,3G
101,20230316,OCI0108,47,3G
102,20230316,OCI0109,16,3G
103,20230316,OCI0110,8,3G
104,20230316,OCI0111,38,3G
105,20230316,OCI0112,48,3G
106,20230316,OCI0113,36,3G
107,20230316,OCI0114,80,3G
108,20230316,OCI0115,313,3G
109,20230316,OCI0116,49,3G
110,20230316,OCI0117,15,3G
111,20230316,OCI0118,77,3G
112,20230316,OCI0119,57,3G
113,20230316,OCI0121,6,3G
114,20230316,OCI0122,72,3G
115,20230316,OCI0123,105,3G
116,20230316,OCI0124,548,3G
117,20230316,OCI0125,18,3G
118,20230316,OCI0127,51,3G
119,20230316,OCI0128,74,3G
120,20230316,OCI0129,297,3G
121,20230316,OCI0130,28,3G
122,20230316,OCI0132,37,3G
123,20230316,OCI0134,80,3G
124,20230316,OCI0135,131,3G
125,20230316,OCI0136,131,3G
126,20230316,OCI0137,132,3G
127,20230316,OCI0138,85,3G
128,20230316,OCI0139,58,3G
129,20230316,OCI0141,25,3G
130,20230316,OCI0142,143,3G
131,20230316,OCI0143,152,3G
132,20230316,OCI0144,29,3G
133,20230316,OCI0145,16,3G
134,20230316,OCI0146,73,3G
135,20230316,OCI0147,69,3G
136,20230316,OCI0148,57,3G
137,20230316,OCI0149,32,3G
138,20230316,OCI0150,37,3G
139,20230316,OCI0151,12,3G
140,20230316,OCI0152,82,3G
141,20230316,OCI0153,62,3G
142,20230316,OCI0154,44,3G
143,20230316,OCI0155,141,3G
144,20230316,OCI0156,39,3G
145,20230316,OCI0157,32,3G
146,20230316,OCI0158,27,3G
147,20230316,OCI0159,181,3G
148,20230316,OCI0160,50,3G
149,20230316,OCI0161,66,3G
150,20230316,OCI0162,71,3G
151,20230316,OCI0163,276,3G
152,20230316,OCI0164,12,3G
153,20230316,OCI0165,29,3G
154,20230316,OCI0166,64,3G
155,20230316,OCI0167,32,3G
156,20230316,OCI0168,111,3G
157,20230316,OCI0169,151,3G
158,20230316,OCI0172,35,3G
159,20230316,OCI0173,181,3G
160,20230316,OCI0174,54,3G
161,20230316,OCI0175,97,3G
162,20230316,OCI0176,57,3G
163,20230316,OCI0177,22,3G
164,20230316,OCI0178,56,3G
165,20230316,OCI0179,80,3G
166,20230316,OCI0180,85,3G
167,20230316,OCI0181,128,3G
168,20230316,OCI0182,104,3G
169,20230316,OCI0183,192,3G
170,20230316,OCI0184,22,3G
171,20230316,OCI0185,77,3G
172,20230316,OCI0186,128,3G
173,20230316,OCI0187,94,3G
174,20230316,OCI0188,38,3G
175,20230316,OCI0189,69,3G
176,20230316,OCI0190,490,3G
177,20230316,OCI0191,93,3G
178,20230316,OCI0192,122,3G
179,20230316,OCI0193,178,3G
180,20230316,OCI0194,38,3G
181,20230316,OCI0195,25,3G
182,20230316,OCI0196,135,3G
183,20230316,OCI0197,45,3G
184,20230316,OCI0198,70,3G
185,20230316,OCI0199,53,3G
186,20230316,OCI0200,19,3G
187,20230316,OCI0201,7,3G
188,20230316,OCI0202,60,3G
189,20230316,OCI0203,89,3G
190,20230316,OCI0204,59,3G
191,20230316,OCI0205,59,3G
192,20230316,OCI0206,171,3G
193,20230316,OCI0207,153,3G
194,20230316,OCI0208,21,3G
195,20230316,OCI0209,481,3G
196,20230316,OCI0210,73,3G
197,20230316,OCI0211,91,3G
198,20230316,OCI0212,27,3G
199,20230316,OCI0213,40,3G
200,20230316,OCI0214,8,3G
201,20230316,OCI0216,117,3G
202,20230316,OCI0219,111,3G
203,20230316,OCI0220,26,3G
204,20230316,OCI0221,122,3G
205,20230316,OCI0222,12,3G
206,20230316,OCI0223,19,3G
207,20230316,OCI0224,76,3G
208,20230316,OCI0225,207,3G
209,20230316,OCI0226,89,3G
210,20230316,OCI0227,80,3G
211,20230316,OCI0228,244,3G
212,20230316,OCI0229,11,3G
213,20230316,OCI0230,244,3G
214,20230316,OCI0231,59,3G
215,20230316,OCI0232,26,3G
216,20230316,OCI0233,122,3G
217,20230316,OCI0234,54,3G
218,20230316,OCI0235,62,3G
219,20230316,OCI0236,62,3G
220,20230316,OCI0237,70,3G
221,20230316,OCI0238,16,3G
222,20230316,OCI0239,171,3G
223,20230316,OCI0240,78,3G
224,20230316,OCI0241,64,3G
225,20230316,OCI0242,206,3G
226,20230316,OCI0243,84,3G
227,20230316,OCI0244,22,3G
228,20230316,OCI0245,45,3G
229,20230316,OCI0246,16,3G
230,20230316,OCI0247,71,3G
231,20230316,OCI0248,102,3G
232,20230316,OCI0249,27,3G
233,20230316,OCI0250,38,3G
234,20230316,OCI0251,36,3G
235,20230316,OCI0252,35,3G
236,20230316,OCI0253,26,3G
237,20230316,OCI0254,26,3G
238,20230316,OCI0255,212,3G
239,20230316,OCI0256,52,3G
240,20230316,OCI0257,85,3G
241,20230316,OCI0258,32,3G
242,20230316,OCI0259,130,3G
243,20230316,OCI0260,151,3G
244,20230316,OCI0261,92,3G
245,20230316,OCI0262,4,3G
246,20230316,OCI0263,154,3G
247,20230316,OCI0264,117,3G
248,20230316,OCI0265,80,3G
249,20230316,OCI0266,115,3G
250,20230316,OCI0267,98,3G
251,20230316,OCI0268,65,3G
252,20230316,OCI0269,14,3G
253,20230316,OCI0270,66,3G
254,20230316,OCI0271,78,3G
255,20230316,OCI0272,47,3G
256,20230316,OCI0273,63,3G
257,20230316,OCI0274,79,3G
258,20230316,OCI0275,71,3G
259,20230316,OCI0276,203,3G
260,20230316,OCI0277,11,3G
261,20230316,OCI0278,3,3G
262,20230316,OCI0279,93,3G
263,20230316,OCI0280,28,3G
264,20230316,OCI0281,527,3G
265,20230316,OCI0282,51,3G
266,20230316,OCI0283,27,3G
267,20230316,OCI0284,79,3G
268,20230316,OCI0285,80,3G
269,20230316,OCI0286,120,3G
270,20230316,OCI0287,56,3G
271,20230316,OCI0288,78,3G
272,20230316,OCI0291,39,3G
273,20230316,OCI0292,67,3G
274,20230316,OCI0293,62,3G
275,20230316,OCI0294,41,3G
276,20230316,OCI0295,187,3G
277,20230316,OCI0297,151,3G
278,20230316,OCI0298,109,3G
279,20230316,OCI0299,21,3G
280,20230316,OCI0300,56,3G
281,20230316,OCI0301,85,3G
282,20230316,OCI0302,71,3G
283,20230316,OCI0303,104,3G
284,20230316,OCI0304,55,3G
285,20230316,OCI0305,38,3G
286,20230316,OCI0306,102,3G
287,20230316,OCI0307,216,3G
288,20230316,OCI0308,134,3G
289,20230316,OCI0309,77,3G
290,20230316,OCI0311,151,3G
291,20230316,OCI0312,83,3G
292,20230316,OCI0313,70,3G
293,20230316,OCI0314,32,3G
294,20230316,OCI0315,143,3G
295,20230316,OCI0316,52,3G
296,20230316,OCI0317,212,3G
297,20230316,OCI0319,55,3G
298,20230316,OCI0320,120,3G
299,20230316,OCI0321,116,3G
300,20230316,OCI0322,99,3G
301,20230316,OCI0323,485,3G
302,20230316,OCI0324,48,3G
303,20230316,OCI0325,52,3G
304,20230316,OCI0326,114,3G
305,20230316,OCI0327,25,3G
306,20230316,OCI0328,74,3G
307,20230316,OCI0329,104,3G
308,20230316,OCI0330,87,3G
309,20230316,OCI0331,169,3G
310,20230316,OCI0332,58,3G
311,20230316,OCI0333,68,3G
312,20230316,OCI0334,105,3G
313,20230316,OCI0335,126,3G
314,20230316,OCI0336,55,3G
315,20230316,OCI0337,93,3G
316,20230316,OCI0338,29,3G
317,20230316,OCI0339,57,3G
318,20230316,OCI0341,56,3G
319,20230316,OCI0342,74,3G
320,20230316,OCI0343,61,3G
321,20230316,OCI0344,169,3G
322,20230316,OCI0345,72,3G
323,20230316,OCI0347,37,3G
324,20230316,OCI0348,85,3G
325,20230316,OCI0349,38,3G
326,20230316,OCI0350,65,3G
327,20230316,OCI0351,47,3G
328,20230316,OCI0352,76,3G
329,20230316,OCI0353,27,3G
330,20230316,OCI0354,87,3G
331,20230316,OCI0355,130,3G
332,20230316,OCI0356,53,3G
333,20230316,OCI0357,110,3G
334,20230316,OCI0358,54,3G
335,20230316,OCI0359,73,3G
336,20230316,OCI0360,177,3G
337,20230316,OCI0361,84,3G
338,20230316,OCI0362,45,3G
339,20230316,OCI0363,116,3G
340,20230316,OCI0364,27,3G
341,20230316,OCI0365,70,3G
342,20230316,OCI0366,39,3G
343,20230316,OCI0367,72,3G
344,20230316,OCI0368,61,3G
345,20230316,OCI0369,32,3G
346,20230316,OCI0370,57,3G
347,20230316,OCI0371,16,3G
348,20230316,OCI0372,18,3G
349,20230316,OCI0373,81,3G
350,20230316,OCI0374,44,3G
351,20230316,OCI0375,34,3G
352,20230316,OCI0376,115,3G
353,20230316,OCI0377,127,3G
354,20230316,OCI0378,527,3G
355,20230316,OCI0379,88,3G
356,20230316,OCI0380,92,3G
357,20230316,OCI0381,301,3G
358,20230316,OCI0382,23,3G
359,20230316,OCI0383,41,3G
360,20230316,OCI0384,84,3G
361,20230316,OCI0385,44,3G
362,20230316,OCI0386,156,3G
363,20230316,OCI0387,28,3G
364,20230316,OCI0388,52,3G
365,20230316,OCI0389,126,3G
366,20230316,OCI0390,88,3G
367,20230316,OCI0391,32,3G
368,20230316,OCI0392,73,3G
369,20230316,OCI0393,55,3G
370,20230316,OCI0394,131,3G
