,date_jour,code_site,number_of_call_drop_3g,techno
0,20230312,0,500,3G
1,20230312,OCI0001,419,3G
2,20230312,OCI0002,46,3G
3,20230312,OCI0003,53,3G
4,20230312,OCI0004,192,3G
5,20230312,OCI0005,93,3G
6,20230312,OCI0006,57,3G
7,20230312,OCI0007,61,3G
8,20230312,OCI0008,138,3G
9,20230312,OCI0009,293,3G
10,20230312,OCI0010,197,3G
11,20230312,OCI0011,219,3G
12,20230312,OCI0012,35,3G
13,20230312,OCI0013,165,3G
14,20230312,OCI0014,120,3G
15,20230312,OCI0015,225,3G
16,20230312,OCI0016,388,3G
17,20230312,OCI0017,155,3G
18,20230312,OCI0018,170,3G
19,20230312,OCI0019,460,3G
20,20230312,OCI0020,443,3G
21,20230312,OCI0021,178,3G
22,20230312,OCI0022,154,3G
23,20230312,OCI0023,72,3G
24,20230312,OCI0024,23,3G
25,20230312,OCI0025,638,3G
26,20230312,OCI0026,471,3G
27,20230312,OCI0028,76,3G
28,20230312,OCI0029,591,3G
29,20230312,OCI0030,169,3G
30,20230312,OCI0031,834,3G
31,20230312,OCI0033,66,3G
32,20230312,OCI0035,46,3G
33,20230312,OCI0036,154,3G
34,20230312,OCI0037,137,3G
35,20230312,OCI0038,611,3G
36,20230312,OCI0039,48,3G
37,20230312,OCI0041,161,3G
38,20230312,OCI0042,129,3G
39,20230312,OCI0043,103,3G
40,20230312,OCI0044,49,3G
41,20230312,OCI0045,124,3G
42,20230312,OCI0046,112,3G
43,20230312,OCI0047,18,3G
44,20230312,OCI0048,47,3G
45,20230312,OCI0049,304,3G
46,20230312,OCI0050,100,3G
47,20230312,OCI0051,87,3G
48,20230312,OCI0052,177,3G
49,20230312,OCI0053,67,3G
50,20230312,OCI0054,89,3G
51,20230312,OCI0055,40,3G
52,20230312,OCI0056,590,3G
53,20230312,OCI0057,517,3G
54,20230312,OCI0058,33,3G
55,20230312,OCI0059,282,3G
56,20230312,OCI0060,111,3G
57,20230312,OCI0061,97,3G
58,20230312,OCI0062,23,3G
59,20230312,OCI0063,113,3G
60,20230312,OCI0064,107,3G
61,20230312,OCI0065,100,3G
62,20230312,OCI0066,63,3G
63,20230312,OCI0067,55,3G
64,20230312,OCI0068,440,3G
65,20230312,OCI0069,67,3G
66,20230312,OCI0070,142,3G
67,20230312,OCI0071,42,3G
68,20230312,OCI0072,77,3G
69,20230312,OCI0073,77,3G
70,20230312,OCI0074,13,3G
71,20230312,OCI0075,701,3G
72,20230312,OCI0076,678,3G
73,20230312,OCI0077,352,3G
74,20230312,OCI0078,52,3G
75,20230312,OCI0080,35,3G
76,20230312,OCI0081,291,3G
77,20230312,OCI0083,26,3G
78,20230312,OCI0084,82,3G
79,20230312,OCI0085,22,3G
80,20230312,OCI0086,317,3G
81,20230312,OCI0087,590,3G
82,20230312,OCI0088,115,3G
83,20230312,OCI0089,96,3G
84,20230312,OCI0090,18,3G
85,20230312,OCI0091,19,3G
86,20230312,OCI0092,173,3G
87,20230312,OCI0093,108,3G
88,20230312,OCI0094,351,3G
89,20230312,OCI0095,56,3G
90,20230312,OCI0096,235,3G
91,20230312,OCI0097,58,3G
92,20230312,OCI0098,90,3G
93,20230312,OCI0099,43,3G
94,20230312,OCI0100,106,3G
95,20230312,OCI0101,129,3G
96,20230312,OCI0102,239,3G
97,20230312,OCI0104,265,3G
98,20230312,OCI0105,166,3G
99,20230312,OCI0106,111,3G
100,20230312,OCI0107,21,3G
101,20230312,OCI0108,90,3G
102,20230312,OCI0109,59,3G
103,20230312,OCI0110,31,3G
104,20230312,OCI0111,5,3G
105,20230312,OCI0112,101,3G
106,20230312,OCI0113,82,3G
107,20230312,OCI0114,49,3G
108,20230312,OCI0115,127,3G
109,20230312,OCI0116,92,3G
110,20230312,OCI0117,24,3G
111,20230312,OCI0118,144,3G
112,20230312,OCI0119,86,3G
113,20230312,OCI0121,8,3G
114,20230312,OCI0122,135,3G
115,20230312,OCI0123,132,3G
116,20230312,OCI0124,32,3G
