,date_jour,code_site,number_of_call_drop_3g,techno
0,20230306,0,432,3G
1,20230306,OCI0001,230,3G
2,20230306,OCI0002,26,3G
3,20230306,OCI0003,50,3G
4,20230306,OCI0004,116,3G
5,20230306,OCI0005,102,3G
6,20230306,OCI0006,52,3G
7,20230306,OCI0007,88,3G
8,20230306,OCI0008,110,3G
9,20230306,OCI0009,314,3G
10,20230306,OCI0010,101,3G
11,20230306,OCI0011,132,3G
12,20230306,OCI0012,23,3G
13,20230306,OCI0013,177,3G
14,20230306,OCI0014,91,3G
15,20230306,OCI0015,147,3G
16,20230306,OCI0016,282,3G
17,20230306,OCI0017,116,3G
18,20230306,OCI0018,122,3G
19,20230306,OCI0019,235,3G
20,20230306,OCI0020,326,3G
21,20230306,OCI0021,148,3G
22,20230306,OCI0022,123,3G
23,20230306,OCI0023,43,3G
24,20230306,OCI0024,29,3G
25,20230306,OCI0025,434,3G
26,20230306,OCI0026,417,3G
27,20230306,OCI0028,89,3G
28,20230306,OCI0029,485,3G
29,20230306,OCI0030,9721,3G
30,20230306,OCI0031,391,3G
31,20230306,OCI0033,88,3G
32,20230306,OCI0035,43,3G
33,20230306,OCI0036,161,3G
34,20230306,OCI0037,85,3G
35,20230306,OCI0038,476,3G
36,20230306,OCI0039,49,3G
37,20230306,OCI0041,151,3G
38,20230306,OCI0042,94,3G
39,20230306,OCI0043,62,3G
40,20230306,OCI0044,187,3G
41,20230306,OCI0045,98,3G
42,20230306,OCI0046,79,3G
43,20230306,OCI0047,13,3G
44,20230306,OCI0048,49,3G
45,20230306,OCI0049,155,3G
46,20230306,OCI0050,70,3G
47,20230306,OCI0051,63,3G
48,20230306,OCI0052,146,3G
49,20230306,OCI0053,53,3G
50,20230306,OCI0054,61,3G
51,20230306,OCI0055,22,3G
52,20230306,OCI0056,345,3G
53,20230306,OCI0057,419,3G
54,20230306,OCI0058,28,3G
55,20230306,OCI0059,228,3G
56,20230306,OCI0060,91,3G
57,20230306,OCI0061,78,3G
58,20230306,OCI0062,19,3G
59,20230306,OCI0063,158,3G
60,20230306,OCI0064,47,3G
61,20230306,OCI0065,75,3G
62,20230306,OCI0066,24,3G
63,20230306,OCI0067,17,3G
64,20230306,OCI0068,383,3G
65,20230306,OCI0069,84,3G
66,20230306,OCI0070,175,3G
67,20230306,OCI0071,90,3G
68,20230306,OCI0072,91,3G
69,20230306,OCI0073,57,3G
70,20230306,OCI0074,16,3G
71,20230306,OCI0075,622,3G
72,20230306,OCI0076,579,3G
73,20230306,OCI0077,260,3G
74,20230306,OCI0078,27,3G
75,20230306,OCI0080,31,3G
76,20230306,OCI0081,206,3G
77,20230306,OCI0083,12,3G
78,20230306,OCI0084,102,3G
79,20230306,OCI0085,40,3G
80,20230306,OCI0086,232,3G
81,20230306,OCI0087,425,3G
82,20230306,OCI0088,203,3G
83,20230306,OCI0089,48,3G
84,20230306,OCI0090,89,3G
85,20230306,OCI0091,17,3G
86,20230306,OCI0092,151,3G
87,20230306,OCI0093,69,3G
88,20230306,OCI0094,207,3G
89,20230306,OCI0095,70,3G
90,20230306,OCI0096,151,3G
91,20230306,OCI0097,53,3G
92,20230306,OCI0098,85,3G
93,20230306,OCI0099,59,3G
94,20230306,OCI0100,108,3G
95,20230306,OCI0101,106,3G
96,20230306,OCI0102,225,3G
97,20230306,OCI0104,177,3G
98,20230306,OCI0105,226,3G
99,20230306,OCI0106,80,3G
100,20230306,OCI0107,21,3G
101,20230306,OCI0108,68,3G
102,20230306,OCI0109,14,3G
103,20230306,OCI0110,18,3G
104,20230306,OCI0111,61,3G
105,20230306,OCI0112,90,3G
106,20230306,OCI0113,59,3G
107,20230306,OCI0114,94,3G
108,20230306,OCI0115,131,3G
109,20230306,OCI0116,58,3G
110,20230306,OCI0117,39,3G
111,20230306,OCI0118,123,3G
112,20230306,OCI0119,71,3G
113,20230306,OCI0121,1,3G
114,20230306,OCI0122,73,3G
115,20230306,OCI0123,102,3G
116,20230306,OCI0124,1152,3G
117,20230306,OCI0125,13,3G
118,20230306,OCI0127,93,3G
119,20230306,OCI0128,109,3G
120,20230306,OCI0129,474,3G
121,20230306,OCI0130,63,3G
122,20230306,OCI0132,24,3G
123,20230306,OCI0134,103,3G
124,20230306,OCI0135,166,3G
125,20230306,OCI0136,216,3G
126,20230306,OCI0137,200,3G
127,20230306,OCI0138,148,3G
128,20230306,OCI0139,99,3G
129,20230306,OCI0141,23,3G
130,20230306,OCI0142,112,3G
131,20230306,OCI0143,277,3G
132,20230306,OCI0144,38,3G
133,20230306,OCI0145,13,3G
