,date_jour,code_site,min_cssr_cs,max_cssr_cs,avg_cssr_cs,median_cssr_cs,techno
0,20230128,OCI0001,0.0,100.0,98.944718875502,99.63,2G
1,20230128,OCI0002,0.0,100.0,93.84423625254583,100.0,2G
2,20230128,OCI0003,0.0,100.0,99.14781186094069,100.0,2G
3,20230128,OCI0004,0.0,100.0,97.94584337349397,100.0,2G
4,20230128,OCI0005,0.0,100.0,93.30333333333333,100.0,2G
5,20230128,OCI0006,0.0,100.0,97.75078629032258,100.0,2G
6,20230128,OCI0007,0.0,100.0,97.11869120654397,100.0,2G
7,20230128,OCI0008,0.0,100.0,88.35983402489626,100.0,2G
8,20230128,OCI0009,0.0,100.0,94.74288306451614,100.0,2G
9,20230128,OCI0010,0.0,100.0,96.71866125760648,100.0,2G
10,20230128,OCI0011,0.0,100.0,95.72721174004192,100.0,2G
11,20230128,OCI0012,0.0,100.0,96.29289795918368,100.0,2G
12,20230128,OCI0013,0.0,100.0,98.69839357429719,100.0,2G
13,20230128,OCI0014,0.0,100.0,92.95995983935742,100.0,2G
14,20230128,OCI0015,0.0,100.0,97.255140562249,100.0,2G
15,20230128,OCI0016,0.0,100.0,96.97189024390244,100.0,2G
16,20230128,OCI0017,0.0,100.0,96.63352697095436,100.0,2G
17,20230128,OCI0018,0.0,100.0,99.02625514403292,99.56,2G
18,20230128,OCI0019,99.06,100.0,99.8605306122449,99.925,2G
19,20230128,OCI0020,0.0,100.0,97.34002008032128,100.0,2G
20,20230128,OCI0021,0.0,100.0,96.37358870967742,100.0,2G
21,20230128,OCI0022,0.0,100.0,97.488,100.0,2G
22,20230128,OCI0023,98.21,100.0,99.46319838056681,99.52,2G
23,20230128,OCI0024,0.0,100.0,90.2578947368421,100.0,2G
24,20230128,OCI0025,99.12,100.0,99.93373493975903,100.0,2G
25,20230128,OCI0026,98.35,99.81,99.31112449799197,99.36,2G
26,20230128,OCI0027,,,,,2G
27,20230128,OCI0028,0.0,100.0,96.41534836065574,100.0,2G
28,20230128,OCI0029,0.0,100.0,98.51172690763052,100.0,2G
29,20230128,OCI0030,0.0,100.0,99.15084337349397,100.0,2G
30,20230128,OCI0031,0.0,100.0,96.92963855421687,100.0,2G
31,20230128,OCI0032,0.0,100.0,89.11692810457517,100.0,2G
32,20230128,OCI0033,0.0,100.0,96.31604462474645,100.0,2G
33,20230128,OCI0034,0.0,100.0,87.5,100.0,2G
34,20230128,OCI0035,0.0,100.0,97.72214285714286,100.0,2G
35,20230128,OCI0036,99.71,100.0,99.97421686746988,100.0,2G
36,20230128,OCI0037,99.66,100.0,99.94939759036144,100.0,2G
37,20230128,OCI0038,0.0,100.0,99.10381526104418,100.0,2G
38,20230128,OCI0039,0.0,100.0,98.50847250509165,100.0,2G
39,20230128,OCI0041,0.0,100.0,89.88839357429718,100.0,2G
40,20230128,OCI0042,0.0,100.0,95.95138554216868,100.0,2G
41,20230128,OCI0043,0.0,100.0,98.8012248995984,100.0,2G
42,20230128,OCI0044,0.0,100.0,97.34716867469879,100.0,2G
43,20230128,OCI0045,0.0,100.0,95.89317813765182,100.0,2G
44,20230128,OCI0046,99.58,100.0,99.95238866396761,100.0,2G
45,20230128,OCI0047,0.0,100.0,92.7485140562249,100.0,2G
46,20230128,OCI0048,0.0,100.0,92.5362248995984,99.87,2G
47,20230128,OCI0049,0.0,100.0,98.07510162601626,99.52,2G
48,20230128,OCI0050,0.0,100.0,97.91022177419354,,2G
49,20230128,OCI0051,0.0,100.0,95.56116465863454,100.0,2G
50,20230128,OCI0052,99.69,100.0,99.96559322033899,100.0,2G
51,20230128,OCI0053,0.0,100.0,95.60951219512195,100.0,2G
52,20230128,OCI0054,0.0,100.0,98.03613360323887,100.0,2G
53,20230128,OCI0055,0.0,100.0,98.67668202764978,100.0,2G
54,20230128,OCI0056,0.0,100.0,99.74435555555556,100.0,2G
55,20230128,OCI0057,98.97,100.0,99.93686746987952,100.0,2G
56,20230128,OCI0058,0.0,100.0,85.82489626556017,100.0,2G
57,20230128,OCI0059,0.0,100.0,97.50771084337349,,2G
58,20230128,OCI0060,0.0,100.0,98.60016064257029,99.94,2G
59,20230128,OCI0061,0.0,100.0,97.71468431771893,100.0,2G
60,20230128,OCI0062,0.0,100.0,96.27252032520325,100.0,2G
61,20230128,OCI0063,99.63,100.0,99.9641967871486,100.0,2G
62,20230128,OCI0064,99.8,100.0,99.97340425531915,100.0,2G
63,20230128,OCI0065,0.0,100.0,98.49403361344538,99.34,2G
