,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230113,0,853.45,,3G
1,20230113,1,,245.844216,4G
2,20230113,2,,175.827622,4G
3,20230113,21,,805.044602,4G
4,20230113,22,,559.39809,4G
5,20230113,23,,380.400875,4G
6,20230113,3,,153.693262,4G
7,20230113,31,,166.407254,4G
8,20230113,32,,75.813006,4G
9,20230113,33,,206.140701,4G
10,20230113,OCI0001,755.8,1.04736558,2G
11,20230113,OCI0001,1115.63,134.57,3G
12,20230113,OCI0001,,612.291856,4G
13,20230113,OCI0002,330.74,0.43429447,2G
14,20230113,OCI0002,561.25,46.47,3G
15,20230113,OCI0002,,520.140676,4G
16,20230113,OCI0003,517.12,1.30881124,2G
17,20230113,OCI0003,742.69,204.81,3G
18,20230113,OCI0003,,401.02275,4G
19,20230113,OCI0004,795.14,0.89191375,2G
20,20230113,OCI0004,1651.37,190.06,3G
21,20230113,OCI0004,,1059.68787,4G
22,20230113,OCI0005,610.76,0.45851511,2G
23,20230113,OCI0005,941.54,131.21,3G
24,20230113,OCI0005,,1221.896804,4G
25,20230113,OCI0006,1066.75,0.50781341,2G
26,20230113,OCI0006,1145.76,106.54,3G
27,20230113,OCI0006,,1087.943479,4G
28,20230113,OCI0007,114.44,0.26436601,2G
29,20230113,OCI0007,594.87,44.31,3G
30,20230113,OCI0007,,249.166281,4G
31,20230113,OCI0008,140.5,0.08598858,2G
32,20230113,OCI0008,230.77,20.19,3G
33,20230113,OCI0008,,44.028915,4G
34,20230113,OCI0009,519.25,1.04744205,2G
35,20230113,OCI0009,1883.63,183.14,3G
36,20230113,OCI0009,,867.383516,4G
37,20230113,OCI0010,433.13,0.55670999,2G
38,20230113,OCI0010,1209.57,179.9,3G
39,20230113,OCI0010,,1346.738801,4G
40,20230113,OCI0011,496.23,1.11678726,2G
41,20230113,OCI0011,1302.26,200.83,3G
42,20230113,OCI0011,,1277.49223,4G
43,20230113,OCI0012,355.24,1.09145076,2G
44,20230113,OCI0012,326.48,36.37,3G
45,20230113,OCI0012,,718.005225,4G
46,20230113,OCI0013,512.25,1.65739069,2G
47,20230113,OCI0013,1308.03,145.73,3G
48,20230113,OCI0013,,570.871108,4G
49,20230113,OCI0014,429.5,0.39026802,2G
50,20230113,OCI0014,1382.66,137.47,3G
51,20230113,OCI0014,,894.478971,4G
52,20230113,OCI0015,1000.03,1.47989693,2G
53,20230113,OCI0015,1646.76,136.08,3G
54,20230113,OCI0015,,981.187846,4G
55,20230113,OCI0016,1351.56,0.71676669,2G
56,20230113,OCI0016,842.98,66.01,3G
57,20230113,OCI0016,,245.667963,4G
58,20230113,OCI0017,605.05,1.22741371,2G
59,20230113,OCI0017,242.11,50.05,3G
60,20230113,OCI0017,,177.299552,4G
61,20230113,OCI0018,414.01,0.39449396,2G
62,20230113,OCI0018,429.83,76.9800000000001,3G
