,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230120,0,845.5,,3G
1,20230120,1,,205.864113,4G
2,20230120,2,,152.843055,4G
3,20230120,21,,803.58651,4G
4,20230120,22,,561.11047,4G
5,20230120,23,,409.211594,4G
6,20230120,3,,160.342124,4G
7,20230120,31,,174.99992,4G
8,20230120,32,,97.890381,4G
9,20230120,33,,219.903715,4G
10,20230120,407,0.0,,2G
11,20230120,408,0.0,,2G
12,20230120,409,0.0,,2G
13,20230120,OCI0001,829.89,1.50681276,2G
14,20230120,OCI0001,1144.76,146.29,3G
15,20230120,OCI0001,,652.612366,4G
16,20230120,OCI0002,311.5,0.27075998,2G
17,20230120,OCI0002,538.99,44.34,3G
18,20230120,OCI0002,,510.23924,4G
19,20230120,OCI0003,505.06,0.9686149,2G
20,20230120,OCI0003,760.99,212.81,3G
21,20230120,OCI0003,,341.155696,4G
22,20230120,OCI0004,842.49,0.80860246,2G
23,20230120,OCI0004,1437.28,185.15,3G
24,20230120,OCI0004,,979.14753,4G
25,20230120,OCI0005,618.87,0.64585938,2G
26,20230120,OCI0005,935.53,152.5,3G
27,20230120,OCI0005,,1242.806997,4G
28,20230120,OCI0006,1092.84,0.54105992,2G
29,20230120,OCI0006,1151.07,116.05,3G
30,20230120,OCI0006,,1119.14939,4G
31,20230120,OCI0007,109.39,0.19952751,2G
32,20230120,OCI0007,586.54,46.18,3G
33,20230120,OCI0007,,236.736366,4G
34,20230120,OCI0008,169.81,0.25120606,2G
35,20230120,OCI0008,199.86,20.57,3G
36,20230120,OCI0008,,39.503569,4G
37,20230120,OCI0009,576.57,1.51718587,2G
38,20230120,OCI0009,1839.45,193.19,3G
39,20230120,OCI0009,,915.774775,4G
40,20230120,OCI0010,397.27,0.60957212,2G
41,20230120,OCI0010,1196.64,167.59,3G
42,20230120,OCI0010,,1318.23078,4G
43,20230120,OCI0011,497.08,1.17151966,2G
44,20230120,OCI0011,1345.72,217.2,3G
45,20230120,OCI0011,,1393.341816,4G
46,20230120,OCI0012,404.41,1.28939618,2G
47,20230120,OCI0012,301.49,36.72,3G
48,20230120,OCI0012,,758.241075,4G
49,20230120,OCI0013,644.8,1.24521928,2G
50,20230120,OCI0013,1241.62,160.88,3G
51,20230120,OCI0013,,609.117804,4G
52,20230120,OCI0014,422.34,0.73068771,2G
53,20230120,OCI0014,1340.35,145.43,3G
54,20230120,OCI0014,,860.308137,4G
55,20230120,OCI0015,852.41,1.89489898,2G
56,20230120,OCI0015,1426.89,130.81,3G
57,20230120,OCI0015,,976.47,4G
58,20230120,OCI0016,1233.24,0.52542084,2G
