,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230108,0,594.12,,3G
1,20230108,OCI0001,782.01,1.1925382,2G
2,20230108,OCI0001,1127.23,146.46,3G
3,20230108,OCI0001,,721.847748,4G
4,20230108,OCI0002,328.46,0.41027548,2G
5,20230108,OCI0002,524.52,43.06,3G
6,20230108,OCI0002,,728.668275,4G
7,20230108,OCI0003,506.23,0.80998741,2G
8,20230108,OCI0003,654.66,210.26,3G
9,20230108,OCI0003,,376.989557,4G
10,20230108,OCI0004,876.44,1.13226623,2G
11,20230108,OCI0004,1780.66,218.55,3G
12,20230108,OCI0004,,1107.548652,4G
13,20230108,OCI0005,562.88,0.38617037,2G
14,20230108,OCI0005,844.8,127.69,3G
15,20230108,OCI0005,,1014.060069,4G
16,20230108,OCI0006,883.13,0.42115091,2G
17,20230108,OCI0006,685.13,78.62,3G
18,20230108,OCI0006,,754.628971,4G
19,20230108,OCI0007,76.31,0.2610849,2G
20,20230108,OCI0007,288.6,54.26,3G
21,20230108,OCI0007,,221.203418,4G
22,20230108,OCI0008,195.34,0.09824085,2G
23,20230108,OCI0008,226.37,20.6,3G
24,20230108,OCI0008,,63.196969,4G
25,20230108,OCI0009,404.15,0.61224763,2G
26,20230108,OCI0009,1418.08,160.03,3G
27,20230108,OCI0009,,649.813156999999,4G
28,20230108,OCI0010,437.15,0.84259052,2G
29,20230108,OCI0010,1341.19,164.7,3G
30,20230108,OCI0010,,1351.452555,4G
31,20230108,OCI0011,516.1,1.06330089,2G
32,20230108,OCI0011,1487.35,233.73,3G
33,20230108,OCI0011,,1390.54762,4G
34,20230108,OCI0012,312.49,0.948019289999999,2G
35,20230108,OCI0012,277.78,32.67,3G
36,20230108,OCI0012,,646.792824,4G
37,20230108,OCI0013,554.26,1.16940395,2G
38,20230108,OCI0013,1305.41,158.47,3G
39,20230108,OCI0013,,630.958016,4G
40,20230108,OCI0014,403.3,0.44196783,2G
41,20230108,OCI0014,1376.19,158.02,3G
42,20230108,OCI0014,,1032.49514,4G
43,20230108,OCI0015,616.3,1.26805104,2G
44,20230108,OCI0015,1094.62,120.81,3G
45,20230108,OCI0015,,839.416951999999,4G
46,20230108,OCI0016,1312.35,0.50507854,2G
47,20230108,OCI0016,844.46,62.73,3G
48,20230108,OCI0016,,242.330617,4G
49,20230108,OCI0017,606.53,1.62184925,2G
50,20230108,OCI0017,265.2,45.69,3G
51,20230108,OCI0017,,169.46085,4G
52,20230108,OCI0018,427.89,0.33476535,2G
53,20230108,OCI0018,419.59,71.5700000000001,3G
54,20230108,OCI0018,,152.501202,4G
55,20230108,OCI0019,414.02,0.4969705,2G
56,20230108,OCI0019,368.99,47.24,3G
57,20230108,OCI0019,,140.227185,4G
58,20230108,OCI0020,417.15,0.7077979,2G
59,20230108,OCI0020,1476.91,140.26,3G
60,20230108,OCI0020,,1036.782764,4G
61,20230108,OCI0021,1036.92,0.40908933,2G
62,20230108,OCI0021,250.41,45.02,3G
63,20230108,OCI0021,,28.445495,4G
64,20230108,OCI0022,268.81,0.24671551,2G
65,20230108,OCI0022,426.53,56.45,3G
66,20230108,OCI0022,,147.047189,4G
