,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230110,0,918.569999999999,,3G
1,20230110,31,,10.303787,4G
2,20230110,32,,16.246538,4G
3,20230110,33,,19.983383,4G
4,20230110,OCI0001,740.38,1.50976324,2G
5,20230110,OCI0001,1132.64,134.91,3G
6,20230110,OCI0001,,655.742891,4G
7,20230110,OCI0002,303.65,0.50139689,2G
8,20230110,OCI0002,595.52,39.94,3G
9,20230110,OCI0002,,471.563572,4G
10,20230110,OCI0003,522.01,1.10771133,2G
11,20230110,OCI0003,771.2,222.42,3G
12,20230110,OCI0003,,401.839632,4G
13,20230110,OCI0004,782.3,1.02132502,2G
14,20230110,OCI0004,1630.59,206.17,3G
15,20230110,OCI0004,,1050.728716,4G
16,20230110,OCI0005,649.67,0.63944227,2G
17,20230110,OCI0005,976.01,147.79,3G
18,20230110,OCI0005,,1196.247754,4G
19,20230110,OCI0006,1040.03,0.570855,2G
20,20230110,OCI0006,1181.18,118.68,3G
21,20230110,OCI0006,,1125.525084,4G
22,20230110,OCI0007,124.13,0.1434499,2G
23,20230110,OCI0007,608.51,48.36,3G
24,20230110,OCI0007,,229.54281,4G
25,20230110,OCI0008,143.8,0.06055032,2G
26,20230110,OCI0008,193.2,22.36,3G
27,20230110,OCI0008,,39.876264,4G
28,20230110,OCI0009,562.87,1.24392987,2G
29,20230110,OCI0009,1989.4,197.64,3G
30,20230110,OCI0009,,935.187448,4G
31,20230110,OCI0010,428.71,0.76394297,2G
32,20230110,OCI0010,1258.13,164.34,3G
33,20230110,OCI0010,,1319.698961,4G
34,20230110,OCI0011,501.4,0.91498233,2G
35,20230110,OCI0011,1305.66,215.84,3G
36,20230110,OCI0011,,1402.454402,4G
37,20230110,OCI0012,374.15,0.76318337,2G
38,20230110,OCI0012,337.98,38.09,3G
39,20230110,OCI0012,,757.321510000001,4G
40,20230110,OCI0013,591.4,1.27113431,2G
41,20230110,OCI0013,1270.19,152.26,3G
42,20230110,OCI0013,,553.955916,4G
43,20230110,OCI0014,443.06,0.96301154,2G
44,20230110,OCI0014,1436.58,134.04,3G
45,20230110,OCI0014,,912.941207,4G
46,20230110,OCI0015,835.68,1.90550532,2G
47,20230110,OCI0015,1313.49,129.24,3G
48,20230110,OCI0015,,937.710882999999,4G
49,20230110,OCI0016,1284.16,0.50989756,2G
50,20230110,OCI0016,725.439999999999,65.16,3G
51,20230110,OCI0016,,260.237132,4G
52,20230110,OCI0017,632.22,1.4862146,2G
53,20230110,OCI0017,248.95,47.05,3G
54,20230110,OCI0017,,179.621549,4G
55,20230110,OCI0018,367.64,0.43443705,2G
56,20230110,OCI0018,391.67,79.58,3G
57,20230110,OCI0018,,172.681796,4G
58,20230110,OCI0019,396.59,0.36873495,2G
59,20230110,OCI0019,348.11,36.04,3G
60,20230110,OCI0019,,148.382597,4G
61,20230110,OCI0020,444.41,0.44665736,2G
62,20230110,OCI0020,1446.15,131.2,3G
63,20230110,OCI0020,,1031.4182,4G
64,20230110,OCI0021,1052.83,0.54500615,2G
65,20230110,OCI0021,231.23,44.39,3G
66,20230110,OCI0021,,31.595616,4G
67,20230110,OCI0022,303.55,0.21453381,2G
68,20230110,OCI0022,487.11,63.35,3G
69,20230110,OCI0022,,201.465754,4G
70,20230110,OCI0023,225.74,0.57278407,2G
71,20230110,OCI0023,173.89,16.7,3G
72,20230110,OCI0023,,55.454051,4G
73,20230110,OCI0024,286.59,0.59829786,2G
74,20230110,OCI0024,128.99,30.58,3G
75,20230110,OCI0024,,79.771506,4G
76,20230110,OCI0025,1194.09,1.74624585,2G
77,20230110,OCI0025,2921.21,345.8,3G
78,20230110,OCI0025,,1198.612546,4G
79,20230110,OCI0026,532.74,0.22418809,2G
80,20230110,OCI0026,1827.55,183.8,3G
81,20230110,OCI0026,,608.40868,4G
82,20230110,OCI0027,0.0,,2G
83,20230110,OCI0028,697.14,0.39087974,2G
84,20230110,OCI0028,332.8,45.21,3G
85,20230110,OCI0028,,99.6894029999999,4G
86,20230110,OCI0029,1304.95,1.64946552,2G
87,20230110,OCI0029,2273.55,366.34,3G
88,20230110,OCI0029,,1944.557465,4G
89,20230110,OCI0030,643.65,0.93630881,2G
90,20230110,OCI0030,1608.93,226.26,3G
91,20230110,OCI0030,,876.851624,4G
92,20230110,OCI0031,176.9,0.20510715,2G
93,20230110,OCI0031,1390.05,85.58,3G
94,20230110,OCI0031,,644.184835,4G
95,20230110,OCI0032,12.6,0.02476747,2G
96,20230110,OCI0033,517.38,0.77710728,2G
97,20230110,OCI0033,973.1,73.5500000000001,3G
98,20230110,OCI0033,,746.066003,4G
99,20230110,OCI0034,2.37,0.00016088,2G
100,20230110,OCI0035,245.25,0.75434915,2G
101,20230110,OCI0035,275.07,81.79,3G
102,20230110,OCI0036,631.689999999999,0.86568552,2G
103,20230110,OCI0036,789.87,138.93,3G
104,20230110,OCI0036,,256.113736,4G
105,20230110,OCI0037,385.29,0.49120343,2G
106,20230110,OCI0037,418.36,34.99,3G
107,20230110,OCI0037,,304.575416,4G
108,20230110,OCI0038,623.06,1.28270925,2G
109,20230110,OCI0038,1789.19,223.09,3G
110,20230110,OCI0038,,934.330046,4G
111,20230110,OCI0039,749.82,0.89639977,2G
112,20230110,OCI0039,706.24,61.78,3G
113,20230110,OCI0039,,520.872191,4G
114,20230110,OCI0041,297.71,0.24618823,2G
115,20230110,OCI0041,1015.34,70.44,3G
116,20230110,OCI0041,,689.830653,4G
117,20230110,OCI0042,794.9,1.40564729,2G
118,20230110,OCI0042,1748.0,182.89,3G
119,20230110,OCI0042,,1330.975375,4G
120,20230110,OCI0043,571.19,0.08308699,2G
121,20230110,OCI0043,315.58,32.54,3G
122,20230110,OCI0043,,51.418916,4G
123,20230110,OCI0044,931.71,0.75668087,2G
124,20230110,OCI0044,1743.44,180.53,3G
125,20230110,OCI0044,,1023.182166,4G
126,20230110,OCI0045,291.24,0.35232751,2G
127,20230110,OCI0045,519.34,63.31,3G
128,20230110,OCI0045,,173.304325,4G
129,20230110,OCI0046,381.64,0.66822844,2G
130,20230110,OCI0046,292.84,39.83,3G
131,20230110,OCI0046,,83.997078,4G
132,20230110,OCI0047,149.75,0.27155249,2G
133,20230110,OCI0047,84.14,10.3,3G
134,20230110,OCI0047,,46.987656,4G
135,20230110,OCI0048,185.28,0.11157121,2G
136,20230110,OCI0048,82.47,8.34,3G
137,20230110,OCI0048,,12.589115,4G
138,20230110,OCI0049,639.74,0.44559212,2G
139,20230110,OCI0049,358.07,53.01,3G
140,20230110,OCI0049,,87.696424,4G
141,20230110,OCI0050,719.65,0.55900784,2G
142,20230110,OCI0050,246.2,18.66,3G
143,20230110,OCI0050,,47.301633,4G
144,20230110,OCI0051,810.93,0.4594835,2G
145,20230110,OCI0051,1587.0,143.16,3G
146,20230110,OCI0051,,731.521308,4G
147,20230110,OCI0052,236.14,0.21594603,2G
148,20230110,OCI0052,336.59,58.11,3G
149,20230110,OCI0052,,136.178405,4G
150,20230110,OCI0053,310.98,0.21382483,2G
151,20230110,OCI0053,1694.12,131.88,3G
152,20230110,OCI0053,,676.460221,4G
153,20230110,OCI0054,187.11,0.23560547,2G
154,20230110,OCI0054,725.36,74.96,3G
155,20230110,OCI0054,,404.251323,4G
