,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230314,0,859.33,,3G
1,20230314,1,,103.380459,4G
2,20230314,2,,128.332083,4G
3,20230314,21,,446.529963,4G
4,20230314,22,,456.190651,4G
5,20230314,23,,506.819975,4G
6,20230314,3,,110.934308,4G
7,20230314,31,,169.455141,4G
8,20230314,32,,183.667985,4G
9,20230314,33,,188.17279,4G
10,20230314,OCI0001,766.31,1.20343986,2G
11,20230314,OCI0001,1059.78,139.3,3G
12,20230314,OCI0001,,733.441198000001,4G
13,20230314,OCI0002,319.0,0.3380044,2G
14,20230314,OCI0002,573.669999999999,66.85,3G
15,20230314,OCI0002,,564.214153,4G
16,20230314,OCI0003,499.83,0.805878820000001,2G
17,20230314,OCI0003,808.369999999999,192.42,3G
18,20230314,OCI0003,,598.046397,4G
19,20230314,OCI0004,814.31,1.32103267,2G
20,20230314,OCI0004,1336.05,279.43,3G
21,20230314,OCI0004,,1254.087727,4G
22,20230314,OCI0005,630.81,0.62298911,2G
23,20230314,OCI0005,913.5,193.73,3G
24,20230314,OCI0005,,1300.056122,4G
25,20230314,OCI0006,1087.63,0.57602513,2G
26,20230314,OCI0006,1175.16,182.8,3G
27,20230314,OCI0006,,1190.356999,4G
28,20230314,OCI0007,175.01,0.13707116,2G
29,20230314,OCI0007,551.36,50.49,3G
30,20230314,OCI0007,,285.465987,4G
31,20230314,OCI0008,187.5,0.28147922,2G
32,20230314,OCI0008,174.2,19.89,3G
33,20230314,OCI0008,,48.5803,4G
34,20230314,OCI0009,546.98,1.17671354,2G
35,20230314,OCI0009,1969.11,227.4,3G
36,20230314,OCI0009,,1003.417652,4G
37,20230314,OCI0010,375.87,0.68680954,2G
38,20230314,OCI0010,1165.64,225.5,3G
39,20230314,OCI0010,,1296.641448,4G
40,20230314,OCI0011,489.1,1.84804672,2G
41,20230314,OCI0011,1145.84,319.71,3G
42,20230314,OCI0011,,1368.860071,4G
43,20230314,OCI0012,453.27,1.17920257,2G
44,20230314,OCI0012,312.63,44.24,3G
45,20230314,OCI0012,,833.073693,4G
46,20230314,OCI0013,600.86,2.08101021,2G
47,20230314,OCI0013,1380.6,189.14,3G
48,20230314,OCI0013,,756.225164,4G
49,20230314,OCI0014,413.5,0.71963347,2G
50,20230314,OCI0014,1426.13,156.07,3G
51,20230314,OCI0014,,960.558823000001,4G
52,20230314,OCI0015,967.93,1.58529939,2G
53,20230314,OCI0015,1386.1,137.13,3G
54,20230314,OCI0015,,1058.43659,4G
55,20230314,OCI0016,1132.55,0.35159024,2G
56,20230314,OCI0016,737.53,59.59,3G
57,20230314,OCI0016,,283.254387,4G
58,20230314,OCI0017,547.99,0.92647037,2G
59,20230314,OCI0017,221.6,45.46,3G
60,20230314,OCI0017,,178.072113,4G
61,20230314,OCI0018,337.51,0.50042556,2G
62,20230314,OCI0018,407.39,66.24,3G
63,20230314,OCI0018,,195.450895,4G
64,20230314,OCI0019,385.76,0.46145747,2G
65,20230314,OCI0019,386.95,39.85,3G
66,20230314,OCI0019,,153.593217,4G
67,20230314,OCI0020,430.91,1.2966811,2G
68,20230314,OCI0020,1481.7,146.24,3G
69,20230314,OCI0020,,1195.609396,4G
70,20230314,OCI0021,1037.43,0.71460052,2G
71,20230314,OCI0021,267.24,54.01,3G
72,20230314,OCI0021,,49.276498,4G
73,20230314,OCI0022,318.42,0.15257694,2G
74,20230314,OCI0022,507.47,83.65,3G
75,20230314,OCI0022,,236.429655,4G
76,20230314,OCI0023,248.76,1.07263482,2G
77,20230314,OCI0023,172.56,32.2,3G
78,20230314,OCI0023,,59.494614,4G
79,20230314,OCI0024,283.49,0.37999356,2G
80,20230314,OCI0024,149.53,32.53,3G
81,20230314,OCI0024,,113.440986,4G
82,20230314,OCI0025,1132.15,1.46700595,2G
83,20230314,OCI0025,2666.66,412.6,3G
84,20230314,OCI0025,,1277.700235,4G
85,20230314,OCI0026,665.25,0.37281738,2G
86,20230314,OCI0026,2048.55,260.34,3G
87,20230314,OCI0026,,623.142367,4G
88,20230314,OCI0027,0.0,,2G
89,20230314,OCI0028,634.03,0.41398231,2G
90,20230314,OCI0028,292.75,42.34,3G
91,20230314,OCI0028,,112.547543,4G
92,20230314,OCI0029,1410.91,2.24668297,2G
93,20230314,OCI0029,2057.49,317.76,3G
94,20230314,OCI0029,,1742.368546,4G
95,20230314,OCI0030,634.04,0.8059205,2G
96,20230314,OCI0030,1439.13,261.43,3G
97,20230314,OCI0030,,933.894199,4G
98,20230314,OCI0031,479.71,0.3353148,2G
99,20230314,OCI0031,1503.6,96.32,3G
100,20230314,OCI0031,,799.665472,4G
101,20230314,OCI0032,13.23,0.01626844,2G
102,20230314,OCI0033,284.85,0.65829285,2G
103,20230314,OCI0033,874.62,95.88,3G
104,20230314,OCI0033,,803.505308000001,4G
105,20230314,OCI0034,3.1,0.00604012,2G
106,20230314,OCI0035,244.69,0.62186052,2G
107,20230314,OCI0035,274.16,83.17,3G
108,20230314,OCI0036,513.72,0.57767067,2G
109,20230314,OCI0036,724.95,144.3,3G
110,20230314,OCI0036,,274.188715,4G
111,20230314,OCI0037,425.03,0.55490973,2G
112,20230314,OCI0037,397.2,26.83,3G
113,20230314,OCI0037,,276.662541,4G
114,20230314,OCI0038,567.94,1.16484859,2G
115,20230314,OCI0038,1640.59,272.38,3G
116,20230314,OCI0038,,734.431814,4G
117,20230314,OCI0039,745.69,1.1820328,2G
118,20230314,OCI0039,830.12,80.5200000000001,3G
119,20230314,OCI0039,,596.7211,4G
120,20230314,OCI0041,191.51,0.70163873,2G
121,20230314,OCI0041,769.18,79.48,3G
122,20230314,OCI0041,,480.643103,4G
123,20230314,OCI0042,681.52,1.22629337,2G
124,20230314,OCI0042,1879.99,245.93,3G
125,20230314,OCI0042,,1389.781101,4G
126,20230314,OCI0043,507.81,0.11910651,2G
127,20230314,OCI0043,275.5,33.32,3G
128,20230314,OCI0043,,27.967207,4G
129,20230314,OCI0044,972.199999999999,1.48181891,2G
130,20230314,OCI0044,1627.09,200.76,3G
131,20230314,OCI0044,,1169.554533,4G
132,20230314,OCI0045,302.12,0.99884207,2G
133,20230314,OCI0045,488.04,52.78,3G
134,20230314,OCI0045,,241.128622,4G
