,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230318,0,709.73,,3G
1,20230318,1,,26.003533,4G
2,20230318,2,,53.485254,4G
3,20230318,21,,252.341034,4G
4,20230318,22,,239.876305,4G
5,20230318,23,,320.16809,4G
6,20230318,3,,40.929971,4G
7,20230318,31,,18.148832,4G
8,20230318,32,,16.53342,4G
9,20230318,33,,37.569166,4G
10,20230318,OCI0001,810.12,1.50458395,2G
11,20230318,OCI0001,1096.32,113.76,3G
12,20230318,OCI0001,,687.145631,4G
13,20230318,OCI0002,309.44,0.30401722,2G
14,20230318,OCI0002,555.799999999999,54.56,3G
15,20230318,OCI0002,,583.298465,4G
16,20230318,OCI0003,522.74,0.68198543,2G
17,20230318,OCI0003,856.88,182.06,3G
18,20230318,OCI0003,,554.790591,4G
19,20230318,OCI0004,617.72,0.92366835,2G
20,20230318,OCI0004,1363.81,216.82,3G
21,20230318,OCI0004,,1143.992512,4G
22,20230318,OCI0005,569.27,0.90435061,2G
23,20230318,OCI0005,896.9,183.36,3G
24,20230318,OCI0005,,1115.028403,4G
25,20230318,OCI0006,942.73,0.53599618,2G
26,20230318,OCI0006,906.56,162.74,3G
27,20230318,OCI0006,,945.041824,4G
28,20230318,OCI0007,144.82,0.12325357,2G
29,20230318,OCI0007,365.39,41.54,3G
30,20230318,OCI0007,,254.533989,4G
31,20230318,OCI0008,204.79,0.29869749,2G
32,20230318,OCI0008,187.5,18.54,3G
33,20230318,OCI0008,,44.975269,4G
34,20230318,OCI0009,468.9,0.93677766,2G
35,20230318,OCI0009,1691.45,215.54,3G
36,20230318,OCI0009,,869.005666,4G
37,20230318,OCI0010,425.01,0.46523244,2G
38,20230318,OCI0010,1285.0,220.18,3G
39,20230318,OCI0010,,1298.005832,4G
40,20230318,OCI0011,444.66,1.39556752,2G
41,20230318,OCI0011,1238.19,324.17,3G
42,20230318,OCI0011,,1351.117721,4G
43,20230318,OCI0012,433.78,1.60788695,2G
44,20230318,OCI0012,359.4,43.15,3G
45,20230318,OCI0012,,702.924782,4G
46,20230318,OCI0013,538.67,0.76933631,2G
47,20230318,OCI0013,1345.19,174.36,3G
48,20230318,OCI0013,,700.901237,4G
49,20230318,OCI0014,398.6,0.66991428,2G
50,20230318,OCI0014,1381.6,180.06,3G
51,20230318,OCI0014,,1054.881325,4G
52,20230318,OCI0015,877.6,1.77487412,2G
53,20230318,OCI0015,1273.08,138.51,3G
54,20230318,OCI0015,,989.977859,4G
55,20230318,OCI0016,1194.02,0.55591908,2G
56,20230318,OCI0016,811.93,56.78,3G
57,20230318,OCI0016,,264.481197,4G
58,20230318,OCI0017,500.31,0.93068801,2G
59,20230318,OCI0017,199.35,39.18,3G
60,20230318,OCI0017,,167.914155,4G
61,20230318,OCI0018,379.65,0.62678295,2G
62,20230318,OCI0018,406.62,67.68,3G
63,20230318,OCI0018,,177.700835,4G
64,20230318,OCI0019,368.65,0.59694939,2G
65,20230318,OCI0019,381.98,31.02,3G
66,20230318,OCI0019,,124.555633,4G
67,20230318,OCI0020,410.3,0.5114409,2G
68,20230318,OCI0020,1393.76,133.6,3G
69,20230318,OCI0020,,1119.012449,4G
70,20230318,OCI0021,995.55,0.67208309,2G
71,20230318,OCI0021,242.56,53.36,3G
72,20230318,OCI0021,,42.272256,4G
