,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230307,0,885.16,,3G
1,20230307,1,,241.51494,4G
2,20230307,2,,106.453045,4G
3,20230307,21,,276.435807,4G
4,20230307,22,,269.694976,4G
5,20230307,23,,292.419651,4G
6,20230307,3,,153.491125,4G
7,20230307,31,,29.158795,4G
8,20230307,32,,32.325315,4G
9,20230307,33,,74.949839,4G
10,20230307,367,0.0,0.00186431,2G
11,20230307,368,0.0,0.00509734,2G
12,20230307,369,0.0,0.00287326,2G
13,20230307,3917,0.0,,2G
14,20230307,3918,0.0,,2G
15,20230307,3919,0.0,,2G
16,20230307,OCI0001,741.819999999999,1.27236538,2G
17,20230307,OCI0001,1035.28,125.59,3G
18,20230307,OCI0001,,671.448828,4G
19,20230307,OCI0002,383.78,0.48359284,2G
20,20230307,OCI0002,618.89,68.39,3G
21,20230307,OCI0002,,646.705714,4G
22,20230307,OCI0003,544.44,0.70732922,2G
23,20230307,OCI0003,829.27,194.89,3G
24,20230307,OCI0003,,544.135893,4G
25,20230307,OCI0004,663.5,1.20466746,2G
26,20230307,OCI0004,1374.95,216.84,3G
27,20230307,OCI0004,,1153.237361,4G
28,20230307,OCI0005,629.83,0.6322998,2G
29,20230307,OCI0005,893.739999999999,228.95,3G
30,20230307,OCI0005,,1255.339977,4G
31,20230307,OCI0006,1070.53,0.62458583,2G
32,20230307,OCI0006,1158.33,193.11,3G
33,20230307,OCI0006,,1100.304612,4G
34,20230307,OCI0007,176.76,0.16936737,2G
35,20230307,OCI0007,556.9,57.36,3G
36,20230307,OCI0007,,205.267306,4G
37,20230307,OCI0008,183.59,0.06209349,2G
38,20230307,OCI0008,163.77,18.08,3G
39,20230307,OCI0008,,39.475864,4G
40,20230307,OCI0009,575.8,1.30084212,2G
41,20230307,OCI0009,1986.6,219.06,3G
42,20230307,OCI0009,,934.972452,4G
43,20230307,OCI0010,377.92,0.53518451,2G
44,20230307,OCI0010,1157.09,194.63,3G
45,20230307,OCI0010,,1240.700958,4G
46,20230307,OCI0011,233.3,0.78523042,2G
47,20230307,OCI0011,519.27,200.82,3G
48,20230307,OCI0011,,681.023502,4G
49,20230307,OCI0012,462.77,1.3066568,2G
50,20230307,OCI0012,317.82,42.61,3G
51,20230307,OCI0012,,776.566269,4G
52,20230307,OCI0013,582.19,1.32160463,2G
53,20230307,OCI0013,1371.95,169.34,3G
54,20230307,OCI0013,,727.180275,4G
55,20230307,OCI0014,230.8,0.29856352,2G
56,20230307,OCI0014,670.21,106.39,3G
57,20230307,OCI0014,,509.673968,4G
58,20230307,OCI0015,997.56,1.51671359,2G
59,20230307,OCI0015,1286.86,162.77,3G
60,20230307,OCI0015,,981.720595,4G
61,20230307,OCI0016,1074.92,0.46553175,2G
62,20230307,OCI0016,633.42,49.58,3G
63,20230307,OCI0016,,222.3386,4G
64,20230307,OCI0017,416.07,0.95452935,2G
65,20230307,OCI0017,252.43,46.27,3G
66,20230307,OCI0017,,201.125516,4G
67,20230307,OCI0018,359.66,0.50000905,2G
68,20230307,OCI0018,393.54,77.5700000000001,3G
69,20230307,OCI0018,,167.56736,4G
70,20230307,OCI0019,373.41,0.73425405,2G
71,20230307,OCI0019,391.72,42.22,3G
72,20230307,OCI0019,,167.261211,4G
73,20230307,OCI0020,408.82,0.41498714,2G
74,20230307,OCI0020,1330.84,136.63,3G
