,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230214,0,907.17,,3G
1,20230214,1,,143.905692,4G
2,20230214,2,,143.181643,4G
3,20230214,21,,369.730333,4G
4,20230214,22,,272.733487,4G
5,20230214,23,,332.544071,4G
6,20230214,3,,121.73762,4G
7,20230214,31,,203.969841,4G
8,20230214,32,,111.406981,4G
9,20230214,33,,128.890764,4G
10,20230214,OCI0001,830.47,1.11693804,2G
11,20230214,OCI0001,1141.16,158.92,3G
12,20230214,OCI0001,,767.690023,4G
13,20230214,OCI0002,349.89,0.5116168,2G
14,20230214,OCI0002,587.350000000001,59.04,3G
15,20230214,OCI0002,,642.439163,4G
16,20230214,OCI0003,511.67,0.55469351,2G
17,20230214,OCI0003,762.71,216.32,3G
18,20230214,OCI0003,,511.260161,4G
19,20230214,OCI0004,725.240000000001,1.12250969,2G
20,20230214,OCI0004,1352.75,248.12,3G
21,20230214,OCI0004,,1200.398054,4G
22,20230214,OCI0005,712.13,0.75805778,2G
23,20230214,OCI0005,953.62,211.16,3G
24,20230214,OCI0005,,1324.775042,4G
25,20230214,OCI0006,1198.07,0.64838933,2G
26,20230214,OCI0006,1227.72,186.87,3G
27,20230214,OCI0006,,1161.576457,4G
28,20230214,OCI0007,133.66,0.12165156,2G
29,20230214,OCI0007,669.29,55.74,3G
30,20230214,OCI0007,,322.105201,4G
31,20230214,OCI0008,186.15,0.06536715,2G
32,20230214,OCI0008,199.48,19.97,3G
33,20230214,OCI0008,,46.52241,4G
34,20230214,OCI0009,628.66,1.33419134,2G
35,20230214,OCI0009,2048.1,218.78,3G
36,20230214,OCI0009,,946.560689,4G
37,20230214,OCI0010,407.62,0.74648235,2G
38,20230214,OCI0010,1287.88,264.13,3G
39,20230214,OCI0010,,1337.50295,4G
40,20230214,OCI0011,619.3,1.92672954,2G
41,20230214,OCI0011,1427.42,337.81,3G
42,20230214,OCI0011,,1452.564897,4G
43,20230214,OCI0012,402.12,0.95961069,2G
44,20230214,OCI0012,235.37,31.39,3G
45,20230214,OCI0012,,567.169377,4G
46,20230214,OCI0013,725.41,1.8839952,2G
47,20230214,OCI0013,1329.41,189.47,3G
48,20230214,OCI0013,,702.19895,4G
49,20230214,OCI0014,469.63,0.74543544,2G
50,20230214,OCI0014,1353.3,185.96,3G
51,20230214,OCI0014,,973.933822,4G
52,20230214,OCI0015,891.6,1.68937283,2G
53,20230214,OCI0015,1420.41,159.27,3G
54,20230214,OCI0015,,1109.311635,4G
55,20230214,OCI0016,1143.85,0.63658908,2G
56,20230214,OCI0016,748.94,62.27,3G
57,20230214,OCI0016,,232.203094,4G
58,20230214,OCI0017,619.26,1.03889238,2G
59,20230214,OCI0017,225.62,50.31,3G
60,20230214,OCI0017,,180.370296,4G
61,20230214,OCI0018,398.74,0.39478892,2G
62,20230214,OCI0018,426.73,93.1,3G
63,20230214,OCI0018,,187.025634,4G
64,20230214,OCI0019,396.03,0.57007793,2G
65,20230214,OCI0019,404.85,45.88,3G
66,20230214,OCI0019,,183.361481,4G
67,20230214,OCI0020,477.94,1.00589692,2G
68,20230214,OCI0020,1536.36,173.73,3G
69,20230214,OCI0020,,1280.421177,4G
70,20230214,OCI0021,1049.61,0.43778572,2G
71,20230214,OCI0021,229.8,55.17,3G
72,20230214,OCI0021,,41.4485,4G
73,20230214,OCI0022,303.36,0.36225124,2G
