,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230211,0,756.94,,3G
1,20230211,1,,166.396756,4G
2,20230211,2,,241.580301,4G
3,20230211,21,,549.079259,4G
4,20230211,22,,804.956246,4G
5,20230211,23,,674.108728,4G
6,20230211,3,,249.169136,4G
7,20230211,31,,205.330232,4G
8,20230211,32,,227.9186,4G
9,20230211,33,,255.112221,4G
10,20230211,OCI0001,854.1,1.05427094,2G
11,20230211,OCI0001,1137.57,148.45,3G
12,20230211,OCI0001,,720.88581,4G
13,20230211,OCI0002,343.46,0.37089707,2G
14,20230211,OCI0002,598.94,64.8000000000001,3G
15,20230211,OCI0002,,649.600132,4G
16,20230211,OCI0003,710.91,0.70070993,2G
17,20230211,OCI0003,885.65,202.76,3G
18,20230211,OCI0003,,337.997274,4G
19,20230211,OCI0004,655.42,0.79300324,2G
20,20230211,OCI0004,1369.79,220.21,3G
21,20230211,OCI0004,,1078.822988,4G
22,20230211,OCI0005,654.88,0.65112555,2G
23,20230211,OCI0005,928.28,215.32,3G
24,20230211,OCI0005,,1239.732992,4G
25,20230211,OCI0006,1003.27,0.5979779,2G
26,20230211,OCI0006,892.99,171.21,3G
27,20230211,OCI0006,,908.542235,4G
28,20230211,OCI0007,107.98,0.26217853,2G
29,20230211,OCI0007,472.24,46.72,3G
30,20230211,OCI0007,,279.630496,4G
31,20230211,OCI0008,187.18,0.14057757,2G
32,20230211,OCI0008,236.08,20.7,3G
33,20230211,OCI0008,,58.069815,4G
34,20230211,OCI0009,528.53,1.17222933,2G
35,20230211,OCI0009,1722.39,193.34,3G
36,20230211,OCI0009,,762.352655,4G
37,20230211,OCI0010,408.8,0.61254339,2G
38,20230211,OCI0010,1308.82,248.7,3G
39,20230211,OCI0010,,1195.727282,4G
40,20230211,OCI0011,578.26,1.65818908,2G
41,20230211,OCI0011,1469.64,311.05,3G
42,20230211,OCI0011,,1406.814006,4G
43,20230211,OCI0012,464.53,1.20050052,2G
44,20230211,OCI0012,336.22,41.76,3G
45,20230211,OCI0012,,739.573163,4G
46,20230211,OCI0013,707.77,0.97559879,2G
47,20230211,OCI0013,1411.38,173.84,3G
48,20230211,OCI0013,,647.606087,4G
49,20230211,OCI0014,431.74,0.74987041,2G
50,20230211,OCI0014,1513.96,187.77,3G
51,20230211,OCI0014,,995.707289,4G
52,20230211,OCI0015,754.19,1.35782144,2G
53,20230211,OCI0015,1305.12,142.5,3G
54,20230211,OCI0015,,965.399757,4G
55,20230211,OCI0016,1446.22,0.7930432,2G
56,20230211,OCI0016,973.41,61.42,3G
57,20230211,OCI0016,,305.852764,4G
58,20230211,OCI0017,611.91,1.45730029,2G
59,20230211,OCI0017,217.93,46.34,3G
60,20230211,OCI0017,,175.665146,4G
61,20230211,OCI0018,403.02,0.50115301,2G
62,20230211,OCI0018,420.99,80.9299999999999,3G
63,20230211,OCI0018,,160.486981,4G
64,20230211,OCI0019,378.08,0.97837458,2G
65,20230211,OCI0019,404.04,45.46,3G
66,20230211,OCI0019,,169.439532,4G
67,20230211,OCI0020,474.93,0.42104232,2G
68,20230211,OCI0020,1553.35,141.37,3G
69,20230211,OCI0020,,1110.741784,4G
70,20230211,OCI0021,1235.28,0.48457104,2G
71,20230211,OCI0021,233.53,55.25,3G
72,20230211,OCI0021,,40.212155,4G
