,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230217,0,859.41,,3G
1,20230217,1,,153.945789,4G
2,20230217,2,,353.156153,4G
3,20230217,21,,635.251431,4G
4,20230217,22,,1325.214144,4G
5,20230217,23,,932.947739,4G
6,20230217,3,,221.745365,4G
7,20230217,31,,218.389084,4G
8,20230217,3137,0.0,,2G
9,20230217,3138,0.0,,2G
10,20230217,3139,0.0,,2G
11,20230217,3157,0.0,,2G
12,20230217,3158,0.0,,2G
13,20230217,3159,0.0,,2G
14,20230217,32,,360.990177,4G
15,20230217,33,,316.509001,4G
16,20230217,787,0.0,,2G
17,20230217,788,0.0,,2G
18,20230217,OCI0001,774.29,0.94995339,2G
19,20230217,OCI0001,1067.06,146.27,3G
20,20230217,OCI0001,,726.739628,4G
21,20230217,OCI0002,368.31,0.52585761,2G
22,20230217,OCI0002,603.97,64.52,3G
23,20230217,OCI0002,,583.650852,4G
24,20230217,OCI0003,536.86,0.57967079,2G
25,20230217,OCI0003,775.72,198.71,3G
26,20230217,OCI0003,,571.953412,4G
27,20230217,OCI0004,646.88,1.34717441,2G
28,20230217,OCI0004,1289.96,226.99,3G
29,20230217,OCI0004,,1056.684365,4G
30,20230217,OCI0005,662.98,0.62989835,2G
31,20230217,OCI0005,895.1,206.64,3G
32,20230217,OCI0005,,1301.201225,4G
33,20230217,OCI0006,1233.5,0.95887147,2G
34,20230217,OCI0006,1380.96,208.54,3G
35,20230217,OCI0006,,1238.819556,4G
36,20230217,OCI0007,124.05,0.25840365,2G
37,20230217,OCI0007,569.55,46.83,3G
38,20230217,OCI0007,,244.07184,4G
39,20230217,OCI0008,161.39,0.18816243,2G
40,20230217,OCI0008,189.64,17.36,3G
41,20230217,OCI0008,,47.345601,4G
42,20230217,OCI0009,558.26,1.03260074,2G
43,20230217,OCI0009,1866.15,202.85,3G
44,20230217,OCI0009,,880.464959,4G
45,20230217,OCI0010,387.94,1.09276019,2G
46,20230217,OCI0010,1174.08,224.08,3G
47,20230217,OCI0010,,1220.071467,4G
48,20230217,OCI0011,462.72,1.58893113,2G
49,20230217,OCI0011,1168.57,329.95,3G
50,20230217,OCI0011,,1388.825261,4G
51,20230217,OCI0012,448.89,1.24287513,2G
52,20230217,OCI0012,317.6,46.06,3G
53,20230217,OCI0012,,781.909521,4G
54,20230217,OCI0013,610.35,0.97777797,2G
55,20230217,OCI0013,1340.72,174.55,3G
56,20230217,OCI0013,,649.120605,4G
57,20230217,OCI0014,426.88,0.69528785,2G
58,20230217,OCI0014,1423.89,171.54,3G
59,20230217,OCI0014,,911.83277,4G
60,20230217,OCI0015,837.99,1.63148992,2G
61,20230217,OCI0015,1403.68,142.99,3G
62,20230217,OCI0015,,1033.799773,4G
63,20230217,OCI0016,1173.05,0.68037566,2G
64,20230217,OCI0016,799.21,58.32,3G
65,20230217,OCI0016,,297.148963,4G
66,20230217,OCI0017,599.43,1.35012669,2G
67,20230217,OCI0017,219.04,52.72,3G
68,20230217,OCI0017,,192.583621,4G
69,20230217,OCI0018,461.9,0.29247467,2G
70,20230217,OCI0018,486.1,75.4,3G
71,20230217,OCI0018,,177.766772,4G
72,20230217,OCI0019,366.12,0.78075216,2G
73,20230217,OCI0019,383.16,45.37,3G
74,20230217,OCI0019,,154.369743,4G
75,20230217,OCI0020,469.79,0.65370078,2G
76,20230217,OCI0020,1477.71,155.71,3G
77,20230217,OCI0020,,1084.690771,4G
78,20230217,OCI0021,1135.67,0.45056994,2G
79,20230217,OCI0021,261.61,55.34,3G
80,20230217,OCI0021,,44.89146,4G
81,20230217,OCI0022,334.96,0.54665584,2G
82,20230217,OCI0022,505.26,77.32,3G
83,20230217,OCI0022,,191.06803,4G
84,20230217,OCI0023,224.71,0.61355321,2G
85,20230217,OCI0023,155.91,24.51,3G
86,20230217,OCI0023,,39.100209,4G
87,20230217,OCI0024,318.3,0.58895271,2G
88,20230217,OCI0024,125.86,36.85,3G
89,20230217,OCI0024,,103.542161,4G
90,20230217,OCI0025,1188.29,1.64350937,2G
91,20230217,OCI0025,2785.19,418.47,3G
92,20230217,OCI0025,,1285.732263,4G
93,20230217,OCI0026,588.55,0.43634765,2G
94,20230217,OCI0026,1935.03,232.33,3G
95,20230217,OCI0026,,706.81435,4G
96,20230217,OCI0027,0.0,,2G
97,20230217,OCI0028,713.3,0.40293018,2G
98,20230217,OCI0028,335.93,60.48,3G
99,20230217,OCI0028,,98.214138,4G
100,20230217,OCI0029,1506.5,1.86031801,2G
101,20230217,OCI0029,2036.85,378.72,3G
102,20230217,OCI0029,,1869.935524,4G
103,20230217,OCI0030,638.54,1.09653491,2G
104,20230217,OCI0030,1462.28,316.75,3G
105,20230217,OCI0030,,906.55013,4G
106,20230217,OCI0031,507.52,0.27663112,2G
107,20230217,OCI0031,1568.31,141.17,3G
108,20230217,OCI0031,,765.659732,4G
109,20230217,OCI0032,12.74,0.04179314,2G
110,20230217,OCI0033,338.8,0.58553741,2G
111,20230217,OCI0033,979.74,67.9,3G
112,20230217,OCI0033,,705.534459,4G
113,20230217,OCI0034,4.17,0.00289382,2G
114,20230217,OCI0035,271.66,0.78063233,2G
115,20230217,OCI0035,258.5,82.11,3G
116,20230217,OCI0036,611.37,0.67994811,2G
117,20230217,OCI0036,777.56,140.97,3G
118,20230217,OCI0036,,246.388514,4G
119,20230217,OCI0037,520.25,0.83535577,2G
120,20230217,OCI0037,418.76,43.34,3G
121,20230217,OCI0037,,331.591019,4G
122,20230217,OCI0038,621.84,0.90355841,2G
123,20230217,OCI0038,1614.3,254.33,3G
124,20230217,OCI0038,,685.681308,4G
125,20230217,OCI0039,792.8,1.19594414,2G
126,20230217,OCI0039,686.24,59.58,3G
127,20230217,OCI0039,,539.287543,4G
128,20230217,OCI0041,290.6,0.75675824,2G
129,20230217,OCI0041,934.32,95.16,3G
130,20230217,OCI0041,,741.616594,4G
131,20230217,OCI0042,733.74,0.969443,2G
132,20230217,OCI0042,2008.6,240.07,3G
133,20230217,OCI0042,,1498.778609,4G
134,20230217,OCI0043,644.44,0.07147206,2G
135,20230217,OCI0043,436.07,31.47,3G
136,20230217,OCI0043,,57.81327,4G
137,20230217,OCI0044,897.72,1.37200284,2G
138,20230217,OCI0044,1693.42,211.46,3G
139,20230217,OCI0044,,1126.588459,4G
140,20230217,OCI0045,294.24,0.55625796,2G
141,20230217,OCI0045,557.36,67.97,3G
142,20230217,OCI0045,,233.4778,4G
143,20230217,OCI0046,344.95,0.72204228,2G
144,20230217,OCI0046,314.77,47.88,3G
145,20230217,OCI0046,,103.348794,4G
146,20230217,OCI0047,177.81,0.24698883,2G
147,20230217,OCI0047,97.78,17.55,3G
148,20230217,OCI0047,,54.48667,4G
149,20230217,OCI0048,216.71,0.16759875,2G
150,20230217,OCI0048,73.91,13.09,3G
151,20230217,OCI0048,,10.182232,4G
152,20230217,OCI0049,751.48,0.4208197,2G
153,20230217,OCI0049,370.42,62.85,3G
154,20230217,OCI0049,,126.552583,4G
155,20230217,OCI0050,933.41,0.4246073,2G
156,20230217,OCI0050,284.72,25.88,3G
157,20230217,OCI0050,,62.688177,4G
158,20230217,OCI0051,820.24,0.9370624,2G
159,20230217,OCI0051,1897.84,160.61,3G
160,20230217,OCI0051,,907.877992,4G
161,20230217,OCI0052,263.52,0.18238715,2G
162,20230217,OCI0052,394.17,45.46,3G
163,20230217,OCI0052,,147.873737,4G
164,20230217,OCI0053,342.9,0.3182537,2G
165,20230217,OCI0053,1824.99,158.08,3G
166,20230217,OCI0053,,778.967627,4G
