,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230210,0,869.55,,3G
1,20230210,1,,62.882,4G
2,20230210,2,,60.433008,4G
3,20230210,21,,206.920771,4G
4,20230210,22,,361.53569,4G
5,20230210,23,,191.825366,4G
6,20230210,3,,107.99163,4G
7,20230210,31,,66.012005,4G
8,20230210,32,,20.255644,4G
9,20230210,33,,142.076683,4G
10,20230210,OCI0001,828.3,1.03160732,2G
11,20230210,OCI0001,1118.53,139.85,3G
12,20230210,OCI0001,,692.557773999999,4G
13,20230210,OCI0002,335.73,0.24127292,2G
14,20230210,OCI0002,595.52,51.68,3G
15,20230210,OCI0002,,567.320767,4G
16,20230210,OCI0003,612.63,0.84156421,2G
17,20230210,OCI0003,862.68,204.16,3G
18,20230210,OCI0003,,342.011732,4G
19,20230210,OCI0004,599.55,0.92249711,2G
20,20230210,OCI0004,1289.37,228.97,3G
21,20230210,OCI0004,,1045.3198,4G
22,20230210,OCI0005,633.13,0.45566948,2G
23,20230210,OCI0005,889.28,239.77,3G
24,20230210,OCI0005,,1237.486822,4G
25,20230210,OCI0006,1063.02,0.67747405,2G
26,20230210,OCI0006,1153.35,181.35,3G
27,20230210,OCI0006,,1057.728927,4G
28,20230210,OCI0007,119.09,0.49426925,2G
29,20230210,OCI0007,605.63,42.44,3G
30,20230210,OCI0007,,251.581854,4G
31,20230210,OCI0008,186.77,0.09785935,2G
32,20230210,OCI0008,221.03,17.41,3G
33,20230210,OCI0008,,53.072642,4G
34,20230210,OCI0009,562.43,1.06237844,2G
35,20230210,OCI0009,1901.72,206.5,3G
36,20230210,OCI0009,,857.527409,4G
37,20230210,OCI0010,567.83,0.63278433,2G
38,20230210,OCI0010,1340.98,352.62,3G
39,20230210,OCI0010,,1273.954229,4G
40,20230210,OCI0011,512.48,1.50086043,2G
41,20230210,OCI0011,1358.0,277.53,3G
42,20230210,OCI0011,,1334.382739,4G
43,20230210,OCI0012,461.89,1.21267971,2G
44,20230210,OCI0012,360.17,40.8,3G
45,20230210,OCI0012,,787.973564,4G
46,20230210,OCI0013,699.17,1.12314274,2G
47,20230210,OCI0013,1339.87,168.37,3G
48,20230210,OCI0013,,594.680388,4G
49,20230210,OCI0014,423.21,0.6331944,2G
50,20230210,OCI0014,1472.05,137.15,3G
51,20230210,OCI0014,,886.88361,4G
52,20230210,OCI0015,864.64,1.86414322,2G
53,20230210,OCI0015,1413.38,130.27,3G
54,20230210,OCI0015,,967.585157,4G
55,20230210,OCI0016,1426.57,0.56944151,2G
56,20230210,OCI0016,946.09,52.57,3G
57,20230210,OCI0016,,245.056077,4G
58,20230210,OCI0017,601.2,1.42645995,2G
59,20230210,OCI0017,219.89,49.94,3G
60,20230210,OCI0017,,191.503001,4G
61,20230210,OCI0018,428.72,0.47986198,2G
62,20230210,OCI0018,431.34,80.3000000000001,3G
63,20230210,OCI0018,,161.074029,4G
64,20230210,OCI0019,359.22,0.81674979,2G
65,20230210,OCI0019,354.45,41.1,3G
66,20230210,OCI0019,,152.217081,4G
67,20230210,OCI0020,455.43,0.35369525,2G
68,20230210,OCI0020,1504.13,135.34,3G
69,20230210,OCI0020,,1099.885314,4G
70,20230210,OCI0021,1204.01,0.38700246,2G
71,20230210,OCI0021,249.27,56.53,3G
72,20230210,OCI0021,,38.978046,4G
73,20230210,OCI0022,304.4,0.39009888,2G
74,20230210,OCI0022,460.49,64.18,3G
75,20230210,OCI0022,,182.118601,4G
76,20230210,OCI0023,235.75,0.55551179,2G
77,20230210,OCI0023,166.59,23.6,3G
78,20230210,OCI0023,,35.602882,4G
79,20230210,OCI0024,344.89,0.64748794,2G
80,20230210,OCI0024,141.86,28.14,3G
81,20230210,OCI0024,,92.556824,4G
82,20230210,OCI0025,1193.57,1.02052162,2G
83,20230210,OCI0025,2829.99,396.52,3G
84,20230210,OCI0025,,1237.947287,4G
85,20230210,OCI0026,590.82,0.52173963,2G
86,20230210,OCI0026,1920.85,221.23,3G
87,20230210,OCI0026,,668.135906,4G
88,20230210,OCI0027,0.0,,2G
89,20230210,OCI0028,699.86,0.43056138,2G
90,20230210,OCI0028,344.63,58.87,3G
91,20230210,OCI0028,,100.07367,4G
92,20230210,OCI0029,1517.31,1.60602947,2G
93,20230210,OCI0029,2215.04,367.09,3G
94,20230210,OCI0029,,1964.978613,4G
95,20230210,OCI0030,665.38,0.45875195,2G
96,20230210,OCI0030,1669.43,234.81,3G
97,20230210,OCI0030,,822.075905,4G
98,20230210,OCI0031,488.2,0.28762234,2G
99,20230210,OCI0031,1862.24,140.71,3G
100,20230210,OCI0031,,776.959759,4G
101,20230210,OCI0032,11.76,0.19870585,2G
102,20230210,OCI0033,320.81,0.5428666,2G
103,20230210,OCI0033,1003.04,62.88,3G
104,20230210,OCI0033,,731.746311,4G
105,20230210,OCI0034,2.51,0.00718489,2G
106,20230210,OCI0035,257.12,0.70566023,2G
107,20230210,OCI0035,251.88,74.25,3G
108,20230210,OCI0036,623.66,0.71059215,2G
109,20230210,OCI0036,815.74,134.41,3G
110,20230210,OCI0036,,237.729586,4G
111,20230210,OCI0037,570.19,0.31856982,2G
112,20230210,OCI0037,487.33,37.61,3G
113,20230210,OCI0037,,316.076739,4G
114,20230210,OCI0038,686.78,1.02070296,2G
115,20230210,OCI0038,1957.59,269.16,3G
116,20230210,OCI0038,,660.15545,4G
117,20230210,OCI0039,809.01,1.10841416,2G
118,20230210,OCI0039,739.1,54.57,3G
119,20230210,OCI0039,,509.812714,4G
120,20230210,OCI0041,308.02,0.698556,2G
121,20230210,OCI0041,896.23,99.0,3G
122,20230210,OCI0041,,746.049941,4G
123,20230210,OCI0042,746.02,0.70615118,2G
124,20230210,OCI0042,2122.96,230.86,3G
125,20230210,OCI0042,,1317.864343,4G
126,20230210,OCI0043,695.78,0.1160165,2G
127,20230210,OCI0043,418.65,31.15,3G
128,20230210,OCI0043,,44.481542,4G
129,20230210,OCI0044,999.86,1.02335903,2G
130,20230210,OCI0044,1865.61,198.61,3G
131,20230210,OCI0044,,1052.246303,4G
132,20230210,OCI0045,331.32,0.67480304,2G
133,20230210,OCI0045,595.97,54.2800000000001,3G
134,20230210,OCI0045,,206.045438,4G
135,20230210,OCI0046,447.08,0.52265492,2G
136,20230210,OCI0046,452.97,41.28,3G
137,20230210,OCI0046,,135.222815,4G
138,20230210,OCI0047,212.78,0.32681285,2G
139,20230210,OCI0047,109.7,14.72,3G
140,20230210,OCI0047,,53.051791,4G
141,20230210,OCI0048,223.26,0.19301476,2G
142,20230210,OCI0048,109.65,13.51,3G
143,20230210,OCI0048,,11.80397,4G
144,20230210,OCI0049,706.6,0.55993865,2G
145,20230210,OCI0049,368.87,56.53,3G
146,20230210,OCI0049,,105.885166,4G
147,20230210,OCI0050,923.27,0.54083902,2G
148,20230210,OCI0050,273.85,22.37,3G
149,20230210,OCI0050,,59.117885,4G
150,20230210,OCI0051,853.86,0.56263088,2G
151,20230210,OCI0051,1890.01,165.47,3G
152,20230210,OCI0051,,872.864628,4G
153,20230210,OCI0052,240.33,0.14987281,2G
154,20230210,OCI0052,363.15,42.63,3G
155,20230210,OCI0052,,141.563736,4G
156,20230210,OCI0053,355.11,0.3413574,2G
157,20230210,OCI0053,1839.2,148.95,3G
158,20230210,OCI0053,,763.707899,4G
159,20230210,OCI0054,189.6,0.24907185,2G
160,20230210,OCI0054,694.53,69.33,3G
161,20230210,OCI0054,,385.55612,4G
162,20230210,OCI0055,198.0,0.49754366,2G
163,20230210,OCI0055,33.15,11.82,3G
164,20230210,OCI0055,,44.874892,4G
165,20230210,OCI0056,1004.73,2.32736337,2G
166,20230210,OCI0056,2095.14,378.04,3G
167,20230210,OCI0056,,1391.831868,4G
168,20230210,OCI0057,778.03,1.21866058,2G
169,20230210,OCI0057,1639.41,256.33,3G
170,20230210,OCI0057,,1118.800764,4G
171,20230210,OCI0058,92.95,0.55188314,2G
172,20230210,OCI0058,177.74,26.2,3G
173,20230210,OCI0058,,54.190862,4G
174,20230210,OCI0059,917.99,0.24347299,2G
175,20230210,OCI0059,381.27,18.06,3G
176,20230210,OCI0059,,23.315056,4G
177,20230210,OCI0060,608.83,0.2274402,2G
178,20230210,OCI0060,806.79,86.38,3G
179,20230210,OCI0060,,201.526698,4G
180,20230210,OCI0061,510.01,0.61424593,2G
181,20230210,OCI0061,1506.93,173.78,3G
182,20230210,OCI0061,,829.845778,4G
183,20230210,OCI0062,201.69,0.50106543,2G
184,20230210,OCI0062,91.11,10.57,3G
185,20230210,OCI0062,,54.660753,4G
186,20230210,OCI0063,886.98,1.01740122,2G
187,20230210,OCI0063,1609.38,233.85,3G
188,20230210,OCI0063,,712.417261,4G
189,20230210,OCI0064,519.57,1.12849382,2G
190,20230210,OCI0064,250.67,62.11,3G
191,20230210,OCI0065,235.51,0.52334092,2G
192,20230210,OCI0065,203.78,53.88,3G
193,20230210,OCI0066,107.45,0.18606102,2G
194,20230210,OCI0066,103.02,17.45,3G
195,20230210,OCI0066,,40.341629,4G
196,20230210,OCI0067,439.48,0.31750176,2G
197,20230210,OCI0067,158.24,27.06,3G
198,20230210,OCI0067,,61.641375,4G
199,20230210,OCI0068,310.69,0.36066951,2G
200,20230210,OCI0068,486.34,55.19,3G
201,20230210,OCI0068,,193.320517,4G
202,20230210,OCI0069,178.36,0.27411535,2G
203,20230210,OCI0069,675.689999999999,55.9,3G
204,20230210,OCI0069,,547.522184,4G
205,20230210,OCI0070,531.31,1.1847845,2G
206,20230210,OCI0070,1109.24,154.33,3G
207,20230210,OCI0070,,567.802208,4G
208,20230210,OCI0071,345.19,0.27780757,2G
209,20230210,OCI0071,681.4,64.58,3G
210,20230210,OCI0071,,616.161064,4G
211,20230210,OCI0072,137.24,0.21785536,2G
212,20230210,OCI0072,383.18,26.9,3G
213,20230210,OCI0072,,207.498366,4G
214,20230210,OCI0073,199.16,0.5035505,2G
215,20230210,OCI0073,159.45,19.91,3G
216,20230210,OCI0073,,81.137451,4G
217,20230210,OCI0074,134.57,0.11409119,2G
218,20230210,OCI0074,83.74,11.16,3G
219,20230210,OCI0074,,34.628285,4G
220,20230210,OCI0075,523.01,1.47669598,2G
221,20230210,OCI0075,1345.03,118.88,3G
222,20230210,OCI0075,,1155.887069,4G
223,20230210,OCI0076,674.86,1.07466947,2G
224,20230210,OCI0076,1898.77,285.7,3G
225,20230210,OCI0076,,1440.104758,4G
226,20230210,OCI0077,474.94,0.74273562,2G
227,20230210,OCI0077,1228.92,100.42,3G
228,20230210,OCI0077,,897.186263,4G
229,20230210,OCI0078,548.85,0.29158567,2G
230,20230210,OCI0078,159.62,10.17,3G
231,20230210,OCI0078,,8.573394,4G
232,20230210,OCI0080,332.24,0.52228844,2G
233,20230210,OCI0080,321.54,54.51,3G
234,20230210,OCI0080,,78.610356,4G
235,20230210,OCI0081,446.09,0.47723987,2G
236,20230210,OCI0081,1319.43,212.51,3G
237,20230210,OCI0081,,59.629998,4G
238,20230210,OCI0082,273.89,0.36351402,2G
239,20230210,OCI0082,,82.74145,4G
240,20230210,OCI0083,369.66,0.783610280000001,2G
241,20230210,OCI0083,193.9,23.03,3G
242,20230210,OCI0083,,47.180349,4G
243,20230210,OCI0084,414.19,0.52332411,2G
244,20230210,OCI0084,284.99,22.79,3G
245,20230210,OCI0084,,70.316569,4G
246,20230210,OCI0085,236.68,0.23548007,2G
247,20230210,OCI0085,478.98,49.26,3G
248,20230210,OCI0085,,205.761952,4G
249,20230210,OCI0086,198.66,0.50037267,2G
250,20230210,OCI0086,835.61,73.69,3G
251,20230210,OCI0086,,324.693119,4G
252,20230210,OCI0087,462.5,0.35347748,2G
253,20230210,OCI0087,1523.53,115.94,3G
254,20230210,OCI0087,,725.567659000001,4G
255,20230210,OCI0088,485.34,0.83374832,2G
256,20230210,OCI0088,308.56,38.0,3G
257,20230210,OCI0088,,111.508928,4G
258,20230210,OCI0089,343.57,2.16975623,2G
259,20230210,OCI0089,309.28,49.14,3G
260,20230210,OCI0089,,,4G
261,20230210,OCI0090,100.71,0.3187672,2G
262,20230210,OCI0090,515.29,34.91,3G
263,20230210,OCI0090,,440.505948,4G
264,20230210,OCI0091,711.99,0.51420633,2G
265,20230210,OCI0091,201.35,32.79,3G
266,20230210,OCI0091,,110.528792,4G
267,20230210,OCI0092,2828.33,2.78402878,2G
268,20230210,OCI0092,1144.32,51.25,3G
269,20230210,OCI0092,,504.408632,4G
270,20230210,OCI0093,612.89,0.27900781,2G
271,20230210,OCI0093,343.37,36.47,3G
272,20230210,OCI0093,,32.585894,4G
273,20230210,OCI0094,813.679999999999,0.90068083,2G
274,20230210,OCI0094,1563.05,244.42,3G
275,20230210,OCI0094,,1001.736128,4G
276,20230210,OCI0095,296.25,0.33300486,2G
277,20230210,OCI0095,1941.49,142.12,3G
278,20230210,OCI0095,,1021.386855,4G
279,20230210,OCI0096,459.01,0.63233621,2G
280,20230210,OCI0096,1493.64,337.28,3G
281,20230210,OCI0096,,910.163018,4G
282,20230210,OCI0097,591.4,0.71913221,2G
283,20230210,OCI0097,210.26,12.25,3G
284,20230210,OCI0097,,102.681113,4G
285,20230210,OCI0098,724.99,0.67233188,2G
286,20230210,OCI0098,948.68,117.98,3G
287,20230210,OCI0098,,694.380188,4G
288,20230210,OCI0099,159.11,0.30097165,2G
289,20230210,OCI0099,787.519999999999,41.83,3G
290,20230210,OCI0099,,481.414146,4G
291,20230210,OCI0100,468.23,0.69050653,2G
292,20230210,OCI0100,750.71,91.07,3G
293,20230210,OCI0100,,323.974669,4G
294,20230210,OCI0101,717.47,1.37740973,2G
295,20230210,OCI0101,1699.61,149.41,3G
296,20230210,OCI0101,,798.033753,4G
297,20230210,OCI0102,585.52,0.8429632,2G
298,20230210,OCI0102,1372.91,137.1,3G
299,20230210,OCI0102,,834.159856,4G
300,20230210,OCI0104,537.99,0.25734093,2G
301,20230210,OCI0104,503.44,90.8,3G
302,20230210,OCI0104,,126.75381,4G
303,20230210,OCI0105,820.84,1.31805247,2G
304,20230210,OCI0105,1486.37,391.11,3G
305,20230210,OCI0105,,1522.108573,4G
306,20230210,OCI0106,286.63,0.39975156,2G
307,20230210,OCI0106,228.91,66.09,3G
308,20230210,OCI0106,,93.605364,4G
309,20230210,OCI0107,93.4,0.26180033,2G
310,20230210,OCI0107,62.58,2.07,3G
311,20230210,OCI0107,,9.851333,4G
312,20230210,OCI0108,457.91,0.2681245,2G
313,20230210,OCI0108,240.6,40.52,3G
314,20230210,OCI0108,,93.24269,4G
315,20230210,OCI0109,300.29,0.20271045,2G
316,20230210,OCI0109,233.89,43.89,3G
317,20230210,OCI0109,,74.051309,4G
318,20230210,OCI0110,204.91,1.05953942,2G
319,20230210,OCI0110,251.85,26.94,3G
320,20230210,OCI0110,,87.178336,4G
321,20230210,OCI0111,46.66,0.08008787,2G
322,20230210,OCI0111,342.1,20.38,3G
323,20230210,OCI0111,,102.40315,4G
324,20230210,OCI0112,1050.01,0.60845616,2G
325,20230210,OCI0112,240.15,21.55,3G
326,20230210,OCI0112,,21.483682,4G
327,20230210,OCI0113,671.59,0.05091816,2G
328,20230210,OCI0113,834.329999999999,74.57,3G
329,20230210,OCI0113,,242.878508,4G
330,20230210,OCI0114,385.17,0.26586691,2G
331,20230210,OCI0114,1581.87,106.3,3G
332,20230210,OCI0114,,606.862123,4G
333,20230210,OCI0115,327.6,0.42519043,2G
334,20230210,OCI0115,1712.48,187.14,3G
335,20230210,OCI0115,,983.143247,4G
336,20230210,OCI0116,1971.91,1.19463588,2G
337,20230210,OCI0116,354.59,47.41,3G
338,20230210,OCI0116,,36.768508,4G
339,20230210,OCI0117,443.04,0.8617504,2G
340,20230210,OCI0117,259.38,46.67,3G
341,20230210,OCI0118,920.65,0.47932701,2G
342,20230210,OCI0118,355.35,40.19,3G
343,20230210,OCI0118,,62.736877,4G
344,20230210,OCI0119,1278.83,0.66242541,2G
345,20230210,OCI0119,570.6,39.66,3G
346,20230210,OCI0119,,85.255214,4G
347,20230210,OCI0121,27.13,0.0204411,2G
348,20230210,OCI0121,65.22,14.63,3G
349,20230210,OCI0121,,68.816505,4G
350,20230210,OCI0122,497.88,0.75043686,2G
351,20230210,OCI0122,334.63,23.09,3G
352,20230210,OCI0122,,151.200301,4G
353,20230210,OCI0123,606.16,1.3758189,2G
354,20230210,OCI0123,1437.14,169.18,3G
355,20230210,OCI0123,,225.997391,4G
356,20230210,OCI0124,124.59,0.22732669,2G
357,20230210,OCI0124,1208.9,64.89,3G
358,20230210,OCI0124,,408.511763,4G
359,20230210,OCI0125,52.12,0.2506323,2G
360,20230210,OCI0125,254.91,22.29,3G
361,20230210,OCI0125,,217.349083,4G
362,20230210,OCI0127,815.71,0.38900074,2G
363,20230210,OCI0127,740.810000000001,67.46,3G
364,20230210,OCI0127,,160.342556,4G
365,20230210,OCI0128,333.62,0.64911234,2G
366,20230210,OCI0128,250.14,51.33,3G
367,20230210,OCI0128,,40.156797,4G
368,20230210,OCI0129,1056.59,1.77456897,2G
369,20230210,OCI0129,1733.13,151.26,3G
370,20230210,OCI0129,,809.309045,4G
371,20230210,OCI0130,367.36,0.57685422,2G
372,20230210,OCI0130,1181.76,96.31,3G
373,20230210,OCI0130,,697.628794,4G
374,20230210,OCI0132,262.04,0.12562896,2G
375,20230210,OCI0132,866.27,56.84,3G
376,20230210,OCI0132,,728.976596,4G
377,20230210,OCI0134,496.16,0.54877003,2G
378,20230210,OCI0134,920.82,133.7,3G
379,20230210,OCI0134,,356.8783,4G
380,20230210,OCI0135,688.82,0.41769077,2G
381,20230210,OCI0135,1116.42,145.08,3G
382,20230210,OCI0135,,622.175579,4G
