,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230204,0,728.62,,3G
1,20230204,1,,288.324666,4G
2,20230204,2,,341.145865,4G
3,20230204,21,,995.51143,4G
4,20230204,22,,907.769868,4G
5,20230204,23,,614.895063,4G
6,20230204,3,,156.88165,4G
7,20230204,31,,433.453328,4G
8,20230204,32,,284.912405,4G
9,20230204,33,,157.28295,4G
10,20230204,OCI0001,804.73,1.05574529,2G
11,20230204,OCI0001,1082.03,147.93,3G
12,20230204,OCI0001,,765.377649,4G
13,20230204,OCI0002,332.56,0.64771544,2G
14,20230204,OCI0002,578.82,56.38,3G
15,20230204,OCI0002,,644.023581,4G
16,20230204,OCI0003,505.2,0.57251517,2G
17,20230204,OCI0003,716.609999999999,202.48,3G
18,20230204,OCI0003,,313.330592,4G
19,20230204,OCI0004,647.36,0.74343925,2G
20,20230204,OCI0004,1290.77,188.66,3G
21,20230204,OCI0004,,1073.080222,4G
22,20230204,OCI0005,643.09,0.38209165,2G
23,20230204,OCI0005,886.13,148.22,3G
24,20230204,OCI0005,,1152.32237,4G
25,20230204,OCI0006,1009.3,0.5909219,2G
26,20230204,OCI0006,965.83,103.35,3G
27,20230204,OCI0006,,947.420972,4G
28,20230204,OCI0007,98.8,0.28868224,2G
29,20230204,OCI0007,435.45,48.24,3G
30,20230204,OCI0007,,275.49187,4G
31,20230204,OCI0008,210.71,0.15346682,2G
32,20230204,OCI0008,342.78,26.23,3G
33,20230204,OCI0008,,109.034216,4G
34,20230204,OCI0009,495.3,0.88417625,2G
35,20230204,OCI0009,1711.14,190.21,3G
36,20230204,OCI0009,,853.355271999999,4G
37,20230204,OCI0010,400.81,0.61077999,2G
38,20230204,OCI0010,1239.66,208.21,3G
39,20230204,OCI0010,,1305.809242,4G
40,20230204,OCI0011,562.27,1.55092055,2G
41,20230204,OCI0011,1431.45,279.38,3G
42,20230204,OCI0011,,1429.278192,4G
43,20230204,OCI0012,413.19,1.07921608,2G
44,20230204,OCI0012,315.25,43.67,3G
45,20230204,OCI0012,,723.990285,4G
46,20230204,OCI0013,658.98,1.53254175,2G
47,20230204,OCI0013,1357.45,176.06,3G
48,20230204,OCI0013,,666.763017,4G
49,20230204,OCI0014,439.69,1.08653111,2G
50,20230204,OCI0014,1408.41,172.77,3G
51,20230204,OCI0014,,983.026445,4G
52,20230204,OCI0015,750.82,1.93769071,2G
53,20230204,OCI0015,1270.42,158.1,3G
54,20230204,OCI0015,,966.693712,4G
55,20230204,OCI0016,1425.1,0.70893788,2G
56,20230204,OCI0016,877.44,56.73,3G
57,20230204,OCI0016,,291.966949,4G
58,20230204,OCI0017,644.49,1.14192055,2G
59,20230204,OCI0017,246.19,47.76,3G
60,20230204,OCI0017,,182.57329,4G
61,20230204,OCI0018,407.49,0.36669465,2G
62,20230204,OCI0018,451.61,93.41,3G
63,20230204,OCI0018,,156.114709,4G
64,20230204,OCI0019,386.01,1.10359242,2G
65,20230204,OCI0019,369.69,57.25,3G
66,20230204,OCI0019,,152.927432,4G
67,20230204,OCI0020,517.41,0.54622921,2G
68,20230204,OCI0020,1617.57,159.99,3G
69,20230204,OCI0020,,1318.314112,4G
70,20230204,OCI0021,1152.28,0.217059,2G
71,20230204,OCI0021,225.09,55.28,3G
72,20230204,OCI0021,,37.071075,4G
73,20230204,OCI0022,333.73,0.3543077,2G
74,20230204,OCI0022,516.74,72.4100000000001,3G
75,20230204,OCI0022,,182.352229,4G
76,20230204,OCI0023,221.2,0.71665403,2G
77,20230204,OCI0023,149.34,19.33,3G
78,20230204,OCI0023,,45.173983,4G
79,20230204,OCI0024,290.82,0.67173307,2G
80,20230204,OCI0024,125.06,29.56,3G
81,20230204,OCI0024,,75.258119,4G
82,20230204,OCI0025,1187.56,1.15692615,2G
83,20230204,OCI0025,2959.79,370.56,3G
84,20230204,OCI0025,,1272.406505,4G
85,20230204,OCI0026,585.87,0.64867632,2G
86,20230204,OCI0026,2027.6,217.44,3G
87,20230204,OCI0026,,652.762366,4G
88,20230204,OCI0027,0.0,,2G
89,20230204,OCI0028,671.8,0.53019552,2G
90,20230204,OCI0028,324.83,48.38,3G
91,20230204,OCI0028,,94.330109,4G
92,20230204,OCI0029,1335.5,0.02002513,2G
93,20230204,OCI0029,2476.03,250.19,3G
94,20230204,OCI0029,,1005.238137,4G
95,20230204,OCI0030,618.28,,2G
96,20230204,OCI0030,1599.05,166.49,3G
97,20230204,OCI0030,,884.117745,4G
98,20230204,OCI0031,573.13,0.32372686,2G
99,20230204,OCI0031,1584.89,112.88,3G
100,20230204,OCI0031,,735.7228,4G
101,20230204,OCI0032,10.48,0.03089862,2G
102,20230204,OCI0033,209.57,0.48030544,2G
103,20230204,OCI0033,518.87,51.2100000000001,3G
104,20230204,OCI0033,,513.400256,4G
105,20230204,OCI0034,3.43,0.00557391,2G
106,20230204,OCI0035,260.02,0.95708501,2G
107,20230204,OCI0035,247.47,71.48,3G
108,20230204,OCI0036,731.69,0.79927954,2G
109,20230204,OCI0036,1086.75,143.9,3G
110,20230204,OCI0036,,286.050125,4G
111,20230204,OCI0037,368.69,0.54814743,2G
112,20230204,OCI0037,428.47,38.79,3G
113,20230204,OCI0037,,241.254965,4G
114,20230204,OCI0038,575.89,0.77741857,2G
115,20230204,OCI0038,1660.59,220.75,3G
116,20230204,OCI0038,,918.013563,4G
117,20230204,OCI0039,778.7,1.04812386,2G
118,20230204,OCI0039,644.32,57.99,3G
119,20230204,OCI0039,,465.840332,4G
120,20230204,OCI0041,274.16,0.46311995,2G
121,20230204,OCI0041,883.38,89.08,3G
122,20230204,OCI0041,,824.283594,4G
123,20230204,OCI0042,707.82,0.86276066,2G
124,20230204,OCI0042,1917.42,204.78,3G
125,20230204,OCI0042,,1258.001674,4G
126,20230204,OCI0043,559.54,0.18188772,2G
127,20230204,OCI0043,266.36,18.9,3G
128,20230204,OCI0043,,34.797209,4G
129,20230204,OCI0044,983.19,1.61441438,2G
130,20230204,OCI0044,1731.12,193.3,3G
131,20230204,OCI0044,,1026.378935,4G
132,20230204,OCI0045,332.91,0.22686863,2G
133,20230204,OCI0045,523.04,53.25,3G
134,20230204,OCI0045,,187.215122,4G
135,20230204,OCI0046,412.66,0.44430026,2G
136,20230204,OCI0046,367.49,42.67,3G
137,20230204,OCI0046,,130.518893,4G
138,20230204,OCI0047,264.75,0.27176294,2G
139,20230204,OCI0047,187.26,24.23,3G
140,20230204,OCI0047,,112.020813,4G
141,20230204,OCI0048,201.82,0.2189168,2G
142,20230204,OCI0048,110.56,12.24,3G
143,20230204,OCI0048,,16.118145,4G
144,20230204,OCI0049,753.09,0.44501479,2G
145,20230204,OCI0049,389.75,59.11,3G
146,20230204,OCI0049,,120.350137,4G
147,20230204,OCI0050,939.59,0.64271598,2G
148,20230204,OCI0050,380.0,26.99,3G
149,20230204,OCI0050,,84.884977,4G
150,20230204,OCI0051,882.88,0.53320675,2G
151,20230204,OCI0051,1980.75,172.43,3G
152,20230204,OCI0051,,909.382399,4G
153,20230204,OCI0052,215.68,0.14169208,2G
154,20230204,OCI0052,299.39,38.19,3G
155,20230204,OCI0052,,104.194769,4G
156,20230204,OCI0053,371.37,0.31308298,2G
157,20230204,OCI0053,1938.57,168.96,3G
158,20230204,OCI0053,,821.639682,4G
159,20230204,OCI0054,175.25,0.31983801,2G
160,20230204,OCI0054,697.57,84.91,3G
161,20230204,OCI0054,,386.340565,4G
162,20230204,OCI0055,192.03,0.59872664,2G
163,20230204,OCI0055,31.91,14.26,3G
164,20230204,OCI0055,,38.035673,4G
165,20230204,OCI0056,919.2,2.46480378,2G
166,20230204,OCI0056,2228.32,262.91,3G
