,date_jour,code_site,trafic_voix,trafic_data,techno
0,20230218,0,709.68,,3G
1,20230218,1,,485.168436,4G
2,20230218,2,,495.360204,4G
3,20230218,21,,1477.527462,4G
4,20230218,22,,2043.546906,4G
5,20230218,23,,1183.966609,4G
6,20230218,3,,365.964118,4G
7,20230218,31,,542.57129,4G
8,20230218,3137,0.0,,2G
9,20230218,3138,0.0,,2G
10,20230218,3139,0.0,,2G
11,20230218,3157,0.0,,2G
12,20230218,3158,0.0,,2G
13,20230218,3159,0.0,,2G
14,20230218,32,,713.619132,4G
15,20230218,33,,474.424616,4G
16,20230218,787,0.0,,2G
17,20230218,788,0.0,,2G
18,20230218,OCI0001,649.67,0.45513426,2G
19,20230218,OCI0001,682.22,64.84,3G
20,20230218,OCI0001,,486.617155,4G
21,20230218,OCI0002,344.79,0.36908985,2G
22,20230218,OCI0002,618.199999999999,59.5200000000001,3G
23,20230218,OCI0002,,610.933481,4G
24,20230218,OCI0003,509.12,0.97904277,2G
25,20230218,OCI0003,781.3,172.7,3G
26,20230218,OCI0003,,559.603344,4G
27,20230218,OCI0004,664.37,0.9930452,2G
28,20230218,OCI0004,1392.24,225.28,3G
29,20230218,OCI0004,,1072.785237,4G
30,20230218,OCI0005,649.92,0.54328105,2G
31,20230218,OCI0005,927.449999999999,207.74,3G
32,20230218,OCI0005,,1176.990806,4G
33,20230218,OCI0006,1164.61,0.91023551,2G
34,20230218,OCI0006,1178.97,183.41,3G
35,20230218,OCI0006,,1183.932442,4G
36,20230218,OCI0007,102.12,0.22285947,2G
37,20230218,OCI0007,415.39,47.16,3G
38,20230218,OCI0007,,231.121292,4G
39,20230218,OCI0008,160.24,0.21128073,2G
40,20230218,OCI0008,194.61,17.51,3G
41,20230218,OCI0008,,64.1734,4G
42,20230218,OCI0009,513.85,1.08309443,2G
43,20230218,OCI0009,1747.9,207.87,3G
44,20230218,OCI0009,,765.983617,4G
45,20230218,OCI0010,407.93,1.00765597,2G
46,20230218,OCI0010,1288.61,193.74,3G
47,20230218,OCI0010,,1273.538541,4G
48,20230218,OCI0011,450.29,1.28560202,2G
49,20230218,OCI0011,1261.43,267.91,3G
50,20230218,OCI0011,,1337.138759,4G
51,20230218,OCI0012,423.14,1.63328608,2G
52,20230218,OCI0012,327.38,43.11,3G
53,20230218,OCI0012,,729.327535,4G
54,20230218,OCI0013,598.33,0.98853614,2G
55,20230218,OCI0013,1428.36,163.93,3G
56,20230218,OCI0013,,654.326592,4G
57,20230218,OCI0014,419.18,0.84835644,2G
58,20230218,OCI0014,1484.44,179.53,3G
59,20230218,OCI0014,,1013.474534,4G
60,20230218,OCI0015,717.91,1.62094075,2G
61,20230218,OCI0015,1271.02,139.31,3G
62,20230218,OCI0015,,930.479328000001,4G
63,20230218,OCI0016,1209.99,0.61145375,2G
64,20230218,OCI0016,748.89,52.65,3G
65,20230218,OCI0016,,274.98365,4G
66,20230218,OCI0017,550.52,0.95559441,2G
67,20230218,OCI0017,224.15,48.53,3G
68,20230218,OCI0017,,172.556492,4G
69,20230218,OCI0018,402.33,0.42873591,2G
70,20230218,OCI0018,505.1,80.26,3G
71,20230218,OCI0018,,176.176143,4G
72,20230218,OCI0019,403.92,0.63132784,2G
73,20230218,OCI0019,428.32,48.54,3G
74,20230218,OCI0019,,187.64241,4G
75,20230218,OCI0020,431.4,0.43806157,2G
76,20230218,OCI0020,1598.15,146.78,3G
77,20230218,OCI0020,,1120.502855,4G
78,20230218,OCI0021,1113.13,0.47765977,2G
79,20230218,OCI0021,230.4,53.14,3G
80,20230218,OCI0021,,48.780961,4G
81,20230218,OCI0022,306.7,0.48793928,2G
82,20230218,OCI0022,440.6,79.31,3G
83,20230218,OCI0022,,172.432976,4G
84,20230218,OCI0023,205.07,0.34787696,2G
85,20230218,OCI0023,126.55,18.66,3G
86,20230218,OCI0023,,33.218743,4G
87,20230218,OCI0024,268.15,0.50438225,2G
88,20230218,OCI0024,114.26,27.93,3G
89,20230218,OCI0024,,78.148586,4G
90,20230218,OCI0025,1154.88,1.46108059,2G
91,20230218,OCI0025,2819.94,415.97,3G
