,date_jour,code_site,drop_after_tch_assign,techno
0,20230302,OCI0001,432,2G
1,20230302,OCI0002,269,2G
2,20230302,OCI0003,254,2G
3,20230302,OCI0004,363,2G
4,20230302,OCI0005,378,2G
5,20230302,OCI0006,315,2G
6,20230302,OCI0007,46,2G
7,20230302,OCI0008,81,2G
8,20230302,OCI0009,222,2G
9,20230302,OCI0010,188,2G
10,20230302,OCI0011,296,2G
11,20230302,OCI0012,242,2G
12,20230302,OCI0013,337,2G
13,20230302,OCI0014,173,2G
14,20230302,OCI0015,662,2G
15,20230302,OCI0016,1029,2G
16,20230302,OCI0017,920,2G
17,20230302,OCI0018,448,2G
18,20230302,OCI0019,219,2G
19,20230302,OCI0020,216,2G
20,20230302,OCI0021,1354,2G
21,20230302,OCI0022,326,2G
22,20230302,OCI0023,310,2G
23,20230302,OCI0024,310,2G
24,20230302,OCI0025,555,2G
25,20230302,OCI0026,2223,2G
26,20230302,OCI0027,0,2G
27,20230302,OCI0028,535,2G
28,20230302,OCI0029,603,2G
29,20230302,OCI0030,286,2G
30,20230302,OCI0031,928,2G
31,20230302,OCI0032,7,2G
32,20230302,OCI0033,266,2G
33,20230302,OCI0034,0,2G
34,20230302,OCI0035,250,2G
35,20230302,OCI0036,313,2G
36,20230302,OCI0037,275,2G
37,20230302,OCI0038,588,2G
38,20230302,OCI0039,419,2G
39,20230302,OCI0041,434,2G
40,20230302,OCI0042,379,2G
41,20230302,OCI0043,641,2G
42,20230302,OCI0044,460,2G
43,20230302,OCI0045,320,2G
44,20230302,OCI0046,179,2G
45,20230302,OCI0047,203,2G
46,20230302,OCI0048,184,2G
47,20230302,OCI0049,1065,2G
48,20230302,OCI0050,1371,2G
49,20230302,OCI0051,506,2G
50,20230302,OCI0052,165,2G
51,20230302,OCI0053,157,2G
52,20230302,OCI0054,100,2G
53,20230302,OCI0055,333,2G
54,20230302,OCI0056,443,2G
55,20230302,OCI0057,676,2G
56,20230302,OCI0058,42,2G
57,20230302,OCI0059,1498,2G
58,20230302,OCI0060,567,2G
59,20230302,OCI0061,413,2G
60,20230302,OCI0062,179,2G
61,20230302,OCI0063,452,2G
62,20230302,OCI0064,394,2G
63,20230302,OCI0065,348,2G
64,20230302,OCI0066,112,2G
65,20230302,OCI0067,431,2G
66,20230302,OCI0068,444,2G
67,20230302,OCI0069,216,2G
68,20230302,OCI0070,315,2G
69,20230302,OCI0071,254,2G
70,20230302,OCI0072,188,2G
71,20230302,OCI0073,192,2G
72,20230302,OCI0074,406,2G
73,20230302,OCI0075,328,2G
74,20230302,OCI0076,766,2G
75,20230302,OCI0077,285,2G
76,20230302,OCI0078,754,2G
77,20230302,OCI0080,372,2G
78,20230302,OCI0081,259,2G
79,20230302,OCI0082,128,2G
80,20230302,OCI0083,304,2G
81,20230302,OCI0084,294,2G
82,20230302,OCI0085,77,2G
83,20230302,OCI0086,256,2G
84,20230302,OCI0087,277,2G
85,20230302,OCI0088,265,2G
86,20230302,OCI0089,216,2G
87,20230302,OCI0090,81,2G
88,20230302,OCI0091,796,2G
89,20230302,OCI0092,1439,2G
90,20230302,OCI0093,1022,2G
91,20230302,OCI0094,410,2G
92,20230302,OCI0095,129,2G
93,20230302,OCI0096,170,2G
94,20230302,OCI0097,764,2G
95,20230302,OCI0098,480,2G
96,20230302,OCI0099,67,2G
97,20230302,OCI0100,255,2G
98,20230302,OCI0101,471,2G
99,20230302,OCI0102,240,2G
100,20230302,OCI0104,559,2G
101,20230302,OCI0105,588,2G
102,20230302,OCI0106,205,2G
103,20230302,OCI0107,136,2G
104,20230302,OCI0108,321,2G
105,20230302,OCI0109,196,2G
106,20230302,OCI0110,72,2G
107,20230302,OCI0111,84,2G
108,20230302,OCI0112,1860,2G
109,20230302,OCI0113,428,2G
110,20230302,OCI0114,260,2G
111,20230302,OCI0115,172,2G
112,20230302,OCI0116,2794,2G
113,20230302,OCI0117,337,2G
114,20230302,OCI0118,1417,2G
115,20230302,OCI0119,1197,2G
116,20230302,OCI0121,4,2G
117,20230302,OCI0122,1120,2G
118,20230302,OCI0123,424,2G
119,20230302,OCI0124,143,2G
120,20230302,OCI0125,39,2G
121,20230302,OCI0127,584,2G
122,20230302,OCI0128,567,2G
123,20230302,OCI0129,856,2G
124,20230302,OCI0130,119,2G
125,20230302,OCI0132,119,2G
126,20230302,OCI0134,394,2G
127,20230302,OCI0135,507,2G
128,20230302,OCI0136,133,2G
129,20230302,OCI0137,263,2G
130,20230302,OCI0138,75,2G
131,20230302,OCI0139,781,2G
132,20230302,OCI0141,108,2G
133,20230302,OCI0142,793,2G
134,20230302,OCI0143,169,2G
135,20230302,OCI0144,285,2G
136,20230302,OCI0145,17,2G
137,20230302,OCI0146,282,2G
138,20230302,OCI0147,663,2G
139,20230302,OCI0148,188,2G
140,20230302,OCI0149,376,2G
141,20230302,OCI0150,715,2G
142,20230302,OCI0151,197,2G
143,20230302,OCI0152,721,2G
144,20230302,OCI0153,831,2G
145,20230302,OCI0154,192,2G
146,20230302,OCI0155,1176,2G
147,20230302,OCI0156,266,2G
148,20230302,OCI0157,89,2G
149,20230302,OCI0158,1325,2G
150,20230302,OCI0159,2460,2G
151,20230302,OCI0160,347,2G
152,20230302,OCI0161,213,2G
153,20230302,OCI0162,433,2G
154,20230302,OCI0163,835,2G
155,20230302,OCI0164,334,2G
156,20230302,OCI0165,234,2G
157,20230302,OCI0166,250,2G
158,20230302,OCI0167,469,2G
159,20230302,OCI0168,561,2G
160,20230302,OCI0169,500,2G
161,20230302,OCI0172,441,2G
162,20230302,OCI0173,273,2G
163,20230302,OCI0174,771,2G
164,20230302,OCI0175,700,2G
165,20230302,OCI0176,441,2G
166,20230302,OCI0177,246,2G
167,20230302,OCI0178,305,2G
168,20230302,OCI0179,823,2G
169,20230302,OCI0180,451,2G
170,20230302,OCI0181,1566,2G
171,20230302,OCI0182,279,2G
172,20230302,OCI0183,218,2G
173,20230302,OCI0184,121,2G
174,20230302,OCI0185,1523,2G
175,20230302,OCI0186,1057,2G
176,20230302,OCI0187,170,2G
177,20230302,OCI0188,308,2G
178,20230302,OCI0189,545,2G
179,20230302,OCI0190,450,2G
180,20230302,OCI0191,499,2G
181,20230302,OCI0192,476,2G
182,20230302,OCI0193,820,2G
183,20230302,OCI0194,565,2G
184,20230302,OCI0195,141,2G
185,20230302,OCI0196,459,2G
186,20230302,OCI0197,1004,2G
187,20230302,OCI0198,236,2G
188,20230302,OCI0199,381,2G
189,20230302,OCI0200,106,2G
190,20230302,OCI0201,269,2G
191,20230302,OCI0202,73,2G
192,20230302,OCI0203,795,2G
193,20230302,OCI0204,386,2G
194,20230302,OCI0205,116,2G
195,20230302,OCI0206,526,2G
196,20230302,OCI0207,941,2G
197,20230302,OCI0208,745,2G
198,20230302,OCI0209,1106,2G
199,20230302,OCI0210,519,2G
200,20230302,OCI0211,343,2G
201,20230302,OCI0212,268,2G
202,20230302,OCI0213,1024,2G
203,20230302,OCI0214,353,2G
204,20230302,OCI0216,163,2G
205,20230302,OCI0219,2724,2G
206,20230302,OCI0220,394,2G
207,20230302,OCI0221,1225,2G
208,20230302,OCI0222,340,2G
209,20230302,OCI0223,133,2G
210,20230302,OCI0224,332,2G
211,20230302,OCI0225,719,2G
212,20230302,OCI0226,103,2G
213,20230302,OCI0227,2080,2G
