,date_jour,code_site,drop_after_tch_assign,techno
0,20230315,OCI0001,232,2G
1,20230315,OCI0002,137,2G
2,20230315,OCI0003,113,2G
3,20230315,OCI0004,260,2G
4,20230315,OCI0005,227,2G
5,20230315,OCI0006,217,2G
6,20230315,OCI0007,47,2G
7,20230315,OCI0008,57,2G
8,20230315,OCI0009,152,2G
9,20230315,OCI0010,126,2G
10,20230315,OCI0011,183,2G
11,20230315,OCI0012,95,2G
12,20230315,OCI0013,112,2G
13,20230315,OCI0014,35,2G
14,20230315,OCI0015,315,2G
15,20230315,OCI0016,517,2G
16,20230315,OCI0017,446,2G
17,20230315,OCI0018,183,2G
18,20230315,OCI0019,132,2G
19,20230315,OCI0020,112,2G
20,20230315,OCI0021,731,2G
21,20230315,OCI0022,163,2G
22,20230315,OCI0023,176,2G
23,20230315,OCI0024,163,2G
24,20230315,OCI0025,386,2G
25,20230315,OCI0026,896,2G
26,20230315,OCI0027,0,2G
27,20230315,OCI0028,384,2G
28,20230315,OCI0029,306,2G
29,20230315,OCI0030,125,2G
30,20230315,OCI0031,374,2G
31,20230315,OCI0032,1,2G
32,20230315,OCI0033,120,2G
33,20230315,OCI0034,0,2G
34,20230315,OCI0035,170,2G
35,20230315,OCI0036,169,2G
36,20230315,OCI0037,194,2G
37,20230315,OCI0038,257,2G
38,20230315,OCI0039,184,2G
39,20230315,OCI0041,178,2G
40,20230315,OCI0042,174,2G
41,20230315,OCI0043,313,2G
42,20230315,OCI0044,185,2G
43,20230315,OCI0045,131,2G
44,20230315,OCI0046,117,2G
45,20230315,OCI0047,95,2G
46,20230315,OCI0048,79,2G
47,20230315,OCI0049,572,2G
48,20230315,OCI0050,836,2G
49,20230315,OCI0051,188,2G
50,20230315,OCI0052,75,2G
51,20230315,OCI0053,65,2G
52,20230315,OCI0054,77,2G
53,20230315,OCI0055,113,2G
54,20230315,OCI0056,279,2G
55,20230315,OCI0057,313,2G
56,20230315,OCI0058,25,2G
57,20230315,OCI0059,841,2G
58,20230315,OCI0060,234,2G
59,20230315,OCI0061,101,2G
60,20230315,OCI0062,120,2G
61,20230315,OCI0063,241,2G
62,20230315,OCI0064,214,2G
63,20230315,OCI0065,203,2G
64,20230315,OCI0066,74,2G
65,20230315,OCI0067,254,2G
66,20230315,OCI0068,196,2G
67,20230315,OCI0069,101,2G
68,20230315,OCI0070,169,2G
69,20230315,OCI0071,103,2G
70,20230315,OCI0072,75,2G
71,20230315,OCI0073,106,2G
72,20230315,OCI0074,116,2G
73,20230315,OCI0075,225,2G
74,20230315,OCI0076,235,2G
75,20230315,OCI0077,114,2G
76,20230315,OCI0078,325,2G
77,20230315,OCI0080,172,2G
78,20230315,OCI0081,133,2G
79,20230315,OCI0082,76,2G
80,20230315,OCI0083,193,2G
81,20230315,OCI0084,109,2G
82,20230315,OCI0085,67,2G
83,20230315,OCI0086,101,2G
84,20230315,OCI0087,156,2G
85,20230315,OCI0088,150,2G
86,20230315,OCI0089,103,2G
87,20230315,OCI0090,32,2G
88,20230315,OCI0091,337,2G
89,20230315,OCI0092,793,2G
90,20230315,OCI0093,629,2G
91,20230315,OCI0094,191,2G
92,20230315,OCI0095,76,2G
93,20230315,OCI0096,73,2G
94,20230315,OCI0097,495,2G
95,20230315,OCI0098,289,2G
96,20230315,OCI0099,30,2G
97,20230315,OCI0100,153,2G
98,20230315,OCI0101,231,2G
99,20230315,OCI0102,106,2G
100,20230315,OCI0104,338,2G
101,20230315,OCI0105,295,2G
102,20230315,OCI0106,112,2G
103,20230315,OCI0107,48,2G
104,20230315,OCI0108,146,2G
105,20230315,OCI0109,80,2G
106,20230315,OCI0110,58,2G
107,20230315,OCI0111,43,2G
108,20230315,OCI0112,935,2G
109,20230315,OCI0113,260,2G
110,20230315,OCI0114,97,2G
111,20230315,OCI0115,76,2G
112,20230315,OCI0116,1290,2G
