,date_jour,code_site,drop_after_tch_assign,techno
0,20230309,36,14,2G
1,20230309,391,0,2G
2,20230309,OCI0001,495,2G
3,20230309,OCI0002,334,2G
4,20230309,OCI0003,277,2G
5,20230309,OCI0004,443,2G
6,20230309,OCI0005,480,2G
7,20230309,OCI0006,449,2G
8,20230309,OCI0007,73,2G
9,20230309,OCI0008,148,2G
10,20230309,OCI0009,522,2G
11,20230309,OCI0010,215,2G
12,20230309,OCI0011,293,2G
13,20230309,OCI0012,205,2G
14,20230309,OCI0013,373,2G
15,20230309,OCI0014,160,2G
16,20230309,OCI0015,610,2G
17,20230309,OCI0016,1128,2G
18,20230309,OCI0017,1069,2G
19,20230309,OCI0018,413,2G
20,20230309,OCI0019,312,2G
21,20230309,OCI0020,239,2G
22,20230309,OCI0021,1489,2G
23,20230309,OCI0022,322,2G
24,20230309,OCI0023,389,2G
25,20230309,OCI0024,287,2G
26,20230309,OCI0025,733,2G
27,20230309,OCI0026,2053,2G
28,20230309,OCI0027,0,2G
29,20230309,OCI0028,737,2G
30,20230309,OCI0029,859,2G
31,20230309,OCI0030,380,2G
32,20230309,OCI0031,1044,2G
33,20230309,OCI0032,0,2G
34,20230309,OCI0033,355,2G
35,20230309,OCI0034,2,2G
36,20230309,OCI0035,318,2G
37,20230309,OCI0036,416,2G
38,20230309,OCI0037,377,2G
39,20230309,OCI0038,839,2G
40,20230309,OCI0039,405,2G
41,20230309,OCI0041,933,2G
42,20230309,OCI0042,347,2G
43,20230309,OCI0043,668,2G
44,20230309,OCI0044,358,2G
45,20230309,OCI0045,269,2G
46,20230309,OCI0046,270,2G
47,20230309,OCI0047,155,2G
48,20230309,OCI0048,224,2G
49,20230309,OCI0049,1146,2G
50,20230309,OCI0050,3217,2G
51,20230309,OCI0051,581,2G
52,20230309,OCI0052,205,2G
53,20230309,OCI0053,144,2G
54,20230309,OCI0054,67,2G
55,20230309,OCI0055,213,2G
56,20230309,OCI0056,446,2G
57,20230309,OCI0057,1167,2G
58,20230309,OCI0058,51,2G
59,20230309,OCI0059,1695,2G
60,20230309,OCI0060,639,2G
61,20230309,OCI0061,314,2G
62,20230309,OCI0062,236,2G
63,20230309,OCI0063,480,2G
64,20230309,OCI0064,397,2G
65,20230309,OCI0065,531,2G
66,20230309,OCI0066,118,2G
67,20230309,OCI0067,514,2G
68,20230309,OCI0068,344,2G
69,20230309,OCI0069,365,2G
70,20230309,OCI0070,377,2G
71,20230309,OCI0071,182,2G
72,20230309,OCI0072,305,2G
73,20230309,OCI0073,244,2G
74,20230309,OCI0074,430,2G
75,20230309,OCI0075,519,2G
76,20230309,OCI0076,1102,2G
77,20230309,OCI0077,268,2G
78,20230309,OCI0078,609,2G
79,20230309,OCI0080,361,2G
80,20230309,OCI0081,245,2G
81,20230309,OCI0082,331,2G
82,20230309,OCI0083,339,2G
83,20230309,OCI0084,287,2G
84,20230309,OCI0085,144,2G
85,20230309,OCI0086,230,2G
86,20230309,OCI0087,383,2G
