,date_jour,code_site,drop_after_tch_assign,techno
0,20230317,OCI0001,741,2G
1,20230317,OCI0002,222,2G
2,20230317,OCI0003,225,2G
3,20230317,OCI0004,395,2G
4,20230317,OCI0005,372,2G
5,20230317,OCI0006,350,2G
6,20230317,OCI0007,67,2G
7,20230317,OCI0008,133,2G
8,20230317,OCI0009,323,2G
9,20230317,OCI0010,175,2G
10,20230317,OCI0011,406,2G
11,20230317,OCI0012,185,2G
12,20230317,OCI0013,330,2G
13,20230317,OCI0014,167,2G
14,20230317,OCI0015,693,2G
15,20230317,OCI0016,1115,2G
16,20230317,OCI0017,808,2G
17,20230317,OCI0018,467,2G
18,20230317,OCI0019,241,2G
19,20230317,OCI0020,237,2G
20,20230317,OCI0021,1495,2G
21,20230317,OCI0022,354,2G
22,20230317,OCI0023,382,2G
23,20230317,OCI0024,328,2G
24,20230317,OCI0025,731,2G
25,20230317,OCI0026,1786,2G
26,20230317,OCI0027,0,2G
27,20230317,OCI0028,566,2G
28,20230317,OCI0029,632,2G
29,20230317,OCI0030,272,2G
30,20230317,OCI0031,970,2G
31,20230317,OCI0032,4,2G
32,20230317,OCI0033,220,2G
33,20230317,OCI0034,0,2G
34,20230317,OCI0035,262,2G
35,20230317,OCI0036,372,2G
36,20230317,OCI0037,350,2G
37,20230317,OCI0038,524,2G
38,20230317,OCI0039,471,2G
39,20230317,OCI0041,338,2G
40,20230317,OCI0042,408,2G
41,20230317,OCI0043,658,2G
42,20230317,OCI0044,380,2G
43,20230317,OCI0045,224,2G
44,20230317,OCI0046,278,2G
45,20230317,OCI0047,157,2G
46,20230317,OCI0048,287,2G
47,20230317,OCI0049,1105,2G
48,20230317,OCI0050,1648,2G
49,20230317,OCI0051,431,2G
50,20230317,OCI0052,171,2G
51,20230317,OCI0053,187,2G
52,20230317,OCI0054,185,2G
53,20230317,OCI0055,242,2G
54,20230317,OCI0056,481,2G
55,20230317,OCI0057,615,2G
56,20230317,OCI0058,63,2G
57,20230317,OCI0059,1409,2G
58,20230317,OCI0060,558,2G
59,20230317,OCI0061,232,2G
60,20230317,OCI0062,199,2G
61,20230317,OCI0063,532,2G
62,20230317,OCI0064,384,2G
63,20230317,OCI0065,492,2G
64,20230317,OCI0066,108,2G
65,20230317,OCI0067,529,2G
66,20230317,OCI0068,410,2G
67,20230317,OCI0069,189,2G
68,20230317,OCI0070,388,2G
69,20230317,OCI0071,203,2G
70,20230317,OCI0072,253,2G
71,20230317,OCI0073,297,2G
72,20230317,OCI0074,320,2G
73,20230317,OCI0075,320,2G
74,20230317,OCI0076,614,2G
75,20230317,OCI0077,261,2G
76,20230317,OCI0078,689,2G
77,20230317,OCI0080,359,2G
78,20230317,OCI0081,348,2G
79,20230317,OCI0082,141,2G
80,20230317,OCI0083,358,2G
81,20230317,OCI0084,269,2G
82,20230317,OCI0085,131,2G
83,20230317,OCI0086,152,2G
84,20230317,OCI0087,398,2G
85,20230317,OCI0088,281,2G
86,20230317,OCI0089,229,2G
87,20230317,OCI0090,50,2G
88,20230317,OCI0091,722,2G
89,20230317,OCI0092,1898,2G
90,20230317,OCI0093,1105,2G
91,20230317,OCI0094,360,2G
92,20230317,OCI0095,120,2G
93,20230317,OCI0096,192,2G
94,20230317,OCI0097,984,2G
95,20230317,OCI0098,640,2G
96,20230317,OCI0099,52,2G
97,20230317,OCI0100,273,2G
98,20230317,OCI0101,129,2G
99,20230317,OCI0102,273,2G
100,20230317,OCI0104,649,2G
101,20230317,OCI0105,614,2G
102,20230317,OCI0106,304,2G
103,20230317,OCI0107,151,2G
104,20230317,OCI0108,296,2G
105,20230317,OCI0109,224,2G
106,20230317,OCI0110,120,2G
107,20230317,OCI0111,39,2G
108,20230317,OCI0112,1992,2G
109,20230317,OCI0113,349,2G
110,20230317,OCI0114,176,2G
111,20230317,OCI0115,150,2G
112,20230317,OCI0116,2467,2G
113,20230317,OCI0117,279,2G
114,20230317,OCI0118,1424,2G
115,20230317,OCI0119,1221,2G
116,20230317,OCI0121,22,2G
117,20230317,OCI0122,1067,2G
118,20230317,OCI0123,717,2G
119,20230317,OCI0124,92,2G
120,20230317,OCI0125,42,2G
121,20230317,OCI0127,670,2G
122,20230317,OCI0128,464,2G
123,20230317,OCI0129,754,2G
124,20230317,OCI0130,121,2G
125,20230317,OCI0132,151,2G
126,20230317,OCI0134,375,2G
127,20230317,OCI0135,503,2G
128,20230317,OCI0136,115,2G
129,20230317,OCI0137,187,2G
130,20230317,OCI0138,105,2G
131,20230317,OCI0139,854,2G
132,20230317,OCI0141,133,2G
133,20230317,OCI0142,913,2G
134,20230317,OCI0143,117,2G
135,20230317,OCI0144,305,2G
136,20230317,OCI0145,26,2G
137,20230317,OCI0146,372,2G
138,20230317,OCI0147,836,2G
139,20230317,OCI0148,209,2G
140,20230317,OCI0149,307,2G
141,20230317,OCI0150,690,2G
142,20230317,OCI0151,274,2G
143,20230317,OCI0152,731,2G
144,20230317,OCI0153,1268,2G
145,20230317,OCI0154,226,2G
146,20230317,OCI0155,1000,2G
147,20230317,OCI0156,392,2G
148,20230317,OCI0157,111,2G
149,20230317,OCI0158,1107,2G
150,20230317,OCI0159,3269,2G
151,20230317,OCI0160,295,2G
152,20230317,OCI0161,205,2G
153,20230317,OCI0162,503,2G
154,20230317,OCI0163,800,2G
155,20230317,OCI0164,208,2G
156,20230317,OCI0165,124,2G
157,20230317,OCI0166,256,2G
158,20230317,OCI0167,495,2G
159,20230317,OCI0168,458,2G
160,20230317,OCI0169,572,2G
161,20230317,OCI0172,434,2G
162,20230317,OCI0173,320,2G
163,20230317,OCI0174,687,2G
164,20230317,OCI0175,769,2G
165,20230317,OCI0176,502,2G
166,20230317,OCI0177,256,2G
167,20230317,OCI0178,327,2G
168,20230317,OCI0179,868,2G
169,20230317,OCI0180,405,2G
170,20230317,OCI0181,1292,2G
171,20230317,OCI0182,316,2G
172,20230317,OCI0183,172,2G
173,20230317,OCI0184,140,2G
174,20230317,OCI0185,1662,2G
175,20230317,OCI0186,1274,2G
176,20230317,OCI0187,276,2G
177,20230317,OCI0188,167,2G
178,20230317,OCI0189,459,2G
179,20230317,OCI0190,464,2G
180,20230317,OCI0191,419,2G
181,20230317,OCI0192,462,2G
182,20230317,OCI0193,806,2G
183,20230317,OCI0194,761,2G
184,20230317,OCI0195,300,2G
185,20230317,OCI0196,266,2G
186,20230317,OCI0197,938,2G
187,20230317,OCI0198,227,2G
188,20230317,OCI0199,299,2G
189,20230317,OCI0200,112,2G
190,20230317,OCI0201,135,2G
191,20230317,OCI0202,118,2G
192,20230317,OCI0203,636,2G
193,20230317,OCI0204,431,2G
194,20230317,OCI0205,131,2G
195,20230317,OCI0206,625,2G
196,20230317,OCI0207,960,2G
197,20230317,OCI0208,732,2G
198,20230317,OCI0209,659,2G
199,20230317,OCI0210,579,2G
200,20230317,OCI0211,296,2G
201,20230317,OCI0212,300,2G
202,20230317,OCI0213,976,2G
203,20230317,OCI0214,440,2G
204,20230317,OCI0216,118,2G
205,20230317,OCI0219,2776,2G
206,20230317,OCI0220,449,2G
207,20230317,OCI0221,1161,2G
208,20230317,OCI0222,411,2G
209,20230317,OCI0223,132,2G
210,20230317,OCI0224,331,2G
211,20230317,OCI0225,604,2G
212,20230317,OCI0226,104,2G
213,20230317,OCI0227,1997,2G
214,20230317,OCI0228,335,2G
215,20230317,OCI0229,142,2G
216,20230317,OCI0230,712,2G
217,20230317,OCI0231,261,2G
218,20230317,OCI0232,881,2G
219,20230317,OCI0233,1202,2G
220,20230317,OCI0234,1519,2G
221,20230317,OCI0235,65,2G
222,20230317,OCI0236,494,2G
223,20230317,OCI0237,604,2G
224,20230317,OCI0238,522,2G
